"",BBK01.OUC010,BBK01.OUC010_FLAGS
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0.143,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.144,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.246,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.291,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.355,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.434,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.563,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.645,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.575,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.416,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.484,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.465,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.487,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.568,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.567,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.629,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.610,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.718,
1965-01,0.641,
1965-02,0.619,
1965-03,0.627,
1965-04,0.621,
1965-05,0.571,
1965-06,0.598,
1965-07,0.550,
1965-08,0.524,
1965-09,0.519,
1965-10,0.522,
1965-11,0.533,
1965-12,0.555,
1966-01,0.551,
1966-02,0.564,
1966-03,0.520,
1966-04,0.497,
1966-05,0.491,
1966-06,0.475,
1966-07,0.475,
1966-08,0.467,
1966-09,0.477,
1966-10,0.455,
1966-11,0.467,
1966-12,0.468,
1967-01,0.459,
1967-02,0.489,
1967-03,0.559,
1967-04,0.536,
1967-05,0.533,
1967-06,0.528,
1967-07,0.508,
1967-08,0.512,
1967-09,0.515,
1967-10,0.510,
1967-11,0.564,
1967-12,0.602,
1968-01,0.552,
1968-02,0.538,
1968-03,0.599,
1968-04,0.746,
1968-05,0.795,
1968-06,0.801,
1968-07,0.861,
1968-08,0.983,
1968-09,0.941,
1968-10,0.992,
1968-11,1.036,
1968-12,0.955,
1969-01,0.970,
1969-02,1.030,
1969-03,1.023,
1969-04,0.949,
1969-05,0.992,
1969-06,1.056,
1969-07,1.100,
1969-08,1.185,
1969-09,1.164,
1969-10,1.271,
1969-11,1.332,
1969-12,1.209,
1970-01,1.273,
1970-02,1.246,
1970-03,1.239,
1970-04,1.266,
1970-05,1.239,
1970-06,1.213,
1970-07,1.216,
1970-08,1.196,
1970-09,1.122,
1970-10,1.047,
1970-11,1.032,
1970-12,1.030,
1971-01,1.085,
1971-02,1.099,
1971-03,1.107,
1971-04,1.076,
1971-05,1.062,
1971-06,1.073,
1971-07,1.061,
1971-08,1.044,
1971-09,1.089,
1971-10,1.088,
1971-11,1.052,
1971-12,0.998,
1972-01,1.066,
1972-02,1.050,
1972-03,0.959,
1972-04,0.902,
1972-05,0.901,
1972-06,0.893,
1972-07,0.984,
1972-08,1.030,
1972-09,1.089,
1972-10,1.072,
1972-11,1.123,
1972-12,1.099,
1973-01,1.131,
1973-02,1.167,
1973-03,1.292,
1973-04,1.207,
1973-05,1.281,
1973-06,1.291,
1973-07,1.297,
1973-08,1.278,
1973-09,1.478,
1973-10,1.482,
1973-11,1.436,
1973-12,1.390,
1974-01,1.418,
1974-02,1.351,
1974-03,1.372,
1974-04,1.322,
1974-05,1.397,
1974-06,1.341,
1974-07,1.274,
1974-08,1.277,
1974-09,1.263,
1974-10,1.317,
1974-11,1.415,
1974-12,1.389,
1975-01,1.366,
1975-02,1.388,
1975-03,1.400,
1975-04,1.375,
1975-05,1.424,
1975-06,1.444,
1975-07,1.326,
1975-08,1.311,
1975-09,1.365,
1975-10,1.192,
1975-11,1.485,
1975-12,1.522,
1976-01,1.393,
1976-02,1.479,
1976-03,1.525,
1976-04,1.376,
1976-05,1.282,
1976-06,1.191,
1976-07,1.272,
1976-08,1.397,
1976-09,1.381,
1976-10,1.315,
1976-11,1.356,
1976-12,1.401,
1977-01,1.418,
1977-02,1.284,
1977-03,1.356,
1977-04,1.447,
1977-05,1.274,
1977-06,1.239,
1977-07,1.491,
1977-08,1.460,
1977-09,1.425,
1977-10,1.496,
1977-11,1.532,
1977-12,1.795,
1978-01,1.753,
1978-02,2.028,
1978-03,1.880,
1978-04,1.882,
1978-05,1.955,
1978-06,2.030,
1978-07,2.110,
1978-08,2.258,
1978-09,2.437,
1978-10,2.255,
1978-11,2.245,
1978-12,2.477,
1979-01,2.265,
1979-02,2.259,
1979-03,2.260,
1979-04,2.211,
1979-05,2.061,
1979-06,1.981,
1979-07,1.977,
1979-08,1.916,
1979-09,2.059,
1979-10,2.043,
1979-11,2.115,
1979-12,2.336,
1980-01,2.527,
1980-02,2.548,
1980-03,2.892,
1980-04,2.902,
1980-05,3.141,
1980-06,3.265,
1980-07,3.381,
1980-08,3.341,
1980-09,3.417,
1980-10,3.403,
1980-11,3.386,
1980-12,3.756,
1981-01,3.550,
1981-02,3.506,
1981-03,3.373,
1981-04,3.351,
1981-05,3.429,
1981-06,3.582,
1981-07,3.673,
1981-08,3.562,
1981-09,3.878,
1981-10,3.827,
1981-11,4.084,
1981-12,4.055,
1982-01,4.063,
1982-02,3.983,
1982-03,4.163,
1982-04,4.169,
1982-05,4.012,
1982-06,3.973,
1982-07,3.887,
1982-08,4.052,
1982-09,3.998,
1982-10,4.175,
1982-11,4.401,
1982-12,4.797,
1983-01,4.074,
1983-02,4.058,
1983-03,3.968,
1983-04,4.070,
1983-05,4.080,
1983-06,4.563,
1983-07,4.403,
1983-08,4.239,
1983-09,4.138,
1983-10,4.257,
1983-11,4.374,
1983-12,4.743,
1984-01,4.103,
1984-02,3.825,
1984-03,4.015,
1984-04,3.999,
1984-05,4.016,
1984-06,3.921,
1984-07,3.732,
1984-08,3.564,
1984-09,3.864,
1984-10,3.979,
1984-11,4.157,
1984-12,4.532,
1985-01,3.961,
1985-02,3.829,
1985-03,3.867,
1985-04,3.711,
1985-05,3.561,
1985-06,3.744,
1985-07,3.947,
1985-08,3.998,
1985-09,4.171,
1985-10,4.061,
1985-11,4.327,
1985-12,4.288,
1986-01,4.423,
1986-02,4.211,
1986-03,4.583,
1986-04,4.672,
1986-05,4.707,
1986-06,4.625,
1986-07,4.685,
1986-08,4.271,
1986-09,4.180,
1986-10,4.110,
1986-11,4.260,
1986-12,4.215,
1987-01,3.723,
1987-02,3.900,
1987-03,3.952,
1987-04,3.841,
1987-05,4.031,
1987-06,3.983,
1987-07,3.975,
1987-08,3.905,
1987-09,4.018,
1987-10,4.035,
1987-11,4.046,
1987-12,4.170,
1988-01,3.828,
1988-02,3.571,
1988-03,3.759,
1988-04,3.756,
1988-05,4.004,
1988-06,4.023,
1988-07,4.090,
1988-08,4.103,
1988-09,4.112,
1988-10,4.104,
1988-11,4.274,
1988-12,4.681,
1989-01,4.547,
1989-02,4.457,
1989-03,4.464,
1989-04,4.257,
1989-05,4.191,
1989-06,4.169,
1989-07,4.201,
1989-08,4.379,
1989-09,4.403,
1989-10,4.648,
1989-11,4.773,
1989-12,4.929,
1990-01,4.893,
1990-02,4.682,
1990-03,4.803,
1990-04,4.737,
1990-05,4.449,
1990-06,4.422,
1990-07,4.489,
1990-08,4.510,
1990-09,4.820,
1990-10,5.288,
1990-11,5.198,
1990-12,4.952,
1991-01,4.741,
1991-02,4.992,
1991-03,5.256,
1991-04,5.459,
1991-05,6.079,
1991-06,6.191,
1991-07,6.086,
1991-08,6.554,
1991-09,6.657,
1991-10,7.342,
1991-11,7.458,
1991-12,8.045,
1992-01,9.031,
1992-02,8.981,
1992-03,9.333,
1992-04,9.132,
1992-05,8.779,
1992-06,8.414,
1992-07,8.489,
1992-08,8.832,
1992-09,8.100,
1992-10,8.398,
1992-11,8.371,
1992-12,7.443,
1993-01,7.731,
1993-02,7.843,
1993-03,8.428,
1993-04,8.753,
1993-05,8.292,
1993-06,8.296,
1993-07,9.230,
1993-08,9.281,
1993-09,9.904,
1993-10,9.990,
1993-11,10.471,
1993-12,10.085,
1994-01,9.339,
1994-02,8.939,
1994-03,9.000,
1994-04,9.248,
1994-05,8.822,
1994-06,8.781,
1994-07,9.222,
1994-08,9.291,
1994-09,9.935,
1994-10,9.419,
1994-11,9.237,
1994-12,8.928,
1995-01,8.759,
1995-02,8.448,
1995-03,8.700,
1995-04,9.189,
1995-05,9.424,
1995-06,9.085,
1995-07,9.514,
1995-08,10.255,
1995-09,9.537,
1995-10,9.406,
1995-11,10.844,
1995-12,11.324,
1996-01,12.082,
1996-02,11.969,
1996-03,12.935,
1996-04,13.930,
1996-05,14.341,
1996-06,12.394,
1996-07,14.549,
1996-08,14.449,
1996-09,17.422,
1996-10,17.435,
1996-11,17.693,
1996-12,16.495,
1997-01,19.386,
1997-02,19.694,
1997-03,20.982,
1997-04,20.432,
1997-05,21.069,
1997-06,22.464,
1997-07,25.465,
1997-08,25.507,
1997-09,25.435,
1997-10,27.194,
1997-11,27.654,
1997-12,24.163,
1998-01,29.989,
1998-02,31.933,
1998-03,30.970,
1998-04,32.190,
1998-05,33.236,
1998-06,34.210,
1998-07,33.186,
1998-08,35.415,
1998-09,34.756,
1998-10,36.335,
1998-11,34.613,
1998-12,31.892,
1999-01,37.795,
1999-02,38.400,
1999-03,40.154,
1999-04,43.847,
1999-05,43.957,
1999-06,42.765,
1999-07,38.842,
1999-08,41.131,
1999-09,41.707,
1999-10,43.886,
1999-11,44.036,
1999-12,43.758,
2000-01,43.525,
2000-02,44.418,
2000-03,50.439,
2000-04,51.336,
2000-05,53.788,
2000-06,49.150,
2000-07,48.893,
2000-08,49.601,
2000-09,51.930,
2000-10,52.613,
2000-11,52.486,
2000-12,56.445,
2001-01,59.365,
2001-02,60.735,
2001-03,66.497,
2001-04,69.006,
2001-05,68.362,
2001-06,54.842,
2001-07,63.071,
2001-08,57.811,
2001-09,58.464,
2001-10,55.959,
2001-11,54.767,
2001-12,57.666,
2002-01,51.873,
2002-02,50.901,
2002-03,50.646,
2002-04,49.467,
2002-05,48.812,
2002-06,52.027,
2002-07,47.382,
2002-08,46.067,
2002-09,46.997,
2002-10,47.261,
2002-11,47.960,
2002-12,50.371,
2003-01,46.882,
2003-02,46.304,
2003-03,44.564,
2003-04,46.746,
2003-05,50.146,
2003-06,49.222,
2003-07,46.179,
2003-08,46.158,
2003-09,46.924,
2003-10,46.511,
2003-11,47.073,
2003-12,45.479,
2004-01,44.857,
2004-02,49.376,
2004-03,48.717,
2004-04,49.125,
2004-05,49.755,
2004-06,43.624,
2004-07,43.564,
2004-08,44.013,
2004-09,47.574,
2004-10,47.659,
2004-11,48.007,
2004-12,59.985,
2005-01,58.064,
2005-02,55.998,
2005-03,54.831,
2005-04,55.866,
2005-05,56.547,
2005-06,56.942,
2005-07,54.261,
2005-08,53.103,
2005-09,50.649,
2005-10,48.834,
2005-11,49.411,
2005-12,48.684,
2006-01,46.336,
2006-02,46.190,
2006-03,44.706,
2006-04,44.676,
2006-05,45.866,
2006-06,46.495,
2006-07,44.095,
2006-08,42.223,
2006-09,45.139,
2006-10,43.389,
2006-11,43.556,
2006-12,46.130,
2007-01,43.476,
2007-02,42.866,
2007-03,44.271,
2007-04,44.251,
2007-05,47.410,
2007-06,44.281,
2007-07,44.107,
2007-08,44.650,
2007-09,43.998,
2007-10,44.674,
2007-11,45.867,
2007-12,44.857,
2008-01,46.385,
2008-02,46.242,
2008-03,45.745,
2008-04,46.716,
2008-05,48.996,
2008-06,43.419,
2008-07,44.594,
2008-08,45.760,
2008-09,43.966,
2008-10,43.755,
2008-11,47.312,
2008-12,48.365,
2009-01,46.875,
2009-02,44.714,
2009-03,64.746,
2009-04,61.732,
2009-05,62.674,
2009-06,60.575,
2009-07,60.127,
2009-08,59.092,
2009-09,57.893,
2009-10,54.304,
2009-11,53.398,
2009-12,34.249,
2010-01,33.408,
2010-02,31.831,
2010-03,31.763,
2010-04,31.428,
2010-05,34.032,
2010-06,33.671,
2010-07,33.429,
2010-08,34.017,
2010-09,33.104,
2010-10,32.476,
2010-11,33.095,
2010-12,32.095,
2011-01,32.621,
2011-02,31.891,
2011-03,30.774,
2011-04,33.203,
2011-05,35.143,
2011-06,33.253,
2011-07,32.749,
2011-08,32.894,
2011-09,32.222,
2011-10,31.406,
2011-11,31.109,
2011-12,29.531,
2012-01,28.840,
2012-02,29.182,
2012-03,28.538,
2012-04,27.792,
2012-05,27.947,
2012-06,27.138,
2012-07,27.187,
2012-08,27.200,
2012-09,27.654,
2012-10,27.142,
2012-11,26.929,
2012-12,26.205,
2013-01,27.031,
2013-02,27.339,
2013-03,27.178,
2013-04,27.436,
2013-05,28.146,
2013-06,27.674,
2013-07,27.318,
2013-08,26.744,
2013-09,27.124,
2013-10,26.532,
2013-11,27.654,
2013-12,29.104,
2014-01,28.777,
2014-02,28.576,
2014-03,31.257,
2014-04,30.989,
2014-05,30.423,
2014-06,29.599,
2014-07,28.788,
2014-08,28.004,
2014-09,28.002,
2014-10,27.827,
2014-11,27.453,
2014-12,26.084,Provisional value
