"",BBK01.OUL194,BBK01.OUL194_FLAGS
1976-09,-,Nothing exists
1976-10,-,Nothing exists
1976-11,-,Nothing exists
1976-12,-,Nothing exists
1977-01,-,Nothing exists
1977-02,-,Nothing exists
1977-03,-,Nothing exists
1977-04,-,Nothing exists
1977-05,-,Nothing exists
1977-06,-,Nothing exists
1977-07,-,Nothing exists
1977-08,-,Nothing exists
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,-,Nothing exists
1977-12,-,Nothing exists
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,-,Nothing exists
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,-,Nothing exists
1978-11,-,Nothing exists
1978-12,-,Nothing exists
1979-01,-,Nothing exists
1979-02,-,Nothing exists
1979-03,-,Nothing exists
1979-04,-,Nothing exists
1979-05,-,Nothing exists
1979-06,-,Nothing exists
1979-07,-,Nothing exists
1979-08,-,Nothing exists
1979-09,-,Nothing exists
1979-10,-,Nothing exists
1979-11,-,Nothing exists
1979-12,-,Nothing exists
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,-,Nothing exists
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,-,Nothing exists
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,-,Nothing exists
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,-,Nothing exists
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,-,Nothing exists
1981-10,-,Nothing exists
1981-11,-,Nothing exists
1981-12,-,Nothing exists
1982-01,-,Nothing exists
1982-02,-,Nothing exists
1982-03,-,Nothing exists
1982-04,-,Nothing exists
1982-05,-,Nothing exists
1982-06,-,Nothing exists
1982-07,-,Nothing exists
1982-08,-,Nothing exists
1982-09,-,Nothing exists
1982-10,-,Nothing exists
1982-11,-,Nothing exists
1982-12,-,Nothing exists
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,-,Nothing exists
1983-05,-,Nothing exists
1983-06,-,Nothing exists
1983-07,-,Nothing exists
1983-08,-,Nothing exists
1983-09,-,Nothing exists
1983-10,-,Nothing exists
1983-11,-,Nothing exists
1983-12,-,Nothing exists
1984-01,-,Nothing exists
1984-02,-,Nothing exists
1984-03,-,Nothing exists
1984-04,-,Nothing exists
1984-05,-,Nothing exists
1984-06,-,Nothing exists
1984-07,-,Nothing exists
1984-08,-,Nothing exists
1984-09,-,Nothing exists
1984-10,-,Nothing exists
1984-11,-,Nothing exists
1984-12,-,Nothing exists
1985-01,-,Nothing exists
1985-02,-,Nothing exists
1985-03,-,Nothing exists
1985-04,-,Nothing exists
1985-05,-,Nothing exists
1985-06,-,Nothing exists
1985-07,-,Nothing exists
1985-08,-,Nothing exists
1985-09,-,Nothing exists
1985-10,-,Nothing exists
1985-11,-,Nothing exists
1985-12,-,Nothing exists
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,-,Nothing exists
1986-04,-,Nothing exists
1986-05,-,Nothing exists
1986-06,-,Nothing exists
1986-07,-,Nothing exists
1986-08,-,Nothing exists
1986-09,-,Nothing exists
1986-10,-,Nothing exists
1986-11,-,Nothing exists
1986-12,-,Nothing exists
1987-01,-,Nothing exists
1987-02,-,Nothing exists
1987-03,-,Nothing exists
1987-04,-,Nothing exists
1987-05,-,Nothing exists
1987-06,-,Nothing exists
1987-07,-,Nothing exists
1987-08,-,Nothing exists
1987-09,-,Nothing exists
1987-10,-,Nothing exists
1987-11,-,Nothing exists
1987-12,-,Nothing exists
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,-,Nothing exists
1988-04,-,Nothing exists
1988-05,-,Nothing exists
1988-06,-,Nothing exists
1988-07,-,Nothing exists
1988-08,-,Nothing exists
1988-09,-,Nothing exists
1988-10,-,Nothing exists
1988-11,-,Nothing exists
1988-12,-,Nothing exists
1989-01,-,Nothing exists
1989-02,-,Nothing exists
1989-03,-,Nothing exists
1989-04,-,Nothing exists
1989-05,-,Nothing exists
1989-06,-,Nothing exists
1989-07,-,Nothing exists
1989-08,-,Nothing exists
1989-09,-,Nothing exists
1989-10,-,Nothing exists
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,-,Nothing exists
1990-02,-,Nothing exists
1990-03,-,Nothing exists
1990-04,-,Nothing exists
1990-05,-,Nothing exists
1990-06,-,Nothing exists
1990-07,-,Nothing exists
1990-08,-,Nothing exists
1990-09,-,Nothing exists
1990-10,-,Nothing exists
1990-11,-,Nothing exists
1990-12,-,Nothing exists
1991-01,-,Nothing exists
1991-02,-,Nothing exists
1991-03,-,Nothing exists
1991-04,-,Nothing exists
1991-05,-,Nothing exists
1991-06,-,Nothing exists
1991-07,-,Nothing exists
1991-08,-,Nothing exists
1991-09,0.003,
1991-10,-,Nothing exists
1991-11,0.003,
1991-12,0.002,
1992-01,0.002,
1992-02,0.002,
1992-03,0.002,
1992-04,0.002,
1992-05,0.002,
1992-06,0.003,
1992-07,0.003,
1992-08,0.028,
1992-09,0.030,
1992-10,0.029,
1992-11,0.006,
1992-12,0.004,
1993-01,0.005,
1993-02,0.004,
1993-03,0.004,
1993-04,0.003,
1993-05,0.003,
1993-06,0.003,
1993-07,0.003,
1993-08,0.005,
1993-09,0.005,
1993-10,0.007,
1993-11,0.013,
1993-12,-,Nothing exists
1994-01,-,Nothing exists
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,-,Nothing exists
1994-05,-,Nothing exists
1994-06,-,Nothing exists
1994-07,-,Nothing exists
1994-08,-,Nothing exists
1994-09,-,Nothing exists
1994-10,-,Nothing exists
1994-11,-,Nothing exists
1994-12,-,Nothing exists
1995-01,-,Nothing exists
1995-02,-,Nothing exists
1995-03,-,Nothing exists
1995-04,-,Nothing exists
1995-05,-,Nothing exists
1995-06,-,Nothing exists
1995-07,-,Nothing exists
1995-08,-,Nothing exists
1995-09,-,Nothing exists
1995-10,-,Nothing exists
1995-11,-,Nothing exists
1995-12,-,Nothing exists
1996-01,-,Nothing exists
1996-02,-,Nothing exists
1996-03,-,Nothing exists
1996-04,-,Nothing exists
1996-05,-,Nothing exists
1996-06,-,Nothing exists
1996-07,-,Nothing exists
1996-08,-,Nothing exists
1996-09,-,Nothing exists
1996-10,-,Nothing exists
1996-11,-,Nothing exists
1996-12,-,Nothing exists
1997-01,-,Nothing exists
1997-02,-,Nothing exists
1997-03,-,Nothing exists
1997-04,-,Nothing exists
1997-05,-,Nothing exists
1997-06,-,Nothing exists
1997-07,-,Nothing exists
1997-08,-,Nothing exists
1997-09,-,Nothing exists
1997-10,-,Nothing exists
1997-11,-,Nothing exists
1997-12,-,Nothing exists
1998-01,-,Nothing exists
1998-02,-,Nothing exists
1998-03,-,Nothing exists
1998-04,-,Nothing exists
1998-05,-,Nothing exists
1998-06,-,Nothing exists
1998-07,-,Nothing exists
1998-08,-,Nothing exists
1998-09,-,Nothing exists
1998-10,-,Nothing exists
1998-11,-,Nothing exists
1998-12,-,Nothing exists
1999-01,1.772,
1999-02,1.791,
1999-03,1.758,
1999-04,1.727,
1999-05,1.698,
1999-06,1.654,
1999-07,1.648,
1999-08,1.653,
1999-09,1.655,
1999-10,1.727,
1999-11,1.818,
1999-12,1.910,
2000-01,1.917,
2000-02,1.979,
2000-03,2.057,
2000-04,2.089,
2000-05,2.121,
2000-06,2.174,
2000-07,2.245,
2000-08,2.313,
2000-09,2.403,
2000-10,2.793,
2000-11,3.252,
2000-12,3.576,
2001-01,3.747,
2001-02,3.846,
2001-03,3.868,
2001-04,3.890,
2001-05,3.907,
2001-06,3.933,
2001-07,3.922,
2001-08,3.975,
2001-09,3.991,
2001-10,4.021,
2001-11,4.041,
2001-12,4.048,
2002-01,3.932,
2002-02,3.796,
2002-03,3.670,
2002-04,3.666,
2002-05,3.682,
2002-06,3.662,
2002-07,3.749,
2002-08,3.787,
2002-09,3.818,
2002-10,3.923,
2002-11,3.997,
2002-12,4.023,
2003-01,3.944,
2003-02,3.894,
2003-03,3.837,
2003-04,3.768,
2003-05,3.724,
2003-06,3.677,
2003-07,3.642,
2003-08,3.624,
2003-09,3.645,
2003-10,3.721,
2003-11,3.811,
2003-12,3.852,
2004-01,3.799,
2004-02,3.777,
2004-03,3.764,
2004-04,3.606,
2004-05,3.565,
2004-06,3.484,
2004-07,3.440,
2004-08,3.400,
2004-09,3.392,
2004-10,3.506,
2004-11,3.535,
2004-12,3.532,
2005-01,3.480,
2005-02,3.450,
2005-03,3.479,
2005-04,3.499,
2005-05,3.471,
2005-06,3.465,
2005-07,3.453,
2005-08,3.439,
2005-09,3.477,
2005-10,3.663,
2005-11,3.686,
2005-12,3.868,
2006-01,3.930,
2006-02,4.035,
2006-03,4.110,
2006-04,4.151,
2006-05,4.255,
2006-06,4.349,
2006-07,4.330,
2006-08,4.433,
2006-09,4.545,
2006-10,4.758,
2006-11,4.955,
2006-12,5.091,
2007-01,5.150,
2007-02,5.328,
2007-03,5.561,
2007-04,5.669,
2007-05,5.826,
2007-06,6.059,
2007-07,6.243,
2007-08,6.397,
2007-09,6.537,
2007-10,7.036,
2007-11,7.671,
2007-12,8.280,
2008-01,8.513,
2008-02,8.381,
2008-03,8.165,
2008-04,8.056,
2008-05,7.953,
2008-06,8.035,
2008-07,8.241,
2008-08,8.354,
2008-09,8.375,
2008-10,8.787,
2008-11,8.889,
2008-12,8.835,
2009-01,8.226,
2009-02,7.818,
2009-03,7.565,
2009-04,7.457,
2009-05,7.435,
2009-06,7.152,
2009-07,7.197,
2009-08,7.182,
2009-09,7.188,
2009-10,7.222,
2009-11,7.314,
2009-12,7.420,
2010-01,7.403,
2010-02,7.411,
2010-03,7.324,
2010-04,7.264,
2010-05,7.146,
2010-06,6.999,
2010-07,6.890,
2010-08,6.887,
2010-09,6.856,
2010-10,7.064,
2010-11,7.300,
2010-12,7.378,
2011-01,7.440,
2011-02,7.559,
2011-03,7.549,
2011-04,7.700,
2011-05,7.818,
2011-06,7.870,
2011-07,8.008,
2011-08,7.951,
2011-09,7.935,
2011-10,8.036,
2011-11,8.131,
2011-12,8.445,
2012-01,8.358,
2012-02,8.281,
2012-03,8.229,
2012-04,8.021,
2012-05,7.989,
2012-06,7.928,
2012-07,7.694,
2012-08,7.655,
2012-09,7.469,
2012-10,7.162,
2012-11,6.828,
2012-12,6.582,
2013-01,6.315,
2013-02,6.088,
2013-03,5.867,
2013-04,5.497,
2013-05,5.363,
2013-06,5.146,
2013-07,4.891,
2013-08,4.838,
2013-09,4.827,
2013-10,5.024,
2013-11,5.083,
2013-12,5.085,
2014-01,5.023,
2014-02,4.981,
2014-03,4.960,
2014-04,4.871,
2014-05,5.094,
2014-06,5.056,
2014-07,5.073,
2014-08,5.086,
2014-09,5.171,
2014-10,5.048,
2014-11,4.990,
2014-12,4.903,Provisional value
