"",BBK01.WT4101,BBK01.WT4101_FLAGS
"","DE0001135143 / Prices / 6,250 Bund 00/30",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:37:36,
2000-01-19,100.370,
2000-01-20,100.530,
2000-01-21,101.550,
2000-01-22,.,No value available
2000-01-23,.,No value available
2000-01-24,101.920,
2000-01-25,102.430,
2000-01-26,103.170,
2000-01-27,103.550,
2000-01-28,102.150,
2000-01-29,.,No value available
2000-01-30,.,No value available
2000-01-31,102.890,
2000-02-01,103.900,
2000-02-02,103.950,
2000-02-03,103.660,
2000-02-04,105.910,
2000-02-05,.,No value available
2000-02-06,.,No value available
2000-02-07,104.600,
2000-02-08,105.100,
2000-02-09,106.150,
2000-02-10,105.100,
2000-02-11,104.150,
2000-02-12,.,No value available
2000-02-13,.,No value available
2000-02-14,104.360,
2000-02-15,104.850,
2000-02-16,104.280,
2000-02-17,105.030,
2000-02-18,105.680,
2000-02-19,.,No value available
2000-02-20,.,No value available
2000-02-21,106.150,
2000-02-22,106.500,
2000-02-23,106.800,
2000-02-24,106.050,
2000-02-25,106.400,
2000-02-26,.,No value available
2000-02-27,.,No value available
2000-02-28,105.630,
2000-02-29,105.370,
2000-03-01,105.620,
2000-03-02,105.340,
2000-03-03,105.890,
2000-03-04,.,No value available
2000-03-05,.,No value available
2000-03-06,106.200,
2000-03-07,106.430,
2000-03-08,105.910,
2000-03-09,106.770,
2000-03-10,106.930,
2000-03-11,.,No value available
2000-03-12,.,No value available
2000-03-13,107.030,
2000-03-14,107.040,
2000-03-15,107.330,
2000-03-16,108.000,
2000-03-17,109.100,
2000-03-18,.,No value available
2000-03-19,.,No value available
2000-03-20,109.270,
2000-03-21,109.720,
2000-03-22,109.350,
2000-03-23,110.150,
2000-03-24,109.920,
2000-03-25,.,No value available
2000-03-26,.,No value available
2000-03-27,108.800,
2000-03-28,109.050,
2000-03-29,108.680,
2000-03-30,108.350,
2000-03-31,109.050,
2000-04-01,.,No value available
2000-04-02,.,No value available
2000-04-03,109.320,
2000-04-04,109.650,
2000-04-05,110.180,
2000-04-06,109.300,
2000-04-07,109.260,
2000-04-08,.,No value available
2000-04-09,.,No value available
2000-04-10,.,No value available
2000-04-11,111.000,
2000-04-12,109.860,
2000-04-13,110.200,
2000-04-14,110.310,
2000-04-15,.,No value available
2000-04-16,.,No value available
2000-04-17,109.400,
2000-04-18,109.330,
2000-04-19,108.750,
2000-04-20,108.850,
2000-04-21,.,No value available
2000-04-22,.,No value available
2000-04-23,.,No value available
2000-04-24,.,No value available
2000-04-25,108.300,
2000-04-26,108.350,
2000-04-27,109.000,
2000-04-28,108.600,
2000-04-29,.,No value available
2000-04-30,.,No value available
2000-05-01,.,No value available
2000-05-02,108.900,
2000-05-03,108.430,
2000-05-04,106.430,
2000-05-05,107.760,
2000-05-06,.,No value available
2000-05-07,.,No value available
2000-05-08,107.580,
2000-05-09,108.300,
2000-05-10,109.180,
2000-05-11,108.830,
2000-05-12,108.450,
2000-05-13,.,No value available
2000-05-14,.,No value available
2000-05-15,108.520,
2000-05-16,109.000,
2000-05-17,109.250,
2000-05-18,108.850,
2000-05-19,108.580,
2000-05-20,.,No value available
2000-05-21,.,No value available
2000-05-22,110.680,
2000-05-23,110.700,
2000-05-24,110.500,
2000-05-25,110.400,
2000-05-26,111.300,
2000-05-27,.,No value available
2000-05-28,.,No value available
2000-05-29,111.200,
2000-05-30,111.470,
2000-05-31,112.200,
2000-06-01,113.150,
2000-06-02,113.670,
2000-06-03,.,No value available
2000-06-04,.,No value available
2000-06-05,113.300,
2000-06-06,113.000,
2000-06-07,112.050,
2000-06-08,112.630,
2000-06-09,113.450,
2000-06-10,.,No value available
2000-06-11,.,No value available
2000-06-12,113.450,
2000-06-13,112.900,
2000-06-14,112.150,
2000-06-15,111.950,
2000-06-16,112.400,
2000-06-17,.,No value available
2000-06-18,.,No value available
2000-06-19,112.300,
2000-06-20,112.150,
2000-06-21,112.150,
2000-06-22,111.860,
2000-06-23,111.290,
2000-06-24,.,No value available
2000-06-25,.,No value available
2000-06-26,110.970,
2000-06-27,111.850,
2000-06-28,111.630,
2000-06-29,111.740,
2000-06-30,111.780,
2000-07-01,.,No value available
2000-07-02,.,No value available
2000-07-03,110.850,
2000-07-04,111.300,
2000-07-05,110.750,
2000-07-06,.,No value available
2000-07-07,110.100,
2000-07-08,.,No value available
2000-07-09,.,No value available
2000-07-10,110.120,
2000-07-11,110.400,
2000-07-12,111.200,
2000-07-13,110.600,
2000-07-14,111.150,
2000-07-15,.,No value available
2000-07-16,.,No value available
2000-07-17,110.600,
2000-07-18,110.620,
2000-07-19,110.550,
2000-07-20,110.660,
2000-07-21,111.400,
2000-07-22,.,No value available
2000-07-23,.,No value available
2000-07-24,111.700,
2000-07-25,112.300,
2000-07-26,112.130,
2000-07-27,112.900,
2000-07-28,112.400,
2000-07-29,.,No value available
2000-07-30,.,No value available
2000-07-31,112.450,
2000-08-01,112.980,
2000-08-02,113.160,
2000-08-03,112.200,
2000-08-04,112.680,
2000-08-05,.,No value available
2000-08-06,.,No value available
2000-08-07,112.650,
2000-08-08,112.300,
2000-08-09,112.600,
2000-08-10,113.600,
2000-08-11,114.260,
2000-08-12,.,No value available
2000-08-13,.,No value available
2000-08-14,114.500,
2000-08-15,113.810,
2000-08-16,113.120,
2000-08-17,113.740,
2000-08-18,113.290,
2000-08-19,.,No value available
2000-08-20,.,No value available
2000-08-21,112.900,
2000-08-22,112.900,
2000-08-23,113.060,
2000-08-24,113.290,
2000-08-25,113.150,
2000-08-26,.,No value available
2000-08-27,.,No value available
2000-08-28,112.900,
2000-08-29,112.570,
2000-08-30,111.830,
2000-08-31,111.930,
2000-09-01,112.040,
2000-09-02,.,No value available
2000-09-03,.,No value available
2000-09-04,113.200,
2000-09-05,112.700,
2000-09-06,112.800,
2000-09-07,112.130,
2000-09-08,112.250,
2000-09-09,.,No value available
2000-09-10,.,No value available
2000-09-11,111.840,
2000-09-12,111.660,
2000-09-13,111.150,
2000-09-14,110.520,
2000-09-15,110.370,
2000-09-16,.,No value available
2000-09-17,.,No value available
2000-09-18,108.400,
2000-09-19,108.480,
2000-09-20,109.170,
2000-09-21,109.290,
2000-09-22,109.700,
2000-09-23,.,No value available
2000-09-24,.,No value available
2000-09-25,109.600,
2000-09-26,109.830,
2000-09-27,109.650,
2000-09-28,109.450,
2000-09-29,109.530,
2000-09-30,.,No value available
2000-10-01,.,No value available
2000-10-02,109.540,
2000-10-03,.,No value available
2000-10-04,108.800,
2000-10-05,108.580,
2000-10-06,108.800,
2000-10-07,.,No value available
2000-10-08,.,No value available
2000-10-09,109.130,
2000-10-10,109.300,
2000-10-11,109.760,
2000-10-12,109.740,
2000-10-13,110.080,
2000-10-14,.,No value available
2000-10-15,.,No value available
2000-10-16,109.480,
2000-10-17,109.450,
2000-10-18,109.150,
2000-10-19,109.150,
2000-10-20,109.450,
2000-10-21,.,No value available
2000-10-22,.,No value available
2000-10-23,109.960,
2000-10-24,110.090,
2000-10-25,109.850,
2000-10-26,109.400,
2000-10-27,109.440,
2000-10-28,.,No value available
2000-10-29,.,No value available
2000-10-30,109.430,
2000-10-31,109.330,
2000-11-01,109.330,
2000-11-02,109.390,
2000-11-03,109.650,
2000-11-04,.,No value available
2000-11-05,.,No value available
2000-11-06,109.400,
2000-11-07,109.230,
2000-11-08,108.500,
2000-11-09,108.550,
2000-11-10,108.740,
2000-11-11,.,No value available
2000-11-12,.,No value available
2000-11-13,109.010,
2000-11-14,108.750,
2000-11-15,108.900,
2000-11-16,109.400,
2000-11-17,109.380,
2000-11-18,.,No value available
2000-11-19,.,No value available
2000-11-20,109.320,
2000-11-21,109.410,
