"",BBK01.OUZ537,BBK01.OUZ537_FLAGS
"",Other liabilities / Total / Landesbanken and Savings banks / Multi-office banks (MFIs),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:38,
1999-01,69.918,
1999-02,59.825,
1999-03,62.742,
1999-04,60.438,
1999-05,62.206,
1999-06,68.746,
1999-07,67.951,
1999-08,67.467,
1999-09,75.134,
1999-10,68.393,
1999-11,67.071,
1999-12,77.295,
2000-01,61.888,
2000-02,58.953,
2000-03,61.287,
2000-04,63.949,
2000-05,62.242,
2000-06,68.921,
2000-07,65.276,
2000-08,65.776,
2000-09,69.432,
2000-10,71.867,
2000-11,70.828,
2000-12,83.242,
2001-01,62.654,
2001-02,59.485,
2001-03,60.116,
2001-04,61.466,
2001-05,59.923,
2001-06,60.845,
2001-07,61.128,
2001-08,62.978,
2001-09,75.331,
2001-10,71.393,
2001-11,71.639,
2001-12,68.154,
2002-01,63.470,
2002-02,60.414,
2002-03,63.123,
2002-04,64.304,
2002-05,64.038,
2002-06,70.106,
2002-07,70.410,
2002-08,70.302,
2002-09,76.153,
2002-10,79.441,
2002-11,80.595,
2002-12,76.363,
2003-01,71.613,
2003-02,72.094,
2003-03,70.874,
2003-04,70.222,
2003-05,70.111,
2003-06,80.991,
2003-07,79.625,
2003-08,76.214,
2003-09,77.576,
2003-10,77.377,
2003-11,82.280,
2003-12,71.668,
2004-01,67.404,
2004-02,65.723,
2004-03,69.363,
2004-04,69.573,
2004-05,70.108,
2004-06,76.447,
2004-07,75.395,
2004-08,73.821,
2004-09,76.989,
2004-10,78.797,
2004-11,82.522,
2004-12,76.870,
2005-01,67.816,
2005-02,64.580,
2005-03,66.030,
2005-04,69.382,
2005-05,67.767,
2005-06,73.488,
2005-07,73.079,
2005-08,73.976,
2005-09,76.097,
2005-10,79.530,
2005-11,88.036,
2005-12,73.624,
2006-01,70.984,
2006-02,71.147,
2006-03,74.684,
2006-04,74.863,
2006-05,74.913,
2006-06,74.522,
2006-07,78.943,
2006-08,77.167,
2006-09,84.718,
2006-10,84.992,
2006-11,86.691,
2006-12,82.855,
2007-01,81.072,
2007-02,77.349,
2007-03,80.455,
2007-04,83.273,
2007-05,83.677,
2007-06,83.959,
2007-07,80.462,
2007-08,82.490,
2007-09,85.112,
2007-10,87.033,
2007-11,88.351,
2007-12,87.496,
2008-01,88.061,
2008-02,85.291,
2008-03,84.437,
2008-04,87.378,
2008-05,89.287,
2008-06,87.966,
2008-07,88.025,
2008-08,93.474,
2008-09,100.630,
2008-10,106.883,
2008-11,111.984,
2008-12,100.950,
2009-01,109.114,
2009-02,103.571,
2009-03,98.680,
2009-04,105.371,
2009-05,100.840,
2009-06,101.835,
2009-07,105.834,
2009-08,106.186,
2009-09,106.199,
2009-10,109.275,
2009-11,108.612,
2009-12,108.904,
2010-01,116.216,
2010-02,108.433,
2010-03,117.945,
2010-04,118.110,
2010-05,128.238,
2010-06,133.381,
2010-07,126.425,
2010-08,127.345,
2010-09,121.849,
2010-10,124.116,
2010-11,131.046,
2010-12,259.439,
2011-01,254.611,
2011-02,243.340,
2011-03,225.533,
2011-04,226.227,
2011-05,232.115,
2011-06,225.152,
2011-07,236.934,
2011-08,256.893,
2011-09,293.245,
2011-10,287.656,
2011-11,276.642,
2011-12,291.788,
2012-01,297.389,
2012-02,294.011,
2012-03,280.460,
2012-04,281.442,
2012-05,314.867,
2012-06,301.321,
2012-07,300.595,
2012-08,299.603,
2012-09,294.438,
2012-10,283.526,
2012-11,232.351,
2012-12,225.707,
2013-01,214.810,
2013-02,205.179,
2013-03,204.462,
2013-04,198.281,
2013-05,191.821,
2013-06,174.753,
2013-07,174.948,
2013-08,158.280,
2013-09,158.102,
2013-10,159.530,
2013-11,157.188,
2013-12,144.351,
2014-01,141.812,
2014-02,144.205,
2014-03,141.070,
2014-04,139.981,
2014-05,143.119,
2014-06,142.238,
2014-07,143.033,
2014-08,150.761,
2014-09,157.206,
2014-10,155.915,
2014-11,159.721,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date. Up to and including December 1998, including fiduciary liabilities and value adjustments. Since January 1999, presentation in separate time series (fiduciary liabilities: time series OUZ452+OUZ453, value adjustments: time series OUZ466+OUZ467).",
