"",BBK01.WT4069,BBK01.WT4069_FLAGS
"","DE0001134492 / Prices / 5,625 Bund 86/16",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:36:55,
1992-09-24,84.650,
1992-09-25,84.400,
1992-09-26,.,No value available
1992-09-27,.,No value available
1992-09-28,84.400,
1992-09-29,83.500,
1992-09-30,84.000,
1992-10-01,85.000,
1992-10-02,.,No value available
1992-10-03,.,No value available
1992-10-04,.,No value available
1992-10-05,85.200,
1992-10-06,85.300,
1992-10-07,85.300,
1992-10-08,85.300,
1992-10-09,.,No value available
1992-10-10,.,No value available
1992-10-11,.,No value available
1992-10-12,84.600,
1992-10-13,84.600,
1992-10-14,84.600,
1992-10-15,.,No value available
1992-10-16,85.300,
1992-10-17,.,No value available
1992-10-18,.,No value available
1992-10-19,86.200,
1992-10-20,.,No value available
1992-10-21,.,No value available
1992-10-22,86.300,
1992-10-23,86.000,
1992-10-24,.,No value available
1992-10-25,.,No value available
1992-10-26,86.100,
1992-10-27,85.950,
1992-10-28,.,No value available
1992-10-29,85.910,
1992-10-30,85.700,
1992-10-31,.,No value available
1992-11-01,.,No value available
1992-11-02,85.570,
1992-11-03,.,No value available
1992-11-04,85.500,
1992-11-05,85.550,
1992-11-06,.,No value available
1992-11-07,.,No value available
1992-11-08,.,No value available
1992-11-09,86.000,
1992-11-10,85.900,
1992-11-11,85.700,
1992-11-12,.,No value available
1992-11-13,85.300,
1992-11-14,.,No value available
1992-11-15,.,No value available
1992-11-16,85.100,
1992-11-17,.,No value available
1992-11-18,85.400,
1992-11-19,85.700,
1992-11-20,.,No value available
1992-11-21,.,No value available
1992-11-22,.,No value available
1992-11-23,.,No value available
1992-11-24,85.700,
1992-11-25,86.000,
1992-11-26,85.900,
1992-11-27,85.700,
1992-11-28,.,No value available
1992-11-29,.,No value available
1992-11-30,85.700,
1992-12-01,85.600,
1992-12-02,85.400,
1992-12-03,85.400,
1992-12-04,85.600,
1992-12-05,.,No value available
1992-12-06,.,No value available
1992-12-07,85.600,
1992-12-08,.,No value available
1992-12-09,85.500,
1992-12-10,85.500,
1992-12-11,85.500,
1992-12-12,.,No value available
1992-12-13,.,No value available
1992-12-14,.,No value available
1992-12-15,.,No value available
1992-12-16,85.300,
1992-12-17,85.300,
1992-12-18,.,No value available
1992-12-19,.,No value available
1992-12-20,.,No value available
1992-12-21,.,No value available
1992-12-22,86.200,
1992-12-23,.,No value available
1992-12-24,86.200,
1992-12-25,86.200,
1992-12-26,.,No value available
1992-12-27,.,No value available
1992-12-28,86.600,
1992-12-29,.,No value available
1992-12-30,.,No value available
1992-12-31,86.850,
1993-01-01,.,No value available
1993-01-02,.,No value available
1993-01-03,.,No value available
1993-01-04,86.850,
1993-01-05,.,No value available
1993-01-06,87.600,
1993-01-07,.,No value available
1993-01-08,.,No value available
1993-01-09,.,No value available
1993-01-10,.,No value available
1993-01-11,87.950,
1993-01-12,87.950,
1993-01-13,87.820,
1993-01-14,87.850,
1993-01-15,87.850,
1993-01-16,.,No value available
1993-01-17,.,No value available
1993-01-18,87.750,
1993-01-19,87.700,
1993-01-20,.,No value available
1993-01-21,87.350,
1993-01-22,87.400,
1993-01-23,.,No value available
1993-01-24,.,No value available
1993-01-25,87.150,
1993-01-26,.,No value available
1993-01-27,86.900,
1993-01-28,.,No value available
1993-01-29,87.000,
1993-01-30,.,No value available
1993-01-31,.,No value available
1993-02-01,86.900,
1993-02-02,.,No value available
1993-02-03,87.000,
1993-02-04,87.000,
1993-02-05,.,No value available
1993-02-06,.,No value available
1993-02-07,.,No value available
1993-02-08,87.000,
1993-02-09,.,No value available
1993-02-10,.,No value available
1993-02-11,.,No value available
1993-02-12,87.100,
1993-02-13,.,No value available
1993-02-14,.,No value available
1993-02-15,86.700,
1993-02-16,.,No value available
1993-02-17,.,No value available
1993-02-18,.,No value available
1993-02-19,86.600,
1993-02-20,.,No value available
1993-02-21,.,No value available
1993-02-22,86.800,
1993-02-23,86.800,
1993-02-24,86.400,
1993-02-25,.,No value available
1993-02-26,86.600,
1993-02-27,.,No value available
1993-02-28,.,No value available
1993-03-01,86.950,
1993-03-02,86.300,
1993-03-03,.,No value available
1993-03-04,86.500,
1993-03-05,87.500,
1993-03-06,.,No value available
1993-03-07,.,No value available
1993-03-08,86.750,
1993-03-09,.,No value available
1993-03-10,.,No value available
1993-03-11,87.100,
1993-03-12,87.000,
1993-03-13,.,No value available
1993-03-14,.,No value available
1993-03-15,86.500,
1993-03-16,86.000,
1993-03-17,86.000,
1993-03-18,85.400,
1993-03-19,.,No value available
1993-03-20,.,No value available
1993-03-21,.,No value available
1993-03-22,85.100,
1993-03-23,.,No value available
1993-03-24,.,No value available
1993-03-25,85.300,
1993-03-26,86.200,
1993-03-27,.,No value available
1993-03-28,.,No value available
1993-03-29,86.200,
1993-03-30,86.150,
1993-03-31,85.900,
1993-04-01,85.800,
1993-04-02,85.400,
1993-04-03,.,No value available
1993-04-04,.,No value available
1993-04-05,85.600,
1993-04-06,.,No value available
1993-04-07,.,No value available
1993-04-08,86.600,
1993-04-09,86.600,
1993-04-10,.,No value available
1993-04-11,.,No value available
1993-04-12,86.600,
1993-04-13,87.000,
