"",BBK01.OUK252,BBK01.OUK252_FLAGS
1994-11,-,Nothing exists
1994-12,-,Nothing exists
1995-01,-,Nothing exists
1995-02,-,Nothing exists
1995-03,-,Nothing exists
1995-04,-,Nothing exists
1995-05,-,Nothing exists
1995-06,-,Nothing exists
1995-07,-,Nothing exists
1995-08,-,Nothing exists
1995-09,-,Nothing exists
1995-10,-,Nothing exists
1995-11,-,Nothing exists
1995-12,-,Nothing exists
1996-01,-,Nothing exists
1996-02,-,Nothing exists
1996-03,-,Nothing exists
1996-04,-,Nothing exists
1996-05,-,Nothing exists
1996-06,-,Nothing exists
1996-07,-,Nothing exists
1996-08,-,Nothing exists
1996-09,-,Nothing exists
1996-10,-,Nothing exists
1996-11,-,Nothing exists
1996-12,-,Nothing exists
1997-01,-,Nothing exists
1997-02,-,Nothing exists
1997-03,-,Nothing exists
1997-04,-,Nothing exists
1997-05,-,Nothing exists
1997-06,-,Nothing exists
1997-07,-,Nothing exists
1997-08,-,Nothing exists
1997-09,-,Nothing exists
1997-10,0.229,
1997-11,0.306,
1997-12,0.265,
1998-01,0.243,
1998-02,0.220,
1998-03,0.257,
1998-04,0.262,
1998-05,0.270,
1998-06,0.355,
1998-07,0.370,
1998-08,0.404,
1998-09,0.568,
1998-10,0.602,
1998-11,0.611,
1998-12,0.539,
1999-01,0.578,
1999-02,0.553,
1999-03,0.627,
1999-04,0.606,
1999-05,0.862,
1999-06,0.919,
1999-07,1.020,
1999-08,1.034,
1999-09,0.996,
1999-10,1.158,
1999-11,1.142,
1999-12,1.149,
2000-01,1.160,
2000-02,1.964,
2000-03,2.058,
2000-04,2.487,
2000-05,2.504,
2000-06,2.580,
2000-07,2.662,
2000-08,2.694,
2000-09,2.583,
2000-10,2.608,
2000-11,2.612,
2000-12,2.582,
2001-01,2.548,
2001-02,2.545,
2001-03,2.470,
2001-04,2.471,
2001-05,2.285,
2001-06,2.303,
2001-07,2.291,
2001-08,2.240,
2001-09,2.265,
2001-10,2.038,
2001-11,1.947,
2001-12,1.967,
2002-01,1.834,
2002-02,1.105,
2002-03,0.801,
2002-04,0.599,
2002-05,0.578,
2002-06,0.580,
2002-07,0.552,
2002-08,0.510,
2002-09,0.512,
2002-10,0.499,
2002-11,0.484,
2002-12,0.452,
2003-01,0.436,
2003-02,0.458,
2003-03,0.395,
2003-04,0.413,
2003-05,0.403,
2003-06,0.324,
2003-07,0.317,
2003-08,0.335,
2003-09,0.333,
2003-10,0.374,
2003-11,0.439,
2003-12,0.530,
2004-01,0.701,
2004-02,0.653,
2004-03,0.639,
2004-04,0.691,
2004-05,0.798,
2004-06,0.969,
2004-07,0.991,
2004-08,0.997,
2004-09,0.996,
2004-10,0.996,
2004-11,0.971,
2004-12,0.807,
2005-01,0.863,
2005-02,0.895,
2005-03,0.871,
2005-04,0.956,
2005-05,0.830,
2005-06,0.806,
2005-07,0.833,
2005-08,0.813,
2005-09,0.827,
2005-10,0.813,
2005-11,0.864,
2005-12,0.923,
2006-01,0.980,
2006-02,1.102,
2006-03,1.041,
2006-04,1.324,
2006-05,1.357,
2006-06,1.426,
2006-07,1.409,
2006-08,1.523,
2006-09,1.690,
2006-10,2.222,
2006-11,2.524,
2006-12,2.764,
2007-01,2.969,
2007-02,3.154,
2007-03,3.374,
2007-04,3.464,
2007-05,3.815,
2007-06,4.106,
2007-07,4.429,
2007-08,4.628,
2007-09,4.974,
2007-10,5.354,
2007-11,5.245,
2007-12,4.641,
2008-01,5.259,
2008-02,5.729,
2008-03,6.103,
2008-04,7.441,
2008-05,7.684,
2008-06,7.997,
2008-07,8.302,
2008-08,8.254,
2008-09,8.038,
2008-10,7.885,
2008-11,7.934,
2008-12,6.804,
2009-01,6.042,
2009-02,6.070,
2009-03,5.805,
2009-04,5.738,
2009-05,5.219,
2009-06,5.936,
2009-07,6.424,
2009-08,6.281,
2009-09,6.061,
2009-10,6.205,
2009-11,6.213,
2009-12,6.061,
2010-01,5.959,
2010-02,6.109,
2010-03,5.936,
2010-04,5.712,
2010-05,5.837,
2010-06,5.558,
2010-07,4.485,
2010-08,4.568,
2010-09,4.491,
2010-10,4.176,
2010-11,4.642,
2010-12,4.713,
2011-01,4.969,
2011-02,5.315,
2011-03,5.634,
2011-04,5.800,
2011-05,5.671,
2011-06,5.101,
2011-07,4.486,
2011-08,4.514,
2011-09,4.584,
2011-10,4.388,
2011-11,4.591,
2011-12,4.206,
2012-01,4.323,
2012-02,4.275,
2012-03,4.126,
2012-04,4.054,
2012-05,3.992,
2012-06,3.687,
2012-07,3.581,
2012-08,3.893,
2012-09,3.800,
2012-10,3.784,
2012-11,4.039,
2012-12,3.607,
2013-01,3.290,
2013-02,3.197,
2013-03,3.068,
2013-04,3.002,
2013-05,2.875,
2013-06,2.936,
2013-07,2.900,
2013-08,2.833,
2013-09,2.515,
2013-10,2.543,
2013-11,2.598,
2013-12,2.374,
2014-01,2.457,
2014-02,2.144,
2014-03,2.035,
2014-04,2.009,
2014-05,2.177,
2014-06,2.109,
2014-07,2.092,
2014-08,1.602,
2014-09,1.634,
2014-10,1.585,
2014-11,1.620,
2014-12,1.574,Provisional value
