"",BBK01.OUC390,BBK01.OUC390_FLAGS
"",Savings bonds purchased by resident households  (including non-profit institutions) / for more than two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:51,
1999-01,4.367,
1999-02,4.218,
1999-03,4.087,
1999-04,4.015,
1999-05,3.957,
1999-06,3.915,
1999-07,3.861,
1999-08,3.838,
1999-09,2.135,
1999-10,2.158,
1999-11,2.134,
1999-12,2.012,
2000-01,1.802,
2000-02,1.692,
2000-03,1.629,
2000-04,1.583,
2000-05,1.546,
2000-06,1.510,
2000-07,1.484,
2000-08,1.452,
2000-09,1.505,
2000-10,1.444,
2000-11,1.387,
2000-12,1.394,
2001-01,1.316,
2001-02,1.271,
2001-03,1.233,
2001-04,1.202,
2001-05,1.183,
2001-06,1.135,
2001-07,1.093,
2001-08,1.055,
2001-09,1.026,
2001-10,1.001,
2001-11,0.985,
2001-12,0.941,
2002-01,0.926,
2002-02,0.914,
2002-03,0.909,
2002-04,0.905,
2002-05,0.754,
2002-06,0.892,
2002-07,0.877,
2002-08,0.846,
2002-09,0.798,
2002-10,0.750,
2002-11,0.723,
2002-12,0.685,
2003-01,0.497,
2003-02,0.475,
2003-03,0.461,
2003-04,0.448,
2003-05,0.438,
2003-06,0.431,
2003-07,0.418,
2003-08,0.401,
2003-09,0.380,
2003-10,0.359,
2003-11,0.347,
2003-12,0.334,
2004-01,0.317,
2004-02,0.307,
2004-03,0.293,
2004-04,0.285,
2004-05,0.275,
2004-06,0.321,
2004-07,0.315,
2004-08,0.307,
2004-09,0.300,
2004-10,0.294,
2004-11,0.285,
2004-12,1.486,
2005-01,1.472,
2005-02,1.461,
2005-03,0.243,
2005-04,0.236,
2005-05,0.226,
2005-06,0.220,
2005-07,0.214,
2005-08,0.207,
2005-09,0.202,
2005-10,0.196,
2005-11,0.193,
2005-12,0.188,
2006-01,0.177,
2006-02,0.172,
2006-03,0.168,
2006-04,0.162,
2006-05,0.159,
2006-06,0.157,
2006-07,0.154,
2006-08,0.152,
2006-09,0.148,
2006-10,0.144,
2006-11,0.140,
2006-12,0.124,
2007-01,0.119,
2007-02,0.113,
2007-03,0.109,
2007-04,0.108,
2007-05,0.104,
2007-06,0.102,
2007-07,0.100,
2007-08,0.099,
2007-09,0.097,
2007-10,0.094,
2007-11,0.093,
2007-12,0.092,
2008-01,0.086,
2008-02,0.083,
2008-03,0.081,
2008-04,0.079,
2008-05,0.078,
2008-06,0.078,
2008-07,0.171,
2008-08,0.168,
2008-09,0.157,
2008-10,0.148,
2008-11,0.139,
2008-12,0.131,
2009-01,0.124,
2009-02,0.116,
2009-03,0.108,
2009-04,0.104,
2009-05,0.101,
2009-06,0.098,
2009-07,0.097,
2009-08,0.070,
2009-09,0.061,
2009-10,0.058,
2009-11,0.055,
2009-12,0.051,
2010-01,0.050,
2010-02,0.049,
2010-03,0.047,
2010-04,0.047,
2010-05,0.045,
2010-06,0.042,
2010-07,0.042,
2010-08,0.040,
2010-09,0.039,
2010-10,0.037,
2010-11,0.036,
2010-12,0.035,
2011-01,0.033,
2011-02,0.033,
2011-03,0.033,
2011-04,0.570,
2011-05,0.571,
2011-06,0.570,
2011-07,0.615,
2011-08,0.630,
2011-09,0.641,
2011-10,0.666,
2011-11,0.695,
2011-12,0.722,
2012-01,0.817,
2012-02,0.866,
2012-03,0.882,
2012-04,0.893,
2012-05,0.899,
2012-06,0.903,
2012-07,0.906,
2012-08,0.912,
2012-09,0.916,
2012-10,0.913,
2012-11,0.667,
2012-12,0.541,
2013-01,0.480,
2013-02,0.476,
2013-03,0.473,
2013-04,0.469,
2013-05,0.463,
2013-06,0.458,
2013-07,0.456,
2013-08,0.464,
2013-09,0.469,
2013-10,0.479,
2013-11,0.494,
2013-12,0.503,
2014-01,0.523,
2014-02,0.535,
2014-03,0.540,
2014-04,0.546,
2014-05,0.548,
2014-06,0.550,
2014-07,0.525,
2014-08,0.522,
2014-09,0.518,
2014-10,0.505,
2014-11,0.489,
2014-12,0.475,Provisional value
