"",BBK01.SUD127,BBK01.SUD127_FLAGS
"",Effective interest rates of German banks / New business / Loans to non-financial corporations over EUR 1 million with a floating rate or an initial rate fixation up to 1 year,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:27:44,
2003-01,4.05,
2003-02,3.88,
2003-03,3.89,
2003-04,3.87,
2003-05,3.62,
2003-06,3.25,
2003-07,3.32,
2003-08,3.36,
2003-09,3.24,
2003-10,3.25,
2003-11,3.16,
2003-12,3.32,
2004-01,3.25,
2004-02,3.24,
2004-03,3.20,
2004-04,3.25,
2004-05,3.26,
2004-06,3.26,
2004-07,3.27,
2004-08,3.26,
2004-09,3.31,
2004-10,3.26,
2004-11,3.16,
2004-12,3.34,
2005-01,3.35,
2005-02,3.40,
2005-03,3.23,
2005-04,3.12,
2005-05,3.11,
2005-06,3.15,
2005-07,3.15,
2005-08,3.17,
2005-09,3.22,
2005-10,3.15,
2005-11,3.30,
2005-12,3.46,
2006-01,3.40,
2006-02,3.41,
2006-03,3.75,
2006-04,3.61,
2006-05,3.76,
2006-06,3.98,
2006-07,4.00,
2006-08,4.19,
2006-09,4.24,
2006-10,4.38,
2006-11,4.36,
2006-12,4.58,
2007-01,4.63,
2007-02,4.70,
2007-03,4.90,
2007-04,4.94,
2007-05,4.86,
2007-06,5.08,
2007-07,5.12,
2007-08,5.21,
2007-09,5.42,
2007-10,5.24,
2007-11,5.12,
2007-12,5.47,
2008-01,5.21,
2008-02,5.09,
2008-03,5.36,
2008-04,5.44,
2008-05,5.25,
2008-06,5.36,
2008-07,5.38,
2008-08,5.46,
2008-09,5.70,
2008-10,5.65,
2008-11,4.91,
2008-12,4.35,
2009-01,3.63,
2009-02,3.26,
2009-03,3.09,
2009-04,2.84,
2009-05,2.84,
2009-06,2.93,
2009-07,2.74,
2009-08,2.80,
2009-09,2.26,
2009-10,2.59,
2009-11,2.95,
2009-12,2.57,
2010-01,2.45,
2010-02,2.43,
2010-03,2.32,
2010-04,2.35,
2010-05,2.45,
2010-06,2.37,
2010-07,2.46,
2010-08,2.62,
2010-09,2.37,
2010-10,2.44,
2010-11,2.64,
2010-12,2.78,
2011-01,2.50,
2011-02,2.69,
2011-03,2.69,
2011-04,2.87,
2011-05,2.91,
2011-06,3.06,
2011-07,3.02,
2011-08,3.01,
2011-09,2.96,
2011-10,3.16,
2011-11,2.89,
2011-12,2.93,
2012-01,2.64,
2012-02,2.58,
2012-03,2.44,
2012-04,2.37,
2012-05,2.32,
2012-06,2.39,
2012-07,2.25,
2012-08,2.14,
2012-09,2.12,
2012-10,1.98,
2012-11,2.00,
2012-12,1.89,
2013-01,1.88,
2013-02,1.72,
2013-03,1.83,
2013-04,1.80,
2013-05,1.68,
2013-06,1.75,
2013-07,1.71,
2013-08,1.70,
2013-09,1.80,
2013-10,1.79,
2013-11,1.70,
2013-12,1.86,
2014-01,1.85,
2014-02,1.71,
2014-03,1.91,
2014-04,1.83,
2014-05,1.74,
2014-06,1.65,
2014-07,1.61,
2014-08,1.46,
2014-09,1.57,
2014-10,1.53,
2014-11,1.52,
2014-12,1.61,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. The amount refers to the single loan transaction considered as new business. Excluding overdrafts. p = Provisional",
