"",BBK01.OUM007,BBK01.OUM007_FLAGS
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.265,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.325,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.341,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.417,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.457,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.514,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.495,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.508,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.556,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.609,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.328,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.398,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.355,
1965-01,0.391,
1965-02,0.468,
1965-03,0.445,
1965-04,0.459,
1965-05,0.505,
1965-06,0.477,
1965-07,0.501,
1965-08,0.545,
1965-09,0.510,
1965-10,0.524,
1965-11,0.570,
1965-12,0.447,
1966-01,0.495,
1966-02,0.541,
1966-03,0.539,
1966-04,0.574,
1966-05,0.612,
1966-06,0.623,
1966-07,0.641,
1966-08,0.658,
1966-09,0.618,
1966-10,0.636,
1966-11,0.671,
1966-12,0.584,
1967-01,0.636,
1967-02,0.645,
1967-03,0.620,
1967-04,0.623,
1967-05,0.658,
1967-06,0.684,
1967-07,0.677,
1967-08,0.704,
1967-09,0.696,
1967-10,0.712,
1967-11,0.730,
1967-12,0.645,
1968-01,0.704,
1968-02,0.721,
1968-03,0.740,
1968-04,0.728,
1968-05,0.748,
1968-06,0.766,
1968-07,0.732,
1968-08,0.737,
1968-09,0.746,
1968-10,0.762,
1968-11,0.771,
1968-12,0.587,
1969-01,0.535,
1969-02,0.591,
1969-03,0.601,
1969-04,0.648,
1969-05,0.690,
1969-06,0.714,
1969-07,0.709,
1969-08,0.753,
1969-09,0.820,
1969-10,0.826,
1969-11,0.881,
1969-12,0.697,
1970-01,0.735,
1970-02,0.811,
1970-03,0.796,
1970-04,0.817,
1970-05,0.921,
1970-06,0.868,
1970-07,0.905,
1970-08,0.990,
1970-09,0.957,
1970-10,0.997,
1970-11,1.116,
1970-12,0.885,
1971-01,0.842,
1971-02,0.949,
1971-03,0.908,
1971-04,0.962,
1971-05,1.078,
1971-06,1.054,
1971-07,1.089,
1971-08,1.150,
1971-09,1.052,
1971-10,1.115,
1971-11,1.150,
1971-12,0.864,
1972-01,1.016,
1972-02,1.038,
1972-03,1.066,
1972-04,1.123,
1972-05,1.210,
1972-06,1.055,
1972-07,0.966,
1972-08,1.036,
1972-09,0.962,
1972-10,0.959,
1972-11,1.081,
1972-12,0.802,
1973-01,1.010,
1973-02,1.085,
1973-03,1.044,
1973-04,1.145,
1973-05,1.411,
1973-06,1.181,
1973-07,1.148,
1973-08,1.286,
1973-09,1.111,
1973-10,1.144,
1973-11,1.385,
1973-12,0.931,
1974-01,1.120,
1974-02,1.227,
1974-03,1.228,
1974-04,1.301,
1974-05,1.432,
1974-06,1.237,
1974-07,1.284,
1974-08,1.521,
1974-09,1.378,
1974-10,1.388,
1974-11,1.595,
1974-12,1.129,
1975-01,1.219,
1975-02,1.413,
1975-03,1.364,
1975-04,1.435,
1975-05,1.690,
1975-06,1.450,
1975-07,1.507,
1975-08,1.843,
1975-09,1.612,
1975-10,1.621,
1975-11,1.806,
1975-12,1.063,
1976-01,1.228,
1976-02,1.380,
1976-03,1.244,
1976-04,1.471,
1976-05,1.797,
1976-06,1.543,
1976-07,1.608,
1976-08,1.650,
1976-09,1.662,
1976-10,1.688,
1976-11,1.831,
1976-12,1.328,
1977-01,1.469,
1977-02,1.658,
1977-03,1.565,
1977-04,1.669,
1977-05,1.840,
1977-06,1.798,
1977-07,1.864,
1977-08,2.022,
1977-09,2.010,
1977-10,2.125,
1977-11,2.293,
1977-12,1.899,
1978-01,2.122,
1978-02,2.405,
1978-03,2.258,
1978-04,2.274,
1978-05,2.495,
1978-06,2.328,
1978-07,2.457,
1978-08,2.641,
1978-09,2.533,
1978-10,2.654,
1978-11,2.862,
1978-12,2.368,
1979-01,2.614,
1979-02,2.701,
1979-03,2.525,
1979-04,2.517,
1979-05,2.836,
1979-06,2.778,
1979-07,2.561,
1979-08,2.772,
1979-09,2.614,
1979-10,2.816,
1979-11,3.071,
1979-12,2.232,
1980-01,2.659,
1980-02,2.947,
1980-03,2.956,
1980-04,3.000,
1980-05,3.171,
1980-06,2.712,
1980-07,2.936,
1980-08,2.905,
1980-09,2.704,
1980-10,2.863,
1980-11,3.230,
1980-12,2.146,
1981-01,2.419,
1981-02,2.604,
1981-03,2.365,
1981-04,2.613,
1981-05,2.867,
1981-06,2.578,
1981-07,2.814,
1981-08,2.831,
1981-09,2.790,
1981-10,2.892,
1981-11,3.126,
1981-12,2.220,
1982-01,2.809,
1982-02,2.944,
1982-03,2.777,
1982-04,2.896,
1982-05,3.325,
1982-06,2.961,
1982-07,3.149,
1982-08,3.503,
1982-09,3.243,
1982-10,3.401,
1982-11,3.747,
1982-12,2.920,
1983-01,3.513,
1983-02,3.354,
1983-03,3.202,
1983-04,3.199,
1983-05,3.467,
1983-06,3.190,
1983-07,3.607,
1983-08,3.755,
1983-09,3.596,
1983-10,3.778,
1983-11,3.961,
1983-12,3.201,
1984-01,3.846,
1984-02,3.935,
1984-03,3.554,
1984-04,3.664,
1984-05,3.967,
1984-06,3.931,
1984-07,3.986,
1984-08,4.151,
1984-09,4.323,
1984-10,3.899,
1984-11,3.719,
1984-12,3.400,
1985-01,4.289,
1985-02,4.240,
1985-03,4.176,
1985-04,4.000,
1985-05,4.287,
1985-06,4.219,
1985-07,4.379,
1985-08,4.360,
1985-09,4.570,
1985-10,4.616,
1985-11,4.828,
1985-12,3.863,
1986-01,4.203,
1986-02,4.526,
1986-03,4.209,
1986-04,3.999,
1986-05,4.691,
1986-06,4.774,
1986-07,4.515,
1986-08,4.863,
1986-09,4.569,
1986-10,4.472,
1986-11,4.749,
1986-12,4.211,
1987-01,4.253,
1987-02,4.715,
1987-03,4.290,
1987-04,4.292,
1987-05,4.439,
1987-06,4.631,
1987-07,4.574,
1987-08,4.802,
1987-09,4.784,
1987-10,4.737,
1987-11,5.083,
1987-12,4.088,
1988-01,4.717,
1988-02,4.569,
1988-03,4.532,
1988-04,4.571,
1988-05,4.817,
1988-06,4.578,
1988-07,4.818,
1988-08,5.007,
1988-09,4.843,
1988-10,4.768,
1988-11,5.215,
1988-12,4.921,
1989-01,5.410,
1989-02,5.485,
1989-03,5.013,
1989-04,4.948,
1989-05,5.470,
1989-06,5.081,
1989-07,5.285,
1989-08,5.289,
1989-09,5.064,
1989-10,5.181,
1989-11,5.419,
1989-12,4.716,
1990-01,5.104,
1990-02,5.800,
1990-03,5.582,
1990-04,5.587,
1990-05,5.693,
1990-06,5.701,
1990-07,5.624,
1990-08,5.877,
1990-09,5.919,
1990-10,5.678,
1990-11,6.417,
1990-12,5.489,
1991-01,6.006,
1991-02,6.079,
1991-03,5.926,
1991-04,5.735,
1991-05,5.914,
1991-06,5.858,
1991-07,6.117,
1991-08,6.420,
1991-09,5.988,
1991-10,6.253,
1991-11,6.703,
1991-12,6.292,
1992-01,6.330,
1992-02,6.568,
1992-03,5.929,
1992-04,6.534,
1992-05,7.195,
1992-06,7.107,
1992-07,7.404,
1992-08,7.890,
1992-09,7.956,
1992-10,8.602,
1992-11,9.514,
1992-12,9.297,
1993-01,8.850,
1993-02,8.890,
1993-03,8.785,
1993-04,9.482,
1993-05,9.583,
1993-06,9.542,
1993-07,10.139,
1993-08,10.549,
1993-09,10.833,
1993-10,12.650,
1993-11,12.430,
1993-12,12.970,
1994-01,12.755,
1994-02,13.799,
1994-03,13.872,
1994-04,14.320,
1994-05,14.676,
1994-06,13.549,
1994-07,13.436,
1994-08,13.340,
1994-09,13.630,
1994-10,14.008,
1994-11,14.630,
1994-12,13.805,
1995-01,13.519,
1995-02,12.827,
1995-03,12.383,
1995-04,12.586,
1995-05,12.904,
1995-06,13.163,
1995-07,13.387,
1995-08,14.495,
1995-09,14.677,
1995-10,14.948,
1995-11,16.719,
1995-12,17.502,
1996-01,16.834,
1996-02,17.394,
1996-03,17.559,
1996-04,17.415,
1996-05,18.234,
1996-06,18.164,
1996-07,17.585,
1996-08,17.847,
1996-09,17.633,
1996-10,18.046,
1996-11,18.183,
1996-12,18.091,
1997-01,17.087,
1997-02,16.270,
1997-03,16.990,
1997-04,16.861,
1997-05,16.900,
1997-06,16.679,
1997-07,18.068,
1997-08,19.057,
1997-09,19.239,
1997-10,18.681,
1997-11,19.169,
1997-12,18.627,
1998-01,20.370,
1998-02,19.031,
1998-03,19.372,
1998-04,20.303,
1998-05,20.161,
1998-06,21.080,
1998-07,22.201,
1998-08,22.989,
1998-09,22.357,
1998-10,21.136,
1998-11,22.200,
1998-12,24.001,
1999-01,25.044,
1999-02,23.849,
1999-03,23.251,
1999-04,21.343,
1999-05,22.849,
1999-06,23.144,
1999-07,24.295,
1999-08,24.715,
1999-09,22.372,
1999-10,25.277,
1999-11,26.602,
1999-12,28.961,
2000-01,26.817,
2000-02,25.650,
2000-03,25.419,
2000-04,24.376,
2000-05,25.687,
2000-06,26.687,
2000-07,29.241,
2000-08,31.676,
2000-09,31.553,
2000-10,29.938,
2000-11,30.546,
2000-12,30.989,
2001-01,28.795,
2001-02,27.892,
2001-03,28.566,
2001-04,28.404,
2001-05,29.472,
2001-06,30.224,
2001-07,26.760,
2001-08,26.897,
2001-09,26.062,
2001-10,26.268,
2001-11,28.595,
2001-12,30.714,
2002-01,26.918,
2002-02,25.901,
2002-03,23.818,
2002-04,27.618,
2002-05,27.865,
2002-06,21.680,
2002-07,22.452,
2002-08,23.175,
2002-09,22.338,
2002-10,20.813,
2002-11,21.008,
2002-12,21.497,
2003-01,17.806,
2003-02,20.780,
2003-03,20.221,
2003-04,19.987,
2003-05,20.032,
2003-06,18.752,
2003-07,17.609,
2003-08,17.053,
2003-09,17.298,
2003-10,18.444,
2003-11,18.755,
2003-12,21.707,
2004-01,18.501,
2004-02,18.007,
2004-03,17.515,
2004-04,18.558,
2004-05,18.926,
2004-06,18.178,
2004-07,17.458,
2004-08,18.333,
2004-09,18.000,
2004-10,18.857,
2004-11,19.626,
2004-12,22.391,
2005-01,17.010,
2005-02,17.480,
2005-03,17.092,
2005-04,17.585,
2005-05,18.845,
2005-06,17.672,
2005-07,17.283,
2005-08,17.700,
2005-09,18.710,
2005-10,19.179,
2005-11,19.978,
2005-12,23.714,
2006-01,22.139,
2006-02,19.481,
2006-03,18.142,
2006-04,19.189,
2006-05,21.130,
2006-06,20.200,
2006-07,20.163,
2006-08,18.563,
2006-09,19.112,
2006-10,20.020,
2006-11,20.612,
2006-12,25.420,
2007-01,20.956,
2007-02,19.650,
2007-03,20.222,
2007-04,20.005,
2007-05,20.457,
2007-06,21.228,
2007-07,19.395,
2007-08,20.477,
2007-09,22.416,
2007-10,22.699,
2007-11,23.488,
2007-12,26.579,
2008-01,21.562,
2008-02,22.360,
2008-03,21.772,
2008-04,21.109,
2008-05,21.428,
2008-06,23.938,
2008-07,22.715,
2008-08,17.973,
2008-09,17.881,
2008-10,16.598,
2008-11,18.852,
2008-12,22.363,
2009-01,17.738,
2009-02,17.945,
2009-03,18.733,
2009-04,18.919,
2009-05,17.476,
2009-06,15.963,
2009-07,15.442,
2009-08,15.692,
2009-09,15.822,
2009-10,16.135,
2009-11,15.579,
2009-12,18.770,
2010-01,15.324,
2010-02,14.933,
2010-03,13.825,
2010-04,12.562,
2010-05,13.137,
2010-06,17.560,
2010-07,17.778,
2010-08,18.393,
2010-09,20.014,
2010-10,16.982,
2010-11,16.556,
2010-12,24.377,
2011-01,19.343,
2011-02,19.866,
2011-03,19.867,
2011-04,19.597,
2011-05,19.052,
2011-06,18.827,
2011-07,17.974,
2011-08,18.611,
2011-09,18.849,
2011-10,18.592,
2011-11,19.761,
2011-12,22.898,
2012-01,18.111,
2012-02,19.615,
2012-03,17.839,
2012-04,17.979,
2012-05,17.301,
2012-06,17.495,
2012-07,16.673,
2012-08,16.817,
2012-09,17.180,
2012-10,18.149,
2012-11,18.171,
2012-12,18.482,
2013-01,17.305,
2013-02,17.182,
2013-03,16.474,
2013-04,16.270,
2013-05,16.131,
2013-06,15.844,
2013-07,15.265,
2013-08,15.750,
2013-09,15.228,
2013-10,15.449,
2013-11,15.769,
2013-12,16.571,
2014-01,15.147,
2014-02,15.391,
2014-03,15.239,
2014-04,15.375,
2014-05,15.417,
2014-06,14.769,
2014-07,14.387,
2014-08,14.955,
2014-09,14.773,
2014-10,14.867,
2014-11,15.034,
2014-12,15.478,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
