"",BBK01.OUC357,BBK01.OUC357_FLAGS
"",Loans to local government and local government associations for up to and including one year / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:29,
1999-01,2.184,
1999-02,1.785,
1999-03,1.707,
1999-04,1.915,
1999-05,1.730,
1999-06,1.775,
1999-07,1.858,
1999-08,1.587,
1999-09,1.460,
1999-10,1.500,
1999-11,1.504,
1999-12,1.857,
2000-01,1.793,
2000-02,1.596,
2000-03,1.584,
2000-04,1.747,
2000-05,1.603,
2000-06,2.043,
2000-07,1.532,
2000-08,1.387,
2000-09,1.144,
2000-10,1.444,
2000-11,1.515,
2000-12,1.618,
2001-01,1.605,
2001-02,1.492,
2001-03,1.478,
2001-04,1.293,
2001-05,1.296,
2001-06,1.321,
2001-07,1.369,
2001-08,1.316,
2001-09,1.355,
2001-10,1.353,
2001-11,1.302,
2001-12,1.469,
2002-01,1.435,
2002-02,1.411,
2002-03,1.500,
2002-04,1.713,
2002-05,1.623,
2002-06,1.704,
2002-07,1.610,
2002-08,1.524,
2002-09,1.546,
2002-10,1.709,
2002-11,1.807,
2002-12,1.747,
2003-01,1.739,
2003-02,1.646,
2003-03,1.714,
2003-04,1.693,
2003-05,1.614,
2003-06,1.819,
2003-07,1.683,
2003-08,1.649,
2003-09,1.942,
2003-10,1.952,
2003-11,1.944,
2003-12,2.002,
2004-01,1.880,
2004-02,1.783,
2004-03,1.789,
2004-04,1.760,
2004-05,1.585,
2004-06,1.697,
2004-07,1.564,
2004-08,1.558,
2004-09,1.724,
2004-10,1.627,
2004-11,1.700,
2004-12,1.773,
2005-01,1.792,
2005-02,1.763,
2005-03,1.790,
2005-04,1.879,
2005-05,1.767,
2005-06,1.997,
2005-07,1.798,
2005-08,1.624,
2005-09,1.776,
2005-10,1.781,
2005-11,1.748,
2005-12,1.920,
2006-01,1.978,
2006-02,1.993,
2006-03,2.090,
2006-04,1.817,
2006-05,2.004,
2006-06,2.341,
2006-07,2.358,
2006-08,2.375,
2006-09,2.370,
2006-10,2.396,
2006-11,2.137,
2006-12,2.259,
2007-01,2.236,
2007-02,2.369,
2007-03,2.392,
2007-04,2.306,
2007-05,2.365,
2007-06,2.320,
2007-07,2.018,
2007-08,2.131,
2007-09,2.175,
2007-10,2.585,
2007-11,2.944,
2007-12,3.512,
2008-01,3.752,
2008-02,4.059,
2008-03,3.778,
2008-04,3.912,
2008-05,3.812,
2008-06,4.074,
2008-07,4.265,
2008-08,3.965,
2008-09,3.936,
2008-10,4.441,
2008-11,4.030,
2008-12,4.086,
2009-01,3.535,
2009-02,3.532,
2009-03,3.986,
2009-04,3.958,
2009-05,3.842,
2009-06,4.371,
2009-07,4.139,
2009-08,4.113,
2009-09,4.462,
2009-10,3.941,
2009-11,3.669,
2009-12,4.461,
2010-01,4.846,
2010-02,5.012,
2010-03,4.872,
2010-04,5.073,
2010-05,4.409,
2010-06,4.529,
2010-07,4.644,
2010-08,5.029,
2010-09,5.298,
2010-10,5.268,
2010-11,5.318,
2010-12,5.411,
2011-01,5.085,
2011-02,5.102,
2011-03,4.983,
2011-04,4.853,
2011-05,5.237,
2011-06,5.111,
2011-07,5.352,
2011-08,5.281,
2011-09,5.522,
2011-10,5.623,
2011-11,5.899,
2011-12,6.291,
2012-01,5.853,
2012-02,5.795,
2012-03,5.513,
2012-04,5.577,
2012-05,5.290,
2012-06,5.444,
2012-07,5.970,
2012-08,5.387,
2012-09,5.876,
2012-10,5.997,
2012-11,5.933,
2012-12,5.806,
2013-01,5.985,
2013-02,6.310,
2013-03,6.509,
2013-04,6.674,
2013-05,6.511,
2013-06,6.427,
2013-07,6.387,
2013-08,6.108,
2013-09,6.015,
2013-10,6.004,
2013-11,6.408,
2013-12,6.640,
2014-01,6.511,
2014-02,6.362,
2014-03,6.684,
2014-04,6.830,
2014-05,6.712,
2014-06,7.026,
2014-07,7.165,
2014-08,6.655,
2014-09,6.771,
2014-10,6.899,
2014-11,6.870,
2014-12,6.964,Provisional value
