"",BBK01.OUK035,BBK01.OUK035_FLAGS
1969-01,-,Nothing exists
1969-02,-,Nothing exists
1969-03,-,Nothing exists
1969-04,-,Nothing exists
1969-05,-,Nothing exists
1969-06,-,Nothing exists
1969-07,-,Nothing exists
1969-08,0.001,
1969-09,-,Nothing exists
1969-10,0.001,
1969-11,-,Nothing exists
1969-12,-,Nothing exists
1970-01,0.001,
1970-02,-,Nothing exists
1970-03,-,Nothing exists
1970-04,-,Nothing exists
1970-05,-,Nothing exists
1970-06,-,Nothing exists
1970-07,-,Nothing exists
1970-08,-,Nothing exists
1970-09,-,Nothing exists
1970-10,-,Nothing exists
1970-11,-,Nothing exists
1970-12,0.001,
1971-01,0.001,
1971-02,0.001,
1971-03,0.001,
1971-04,-,Nothing exists
1971-05,0.001,
1971-06,0.001,
1971-07,-,Nothing exists
1971-08,0.001,
1971-09,0.001,
1971-10,0.001,
1971-11,0.001,
1971-12,0.001,
1972-01,0.001,
1972-02,0.001,
1972-03,0.001,
1972-04,0.001,
1972-05,0.001,
1972-06,-,Nothing exists
1972-07,0.001,
1972-08,0.001,
1972-09,0.001,
1972-10,0.001,
1972-11,0.001,
1972-12,0.001,
1973-01,0.001,
1973-02,0.001,
1973-03,0.001,
1973-04,0.001,
1973-05,0.001,
1973-06,0.001,
1973-07,0.001,
1973-08,0.001,
1973-09,0.001,
1973-10,0.001,
1973-11,0.001,
1973-12,0.002,
1974-01,0.001,
1974-02,0.001,
1974-03,0.001,
1974-04,0.001,
1974-05,0.001,
1974-06,0.001,
1974-07,0.001,
1974-08,0.001,
1974-09,0.001,
1974-10,0.001,
1974-11,0.001,
1974-12,0.003,
1975-01,0.001,
1975-02,0.001,
1975-03,0.001,
1975-04,0.001,
1975-05,0.001,
1975-06,0.001,
1975-07,0.001,
1975-08,0.001,
1975-09,0.001,
1975-10,0.001,
1975-11,0.001,
1975-12,0.001,
1976-01,0.001,
1976-02,0.001,
1976-03,0.002,
1976-04,0.002,
1976-05,0.001,
1976-06,0.002,
1976-07,0.002,
1976-08,0.002,
1976-09,0.002,
1976-10,0.002,
1976-11,0.004,
1976-12,0.002,
1977-01,0.002,
1977-02,0.002,
1977-03,0.002,
1977-04,0.002,
1977-05,0.002,
1977-06,0.002,
1977-07,0.002,
1977-08,0.004,
1977-09,0.009,
1977-10,0.003,
1977-11,0.002,
1977-12,0.003,
1978-01,0.003,
1978-02,0.003,
1978-03,0.002,
1978-04,0.007,
1978-05,0.003,
1978-06,0.004,
1978-07,0.003,
1978-08,0.004,
1978-09,0.033,
1978-10,0.003,
1978-11,0.005,
1978-12,0.005,
1979-01,0.005,
1979-02,0.007,
1979-03,0.006,
1979-04,0.006,
1979-05,0.005,
1979-06,0.005,
1979-07,0.009,
1979-08,0.005,
1979-09,0.008,
1979-10,0.004,
1979-11,0.005,
1979-12,0.005,
1980-01,0.005,
1980-02,0.006,
1980-03,0.008,
1980-04,0.005,
1980-05,0.005,
1980-06,0.011,
1980-07,0.005,
1980-08,0.004,
1980-09,0.008,
1980-10,0.004,
1980-11,0.005,
1980-12,0.010,
1981-01,0.008,
1981-02,0.011,
1981-03,0.011,
1981-04,0.013,
1981-05,0.010,
1981-06,0.058,
1981-07,0.014,
1981-08,0.014,
1981-09,0.016,
1981-10,0.014,
1981-11,0.014,
1981-12,0.012,
1982-01,0.013,
1982-02,0.025,
1982-03,0.016,
1982-04,0.017,
1982-05,0.019,
1982-06,0.017,
1982-07,0.016,
1982-08,0.015,
1982-09,0.014,
1982-10,0.015,
1982-11,0.021,
1982-12,0.009,
1983-01,0.005,
1983-02,0.007,
1983-03,0.007,
1983-04,0.007,
1983-05,0.006,
1983-06,0.007,
1983-07,0.006,
1983-08,0.008,
1983-09,0.006,
1983-10,0.010,
1983-11,0.018,
1983-12,0.009,
1984-01,0.007,
1984-02,0.010,
1984-03,0.009,
1984-04,0.010,
1984-05,0.010,
1984-06,0.014,
1984-07,0.009,
1984-08,0.010,
1984-09,0.010,
1984-10,0.012,
1984-11,0.012,
1984-12,0.010,
1985-01,0.012,
1985-02,0.014,
1985-03,0.011,
1985-04,0.016,
1985-05,0.023,
1985-06,0.012,
1985-07,0.008,
1985-08,0.012,
1985-09,0.011,
1985-10,0.011,
1985-11,0.019,
1985-12,0.009,
1986-01,0.017,
1986-02,0.018,
1986-03,0.016,
1986-04,0.052,
1986-05,0.035,
1986-06,0.009,
1986-07,0.014,
1986-08,0.015,
1986-09,0.019,
1986-10,0.004,
1986-11,0.008,
1986-12,0.031,
1987-01,0.007,
1987-02,0.037,
1987-03,0.005,
1987-04,0.007,
1987-05,0.006,
1987-06,0.009,
1987-07,0.004,
1987-08,0.012,
1987-09,0.011,
1987-10,0.007,
1987-11,0.005,
1987-12,0.006,
1988-01,0.004,
1988-02,0.005,
1988-03,0.008,
1988-04,0.004,
1988-05,0.004,
1988-06,0.064,
1988-07,0.016,
1988-08,0.022,
1988-09,0.041,
1988-10,0.048,
1988-11,0.033,
1988-12,0.015,
1989-01,0.055,
1989-02,0.077,
1989-03,0.048,
1989-04,0.219,
1989-05,0.057,
1989-06,0.040,
1989-07,0.034,
1989-08,0.027,
1989-09,0.075,
1989-10,0.019,
1989-11,0.048,
1989-12,0.018,
1990-01,0.057,
1990-02,0.012,
1990-03,0.015,
1990-04,0.040,
1990-05,0.024,
1990-06,0.029,
1990-07,0.039,
1990-08,0.018,
1990-09,0.048,
1990-10,0.035,
1990-11,0.029,
1990-12,0.025,
1991-01,0.015,
1991-02,0.023,
1991-03,0.032,
1991-04,0.050,
1991-05,0.042,
1991-06,0.049,
1991-07,0.120,
1991-08,0.019,
1991-09,0.033,
1991-10,0.019,
1991-11,0.084,
1991-12,0.021,
1992-01,0.081,
1992-02,0.035,
1992-03,0.081,
1992-04,0.162,
1992-05,0.035,
1992-06,0.059,
1992-07,0.037,
1992-08,0.107,
1992-09,0.090,
1992-10,0.133,
1992-11,0.131,
1992-12,0.085,
1993-01,0.152,
1993-02,0.131,
1993-03,0.067,
1993-04,0.063,
1993-05,0.071,
1993-06,0.083,
1993-07,0.167,
1993-08,0.171,
1993-09,0.158,
1993-10,0.269,
1993-11,0.178,
1993-12,0.057,
1994-01,0.181,
1994-02,0.227,
1994-03,0.194,
1994-04,0.101,
1994-05,0.077,
1994-06,0.108,
1994-07,0.097,
1994-08,0.036,
1994-09,0.063,
1994-10,0.111,
1994-11,0.076,
1994-12,0.106,
1995-01,0.070,
1995-02,0.057,
1995-03,0.079,
1995-04,0.065,
1995-05,0.098,
1995-06,0.049,
1995-07,0.054,
1995-08,0.039,
1995-09,0.065,
1995-10,0.133,
1995-11,0.040,
1995-12,0.082,
1996-01,0.101,
1996-02,0.076,
1996-03,0.142,
1996-04,0.064,
1996-05,0.145,
1996-06,0.197,
1996-07,0.114,
1996-08,0.065,
1996-09,0.135,
1996-10,0.153,
1996-11,0.193,
1996-12,0.034,
1997-01,0.225,
1997-02,0.256,
1997-03,0.292,
1997-04,0.171,
1997-05,0.176,
1997-06,0.248,
1997-07,0.201,
1997-08,0.082,
1997-09,0.267,
1997-10,0.370,
1997-11,0.449,
1997-12,0.256,
1998-01,0.227,
1998-02,0.344,
1998-03,0.191,
1998-04,0.349,
1998-05,0.283,
1998-06,0.785,
1998-07,0.376,
1998-08,0.380,
1998-09,0.337,
1998-10,0.407,
1998-11,0.876,
1998-12,0.717,
1999-01,0.408,
1999-02,0.356,
1999-03,0.078,
1999-04,0.053,
1999-05,0.348,
1999-06,0.176,
1999-07,0.319,
1999-08,0.361,
1999-09,0.191,
1999-10,0.043,
1999-11,0.334,
1999-12,0.057,
2000-01,0.056,
2000-02,0.255,
2000-03,0.039,
2000-04,0.149,
2000-05,0.168,
2000-06,0.214,
2000-07,0.169,
2000-08,0.099,
2000-09,0.065,
2000-10,0.087,
2000-11,0.115,
2000-12,0.078,
2001-01,0.374,
2001-02,0.562,
2001-03,0.056,
2001-04,0.238,
2001-05,0.453,
2001-06,0.195,
2001-07,0.120,
2001-08,0.067,
2001-09,0.118,
2001-10,0.124,
2001-11,0.574,
2001-12,0.283,
2002-01,0.569,
2002-02,0.628,
2002-03,0.568,
2002-04,0.588,
2002-05,0.616,
2002-06,0.618,
2002-07,0.102,
2002-08,0.557,
2002-09,0.522,
2002-10,0.245,
2002-11,0.243,
2002-12,0.185,
2003-01,0.050,
2003-02,0.057,
2003-03,0.273,
2003-04,0.048,
2003-05,0.556,
2003-06,0.110,
2003-07,0.036,
2003-08,0.567,
2003-09,0.049,
2003-10,0.171,
2003-11,0.853,
2003-12,0.178,
2004-01,0.118,
2004-02,0.144,
2004-03,0.153,
2004-04,0.559,
2004-05,0.563,
2004-06,0.327,
2004-07,0.361,
2004-08,0.465,
2004-09,0.417,
2004-10,0.526,
2004-11,0.334,
2004-12,0.109,
2005-01,0.239,
2005-02,0.151,
2005-03,0.681,
2005-04,0.418,
2005-05,0.494,
2005-06,0.601,
2005-07,0.728,
2005-08,0.840,
2005-09,1.718,
2005-10,0.462,
2005-11,0.969,
2005-12,1.119,
2006-01,0.373,
2006-02,0.205,
2006-03,0.820,
2006-04,0.458,
2006-05,1.550,
2006-06,1.838,
2006-07,1.015,
2006-08,0.709,
2006-09,1.912,
2006-10,1.361,
2006-11,1.873,
2006-12,0.317,
2007-01,1.288,
2007-02,1.253,
2007-03,0.381,
2007-04,0.682,
2007-05,0.989,
2007-06,1.120,
2007-07,1.378,
2007-08,0.773,
2007-09,1.490,
2007-10,1.721,
2007-11,1.589,
2007-12,0.169,
2008-01,3.161,
2008-02,1.021,
2008-03,3.087,
2008-04,1.669,
2008-05,1.981,
2008-06,2.207,
2008-07,3.021,
2008-08,1.402,
2008-09,3.282,
2008-10,2.897,
2008-11,2.421,
2008-12,2.019,
2009-01,2.211,
2009-02,2.609,
2009-03,1.463,
2009-04,1.752,
2009-05,2.120,
2009-06,2.615,
2009-07,2.089,
2009-08,1.741,
2009-09,1.015,
2009-10,1.169,
2009-11,3.453,
2009-12,0.632,
2010-01,2.310,
2010-02,4.121,
2010-03,2.232,
2010-04,2.811,
2010-05,1.907,
2010-06,1.848,
2010-07,1.628,
2010-08,1.965,
2010-09,2.260,
2010-10,1.755,
2010-11,1.290,
2010-12,1.631,
2011-01,2.519,
2011-02,1.141,
2011-03,1.092,
2011-04,1.290,
2011-05,1.172,
2011-06,1.480,
2011-07,1.205,
2011-08,1.126,
2011-09,1.748,
2011-10,1.502,
2011-11,1.479,
2011-12,1.276,
2012-01,0.847,
2012-02,1.570,
2012-03,0.905,
2012-04,0.563,
2012-05,1.412,
2012-06,1.530,
2012-07,1.222,
2012-08,1.251,
2012-09,1.609,
2012-10,1.218,
2012-11,1.224,
2012-12,0.456,
2013-01,1.370,
2013-02,1.376,
2013-03,1.047,
2013-04,0.938,
2013-05,1.366,
2013-06,1.369,
2013-07,0.977,
2013-08,1.323,
2013-09,2.492,
2013-10,1.706,
2013-11,0.913,
2013-12,1.103,
2014-01,1.894,
2014-02,2.651,
2014-03,1.912,
2014-04,2.754,
2014-05,1.242,
2014-06,2.632,
2014-07,1.711,
2014-08,1.392,
2014-09,2.010,
2014-10,1.691,
2014-11,1.576,
2014-12,0.970,Provisional value
