"",BBK01.RU5836,BBK01.RU5836_FLAGS
1990-09,0.006,
1990-10,0.007,
1990-11,0.007,
1990-12,0.014,
1991-01,0.014,
1991-02,0.015,
1991-03,0.017,
1991-04,0.012,
1991-05,0.013,
1991-06,0.014,
1991-07,0.016,
1991-08,0.015,
1991-09,0.013,
1991-10,0.029,
1991-11,0.036,
1991-12,0.036,
1992-01,0.043,
1992-02,0.041,
1992-03,0.042,
1992-04,0.038,
1992-05,0.027,
1992-06,0.027,
1992-07,0.020,
1992-08,0.016,
1992-09,0.017,
1992-10,0.017,
1992-11,0.017,
1992-12,0.016,
1993-01,0.021,
1993-02,0.019,
1993-03,0.017,
1993-04,0.019,
1993-05,0.019,
1993-06,0.016,
1993-07,0.015,
1993-08,0.017,
1993-09,0.018,
1993-10,0.019,
1993-11,0.022,
1993-12,0.018,
1994-01,0.028,
1994-02,0.013,
1994-03,0.016,
1994-04,0.020,
1994-05,0.017,
1994-06,0.013,
1994-07,0.014,
1994-08,0.019,
1994-09,0.013,
1994-10,0.016,
1994-11,0.015,
1994-12,0.014,
1995-01,0.015,
1995-02,0.016,
1995-03,0.011,
1995-04,0.019,
1995-05,0.015,
1995-06,0.014,
1995-07,0.029,
1995-08,0.050,
1995-09,0.048,
1995-10,0.071,
1995-11,0.088,
1995-12,0.096,
1996-01,0.130,
1996-02,0.112,
1996-03,0.142,
1996-04,0.170,
1996-05,0.163,
1996-06,0.169,
1996-07,0.151,
1996-08,0.145,
1996-09,0.138,
1996-10,0.103,
1996-11,0.124,
1996-12,0.124,
1997-01,0.124,
1997-02,0.119,
1997-03,0.138,
1997-04,0.138,
1997-05,0.145,
1997-06,0.143,
1997-07,0.142,
1997-08,0.173,
1997-09,0.173,
1997-10,0.156,
1997-11,0.160,
1997-12,0.129,
1998-01,0.126,
1998-02,0.122,
1998-03,0.179,
1998-04,0.195,
1998-05,0.183,
1998-06,0.209,
1998-07,0.193,
1998-08,0.194,
1998-09,0.201,
1998-10,0.207,
1998-11,0.178,
1998-12,0.191,
1999-01,0.195,
1999-02,0.201,
1999-03,0.222,
1999-04,0.230,
1999-05,0.223,
1999-06,0.241,
1999-07,0.237,
1999-08,0.262,
1999-09,0.258,
1999-10,0.276,
1999-11,0.320,
1999-12,0.309,
2000-01,0.353,
2000-02,0.326,
2000-03,0.331,
2000-04,0.326,
2000-05,0.327,
2000-06,0.327,
2000-07,0.350,
2000-08,0.348,
2000-09,0.372,
2000-10,0.395,
2000-11,0.363,
2000-12,0.367,
2001-01,0.354,
2001-02,0.328,
2001-03,0.390,
2001-04,0.379,
2001-05,0.401,
2001-06,0.420,
2001-07,0.401,
2001-08,0.397,
2001-09,0.422,
2001-10,0.447,
2001-11,0.465,
2001-12,0.486,
2002-01,0.496,
2002-02,0.507,
2002-03,0.474,
2002-04,0.449,
2002-05,0.405,
2002-06,0.384,
2002-07,0.422,
2002-08,0.395,
2002-09,0.392,
2002-10,0.382,
2002-11,0.387,
2002-12,0.466,
2003-01,0.506,
2003-02,0.499,
2003-03,0.469,
2003-04,0.486,
2003-05,0.488,
2003-06,0.448,
2003-07,0.452,
2003-08,0.430,
2003-09,0.373,
2003-10,0.392,
2003-11,0.371,
2003-12,0.337,
2004-01,0.378,
2004-02,0.378,
2004-03,0.411,
2004-04,0.380,
2004-05,0.374,
2004-06,0.412,
2004-07,0.408,
2004-08,0.407,
2004-09,0.377,
2004-10,0.308,
2004-11,0.240,
2004-12,0.230,
2005-01,0.244,
2005-02,0.229,
2005-03,0.285,
2005-04,0.260,
2005-05,0.236,
2005-06,0.267,
2005-07,0.212,
2005-08,0.140,
2005-09,0.151,
2005-10,0.136,
2005-11,0.134,
2005-12,0.145,
2006-01,0.159,
2006-02,0.133,
2006-03,0.127,
2006-04,0.156,
2006-05,0.152,
2006-06,0.172,
2006-07,0.150,
2006-08,0.182,
2006-09,0.193,
2006-10,0.171,
2006-11,0.203,
2006-12,0.281,
2007-01,0.271,
2007-02,0.239,
2007-03,0.309,
2007-04,0.356,
2007-05,0.329,
2007-06,0.348,
2007-07,0.352,
2007-08,0.365,
2007-09,0.327,
2007-10,0.296,
2007-11,0.298,
2007-12,0.312,
2008-01,0.252,
2008-02,0.221,
2008-03,0.176,
2008-04,0.185,
2008-05,0.245,
2008-06,0.298,
2008-07,0.232,
2008-08,0.294,
2008-09,0.329,
2008-10,0.245,
2008-11,0.240,
2008-12,0.267,
2009-01,0.286,
2009-02,0.318,
2009-03,0.274,
2009-04,0.271,
2009-05,0.269,
2009-06,0.216,
2009-07,0.202,
2009-08,0.151,
2009-09,0.095,
2009-10,0.136,
2009-11,0.141,
2009-12,0.243,
2010-01,0.282,
2010-02,0.175,
2010-03,0.237,
2010-04,0.371,
2010-05,0.320,
2010-06,0.338,
2010-07,0.369,
2010-08,0.393,
2010-09,0.337,
2010-10,0.393,
2010-11,0.411,
2010-12,0.386,
2011-01,0.213,
2011-02,0.166,
2011-03,0.185,
2011-04,0.146,
2011-05,0.162,
2011-06,0.123,
2011-07,0.105,
2011-08,0.200,
2011-09,0.239,
2011-10,0.254,
2011-11,0.215,
2011-12,0.206,
2012-01,0.279,
2012-02,0.352,
2012-03,0.303,
2012-04,0.176,
2012-05,0.226,
2012-06,0.256,
2012-07,0.302,
2012-08,0.295,
2012-09,0.271,
2012-10,0.242,
2012-11,0.402,
2012-12,0.355,
2013-01,0.274,
2013-02,0.323,
2013-03,0.315,
2013-04,0.415,
2013-05,0.409,
2013-06,0.340,
2013-07,0.313,
2013-08,0.265,
2013-09,0.274,
2013-10,0.356,
2013-11,0.319,
2013-12,0.252,
2014-01,0.227,
2014-02,0.263,
2014-03,0.223,
2014-04,0.263,
2014-05,0.290,
2014-06,0.372,
2014-07,0.602,
2014-08,0.748,
2014-09,0.742,
2014-10,0.800,
2014-11,0.684,
2014-12,0.678,
