"",BBK01.OUN026,BBK01.OUN026_FLAGS
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,-,Nothing exists
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,-,Nothing exists
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,-,Nothing exists
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,-,Nothing exists
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,-,Nothing exists
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,-,Nothing exists
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.001,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,-,Nothing exists
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,-,Nothing exists
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,-,Nothing exists
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,-,Nothing exists
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,-,Nothing exists
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,-,Nothing exists
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,-,Nothing exists
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,-,Nothing exists
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.001,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.001,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.001,
1965-01,0.001,
1965-02,0.001,
1965-03,0.001,
1965-04,0.001,
1965-05,0.001,
1965-06,0.001,
1965-07,0.001,
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,-,Nothing exists
1965-11,0.001,
1965-12,0.001,
1966-01,0.001,
1966-02,0.001,
1966-03,0.001,
1966-04,0.001,
1966-05,0.001,
1966-06,0.001,
1966-07,0.001,
1966-08,0.001,
1966-09,0.001,
1966-10,0.001,
1966-11,0.001,
1966-12,0.001,
1967-01,0.001,
1967-02,0.001,
1967-03,0.001,
1967-04,0.001,
1967-05,0.001,
1967-06,0.001,
1967-07,0.001,
1967-08,0.001,
1967-09,0.001,
1967-10,0.001,
1967-11,0.001,
1967-12,0.001,
1968-01,0.001,
1968-02,0.001,
1968-03,0.001,
1968-04,0.001,
1968-05,0.001,
1968-06,0.001,
1968-07,0.001,
1968-08,0.001,
1968-09,0.002,
1968-10,0.001,
1968-11,0.001,
1968-12,0.002,
1969-01,0.003,
1969-02,0.006,
1969-03,0.006,
1969-04,0.005,
1969-05,0.004,
1969-06,0.004,
1969-07,0.004,
1969-08,0.004,
1969-09,0.005,
1969-10,0.005,
1969-11,0.005,
1969-12,0.005,
1970-01,0.007,
1970-02,0.006,
1970-03,0.006,
1970-04,0.006,
1970-05,0.007,
1970-06,0.006,
1970-07,0.007,
1970-08,0.006,
1970-09,0.005,
1970-10,0.006,
1970-11,0.005,
1970-12,0.005,
1971-01,0.005,
1971-02,0.005,
1971-03,0.004,
1971-04,0.003,
1971-05,0.003,
1971-06,0.003,
1971-07,0.002,
1971-08,0.003,
1971-09,0.053,
1971-10,0.053,
1971-11,0.052,
1971-12,0.050,
1972-01,0.103,
1972-02,0.154,
1972-03,0.152,
1972-04,0.152,
1972-05,0.152,
1972-06,0.152,
1972-07,0.152,
1972-08,0.152,
1972-09,0.152,
1972-10,0.152,
1972-11,0.152,
1972-12,0.151,
1973-01,0.150,
1973-02,0.136,
1973-03,0.133,
1973-04,0.133,
1973-05,0.128,
1973-06,0.114,
1973-07,0.110,
1973-08,0.115,
1973-09,0.114,
1973-10,0.115,
1973-11,0.124,
1973-12,0.127,
1974-01,0.130,
1974-02,0.125,
1974-03,0.121,
1974-04,0.108,
1974-05,0.112,
1974-06,0.114,
1974-07,0.115,
1974-08,0.118,
1974-09,0.118,
1974-10,0.114,
1974-11,0.109,
1974-12,0.121,
1975-01,0.101,
1975-02,0.096,
1975-03,0.093,
1975-04,0.094,
1975-05,0.093,
1975-06,0.093,
1975-07,0.102,
1975-08,0.103,
1975-09,0.106,
1975-10,0.102,
1975-11,0.105,
1975-12,0.101,
1976-01,0.100,
1976-02,0.099,
1976-03,0.098,
1976-04,0.097,
1976-05,0.099,
1976-06,0.078,
1976-07,0.077,
1976-08,0.077,
1976-09,0.074,
1976-10,0.073,
1976-11,0.073,
1976-12,0.072,
1977-01,0.070,
1977-02,0.057,
1977-03,0.069,
1977-04,0.081,
1977-05,0.092,
1977-06,0.116,
1977-07,0.111,
1977-08,0.121,
1977-09,0.120,
1977-10,0.117,
1977-11,0.116,
1977-12,0.109,
1978-01,0.109,
1978-02,0.106,
1978-03,0.105,
1978-04,0.107,
1978-05,0.117,
1978-06,0.116,
1978-07,0.115,
1978-08,0.100,
1978-09,0.098,
1978-10,0.088,
1978-11,0.099,
1978-12,0.071,
1979-01,0.058,
1979-02,0.058,
1979-03,0.058,
1979-04,0.059,
1979-05,0.050,
1979-06,0.008,
1979-07,0.008,
1979-08,0.008,
1979-09,0.008,
1979-10,0.008,
1979-11,0.010,
1979-12,0.058,
1980-01,0.015,
1980-02,0.017,
1980-03,0.017,
1980-04,0.022,
1980-05,0.022,
1980-06,0.023,
1980-07,0.025,
1980-08,0.029,
1980-09,0.029,
1980-10,0.029,
1980-11,0.031,
1980-12,0.037,
1981-01,0.036,
1981-02,0.036,
1981-03,0.036,
1981-04,0.036,
1981-05,0.036,
1981-06,0.035,
1981-07,0.035,
1981-08,0.035,
1981-09,0.035,
1981-10,0.035,
1981-11,0.035,
1981-12,0.033,
1982-01,0.033,
1982-02,0.027,
1982-03,0.027,
1982-04,0.026,
1982-05,0.050,
1982-06,0.055,
1982-07,0.055,
1982-08,0.053,
1982-09,0.054,
1982-10,0.054,
1982-11,0.056,
1982-12,0.067,
1983-01,0.067,
1983-02,0.069,
1983-03,0.067,
1983-04,0.066,
1983-05,0.063,
1983-06,0.065,
1983-07,0.054,
1983-08,0.054,
1983-09,0.051,
1983-10,0.053,
1983-11,0.053,
1983-12,0.054,
1984-01,0.054,
1984-02,0.053,
1984-03,0.053,
1984-04,0.053,
1984-05,0.053,
1984-06,0.053,
1984-07,0.055,
1984-08,0.054,
1984-09,0.052,
1984-10,0.059,
1984-11,0.067,
1984-12,0.071,
1985-01,0.071,
1985-02,0.075,
1985-03,0.082,
1985-04,0.079,
1985-05,0.089,
1985-06,0.086,
1985-07,0.083,
1985-08,0.086,
1985-09,0.084,
1985-10,0.086,
1985-11,0.089,
1985-12,0.089,
1986-01,0.089,
1986-02,0.093,
1986-03,0.102,
1986-04,0.118,
1986-05,0.129,
1986-06,0.092,
1986-07,0.146,
1986-08,0.165,
1986-09,0.189,
1986-10,0.204,
1986-11,0.208,
1986-12,0.194,
1987-01,0.195,
1987-02,0.201,
1987-03,0.210,
1987-04,0.209,
1987-05,0.198,
1987-06,0.203,
1987-07,0.206,
1987-08,0.206,
1987-09,0.203,
1987-10,0.205,
1987-11,0.197,
1987-12,0.133,
1988-01,0.181,
1988-02,0.184,
1988-03,0.135,
1988-04,0.129,
1988-05,0.142,
1988-06,0.142,
1988-07,0.118,
1988-08,0.118,
1988-09,0.115,
1988-10,0.108,
1988-11,0.104,
1988-12,0.081,
1989-01,0.080,
1989-02,0.077,
1989-03,0.079,
1989-04,0.078,
1989-05,0.078,
1989-06,0.080,
1989-07,0.081,
1989-08,0.080,
1989-09,0.094,
1989-10,0.093,
1989-11,0.095,
1989-12,0.095,
1990-01,0.221,
1990-02,0.314,
1990-03,0.314,
1990-04,0.361,
1990-05,0.365,
1990-06,0.382,
1990-07,0.380,
1990-08,0.417,
1990-09,0.421,
1990-10,0.443,
1990-11,0.440,
1990-12,0.447,
1991-01,0.469,
1991-02,0.523,
1991-03,0.547,
1991-04,0.594,
1991-05,0.630,
1991-06,0.646,
1991-07,0.650,
1991-08,0.685,
1991-09,0.680,
1991-10,0.674,
1991-11,0.693,
1991-12,0.697,
1992-01,0.776,
1992-02,0.817,
1992-03,0.830,
1992-04,0.852,
1992-05,0.863,
1992-06,0.861,
1992-07,0.857,
1992-08,0.867,
1992-09,0.854,
1992-10,0.887,
1992-11,0.914,
1992-12,0.897,
1993-01,0.920,
1993-02,1.008,
1993-03,1.038,
1993-04,1.091,
1993-05,1.104,
1993-06,1.184,
1993-07,1.187,
1993-08,1.149,
1993-09,1.102,
1993-10,1.116,
1993-11,1.164,
1993-12,1.095,
1994-01,1.174,
1994-02,1.211,
1994-03,1.182,
1994-04,1.236,
1994-05,1.253,
1994-06,1.235,
1994-07,1.282,
1994-08,1.301,
1994-09,1.338,
1994-10,1.343,
1994-11,1.365,
1994-12,1.487,
1995-01,1.531,
1995-02,1.721,
1995-03,2.086,
1995-04,2.127,
1995-05,2.312,
1995-06,2.526,
1995-07,2.680,
1995-08,2.724,
1995-09,2.785,
1995-10,2.828,
1995-11,3.217,
1995-12,3.285,
1996-01,3.409,
1996-02,3.622,
1996-03,3.654,
1996-04,3.747,
1996-05,3.817,
1996-06,3.867,
1996-07,4.148,
1996-08,4.409,
1996-09,4.591,
1996-10,4.587,
1996-11,4.616,
1996-12,4.612,
1997-01,4.737,
1997-02,5.462,
1997-03,5.714,
1997-04,5.920,
1997-05,6.116,
1997-06,6.472,
1997-07,6.937,
1997-08,7.108,
1997-09,7.393,
1997-10,7.474,
1997-11,7.571,
1997-12,7.597,
1998-01,7.613,
1998-02,7.851,
1998-03,8.021,
1998-04,8.218,
1998-05,9.605,
1998-06,10.839,
1998-07,11.274,
1998-08,11.138,
1998-09,11.188,
1998-10,11.857,
1998-11,12.120,
1998-12,12.126,
1999-01,12.979,
1999-02,13.715,
1999-03,14.702,
1999-04,14.832,
1999-05,15.368,
1999-06,16.896,
1999-07,17.317,
1999-08,18.368,
1999-09,18.398,
1999-10,18.430,
1999-11,18.570,
1999-12,18.111,
2000-01,17.539,
2000-02,18.307,
2000-03,18.211,
2000-04,19.370,
2000-05,5.772,
2000-06,6.429,
2000-07,6.017,
2000-08,6.184,
2000-09,6.410,
2000-10,6.644,
2000-11,6.539,
2000-12,6.404,
2001-01,6.435,
2001-02,6.595,
2001-03,6.880,
2001-04,6.883,
2001-05,7.476,
2001-06,7.701,
2001-07,6.924,
2001-08,7.207,
2001-09,7.538,
2001-10,8.135,
2001-11,7.785,
2001-12,8.347,
2002-01,8.506,
2002-02,8.505,
2002-03,8.631,
2002-04,8.864,
2002-05,8.775,
2002-06,8.792,
2002-07,9.301,
2002-08,9.622,
2002-09,9.835,
2002-10,10.164,
2002-11,9.866,
2002-12,9.884,
2003-01,9.960,
2003-02,9.984,
2003-03,11.105,
2003-04,10.697,
2003-05,10.934,
2003-06,11.903,
2003-07,12.349,
2003-08,12.881,
2003-09,12.646,
2003-10,12.582,
2003-11,12.577,
2003-12,12.594,
2004-01,12.669,
2004-02,12.632,
2004-03,12.954,
2004-04,13.068,
2004-05,13.492,
2004-06,13.614,
2004-07,13.530,
2004-08,13.506,
2004-09,13.733,
2004-10,13.811,
2004-11,13.680,
2004-12,26.292,
2005-01,26.116,
2005-02,27.132,
2005-03,27.681,
2005-04,28.549,
2005-05,29.003,
2005-06,30.548,
2005-07,30.488,
2005-08,30.526,
2005-09,30.834,
2005-10,30.784,
2005-11,30.952,
2005-12,31.817,
2006-01,31.450,
2006-02,32.295,
2006-03,33.127,
2006-04,33.430,
2006-05,33.509,
2006-06,34.607,
2006-07,33.052,
2006-08,33.604,
2006-09,34.332,
2006-10,37.127,
2006-11,37.985,
2006-12,38.124,
2007-01,38.746,
2007-02,39.357,
2007-03,41.242,
2007-04,43.056,
2007-05,44.654,
2007-06,44.259,
2007-07,45.267,
2007-08,45.682,
2007-09,48.139,
2007-10,48.383,
2007-11,48.743,
2007-12,49.333,
2008-01,50.243,
2008-02,50.889,
2008-03,50.091,
2008-04,49.476,
2008-05,48.606,
2008-06,47.774,
2008-07,47.373,
2008-08,46.937,
2008-09,46.197,
2008-10,46.078,
2008-11,45.722,
2008-12,45.824,
2009-01,45.104,
2009-02,45.094,
2009-03,44.469,
2009-04,44.162,
2009-05,42.726,
2009-06,41.967,
2009-07,42.638,
2009-08,42.429,
2009-09,42.829,
2009-10,43.204,
2009-11,43.075,
2009-12,43.351,
2010-01,43.888,
2010-02,44.226,
2010-03,44.724,
2010-04,45.652,
2010-05,46.215,
2010-06,45.910,
2010-07,44.842,
2010-08,45.128,
2010-09,45.179,
2010-10,44.907,
2010-11,45.496,
2010-12,45.154,
2011-01,44.595,
2011-02,44.528,
2011-03,44.587,
2011-04,44.255,
2011-05,44.374,
2011-06,44.494,
2011-07,44.729,
2011-08,44.220,
2011-09,44.390,
2011-10,43.743,
2011-11,44.043,
2011-12,44.174,
2012-01,44.120,
2012-02,43.852,
2012-03,44.493,
2012-04,44.289,
2012-05,44.597,
2012-06,44.208,
2012-07,44.075,
2012-08,43.633,
2012-09,43.535,
2012-10,43.197,
2012-11,43.448,
2012-12,43.587,
2013-01,43.008,
2013-02,42.868,
2013-03,42.701,
2013-04,43.060,
2013-05,43.497,
2013-06,43.412,
2013-07,43.092,
2013-08,42.748,
2013-09,42.967,
2013-10,43.195,
2013-11,43.369,
2013-12,43.264,
2014-01,43.688,
2014-02,43.939,
2014-03,43.795,
2014-04,43.904,
2014-05,44.128,
2014-06,43.510,
2014-07,43.330,
2014-08,43.119,
2014-09,43.372,
2014-10,44.081,
2014-11,44.488,
2014-12,45.523,Provisional value
