"",BBK01.WU0042,BBK01.WU0042_FLAGS
1955-12,-,Nothing exists
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,-,Nothing exists
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,-,Nothing exists
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,-,Nothing exists
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,-,Nothing exists
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,-,Nothing exists
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,26,
1958-11,-,Nothing exists
1958-12,-,Nothing exists
1959-01,-,Nothing exists
1959-02,51,
1959-03,-,Nothing exists
1959-04,102,
1959-05,-,Nothing exists
1959-06,-,Nothing exists
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,-,Nothing exists
1960-01,15,
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,-,Nothing exists
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,-,Nothing exists
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,-,Nothing exists
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,-,Nothing exists
1962-01,-,Nothing exists
1962-02,51,
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,-,Nothing exists
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,-,Nothing exists
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,51,
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,-,Nothing exists
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-25,
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,31,
1964-01,51,
1964-02,-,Nothing exists
1964-03,20,
1964-04,20,
1964-05,72,
1964-06,182,
1964-07,81,
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,31,
1964-11,-,Nothing exists
1964-12,-,Nothing exists
1965-01,20,
1965-02,74,
1965-03,205,
1965-04,-10,
1965-05,51,
1965-06,-,Nothing exists
1965-07,51,
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,118,
1965-11,82,
1965-12,61,
1966-01,29,
1966-02,-3,
1966-03,102,
1966-04,-10,
1966-05,-,Nothing exists
1966-06,368,
1966-07,51,
1966-08,-,Nothing exists
1966-09,-,Nothing exists
1966-10,51,
1966-11,64,
1966-12,-,Nothing exists
1967-01,44,
1967-02,77,
1967-03,82,
1967-04,-10,
1967-05,31,
1967-06,-,Nothing exists
1967-07,-,Nothing exists
1967-08,-2,
1967-09,31,
1967-10,72,
1967-11,51,
1967-12,-,Nothing exists
1968-01,-2,
1968-02,66,
1968-03,130,
1968-04,110,
1968-05,197,
1968-06,520,
1968-07,268,
1968-08,433,
1968-09,445,
1968-10,343,
1968-11,199,
1968-12,215,
1969-01,240,
1969-02,531,
1969-03,455,
1969-04,348,
1969-05,217,
1969-06,129,
1969-07,235,
1969-08,269,
1969-09,302,
1969-10,197,
1969-11,271,
1969-12,79,
1970-01,-8,
1970-02,-6,
1970-03,-5,
1970-04,88,
1970-05,39,
1970-06,37,
1970-07,197,
1970-08,100,
1970-09,259,
1970-10,260,
1970-11,116,
1970-12,192,
1971-01,73,
1971-02,176,
1971-03,175,
1971-04,120,
1971-05,333,
1971-06,31,
1971-07,31,
1971-08,141,
1971-09,139,
1971-10,187,
1971-11,60,
1971-12,256,
1972-01,184,
1972-02,313,
1972-03,265,
1972-04,118,
1972-05,229,
1972-06,166,
1972-07,242,
1972-08,126,
1972-09,92,
1972-10,163,
1972-11,207,
1972-12,-57,
1973-01,217,
1973-02,174,
1973-03,160,
1973-04,128,
1973-05,291,
1973-06,5,
1973-07,188,
1973-08,-58,
1973-09,30,
1973-10,54,
1973-11,102,
1973-12,25,
1974-01,-13,
1974-02,19,
1974-03,-24,
1974-04,-43,
1974-05,-3,
1974-06,-83,
1974-07,41,
1974-08,48,
1974-09,56,
1974-10,6,
1974-11,197,
1974-12,126,
1975-01,447,
1975-02,252,
1975-03,354,
1975-04,544,
1975-05,397,
1975-06,619,
1975-07,353,
1975-08,52,
1975-09,-85,
1975-10,-126,
1975-11,45,
1975-12,212,
1976-01,278,
1976-02,242,
1976-03,246,
1976-04,505,
1976-05,491,
1976-06,-27,
1976-07,358,
1976-08,123,
1976-09,310,
1976-10,246,
1976-11,235,
1976-12,395,
1977-01,434,
1977-02,250,
1977-03,128,
1977-04,396,
1977-05,733,
1977-06,709,
1977-07,168,
1977-08,352,
1977-09,575,
1977-10,619,
1977-11,460,
1977-12,441,
1978-01,667,
1978-02,585,
1978-03,527,
1978-04,529,
1978-05,924,
1978-06,-126,
1978-07,309,
1978-08,423,
1978-09,349,
1978-10,459,
1978-11,451,
1978-12,159,
1979-01,491,
1979-02,230,
1979-03,138,
1979-04,14,
1979-05,424,
1979-06,-159,
1979-07,370,
1979-08,350,
1979-09,179,
1979-10,368,
1979-11,1007,
1979-12,143,
1980-01,1697,
1980-02,-102,
1980-03,14,
1980-04,437,
1980-05,245,
1980-06,133,
1980-07,1009,
1980-08,-45,
1980-09,419,
1980-10,392,
1980-11,356,
1980-12,80,
1981-01,-175,
1981-02,-162,
1981-03,50,
1981-04,-21,
1981-05,-161,
1981-06,-107,
1981-07,-66,
1981-08,36,
1981-09,114,
1981-10,199,
1981-11,155,
1981-12,714,
1982-01,112,
1982-02,164,
1982-03,400,
1982-04,60,
1982-05,-54,
1982-06,309,
1982-07,-384,
1982-08,174,
1982-09,244,
1982-10,141,
1982-11,465,
1982-12,60,
1983-01,604,
1983-02,254,
1983-03,727,
1983-04,-98,
1983-05,-493,
1983-06,435,
1983-07,-220,
1983-08,164,
1983-09,548,
1983-10,-165,
1983-11,54,
1983-12,225,
1984-01,299,
1984-02,497,
1984-03,438,
1984-04,199,
1984-05,-50,
1984-06,186,
1984-07,490,
1984-08,-43,
1984-09,193,
1984-10,961,
1984-11,591,
1984-12,669,
1985-01,782,
1985-02,1365,
1985-03,-123,
1985-04,58,
1985-05,1453,
1985-06,841,
1985-07,972,
1985-08,334,
1985-09,327,
1985-10,1309,
1985-11,1977,
1985-12,1502,
1986-01,654,
1986-02,1500,
1986-03,1546,
1986-04,1211,
1986-05,1940,
1986-06,875,
1986-07,1393,
1986-08,303,
1986-09,1673,
1986-10,387,
1986-11,785,
1986-12,-70,
1987-01,984,
1987-02,996,
1987-03,1884,
1987-04,221,
1987-05,-364,
1987-06,278,
1987-07,931,
1987-08,-394,
1987-09,-165,
1987-10,629,
1987-11,-119,
1987-12,-397,
1988-01,1780,
1988-02,1208,
1988-03,2200,
1988-04,1177,
1988-05,881,
1988-06,594,
1988-07,1807,
1988-08,335,
1988-09,1331,
1988-10,1696,
1988-11,1213,
1988-12,401,
1989-01,2528,
1989-02,289,
1989-03,1389,
1989-04,1199,
1989-05,195,
1989-06,1442,
1989-07,1200,
1989-08,336,
1989-09,693,
1989-10,436,
1989-11,712,
1989-12,1261,
1990-01,971,
1990-02,1725,
1990-03,2408,
1990-04,1220,
1990-05,-272,
1990-06,281,
1990-07,251,
1990-08,932,
1990-09,617,
1990-10,976,
1990-11,636,
1990-12,1360,
1991-01,-415,
1991-02,917,
1991-03,896,
1991-04,1049,
1991-05,1309,
1991-06,900,
1991-07,683,
1991-08,926,
1991-09,469,
1991-10,1006,
1991-11,1086,
1991-12,675,
1992-01,176,
1992-02,2447,
1992-03,463,
1992-04,651,
1992-05,-75,
1992-06,2664,
1992-07,915,
1992-08,790,
1992-09,475,
1992-10,3947,
1992-11,2931,
1992-12,2057,
1993-01,336,
1993-02,5052,
1993-03,5145,
1993-04,3347,
1993-05,2395,
1993-06,-966,
1993-07,307,
1993-08,216,
1993-09,2113,
1993-10,2378,
1993-11,2918,
1993-12,-897,
1994-01,1744,
1994-02,2007,
1994-03,973,
1994-04,-83,
1994-05,1462,
1994-06,-1037,
1994-07,2325,
1994-08,132,
1994-09,-147,
1994-10,1139,
1994-11,1151,
1994-12,1394,
1995-01,2674,
1995-02,2560,
1995-03,1306,
1995-04,3150,
1995-05,1496,
1995-06,3414,
1995-07,2574,
1995-08,2004,
1995-09,3840,
1995-10,1166,
1995-11,3710,
1995-12,3304,
1996-01,2844,
1996-02,8214,
1996-03,1234,
1996-04,1508,
1996-05,5119,
1996-06,11,
1996-07,2798,
1996-08,1915,
1996-09,2620,
1996-10,4441,
1996-11,2020,
1996-12,3042,
1997-01,2884,
1997-02,1617,
1997-03,5109,
1997-04,1732,
1997-05,2563,
1997-06,3175,
1997-07,6024,
1997-08,1476,
1997-09,3662,
1997-10,3872,
1997-11,259,
1997-12,-67,
1998-01,3135,
1998-02,5402,
1998-03,3569,
1998-04,4301,
1998-05,3501,
1998-06,8580,
1998-07,9549,
1998-08,3451,
1998-09,-1027,
1998-10,-3100,
1998-11,3544,
1998-12,2201,
1999-01,3377,
1999-02,4444,
1999-03,7323,
1999-04,3074,
1999-05,2239,
1999-06,1932,
1999-07,2784,
1999-08,-535,
1999-09,1853,
1999-10,-80,
1999-11,1126,
1999-12,-4809,
2000-01,-1566,
2000-02,6220,
2000-03,346,
2000-04,-2478,
2000-05,-2455,
2000-06,-1254,
2000-07,-2066,
2000-08,-3719,
2000-09,-2416,
2000-10,-2432,
2000-11,-1827,
2000-12,-3058,
2001-01,-3263,
2001-02,-2575,
2001-03,-2934,
2001-04,-1917,
2001-05,-4296,
2001-06,-535,
2001-07,-1932,
2001-08,-2027,
2001-09,-2688,
2001-10,-502,
2001-11,-3161,
2001-12,-4827,
2002-01,-2045,
2002-02,-5726,
2002-03,-231,
2002-04,-800,
2002-05,523,
2002-06,-5790,
2002-07,-2457,
2002-08,-3436,
2002-09,-13041,
2002-10,-2873,
2002-11,-5686,
2002-12,-2984,
2003-01,-2757,
2003-02,-9307,
2003-03,-6292,
2003-04,-3333,
2003-05,-3530,
2003-06,-6688,
2003-07,-6254,
2003-08,-1233,
2003-09,-4765,
2003-10,-2967,
2003-11,-4379,
2003-12,-3485,
2004-01,-2264,
2004-02,-5487,
2004-03,-5681,
2004-04,5011,
2004-05,2245,
2004-06,-1454,
2004-07,-4085,
2004-08,-2176,
2004-09,-2261,
2004-10,-4899,
2004-11,-322,
2004-12,-751,
2005-01,-2305,
2005-02,-5676,
2005-03,-4134,
2005-04,-5321,
2005-05,-1013,
2005-06,-5887,
2005-07,-1749,
2005-08,-3908,
2005-09,-205,
2005-10,-635,
2005-11,-2067,
2005-12,-3063,
2006-01,-1288,
2006-02,-1628,
2006-03,-1080,
2006-04,-2798,
2006-05,30,
2006-06,-5663,
2006-07,-1683,
2006-08,-17,
2006-09,-1517,
2006-10,-2141,
2006-11,-613,
2006-12,-810,
2007-01,-5690,
2007-02,-1048,
2007-03,-2534,
2007-04,-137,
2007-05,-719,
2007-06,-1063,
2007-07,-4195,
2007-08,-366,
2007-09,-1218,
2007-10,-11537,
2007-11,-197,
2007-12,-1046,
2008-01,-1261,
2008-02,-3493,
2008-03,-2651,
2008-04,-1829,
2008-05,-2182,
2008-06,-5526,
2008-07,-5546,
2008-08,-769,
2008-09,-1235,
2008-10,-1784,
2008-11,-3278,
2008-12,-2053,
2009-01,-3794,
2009-02,-2576,
2009-03,-2094,
2009-04,-601,
2009-05,-3850,
2009-06,-234,
2009-07,-2574,
2009-08,-,Nothing exists
2009-09,-758,
2009-10,-3261,
2009-11,-500,
2009-12,-795,
2010-01,-10,
2010-02,-2529,
2010-03,-1282,
2010-04,-882,
2010-05,-2832,
2010-06,-779,
2010-07,-905,
2010-08,-650,
2010-09,-511,
2010-10,-,Nothing exists
2010-11,-,Nothing exists
2010-12,-524,
2011-01,-1250,
2011-02,-3110,
2011-03,-197,
2011-04,-127,
2011-05,-926,
2011-06,-300,
2011-07,-,Nothing exists
2011-08,-,Nothing exists
2011-09,-,Nothing exists
2011-10,-,Nothing exists
2011-11,-69,
2011-12,-10,
2012-01,-,Nothing exists
2012-02,-,Nothing exists
2012-03,-23,
2012-04,-31,
2012-05,-,Nothing exists
2012-06,-33,
2012-07,-118,
2012-08,-7,
2012-09,-87,
2012-10,-2306,
2012-11,-,Nothing exists
2012-12,-,Nothing exists
2013-01,-,Nothing exists
2013-02,-1165,
2013-03,-358,
2013-04,-51,
2013-05,-,Nothing exists
2013-06,-9,
2013-07,-201,
2013-08,-,Nothing exists
2013-09,-994,
2013-10,-,Nothing exists
2013-11,-15,
2013-12,-264,
2014-01,-,Nothing exists
2014-02,-4,
2014-03,-,Nothing exists
2014-04,-2500,
2014-05,-,Nothing exists
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,-122,
