"",BBK01.OUP371,BBK01.OUP371_FLAGS
"",Loans to foreign enterprises and households for over five years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:29,
1999-01,2.306,
1999-02,2.408,
1999-03,2.543,
1999-04,2.623,
1999-05,2.613,
1999-06,2.658,
1999-07,2.671,
1999-08,2.765,
1999-09,2.684,
1999-10,2.774,
1999-11,2.812,
1999-12,2.819,
2000-01,3.019,
2000-02,2.924,
2000-03,2.855,
2000-04,2.972,
2000-05,2.937,
2000-06,2.828,
2000-07,2.915,
2000-08,2.969,
2000-09,3.019,
2000-10,3.139,
2000-11,3.001,
2000-12,3.017,
2001-01,3.004,
2001-02,3.005,
2001-03,2.995,
2001-04,3.012,
2001-05,3.133,
2001-06,3.162,
2001-07,3.132,
2001-08,3.023,
2001-09,3.060,
2001-10,3.149,
2001-11,3.258,
2001-12,3.283,
2002-01,3.344,
2002-02,3.301,
2002-03,4.917,
2002-04,5.021,
2002-05,11.030,
2002-06,7.252,
2002-07,7.079,
2002-08,6.512,
2002-09,5.295,
2002-10,5.159,
2002-11,5.037,
2002-12,4.939,
2003-01,4.872,
2003-02,4.929,
2003-03,4.904,
2003-04,4.862,
2003-05,4.606,
2003-06,4.348,
2003-07,3.746,
2003-08,3.837,
2003-09,3.984,
2003-10,4.091,
2003-11,4.046,
2003-12,3.872,
2004-01,3.864,
2004-02,4.332,
2004-03,7.021,
2004-04,7.363,
2004-05,7.307,
2004-06,7.844,
2004-07,7.736,
2004-08,7.641,
2004-09,7.759,
2004-10,7.590,
2004-11,7.479,
2004-12,7.537,
2005-01,7.695,
2005-02,7.593,
2005-03,7.764,
2005-04,8.681,
2005-05,8.499,
2005-06,8.889,
2005-07,8.600,
2005-08,8.736,
2005-09,8.838,
2005-10,9.133,
2005-11,9.364,
2005-12,14.670,
2006-01,13.788,
2006-02,14.000,
2006-03,14.234,
2006-04,14.079,
2006-05,13.800,
2006-06,15.088,
2006-07,15.377,
2006-08,15.536,
2006-09,16.042,
2006-10,16.357,
2006-11,15.997,
2006-12,15.999,
2007-01,16.400,
2007-02,16.025,
2007-03,16.203,
2007-04,15.380,
2007-05,15.809,
2007-06,16.102,
2007-07,16.535,
2007-08,16.941,
2007-09,17.063,
2007-10,18.283,
2007-11,18.443,
2007-12,18.203,
2008-01,18.336,
2008-02,19.857,
2008-03,18.148,
2008-04,18.547,
2008-05,18.735,
2008-06,18.325,
2008-07,18.653,
2008-08,18.882,
2008-09,19.400,
2008-10,20.052,
2008-11,19.940,
2008-12,19.599,
2009-01,20.118,
2009-02,20.361,
2009-03,20.143,
2009-04,20.298,
2009-05,19.706,
2009-06,19.585,
2009-07,19.562,
2009-08,19.652,
2009-09,19.624,
2009-10,19.043,
2009-11,18.842,
2009-12,18.911,
2010-01,18.962,
2010-02,19.302,
2010-03,18.290,
2010-04,18.377,
2010-05,19.028,
2010-06,20.793,
2010-07,20.397,
2010-08,19.845,
2010-09,19.506,
2010-10,19.235,
2010-11,20.657,
2010-12,20.521,
2011-01,20.080,
2011-02,20.394,
2011-03,20.117,
2011-04,19.465,
2011-05,19.733,
2011-06,20.883,
2011-07,21.273,
2011-08,20.832,
2011-09,21.359,
2011-10,21.437,
2011-11,22.096,
2011-12,21.940,
2012-01,22.561,
2012-02,22.378,
2012-03,21.994,
2012-04,20.404,
2012-05,20.945,
2012-06,20.726,
2012-07,21.139,
2012-08,20.805,
2012-09,20.379,
2012-10,20.176,
2012-11,20.170,
2012-12,19.946,
2013-01,19.603,
2013-02,20.110,
2013-03,18.634,
2013-04,15.885,
2013-05,15.881,
2013-06,15.492,
2013-07,15.557,
2013-08,15.410,
2013-09,15.035,
2013-10,14.954,
2013-11,14.760,
2013-12,14.632,
2014-01,14.552,
2014-02,14.515,
2014-03,14.437,
2014-04,14.163,
2014-05,14.184,
2014-06,13.770,
2014-07,14.089,
2014-08,13.966,
2014-09,14.069,
2014-10,13.996,
2014-11,14.246,
2014-12,13.889,Provisional value
