"",BBK01.OUZ444,BBK01.OUZ444_FLAGS
"",Other liabilities / Total / Building and loan associations / Multi-office banks (MFIs),
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:58:13,
1999-01,6.390,
1999-02,5.984,
1999-03,6.435,
1999-04,6.381,
1999-05,5.928,
1999-06,6.569,
1999-07,6.663,
1999-08,6.965,
1999-09,7.348,
1999-10,7.430,
1999-11,7.490,
1999-12,6.175,
2000-01,6.001,
2000-02,6.114,
2000-03,6.502,
2000-04,6.831,
2000-05,6.385,
2000-06,6.933,
2000-07,7.498,
2000-08,7.199,
2000-09,7.504,
2000-10,7.657,
2000-11,7.825,
2000-12,5.813,
2001-01,5.916,
2001-02,6.051,
2001-03,6.406,
2001-04,6.403,
2001-05,6.251,
2001-06,6.703,
2001-07,5.866,
2001-08,5.894,
2001-09,6.460,
2001-10,6.630,
2001-11,6.642,
2001-12,5.097,
2002-01,4.934,
2002-02,4.935,
2002-03,5.503,
2002-04,5.694,
2002-05,5.565,
2002-06,6.068,
2002-07,6.863,
2002-08,6.194,
2002-09,6.603,
2002-10,6.802,
2002-11,7.012,
2002-12,5.672,
2003-01,5.378,
2003-02,5.561,
2003-03,6.023,
2003-04,6.080,
2003-05,6.440,
2003-06,6.749,
2003-07,6.682,
2003-08,6.820,
2003-09,7.279,
2003-10,7.518,
2003-11,7.901,
2003-12,5.865,
2004-01,5.031,
2004-02,5.266,
2004-03,5.643,
2004-04,5.745,
2004-05,6.176,
2004-06,6.264,
2004-07,6.561,
2004-08,6.574,
2004-09,7.189,
2004-10,7.155,
2004-11,7.274,
2004-12,5.237,
2005-01,4.898,
2005-02,5.105,
2005-03,6.085,
2005-04,5.852,
2005-05,5.783,
2005-06,6.218,
2005-07,6.524,
2005-08,6.556,
2005-09,6.966,
2005-10,7.316,
2005-11,7.449,
2005-12,4.836,
2006-01,4.949,
2006-02,5.249,
2006-03,5.657,
2006-04,5.774,
2006-05,5.601,
2006-06,5.809,
2006-07,5.975,
2006-08,6.246,
2006-09,6.753,
2006-10,6.741,
2006-11,6.984,
2006-12,4.791,
2007-01,4.771,
2007-02,5.014,
2007-03,5.604,
2007-04,5.622,
2007-05,5.774,
2007-06,6.370,
2007-07,6.296,
2007-08,6.454,
2007-09,7.034,
2007-10,7.125,
2007-11,7.325,
2007-12,5.196,
2008-01,4.952,
2008-02,5.508,
2008-03,5.640,
2008-04,5.728,
2008-05,6.007,
2008-06,6.254,
2008-07,6.404,
2008-08,6.824,
2008-09,7.055,
2008-10,7.186,
2008-11,7.616,
2008-12,5.386,
2009-01,5.328,
2009-02,5.682,
2009-03,5.902,
2009-04,6.062,
2009-05,6.494,
2009-06,6.656,
2009-07,6.836,
2009-08,7.012,
2009-09,7.299,
2009-10,7.646,
2009-11,7.718,
2009-12,5.767,
2010-01,5.520,
2010-02,5.921,
2010-03,6.031,
2010-04,6.182,
2010-05,6.514,
2010-06,6.914,
2010-07,7.284,
2010-08,7.433,
2010-09,7.393,
2010-10,7.983,
2010-11,7.871,
2010-12,5.930,
2011-01,5.381,
2011-02,5.605,
2011-03,5.926,
2011-04,5.773,
2011-05,5.802,
2011-06,5.989,
2011-07,6.173,
2011-08,6.364,
2011-09,6.726,
2011-10,6.899,
2011-11,6.900,
2011-12,5.235,
2012-01,4.730,
2012-02,5.067,
2012-03,5.461,
2012-04,5.488,
2012-05,5.809,
2012-06,6.408,
2012-07,6.132,
2012-08,6.412,
2012-09,6.806,
2012-10,6.862,
2012-11,7.138,
2012-12,5.490,
2013-01,4.832,
2013-02,5.113,
2013-03,5.493,
2013-04,5.703,
2013-05,5.659,
2013-06,6.024,
2013-07,6.055,
2013-08,6.166,
2013-09,6.567,
2013-10,6.647,
2013-11,6.929,
2013-12,5.263,
2014-01,4.823,
2014-02,5.015,
2014-03,5.338,
2014-04,5.435,
2014-05,5.867,
2014-06,6.124,
2014-07,6.263,
2014-08,6.513,
2014-09,6.850,
2014-10,7.034,
2014-11,7.332,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.  Up to and including December 1998, including fiduciary liabilities and value adjustments. Since January 1999, presentation in separate time series (fiduciary liabilities: time series OUZ460, value adjustments: time series OUZ474).",
