"",BBK01.WZ3461,BBK01.WZ3461_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 12 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:08,
1998-05,6.98,
1998-06,6.97,
1998-07,6.96,
1998-08,6.95,
1998-09,6.94,
1998-10,6.93,
1998-11,6.91,
1998-12,6.90,
1999-01,6.88,
1999-02,6.87,
1999-03,6.86,
1999-04,6.85,
1999-05,6.84,
1999-06,6.82,
1999-07,6.81,
1999-08,6.80,
1999-09,6.79,
1999-10,6.78,
1999-11,6.77,
1999-12,6.76,
2000-01,6.76,
2000-02,6.75,
2000-03,6.74,
2000-04,6.73,
2000-05,6.72,
2000-06,6.71,
2000-07,6.70,
2000-08,6.69,
2000-09,6.68,
2000-10,6.67,
2000-11,6.66,
2000-12,6.65,
2001-01,6.63,
2001-02,6.62,
2001-03,6.60,
2001-04,6.59,
2001-05,6.58,
2001-06,6.57,
2001-07,6.56,
2001-08,6.54,
2001-09,6.53,
2001-10,6.51,
2001-11,6.49,
2001-12,6.48,
2002-01,6.46,
2002-02,6.43,
2002-03,6.41,
2002-04,6.39,
2002-05,6.36,
2002-06,6.34,
2002-07,6.31,
2002-08,6.28,
2002-09,6.25,
2002-10,6.22,
2002-11,6.19,
2002-12,6.16,
2003-01,6.13,
2003-02,6.10,
2003-03,6.07,
2003-04,6.05,
2003-05,6.02,
2003-06,5.99,
2003-07,5.96,
2003-08,5.93,
2003-09,5.90,
2003-10,5.88,
2003-11,5.85,
2003-12,5.83,
2004-01,5.81,
2004-02,5.78,
2004-03,5.76,
2004-04,5.74,
2004-05,5.71,
2004-06,5.69,
2004-07,5.66,
2004-08,5.64,
2004-09,5.62,
2004-10,5.59,
2004-11,5.57,
2004-12,5.55,
2005-01,5.53,
2005-02,5.51,
2005-03,5.49,
2005-04,5.46,
2005-05,5.44,
2005-06,5.42,
2005-07,5.39,
2005-08,5.37,
2005-09,5.35,
2005-10,5.33,
2005-11,5.32,
2005-12,5.30,
2006-01,5.28,
2006-02,5.26,
2006-03,5.24,
2006-04,5.23,
2006-05,5.20,
2006-06,5.18,
2006-07,5.16,
2006-08,5.14,
2006-09,5.11,
2006-10,5.08,
2006-11,5.06,
2006-12,5.03,
2007-01,5.01,
2007-02,4.98,
2007-03,4.96,
2007-04,4.94,
2007-05,4.92,
2007-06,4.90,
2007-07,4.89,
2007-08,4.87,
2007-09,4.85,
2007-10,4.83,
2007-11,4.82,
2007-12,4.80,
2008-01,4.79,
2008-02,4.77,
2008-03,4.75,
2008-04,4.74,
2008-05,4.72,
2008-06,4.71,
2008-07,4.70,
2008-08,4.68,
2008-09,4.67,
2008-10,4.65,
2008-11,4.63,
2008-12,4.61,
2009-01,4.60,
2009-02,4.58,
2009-03,4.57,
2009-04,4.55,
2009-05,4.53,
2009-06,4.52,
2009-07,4.51,
2009-08,4.49,
2009-09,4.47,
2009-10,4.46,
2009-11,4.44,
2009-12,4.43,
2010-01,4.42,
2010-02,4.41,
2010-03,4.40,
2010-04,4.38,
2010-05,4.37,
2010-06,4.36,
2010-07,4.34,
2010-08,4.33,
2010-09,4.32,
2010-10,4.31,
2010-11,4.30,
2010-12,4.29,
2011-01,4.29,
2011-02,4.28,
2011-03,4.28,
2011-04,4.27,
2011-05,4.26,
2011-06,4.25,
2011-07,4.24,
2011-08,4.22,
2011-09,4.20,
2011-10,4.18,
2011-11,4.16,
2011-12,4.14,
2012-01,4.11,
2012-02,4.09,
2012-03,4.07,
2012-04,4.04,
2012-05,4.02,
2012-06,3.99,
2012-07,3.97,
2012-08,3.94,
2012-09,3.92,
2012-10,3.89,
2012-11,3.87,
2012-12,3.85,
2013-01,3.83,
2013-02,3.80,
2013-03,3.78,
2013-04,3.76,
2013-05,3.73,
2013-06,3.71,
2013-07,3.69,
2013-08,3.67,
2013-09,3.65,
2013-10,3.63,
2013-11,3.61,
2013-12,3.59,
2014-01,3.57,
2014-02,3.54,
2014-03,3.52,
2014-04,3.50,
2014-05,3.47,
2014-06,3.45,
2014-07,3.42,
2014-08,3.40,
2014-09,3.38,
2014-10,3.35,
2014-11,3.32,
2014-12,3.30,
2015-01,3.27,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
