"",BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E027.VWM.A,BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E027.VWM.A_FLAGS
"",Operating income (EBIT) as a percentage of revenues / Weighted average / Non-financial listed groups / Germany / Groups with a focus on the services sector / Profitability,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:14:21,
2005,7.58,
2006,6.41,
2007,6.52,
2008,5.56,
2009,4.98,
2010,6.65,
2011,5.89,
2012,3.89,
2013,6.87,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Excluding groups in real estate activities.",
