"",BBK01.WU0030,BBK01.WU0030_FLAGS
1961-04,-,Nothing exists
1961-05,6,
1961-06,7,
1961-07,1,
1961-08,5,
1961-09,9,
1961-10,2,
1961-11,21,
1961-12,-,Nothing exists
1962-01,17,
1962-02,26,
1962-03,20,
1962-04,12,
1962-05,21,
1962-06,10,
1962-07,9,
1962-08,18,
1962-09,28,
1962-10,13,
1962-11,15,
1962-12,15,
1963-01,77,
1963-02,43,
1963-03,53,
1963-04,81,
1963-05,31,
1963-06,56,
1963-07,10,
1963-08,13,
1963-09,19,
1963-10,51,
1963-11,28,
1963-12,36,
1964-01,96,
1964-02,33,
1964-03,43,
1964-04,68,
1964-05,51,
1964-06,52,
1964-07,58,
1964-08,80,
1964-09,67,
1964-10,74,
1964-11,37,
1964-12,79,
1965-01,105,
1965-02,138,
1965-03,34,
1965-04,69,
1965-05,66,
1965-06,71,
1965-07,45,
1965-08,38,
1965-09,28,
1965-10,36,
1965-11,46,
1965-12,37,
1966-01,47,
1966-02,43,
1966-03,41,
1966-04,25,
1966-05,10,
1966-06,20,
1966-07,23,
1966-08,30,
1966-09,13,
1966-10,12,
1966-11,9,
1966-12,21,
1967-01,42,
1967-02,28,
1967-03,34,
1967-04,13,
1967-05,15,
1967-06,27,
1967-07,34,
1967-08,33,
1967-09,43,
1967-10,76,
1967-11,68,
1967-12,61,
1968-01,51,
1968-02,29,
1968-03,54,
1968-04,37,
1968-05,65,
1968-06,38,
1968-07,124,
1968-08,116,
1968-09,66,
1968-10,126,
1968-11,105,
1968-12,133,
1969-01,116,
1969-02,74,
1969-03,51,
1969-04,77,
1969-05,122,
1969-06,26,
1969-07,168,
1969-08,45,
1969-09,69,
1969-10,74,
1969-11,92,
1969-12,127,
1970-01,48,
1970-02,89,
1970-03,54,
1970-04,126,
1970-05,88,
1970-06,74,
1970-07,126,
1970-08,110,
1970-09,174,
1970-10,142,
1970-11,71,
1970-12,95,
1971-01,73,
1971-02,82,
1971-03,160,
1971-04,244,
1971-05,328,
1971-06,179,
1971-07,304,
1971-08,130,
1971-09,179,
1971-10,138,
1971-11,159,
1971-12,273,
1972-01,176,
1972-02,271,
1972-03,375,
1972-04,487,
1972-05,472,
1972-06,287,
1972-07,394,
1972-08,375,
1972-09,523,
1972-10,367,
1972-11,253,
1972-12,367,
1973-01,715,
1973-02,882,
1973-03,640,
1973-04,558,
1973-05,878,
1973-06,1525,
1973-07,1256,
1973-08,1129,
1973-09,392,
1973-10,803,
1973-11,413,
1973-12,468,
1974-01,640,
1974-02,382,
1974-03,508,
1974-04,825,
1974-05,623,
1974-06,626,
1974-07,1025,
1974-08,803,
1974-09,654,
1974-10,766,
1974-11,689,
1974-12,347,
1975-01,623,
1975-02,434,
1975-03,579,
1975-04,716,
1975-05,613,
1975-06,580,
1975-07,815,
1975-08,595,
1975-09,641,
1975-10,587,
1975-11,515,
1975-12,573,
1976-01,933,
1976-02,677,
1976-03,493,
1976-04,623,
1976-05,503,
1976-06,522,
1976-07,932,
1976-08,589,
1976-09,534,
1976-10,623,
1976-11,335,
1976-12,323,
1977-01,692,
1977-02,688,
1977-03,774,
1977-04,500,
1977-05,507,
1977-06,546,
1977-07,870,
1977-08,526,
1977-09,352,
1977-10,682,
1977-11,647,
1977-12,680,
1978-01,1085,
1978-02,835,
1978-03,405,
1978-04,785,
1978-05,652,
1978-06,728,
1978-07,1077,
1978-08,1001,
1978-09,807,
1978-10,621,
1978-11,907,
1978-12,740,
1979-01,1180,
1979-02,1186,
1979-03,1047,
1979-04,948,
1979-05,1125,
1979-06,1248,
1979-07,1226,
1979-08,1069,
1979-09,1292,
1979-10,1398,
1979-11,2380,
1979-12,1481,
1980-01,1676,
1980-02,1567,
1980-03,1854,
1980-04,2233,
1980-05,1121,
1980-06,1226,
1980-07,1353,
1980-08,1036,
1980-09,979,
1980-10,1251,
1980-11,1775,
1980-12,2933,
1981-01,2292,
1981-02,2575,
1981-03,4296,
1981-04,3671,
1981-05,2879,
1981-06,2985,
1981-07,3331,
1981-08,2147,
1981-09,2181,
1981-10,1620,
1981-11,2001,
1981-12,1701,
1982-01,2388,
1982-02,2082,
1982-03,2493,
1982-04,2413,
1982-05,2112,
1982-06,2489,
1982-07,2476,
1982-08,1918,
1982-09,2164,
1982-10,1744,
1982-11,1512,
1982-12,2291,
1983-01,3013,
1983-02,2351,
1983-03,3193,
1983-04,2438,
1983-05,2705,
1983-06,2974,
1983-07,3439,
1983-08,3098,
1983-09,3208,
1983-10,2833,
1983-11,2230,
1983-12,2956,
1984-01,4837,
1984-02,3047,
1984-03,3110,
1984-04,2795,
1984-05,2485,
1984-06,2584,
1984-07,3547,
1984-08,2986,
1984-09,2570,
1984-10,3105,
1984-11,2027,
1984-12,2509,
1985-01,5235,
1985-02,3553,
1985-03,3631,
1985-04,2724,
1985-05,2483,
1985-06,2347,
1985-07,2892,
1985-08,1787,
1985-09,2025,
1985-10,3136,
1985-11,2360,
1985-12,2706,
1986-01,4121,
1986-02,2377,
1986-03,2339,
1986-04,2352,
1986-05,1688,
1986-06,1592,
1986-07,2708,
1986-08,2727,
1986-09,1871,
1986-10,2263,
1986-11,1736,
1986-12,2116,
1987-01,2760,
1987-02,2062,
1987-03,1873,
1987-04,1968,
1987-05,1965,
1987-06,1625,
1987-07,2229,
1987-08,1756,
1987-09,2240,
1987-10,1647,
1987-11,1594,
1987-12,1617,
1988-01,1871,
1988-02,1540,
1988-03,1146,
1988-04,1254,
1988-05,1415,
1988-06,1344,
1988-07,1684,
1988-08,1795,
1988-09,1741,
1988-10,1389,
1988-11,1225,
1988-12,1790,
1989-01,2228,
1989-02,2448,
1989-03,2541,
1989-04,2356,
1989-05,2792,
1989-06,3450,
1989-07,3504,
1989-08,2344,
1989-09,3004,
1989-10,3292,
1989-11,5306,
1989-12,4321,
1990-01,7913,
1990-02,6227,
1990-03,7020,
1990-04,5323,
1990-05,3653,
1990-06,3270,
1990-07,4272,
1990-08,3809,
1990-09,3845,
1990-10,3859,
1990-11,3515,
1990-12,4215,
1991-01,5206,
1991-02,4929,
1991-03,4205,
1991-04,5413,
1991-05,3953,
1991-06,3761,
1991-07,4362,
1991-08,3892,
1991-09,4625,
1991-10,4404,
1991-11,2999,
1991-12,3575,
1992-01,4856,
1992-02,4290,
1992-03,3848,
1992-04,4476,
1992-05,3111,
1992-06,3580,
1992-07,3293,
1992-08,3514,
1992-09,4806,
1992-10,5060,
1992-11,3331,
1992-12,7645,
1993-01,6279,
1993-02,5500,
1993-03,6022,
1993-04,5089,
1993-05,4663,
1993-06,5340,
1993-07,4873,
1993-08,4555,
1993-09,5140,
1993-10,6664,
1993-11,6839,
1993-12,6840,
1994-01,6242,
1994-02,5969,
1994-03,6845,
1994-04,5083,
1994-05,5299,
1994-06,7442,
1994-07,7810,
1994-08,7642,
1994-09,8913,
1994-10,8884,
1994-11,9223,
1994-12,11529,
1995-01,12297,
1995-02,8263,
1995-03,9171,
1995-04,6876,
1995-05,6453,
1995-06,5275,
1995-07,5898,
1995-08,5918,
1995-09,9239,
1995-10,6582,
1995-11,7300,
1995-12,7164,
1996-01,10894,
1996-02,8119,
1996-03,10118,
1996-04,8327,
1996-05,7685,
1996-06,8050,
1996-07,10558,
1996-08,9008,
1996-09,7831,
1996-10,10046,
1996-11,11362,
1996-12,11292,
1997-01,10141,
1997-02,10343,
1997-03,12537,
1997-04,9289,
1997-05,8757,
1997-06,7699,
1997-07,10693,
1997-08,9163,
1997-09,10508,
1997-10,11183,
1997-11,10397,
1997-12,10432,
1998-01,12404,
1998-02,14794,
1998-03,13134,
1998-04,12084,
1998-05,12829,
1998-06,14009,
1998-07,17385,
1998-08,11233,
1998-09,12467,
1998-10,9317,
1998-11,11811,
1998-12,12392,
1999-01,10257,
1999-02,13961,
1999-03,11620,
1999-04,15202,
1999-05,18828,
1999-06,10547,
1999-07,11975,
1999-08,13181,
1999-09,20009,
1999-10,14911,
1999-11,17722,
1999-12,14987,
2000-01,16808,
2000-02,19838,
2000-03,15390,
2000-04,16055,
2000-05,20559,
2000-06,17361,
2000-07,16410,
2000-08,18450,
2000-09,19659,
2000-10,25563,
2000-11,20201,
2000-12,22409,
2001-01,24780,
2001-02,26540,
2001-03,19164,
2001-04,18535,
2001-05,24230,
2001-06,20474,
2001-07,22150,
2001-08,17816,
2001-09,17043,
2001-10,18165,
2001-11,22241,
2001-12,20965,
2002-01,25322,
2002-02,25732,
2002-03,23222,
2002-04,22017,
2002-05,23607,
2002-06,21130,
2002-07,21806,
2002-08,19506,
2002-09,30090,
2002-10,22694,
2002-11,31446,
2002-12,23781,
2003-01,34065,
2003-02,34559,
2003-03,36169,
2003-04,26919,
2003-05,32819,
2003-06,28140,
2003-07,33525,
2003-08,21394,
2003-09,27600,
2003-10,37198,
2003-11,35094,
2003-12,24376,
2004-01,37201,
2004-02,39162,
2004-03,35899,
2004-04,31587,
2004-05,35836,
2004-06,30513,
2004-07,34912,
2004-08,28765,
2004-09,33596,
2004-10,25680,
2004-11,36896,
2004-12,31857,
2005-01,34384,
2005-02,36126,
2005-03,37834,
2005-04,41823,
2005-05,35143,
2005-06,49535,
2005-07,39339,
2005-08,26058,
2005-09,25494,
2005-10,23175,
2005-11,25988,
2005-12,25070,
2006-01,28981,
2006-02,31589,
2006-03,33364,
2006-04,27045,
2006-05,27430,
2006-06,31225,
2006-07,26184,
2006-08,24123,
2006-09,30574,
2006-10,31872,
2006-11,32830,
2006-12,33533,
2007-01,39192,
2007-02,39686,
2007-03,36069,
2007-04,33913,
2007-05,41778,
2007-06,38899,
2007-07,38917,
2007-08,33207,
2007-09,32988,
2007-10,51281,
2007-11,32451,
2007-12,27582,
2008-01,44363,
2008-02,29385,
2008-03,22526,
2008-04,28324,
2008-05,40287,
2008-06,42168,
2008-07,37286,
2008-08,25171,
2008-09,27844,
2008-10,42224,
2008-11,67361,
2008-12,49737,
2009-01,82484,
2009-02,39548,
2009-03,50213,
2009-04,65429,
2009-05,43797,
2009-06,57432,
2009-07,26261,
2009-08,77716,
2009-09,39913,
2009-10,23832,
2009-11,75673,
2009-12,66917,
2010-01,22364,
2010-02,15943,
2010-03,24146,
2010-04,19248,
2010-05,17993,
2010-06,78788,
2010-07,20162,
2010-08,26487,
2010-09,41226,
2010-10,18531,
2010-11,19048,
2010-12,20224,
2011-01,28500,
2011-02,26142,
2011-03,17462,
2011-04,14600,
2011-05,16025,
2011-06,12225,
2011-07,14875,
2011-08,20934,
2011-09,15065,
2011-10,17762,
2011-11,27454,
2011-12,15136,
2012-01,16437,
2012-02,22211,
2012-03,17383,
2012-04,12089,
2012-05,17281,
2012-06,14045,
2012-07,17467,
2012-08,16496,
2012-09,16030,
2012-10,22429,
2012-11,25505,
2012-12,11250,
2013-01,16512,
2013-02,14812,
2013-03,14284,
2013-04,17553,
2013-05,20090,
2013-06,12885,
2013-07,17652,
2013-08,15153,
2013-09,14426,
2013-10,11617,
2013-11,12585,
2013-12,9189,
2014-01,12178,
2014-02,15689,
2014-03,13474,
2014-04,11892,
2014-05,15902,
2014-06,13427,
2014-07,14394,
2014-08,18594,
2014-09,16792,
2014-10,10965,
2014-11,13948,
2014-12,14981,
