"",BBK01.OUG008,BBK01.OUG008_FLAGS
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.500,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.566,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.598,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.674,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.606,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.697,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.641,
1965-01,0.628,
1965-02,0.695,
1965-03,0.622,
1965-04,0.608,
1965-05,0.608,
1965-06,0.700,
1965-07,0.650,
1965-08,0.637,
1965-09,0.722,
1965-10,0.650,
1965-11,0.752,
1965-12,0.731,
1966-01,0.725,
1966-02,0.659,
1966-03,0.692,
1966-04,0.638,
1966-05,0.656,
1966-06,0.776,
1966-07,0.708,
1966-08,0.696,
1966-09,0.803,
1966-10,0.750,
1966-11,0.804,
1966-12,0.818,
1967-01,0.855,
1967-02,0.807,
1967-03,0.857,
1967-04,0.806,
1967-05,0.821,
1967-06,0.947,
1967-07,0.922,
1967-08,0.923,
1967-09,1.027,
1967-10,0.955,
1967-11,1.024,
1967-12,0.966,
1968-01,1.157,
1968-02,1.072,
1968-03,1.045,
1968-04,0.935,
1968-05,0.875,
1968-06,1.107,
1968-07,0.974,
1968-08,0.976,
1968-09,1.074,
1968-10,0.967,
1968-11,1.018,
1968-12,1.175,
1969-01,1.175,
1969-02,1.201,
1969-03,1.261,
1969-04,1.077,
1969-05,1.125,
1969-06,1.560,
1969-07,1.211,
1969-08,1.239,
1969-09,1.366,
1969-10,1.275,
1969-11,1.409,
1969-12,1.262,
1970-01,1.388,
1970-02,1.335,
1970-03,1.550,
1970-04,1.184,
1970-05,1.167,
1970-06,1.341,
1970-07,1.234,
1970-08,1.378,
1970-09,1.603,
1970-10,1.438,
1970-11,1.346,
1970-12,1.525,
1971-01,1.478,
1971-02,1.567,
1971-03,1.597,
1971-04,1.320,
1971-05,1.345,
1971-06,1.736,
1971-07,1.449,
1971-08,1.421,
1971-09,1.528,
1971-10,1.480,
1971-11,1.235,
1971-12,1.439,
1972-01,1.505,
1972-02,1.292,
1972-03,1.352,
1972-04,1.253,
1972-05,1.208,
1972-06,1.646,
1972-07,1.852,
1972-08,1.837,
1972-09,1.915,
1972-10,1.674,
1972-11,1.850,
1972-12,2.019,
1973-01,1.955,
1973-02,2.298,
1973-03,2.331,
1973-04,2.360,
1973-05,2.560,
1973-06,2.447,
1973-07,2.206,
1973-08,1.983,
1973-09,2.186,
1973-10,1.845,
1973-11,1.911,
1973-12,2.427,
1974-01,2.353,
1974-02,2.396,
1974-03,2.404,
1974-04,2.071,
1974-05,2.092,
1974-06,2.370,
1974-07,2.159,
1974-08,2.029,
1974-09,2.285,
1974-10,2.112,
1974-11,2.283,
1974-12,2.902,
1975-01,2.802,
1975-02,2.671,
1975-03,2.744,
1975-04,2.633,
1975-05,2.667,
1975-06,3.081,
1975-07,2.826,
1975-08,2.742,
1975-09,2.954,
1975-10,2.772,
1975-11,2.773,
1975-12,3.288,
1976-01,3.295,
1976-02,2.986,
1976-03,3.040,
1976-04,2.771,
1976-05,2.941,
1976-06,3.241,
1976-07,3.204,
1976-08,3.108,
1976-09,3.038,
1976-10,2.924,
1976-11,3.052,
1976-12,3.612,
1977-01,3.548,
1977-02,3.298,
1977-03,3.219,
1977-04,3.091,
1977-05,3.037,
1977-06,3.597,
1977-07,3.253,
1977-08,3.194,
1977-09,3.371,
1977-10,3.209,
1977-11,3.251,
1977-12,3.755,
1978-01,3.804,
1978-02,3.551,
1978-03,3.581,
1978-04,3.136,
1978-05,3.211,
1978-06,3.560,
1978-07,3.459,
1978-08,3.303,
1978-09,3.483,
1978-10,3.246,
1978-11,3.332,
1978-12,3.992,
1979-01,3.772,
1979-02,3.722,
1979-03,3.694,
1979-04,3.280,
1979-05,3.185,
1979-06,3.763,
1979-07,3.606,
1979-08,3.720,
1979-09,3.734,
1979-10,3.575,
1979-11,3.765,
1979-12,4.361,
1980-01,4.451,
1980-02,4.252,
1980-03,3.887,
1980-04,3.588,
1980-05,3.534,
1980-06,4.032,
1980-07,3.812,
1980-08,3.754,
1980-09,3.931,
1980-10,3.692,
1980-11,3.854,
1980-12,4.632,
1981-01,4.450,
1981-02,4.106,
1981-03,4.316,
1981-04,3.840,
1981-05,3.572,
1981-06,4.151,
1981-07,3.934,
1981-08,3.802,
1981-09,4.191,
1981-10,4.048,
1981-11,4.274,
1981-12,5.277,
1982-01,5.508,
1982-02,4.951,
1982-03,5.121,
1982-04,4.377,
1982-05,4.317,
1982-06,5.016,
1982-07,4.857,
1982-08,4.558,
1982-09,5.284,
1982-10,4.962,
1982-11,5.043,
1982-12,5.908,
1983-01,5.782,
1983-02,5.986,
1983-03,5.707,
1983-04,5.075,
1983-05,5.220,
1983-06,5.914,
1983-07,5.509,
1983-08,5.470,
1983-09,6.025,
1983-10,5.857,
1983-11,5.735,
1983-12,6.644,
1984-01,6.360,
1984-02,5.761,
1984-03,5.900,
1984-04,5.195,
1984-05,5.138,
1984-06,5.881,
1984-07,5.574,
1984-08,5.588,
1984-09,5.954,
1984-10,5.832,
1984-11,5.779,
1984-12,6.600,
1985-01,6.803,
1985-02,6.371,
1985-03,6.358,
1985-04,5.706,
1985-05,5.899,
1985-06,6.769,
1985-07,6.128,
1985-08,6.084,
1985-09,6.697,
1985-10,6.442,
1985-11,6.250,
1985-12,7.328,
1986-01,7.460,
1986-02,7.252,
1986-03,7.402,
1986-04,6.747,
1986-05,6.895,
1986-06,7.446,
1986-07,6.931,
1986-08,6.943,
1986-09,7.564,
1986-10,7.376,
1986-11,7.084,
1986-12,7.783,
1987-01,7.854,
1987-02,7.301,
1987-03,7.385,
1987-04,6.884,
1987-05,6.716,
1987-06,7.729,
1987-07,7.510,
1987-08,6.997,
1987-09,7.658,
1987-10,7.464,
1987-11,7.192,
1987-12,7.686,
1988-01,7.435,
1988-02,7.137,
1988-03,7.363,
1988-04,6.794,
1988-05,6.676,
1988-06,7.758,
1988-07,7.325,
1988-08,7.125,
1988-09,7.720,
1988-10,7.718,
1988-11,7.564,
1988-12,8.077,
1989-01,8.284,
1989-02,7.528,
1989-03,7.951,
1989-04,7.465,
1989-05,7.161,
1989-06,8.184,
1989-07,7.727,
1989-08,7.611,
1989-09,8.012,
1989-10,7.744,
1989-11,8.183,
1989-12,8.523,
1990-01,8.469,
1990-02,8.392,
1990-03,8.499,
1990-04,8.199,
1990-05,7.785,
1990-06,8.459,
1990-07,8.629,
1990-08,7.874,
1990-09,8.774,
1990-10,8.700,
1990-11,8.653,
1990-12,9.715,
1991-01,9.130,
1991-02,10.836,
1991-03,12.113,
1991-04,11.412,
1991-05,10.831,
1991-06,11.984,
1991-07,11.490,
1991-08,10.593,
1991-09,11.239,
1991-10,11.244,
1991-11,11.040,
1991-12,11.942,
1992-01,14.056,
1992-02,13.081,
1992-03,14.532,
1992-04,13.777,
1992-05,13.212,
1992-06,14.046,
1992-07,13.461,
1992-08,13.434,
1992-09,14.687,
1992-10,14.450,
1992-11,14.754,
1992-12,18.085,
1993-01,19.363,
1993-02,18.261,
1993-03,18.779,
1993-04,18.203,
1993-05,17.299,
1993-06,19.268,
1993-07,19.059,
1993-08,18.951,
1993-09,19.625,
1993-10,19.330,
1993-11,19.419,
1993-12,23.761,
1994-01,22.156,
1994-02,20.382,
1994-03,19.443,
1994-04,18.130,
1994-05,17.454,
1994-06,19.416,
1994-07,18.518,
1994-08,18.226,
1994-09,19.548,
1994-10,18.087,
1994-11,18.445,
1994-12,21.806,
1995-01,19.198,
1995-02,21.003,
1995-03,20.082,
1995-04,19.420,
1995-05,19.401,
1995-06,18.853,
1995-07,18.297,
1995-08,18.012,
1995-09,19.694,
1995-10,19.540,
1995-11,19.123,
1995-12,23.571,
1996-01,22.349,
1996-02,21.375,
1996-03,21.216,
1996-04,21.226,
1996-05,19.511,
1996-06,20.320,
1996-07,20.627,
1996-08,21.656,
1996-09,22.984,
1996-10,21.702,
1996-11,22.376,
1996-12,26.211,
1997-01,26.182,
1997-02,25.141,
1997-03,25.064,
1997-04,21.612,
1997-05,22.824,
1997-06,22.910,
1997-07,23.972,
1997-08,22.329,
1997-09,24.996,
1997-10,24.587,
1997-11,23.077,
1997-12,31.088,
1998-01,31.616,
1998-02,27.091,
1998-03,27.230,
1998-04,27.516,
1998-05,24.443,
1998-06,29.185,
1998-07,25.937,
1998-08,29.291,
1998-09,26.555,
1998-10,26.991,
1998-11,26.408,
1998-12,34.366,
1999-01,65.974,
1999-02,61.291,
1999-03,64.697,
1999-04,59.655,
1999-05,62.364,
1999-06,64.026,
1999-07,59.796,
1999-08,59.485,
1999-09,62.014,
1999-10,59.193,
1999-11,57.245,
1999-12,64.524,
2000-01,61.707,
2000-02,61.068,
2000-03,60.332,
2000-04,61.303,
2000-05,59.183,
2000-06,61.020,
2000-07,58.222,
2000-08,57.843,
2000-09,58.736,
2000-10,58.142,
2000-11,57.390,
2000-12,64.205,
2001-01,59.037,
2001-02,57.596,
2001-03,56.791,
2001-04,58.193,
2001-05,56.418,
2001-06,55.547,
2001-07,55.039,
2001-08,55.525,
2001-09,57.261,
2001-10,56.812,
2001-11,55.239,
2001-12,59.729,
2002-01,57.585,
2002-02,56.543,
2002-03,56.960,
2002-04,57.435,
2002-05,56.570,
2002-06,56.594,
2002-07,58.030,
2002-08,57.273,
2002-09,60.449,
2002-10,61.966,
2002-11,61.858,
2002-12,67.529,
2003-01,66.985,
2003-02,65.872,
2003-03,65.274,
2003-04,66.005,
2003-05,63.575,
2003-06,66.297,
2003-07,65.694,
2003-08,62.465,
2003-09,62.887,
2003-10,61.674,
2003-11,62.099,
2003-12,62.820,
2004-01,61.775,
2004-02,60.812,
2004-03,62.763,
2004-04,61.302,
2004-05,59.754,
2004-06,63.858,
2004-07,62.251,
2004-08,59.514,
2004-09,60.122,
2004-10,59.309,
2004-11,59.945,
2004-12,61.098,
2005-01,56.344,
2005-02,53.613,
2005-03,54.040,
2005-04,54.861,
2005-05,55.074,
2005-06,56.445,
2005-07,57.784,
2005-08,57.897,
2005-09,57.453,
2005-10,58.605,
2005-11,67.325,
2005-12,57.653,
2006-01,58.624,
2006-02,58.290,
2006-03,59.900,
2006-04,58.900,
2006-05,59.448,
2006-06,61.212,
2006-07,58.806,
2006-08,58.115,
2006-09,63.224,
2006-10,63.411,
2006-11,64.559,
2006-12,67.597,
2007-01,71.324,
2007-02,69.904,
2007-03,71.471,
2007-04,72.466,
2007-05,70.578,
2007-06,68.758,
2007-07,65.553,
2007-08,66.187,
2007-09,65.680,
2007-10,67.087,
2007-11,67.699,
2007-12,70.237,
2008-01,71.025,
2008-02,69.206,
2008-03,68.684,
2008-04,71.324,
2008-05,71.753,
2008-06,69.876,
2008-07,70.045,
2008-08,72.436,
2008-09,75.099,
2008-10,82.905,
2008-11,84.565,
2008-12,79.017,
2009-01,90.201,
2009-02,85.752,
2009-03,82.620,
2009-04,88.299,
2009-05,85.531,
2009-06,84.594,
2009-07,86.825,
2009-08,84.684,
2009-09,84.013,
2009-10,84.920,
2009-11,83.508,
2009-12,85.565,
2010-01,88.606,
2010-02,85.679,
2010-03,94.652,
2010-04,94.253,
2010-05,99.656,
2010-06,95.122,
2010-07,89.297,
2010-08,92.560,
2010-09,86.632,
2010-10,86.989,
2010-11,92.711,
2010-12,210.197,
2011-01,210.794,
2011-02,202.451,
2011-03,188.331,
2011-04,181.169,
2011-05,188.423,
2011-06,183.118,
2011-07,189.904,
2011-08,206.934,
2011-09,236.471,
2011-10,235.668,
2011-11,228.519,
2011-12,241.925,
2012-01,251.987,
2012-02,251.286,
2012-03,246.308,
2012-04,248.087,
2012-05,278.780,
2012-06,269.105,
2012-07,267.094,
2012-08,266.143,
2012-09,258.436,
2012-10,247.350,
2012-11,242.663,
2012-12,209.227,
2013-01,200.730,
2013-02,192.353,
2013-03,190.927,
2013-04,184.433,
2013-05,177.161,
2013-06,161.415,
2013-07,155.438,
2013-08,148.479,
2013-09,147.137,
2013-10,146.741,
2013-11,145.274,
2013-12,134.235,
2014-01,136.027,
2014-02,138.340,
2014-03,133.986,
2014-04,131.920,
2014-05,136.190,
2014-06,136.149,
2014-07,137.869,
2014-08,145.834,
2014-09,150.242,
2014-10,148.469,
2014-11,152.351,
2014-12,156.431,Provisional value
"","General: Balance sheet item ""Other liabilities"" as well as other securitised liabilities, other fiduciary liabilities, value adjustments, provisions and special reserves. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising AccountingLaw (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
