"",BBK01.EU8214,BBK01.EU8214_FLAGS
1977-05,-,Nothing exists
1977-06,-,Nothing exists
1977-07,-,Nothing exists
1977-08,-,Nothing exists
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,-,Nothing exists
1977-12,-,Nothing exists
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,-,Nothing exists
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,-,Nothing exists
1978-11,-,Nothing exists
1978-12,-,Nothing exists
1979-01,-,Nothing exists
1979-02,-,Nothing exists
1979-03,3203.443,
1979-04,9058.721,
1979-05,9160.434,
1979-06,9676.526,
1979-07,9024.280,
1979-08,8894.714,
1979-09,10820.127,
1979-10,10432.608,
1979-11,9985.009,
1979-12,9927.923,
1980-01,9412.050,
1980-02,9084.472,
1980-03,8626.176,
1980-04,8489.768,
1980-05,8489.768,
1980-06,8489.768,
1980-07,7332.970,
1980-08,7332.970,
1980-09,7332.970,
1980-10,7372.103,
1980-11,7372.103,
1980-12,7444.826,
1981-01,8010.319,
1981-02,8010.319,
1981-03,8128.819,
1981-04,9344.498,
1981-05,15018.511,
1981-06,14417.032,
1981-07,14460.902,
1981-08,14571.736,
1981-09,14603.500,
1981-10,11559.865,
1981-11,10949.085,
1981-12,8472.504,
1982-01,7612.715,
1982-02,7622.914,
1982-03,7892.805,
1982-04,9242.902,
1982-05,9257.020,
1982-06,11671.585,
1982-07,9863.497,
1982-08,9769.489,
1982-09,8843.855,
1982-10,9395.916,
1982-11,10238.938,
1982-12,10019.135,
1983-01,10195.150,
1983-02,9662.692,
1983-03,12085.273,
1983-04,9957.350,
1983-05,9169.845,
1983-06,8512.891,
1983-07,7940.748,
1983-08,7950.514,
1983-09,7959.449,
1983-10,7913.001,
1983-11,7922.045,
1983-12,7896.585,
1984-01,7964.656,
1984-02,9198.753,
1984-03,10097.626,
1984-04,10149.655,
1984-05,9586.775,
1984-06,9570.887,
1984-07,9459.620,
1984-08,9325.693,
1984-09,8506.865,
1984-10,7715.473,
1984-11,7465.812,
1984-12,7332.618,
1985-01,6553.663,
1985-02,6554.313,
1985-03,6554.313,
1985-04,6053.498,
1985-05,6053.863,
1985-06,6004.489,
1985-07,6441.119,
1985-08,6441.119,
1985-09,6441.119,
1985-10,6854.655,
1985-11,6854.655,
1985-12,8786.808,
1986-01,8758.438,
1986-02,8758.438,
1986-03,7741.898,
1986-04,7191.410,
1986-05,7191.410,
1986-06,7191.410,
1986-07,7063.499,
1986-08,7063.499,
1986-09,8350.908,
1986-10,8928.716,
1986-11,7865.224,
1986-12,8344.733,
1987-01,16612.632,
1987-02,16124.788,
1987-03,11959.759,
1987-04,12720.552,
1987-05,11092.840,
1987-06,11106.155,
1987-07,11965.952,
1987-08,11991.624,
1987-09,13886.486,
1987-10,11909.238,
1987-11,15545.900,
1987-12,14803.217,
1988-01,15987.288,
1988-02,12918.401,
1988-03,12933.208,
1988-04,13277.590,
1988-05,13293.025,
1988-06,13307.572,
1988-07,12432.017,
1988-08,12465.467,
1988-09,12098.840,
1988-10,11102.570,
1988-11,11118.345,
1988-12,11020.410,
1989-01,10914.425,
1989-02,10930.981,
1989-03,10950.575,
1989-04,10771.331,
1989-05,10792.519,
1989-06,10812.464,
1989-07,8290.623,
1989-08,8245.151,
1989-09,8245.482,
1989-10,10386.084,
1989-11,8849.452,
1989-12,8846.832,
1990-01,9153.968,
1990-02,9154.369,
1990-03,9154.793,
1990-04,9407.066,
1990-05,9407.496,
1990-06,9407.911,
1990-07,9789.422,
1990-08,9789.858,
1990-09,9790.264,
1990-10,9869.339,
1990-11,9869.772,
1990-12,9430.891,
1991-01,9919.370,
1991-02,9919.805,
1991-03,9919.805,
1991-04,9130.190,
1991-05,9130.650,
1991-06,9131.058,
1991-07,8904.467,
1991-08,8904.911,
1991-09,8905.293,
1991-10,9073.770,
1991-11,9074.210,
1991-12,8860.042,
1992-01,9047.172,
1992-02,9057.979,
1992-03,9058.508,
1992-04,9351.004,
1992-05,9311.914,
1992-06,9311.914,
1992-07,9278.274,
1992-08,9278.274,
1992-09,33142.550,
1992-10,28831.930,
1992-11,28026.689,
1992-12,17189.327,
1993-01,14408.268,
1993-02,14624.625,
1993-03,14651.014,
1993-04,13335.489,
1993-05,13289.129,
1993-06,13317.886,
1993-07,13463.882,
1993-08,23995.733,
1993-09,24021.312,
1993-10,22732.933,
1993-11,18751.067,
1993-12,18496.527,
1994-01,17061.407,
1994-02,17096.663,
1994-03,17135.882,
1994-04,17549.347,
1994-05,17588.606,
1994-06,17624.062,
1994-07,17970.985,
1994-08,18010.351,
1994-09,17523.135,
1994-10,17903.300,
1994-11,16892.241,
1994-12,16229.262,
1995-01,15130.072,
1995-02,15155.515,
1995-03,15183.813,
1995-04,15378.694,
1995-05,15410.468,
1995-06,15438.287,
1995-07,15674.862,
1995-08,15702.688,
1995-09,15727.708,
1995-10,15309.884,
1995-11,15334.304,
1995-12,14724.422,
1996-01,15149.142,
1996-02,15167.067,
1996-03,14592.018,
1996-04,14801.115,
1996-05,12509.069,
1996-06,12515.320,
1996-07,10965.228,
1996-08,10957.886,
1996-09,10957.886,
1996-10,11291.718,
1996-11,11291.718,
1996-12,11272.716,
1997-01,11029.655,
1997-02,11029.655,
1997-03,11029.655,
1997-04,10906.067,
1997-05,10906.067,
1997-06,10906.067,
1997-07,10922.892,
1997-08,10922.892,
1997-09,10922.892,
1997-10,10445.677,
1997-11,10445.677,
1997-12,11580.425,
1998-01,11538.906,
1998-02,11538.906,
1998-03,11538.906,
1998-04,11670.227,
1998-05,11708.356,
1998-06,11708.356,
1998-07,11792.291,
1998-08,11792.291,
1998-09,11792.291,
1998-10,11821.877,
1998-11,11821.877,
1998-12,-,Nothing exists
