"",BBK01.SUD125,BBK01.SUD125_FLAGS
"",Effective interest rates of German banks / New business / Loans to non-financial corporations up to EUR 1 million with an initial rate fixation of over 1 and up to 5 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:27:38,
2003-01,5.29,
2003-02,5.28,
2003-03,5.27,
2003-04,5.18,
2003-05,5.11,
2003-06,4.94,
2003-07,4.88,
2003-08,4.91,
2003-09,5.00,
2003-10,4.99,
2003-11,5.20,
2003-12,5.05,
2004-01,5.13,
2004-02,5.12,
2004-03,5.00,
2004-04,4.89,
2004-05,5.00,
2004-06,4.98,
2004-07,5.01,
2004-08,5.08,
2004-09,4.92,
2004-10,4.96,
2004-11,4.83,
2004-12,4.75,
2005-01,4.82,
2005-02,4.84,
2005-03,4.67,
2005-04,4.64,
2005-05,4.56,
2005-06,4.50,
2005-07,4.54,
2005-08,4.54,
2005-09,4.46,
2005-10,4.45,
2005-11,4.54,
2005-12,4.61,
2006-01,4.74,
2006-02,4.80,
2006-03,4.82,
2006-04,4.98,
2006-05,5.08,
2006-06,5.00,
2006-07,5.14,
2006-08,5.25,
2006-09,5.09,
2006-10,5.11,
2006-11,5.16,
2006-12,5.21,
2007-01,5.25,
2007-02,5.44,
2007-03,5.42,
2007-04,5.46,
2007-05,5.53,
2007-06,5.67,
2007-07,5.75,
2007-08,5.83,
2007-09,5.89,
2007-10,5.79,
2007-11,5.71,
2007-12,5.80,
2008-01,5.74,
2008-02,5.72,
2008-03,5.65,
2008-04,5.65,
2008-05,5.81,
2008-06,5.97,
2008-07,6.18,
2008-08,6.27,
2008-09,6.12,
2008-10,5.96,
2008-11,5.78,
2008-12,5.61,
2009-01,5.31,
2009-02,5.12,
2009-03,4.95,
2009-04,4.85,
2009-05,4.83,
2009-06,4.82,
2009-07,4.73,
2009-08,4.80,
2009-09,4.72,
2009-10,4.54,
2009-11,4.70,
2009-12,4.23,
2010-01,4.54,
2010-02,4.63,
2010-03,4.70,
2010-04,4.52,
2010-05,4.52,
2010-06,4.45,
2010-07,4.35,
2010-08,4.35,
2010-09,4.40,
2010-10,4.25,
2010-11,4.27,
2010-12,4.24,
2011-01,4.25,
2011-02,4.51,
2011-03,4.54,
2011-04,4.63,
2011-05,4.71,
2011-06,4.64,
2011-07,4.70,
2011-08,4.75,
2011-09,4.60,
2011-10,4.62,
2011-11,4.69,
2011-12,4.61,
2012-01,4.49,
2012-02,4.41,
2012-03,4.31,
2012-04,4.21,
2012-05,4.20,
2012-06,4.14,
2012-07,4.04,
2012-08,3.82,
2012-09,3.76,
2012-10,3.70,
2012-11,3.67,
2012-12,3.56,
2013-01,3.50,
2013-02,3.58,
2013-03,3.58,
2013-04,3.50,
2013-05,3.51,
2013-06,3.62,
2013-07,3.57,
2013-08,3.66,
2013-09,3.69,
2013-10,3.61,
2013-11,3.69,
2013-12,3.59,
2014-01,3.50,
2014-02,3.67,
2014-03,3.54,
2014-04,3.54,
2014-05,3.64,
2014-06,3.62,
2014-07,3.36,
2014-08,3.26,
2014-09,3.24,
2014-10,3.21,
2014-11,3.14,
2014-12,2.97,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. The amount refers to the single loan transaction considered as new business. p = Provisional",
