"",BBK01.WZ3463,BBK01.WZ3463_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 14 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:09,
2000-05,6.73,
2000-06,6.73,
2000-07,6.73,
2000-08,6.72,
2000-09,6.72,
2000-10,6.71,
2000-11,6.70,
2000-12,6.70,
2001-01,6.69,
2001-02,6.68,
2001-03,6.68,
2001-04,6.67,
2001-05,6.67,
2001-06,6.66,
2001-07,6.65,
2001-08,6.64,
2001-09,6.63,
2001-10,6.62,
2001-11,6.61,
2001-12,6.60,
2002-01,6.59,
2002-02,6.58,
2002-03,6.57,
2002-04,6.56,
2002-05,6.55,
2002-06,6.54,
2002-07,6.52,
2002-08,6.51,
2002-09,6.50,
2002-10,6.49,
2002-11,6.48,
2002-12,6.46,
2003-01,6.45,
2003-02,6.43,
2003-03,6.42,
2003-04,6.40,
2003-05,6.38,
2003-06,6.37,
2003-07,6.36,
2003-08,6.34,
2003-09,6.33,
2003-10,6.31,
2003-11,6.30,
2003-12,6.28,
2004-01,6.26,
2004-02,6.24,
2004-03,6.21,
2004-04,6.19,
2004-05,6.16,
2004-06,6.14,
2004-07,6.11,
2004-08,6.09,
2004-09,6.06,
2004-10,6.03,
2004-11,6.00,
2004-12,5.97,
2005-01,5.95,
2005-02,5.92,
2005-03,5.89,
2005-04,5.87,
2005-05,5.84,
2005-06,5.81,
2005-07,5.78,
2005-08,5.75,
2005-09,5.72,
2005-10,5.69,
2005-11,5.67,
2005-12,5.64,
2006-01,5.62,
2006-02,5.59,
2006-03,5.57,
2006-04,5.55,
2006-05,5.53,
2006-06,5.51,
2006-07,5.48,
2006-08,5.46,
2006-09,5.44,
2006-10,5.42,
2006-11,5.40,
2006-12,5.38,
2007-01,5.36,
2007-02,5.35,
2007-03,5.33,
2007-04,5.32,
2007-05,5.30,
2007-06,5.29,
2007-07,5.28,
2007-08,5.26,
2007-09,5.25,
2007-10,5.24,
2007-11,5.23,
2007-12,5.22,
2008-01,5.21,
2008-02,5.20,
2008-03,5.19,
2008-04,5.17,
2008-05,5.16,
2008-06,5.14,
2008-07,5.12,
2008-08,5.11,
2008-09,5.09,
2008-10,5.07,
2008-11,5.04,
2008-12,5.02,
2009-01,5.00,
2009-02,4.97,
2009-03,4.95,
2009-04,4.93,
2009-05,4.91,
2009-06,4.89,
2009-07,4.87,
2009-08,4.85,
2009-09,4.83,
2009-10,4.82,
2009-11,4.80,
2009-12,4.78,
2010-01,4.77,
2010-02,4.75,
2010-03,4.73,
2010-04,4.71,
2010-05,4.69,
2010-06,4.67,
2010-07,4.64,
2010-08,4.62,
2010-09,4.60,
2010-10,4.58,
2010-11,4.56,
2010-12,4.54,
2011-01,4.52,
2011-02,4.51,
2011-03,4.50,
2011-04,4.48,
2011-05,4.46,
2011-06,4.45,
2011-07,4.43,
2011-08,4.41,
2011-09,4.39,
2011-10,4.37,
2011-11,4.35,
2011-12,4.33,
2012-01,4.32,
2012-02,4.30,
2012-03,4.28,
2012-04,4.27,
2012-05,4.25,
2012-06,4.23,
2012-07,4.21,
2012-08,4.19,
2012-09,4.18,
2012-10,4.16,
2012-11,4.15,
2012-12,4.13,
2013-01,4.12,
2013-02,4.11,
2013-03,4.09,
2013-04,4.08,
2013-05,4.06,
2013-06,4.04,
2013-07,4.03,
2013-08,4.01,
2013-09,3.99,
2013-10,3.97,
2013-11,3.95,
2013-12,3.94,
2014-01,3.91,
2014-02,3.89,
2014-03,3.87,
2014-04,3.85,
2014-05,3.83,
2014-06,3.81,
2014-07,3.79,
2014-08,3.77,
2014-09,3.74,
2014-10,3.72,
2014-11,3.69,
2014-12,3.67,
2015-01,3.64,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
