"",BBK01.SUD241,BBK01.SUD241_FLAGS
"",New business (volumes) of German banks / Loans to non-financial corporations up to EUR 0.25 million with an initial rate fixation of over 5 and up to 10 years,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:19,
2010-06,301,
2010-07,335,
2010-08,288,
2010-09,267,
2010-10,349,
2010-11,305,
2010-12,331,
2011-01,294,
2011-02,274,
2011-03,334,
2011-04,278,
2011-05,276,
2011-06,248,
2011-07,325,
2011-08,287,
2011-09,260,
2011-10,268,
2011-11,265,
2011-12,314,
2012-01,286,
2012-02,238,
2012-03,276,
2012-04,265,
2012-05,246,
2012-06,266,
2012-07,334,
2012-08,275,
2012-09,257,
2012-10,262,
2012-11,261,
2012-12,257,
2013-01,273,
2013-02,217,
2013-03,265,
2013-04,266,
2013-05,231,
2013-06,271,
2013-07,334,
2013-08,252,
2013-09,230,
2013-10,233,
2013-11,211,
2013-12,267,
2014-01,240,
2014-02,197,
2014-03,268,
2014-04,255,
2014-05,224,
2014-06,224,
2014-07,291,
2014-08,218,
2014-09,257,
2014-10,285,
2014-11,243,
2014-12,323,Provisional value
"",General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. p = Provisional,
