"",BBK01.SUD260,BBK01.SUD260_FLAGS
"","New business (volumes) of German banks / Housing loans to households with collateral and/or guarantees, initial rate fixation of over 5 and up to 10 years",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:07,
2010-06,2364,
2010-07,3385,
2010-08,3147,
2010-09,3395,
2010-10,3540,
2010-11,3452,
2010-12,3753,
2011-01,3560,
2011-02,3235,
2011-03,3544,
2011-04,3440,
2011-05,3638,
2011-06,2874,
2011-07,3296,
2011-08,3239,
2011-09,3015,
2011-10,3318,
2011-11,3334,
2011-12,3377,
2012-01,3214,
2012-02,2586,
2012-03,3001,
2012-04,3090,
2012-05,3084,
2012-06,2982,
2012-07,3673,
2012-08,3388,
2012-09,2811,
2012-10,3420,
2012-11,3049,
2012-12,2777,
2013-01,3320,
2013-02,2873,
2013-03,2980,
2013-04,3591,
2013-05,3117,
2013-06,3326,
2013-07,4435,
2013-08,3307,
2013-09,3193,
2013-10,3471,
2013-11,2709,
2013-12,2849,
2014-01,3255,
2014-02,2664,
2014-03,3125,
2014-04,3499,
2014-05,3109,
2014-06,2955,
2014-07,3718,
2014-08,3015,
2014-09,3065,
2014-10,3358,
2014-11,2959,
2014-12,3493,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. Secured loans for home purchase, including building and home improvements; including loans granted by building and loan associations and interim credits as well as transmitted loans granted by the reporting agents in their own name and for their own account. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
