"",BBK01.OUE102,BBK01.OUE102_FLAGS
1967-11,-,Nothing exists
1967-12,-,Nothing exists
1968-01,-,Nothing exists
1968-02,-,Nothing exists
1968-03,-,Nothing exists
1968-04,-,Nothing exists
1968-05,-,Nothing exists
1968-06,-,Nothing exists
1968-07,-,Nothing exists
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,0.779,
1969-01,0.573,
1969-02,0.545,
1969-03,0.511,
1969-04,0.680,
1969-05,0.761,
1969-06,0.848,
1969-07,0.814,
1969-08,1.091,
1969-09,0.911,
1969-10,1.193,
1969-11,0.966,
1969-12,0.844,
1970-01,0.927,
1970-02,0.896,
1970-03,0.710,
1970-04,0.843,
1970-05,0.877,
1970-06,0.891,
1970-07,0.994,
1970-08,0.973,
1970-09,1.232,
1970-10,1.410,
1970-11,1.487,
1970-12,1.524,
1971-01,1.518,
1971-02,1.487,
1971-03,1.598,
1971-04,1.426,
1971-05,1.506,
1971-06,1.667,
1971-07,1.748,
1971-08,1.820,
1971-09,1.997,
1971-10,1.812,
1971-11,1.764,
1971-12,2.039,
1972-01,1.564,
1972-02,1.622,
1972-03,1.519,
1972-04,1.413,
1972-05,1.535,
1972-06,1.506,
1972-07,1.574,
1972-08,1.605,
1972-09,1.566,
1972-10,1.415,
1972-11,1.684,
1972-12,1.962,
1973-01,1.802,
1973-02,1.988,
1973-03,2.210,
1973-04,1.881,
1973-05,1.923,
1973-06,2.159,
1973-07,1.955,
1973-08,2.516,
1973-09,2.633,
1973-10,2.844,
1973-11,3.067,
1973-12,3.494,
1974-01,3.117,
1974-02,3.274,
1974-03,3.035,
1974-04,3.746,
1974-05,3.663,
1974-06,3.662,
1974-07,3.266,
1974-08,3.350,
1974-09,3.255,
1974-10,3.450,
1974-11,3.767,
1974-12,3.853,
1975-01,3.517,
1975-02,3.431,
1975-03,3.529,
1975-04,2.925,
1975-05,2.712,
1975-06,2.537,
1975-07,2.652,
1975-08,2.726,
1975-09,2.856,
1975-10,3.090,
1975-11,3.189,
1975-12,3.348,
1976-01,3.231,
1976-02,3.526,
1976-03,3.725,
1976-04,3.663,
1976-05,3.429,
1976-06,3.213,
1976-07,3.295,
1976-08,3.382,
1976-09,3.612,
1976-10,3.859,
1976-11,4.042,
1976-12,4.226,
1977-01,3.767,
1977-02,3.938,
1977-03,3.822,
1977-04,3.654,
1977-05,3.583,
1977-06,3.818,
1977-07,4.150,
1977-08,4.016,
1977-09,4.236,
1977-10,4.259,
1977-11,4.155,
1977-12,4.782,
1978-01,4.437,
1978-02,4.529,
1978-03,4.536,
1978-04,4.358,
1978-05,4.439,
1978-06,4.446,
1978-07,4.618,
1978-08,4.788,
1978-09,5.190,
1978-10,5.740,
1978-11,5.675,
1978-12,6.002,
1979-01,5.635,
1979-02,5.347,
1979-03,5.204,
1979-04,4.836,
1979-05,4.563,
1979-06,5.065,
1979-07,4.945,
1979-08,5.178,
1979-09,5.759,
1979-10,5.313,
1979-11,5.924,
1979-12,5.972,
1980-01,5.585,
1980-02,5.536,
1980-03,5.720,
1980-04,5.919,
1980-05,5.871,
1980-06,5.992,
1980-07,5.589,
1980-08,5.899,
1980-09,6.041,
1980-10,6.194,
1980-11,5.647,
1980-12,5.702,
1981-01,5.795,
1981-02,5.696,
1981-03,6.301,
1981-04,6.174,
1981-05,6.497,
1981-06,5.783,
1981-07,5.701,
1981-08,5.786,
1981-09,6.049,
1981-10,5.885,
1981-11,5.831,
1981-12,6.411,
1982-01,5.886,
1982-02,5.999,
1982-03,6.574,
1982-04,6.197,
1982-05,6.647,
1982-06,6.056,
1982-07,6.151,
1982-08,6.410,
1982-09,6.620,
1982-10,6.877,
1982-11,6.760,
1982-12,7.014,
1983-01,7.134,
1983-02,6.966,
1983-03,7.441,
1983-04,7.479,
1983-05,7.625,
1983-06,7.865,
1983-07,7.325,
1983-08,7.521,
1983-09,7.465,
1983-10,7.461,
1983-11,7.117,
1983-12,7.235,
1984-01,7.098,
1984-02,7.173,
1984-03,7.454,
1984-04,7.190,
1984-05,7.110,
1984-06,7.236,
1984-07,7.282,
1984-08,7.619,
1984-09,7.633,
1984-10,7.688,
1984-11,7.583,
1984-12,7.790,
1985-01,7.732,
1985-02,7.638,
1985-03,7.573,
1985-04,7.201,
1985-05,7.780,
1985-06,7.437,
1985-07,7.264,
1985-08,7.111,
1985-09,7.575,
1985-10,7.382,
1985-11,7.207,
1985-12,7.073,
1986-01,7.058,
1986-02,6.446,
1986-03,6.849,
1986-04,6.123,
1986-05,5.718,
1986-06,5.542,
1986-07,5.254,
1986-08,5.177,
1986-09,5.126,
1986-10,5.087,
1986-11,5.327,
1986-12,4.785,
1987-01,4.176,
1987-02,4.075,
1987-03,3.915,
1987-04,4.145,
1987-05,4.235,
1987-06,3.669,
1987-07,3.928,
1987-08,3.902,
1987-09,3.938,
1987-10,3.886,
1987-11,3.647,
1987-12,4.149,
1988-01,3.841,
1988-02,3.649,
1988-03,3.876,
1988-04,3.341,
1988-05,3.245,
1988-06,3.691,
1988-07,3.856,
1988-08,3.645,
1988-09,4.015,
1988-10,4.280,
1988-11,3.819,
1988-12,3.904,
1989-01,3.513,
1989-02,3.564,
1989-03,3.864,
1989-04,3.839,
1989-05,3.750,
1989-06,3.977,
1989-07,3.918,
1989-08,3.775,
1989-09,4.060,
1989-10,4.341,
1989-11,4.068,
1989-12,3.530,
1990-01,3.591,
1990-02,3.967,
1990-03,3.384,
1990-04,3.580,
1990-05,3.666,
1990-06,2.925,
1990-07,3.201,
1990-08,3.289,
1990-09,2.940,
1990-10,3.410,
1990-11,3.358,
1990-12,3.073,
1991-01,3.040,
1991-02,3.286,
1991-03,3.000,
1991-04,3.322,
1991-05,3.834,
1991-06,3.153,
1991-07,2.763,
1991-08,3.144,
1991-09,3.086,
1991-10,3.133,
1991-11,3.131,
1991-12,3.305,
1992-01,2.659,
1992-02,2.772,
1992-03,3.064,
1992-04,3.143,
1992-05,2.975,
1992-06,3.366,
1992-07,2.933,
1992-08,2.945,
1992-09,3.395,
1992-10,4.052,
1992-11,3.828,
1992-12,3.933,
1993-01,3.971,
1993-02,4.083,
1993-03,4.205,
1993-04,3.725,
1993-05,3.883,
1993-06,3.392,
1993-07,3.590,
1993-08,2.975,
1993-09,2.952,
1993-10,3.360,
1993-11,2.995,
1993-12,3.635,
1994-01,3.153,
1994-02,3.077,
1994-03,3.877,
1994-04,3.966,
1994-05,4.448,
1994-06,4.275,
1994-07,4.675,
1994-08,4.521,
1994-09,4.065,
1994-10,4.275,
1994-11,4.217,
1994-12,5.283,
1995-01,5.018,
1995-02,5.796,
1995-03,5.837,
1995-04,6.182,
1995-05,6.367,
1995-06,5.590,
1995-07,5.150,
1995-08,5.417,
1995-09,5.904,
1995-10,5.406,
1995-11,5.216,
1995-12,5.120,
1996-01,5.601,
1996-02,6.626,
1996-03,5.777,
1996-04,5.959,
1996-05,6.476,
1996-06,6.170,
1996-07,5.559,
1996-08,5.437,
1996-09,5.012,
1996-10,5.955,
1996-11,5.082,
1996-12,5.607,
1997-01,6.053,
1997-02,6.823,
1997-03,6.933,
1997-04,7.799,
1997-05,7.638,
1997-06,7.966,
1997-07,7.334,
1997-08,7.197,
1997-09,7.286,
1997-10,7.731,
1997-11,7.902,
1997-12,8.618,
1998-01,8.172,
1998-02,7.586,
1998-03,7.634,
1998-04,6.838,
1998-05,9.100,
1998-06,7.102,
1998-07,6.914,
1998-08,8.511,
1998-09,10.011,
1998-10,10.168,
1998-11,8.837,
1998-12,8.429,
1999-01,16.896,
1999-02,11.437,
1999-03,11.690,
1999-04,9.887,
1999-05,10.344,
1999-06,9.755,
1999-07,10.652,
1999-08,11.769,
1999-09,11.116,
1999-10,11.028,
1999-11,12.120,
1999-12,12.876,
2000-01,12.831,
2000-02,12.301,
2000-03,12.739,
2000-04,14.915,
2000-05,14.668,
2000-06,10.052,
2000-07,9.517,
2000-08,11.021,
2000-09,9.741,
2000-10,10.895,
2000-11,11.836,
2000-12,12.973,
2001-01,9.360,
2001-02,10.549,
2001-03,12.953,
2001-04,13.046,
2001-05,14.000,
2001-06,14.332,
2001-07,12.194,
2001-08,12.466,
2001-09,13.890,
2001-10,13.881,
2001-11,12.640,
2001-12,13.392,
2002-01,14.872,
2002-02,13.356,
2002-03,14.510,
2002-04,13.840,
2002-05,13.336,
2002-06,12.709,
2002-07,13.138,
2002-08,12.019,
2002-09,11.407,
2002-10,9.660,
2002-11,9.730,
2002-12,8.510,
2003-01,9.496,
2003-02,8.433,
2003-03,8.729,
2003-04,8.977,
2003-05,8.458,
2003-06,9.057,
2003-07,8.639,
2003-08,8.098,
2003-09,7.640,
2003-10,8.294,
2003-11,9.474,
2003-12,8.353,
2004-01,8.635,
2004-02,7.944,
2004-03,8.156,
2004-04,10.491,
2004-05,11.044,
2004-06,8.349,
2004-07,8.057,
2004-08,7.754,
2004-09,9.404,
2004-10,7.526,
2004-11,7.450,
2004-12,9.942,
2005-01,10.548,
2005-02,8.535,
2005-03,8.438,
2005-04,11.752,
2005-05,11.192,
2005-06,8.485,
2005-07,7.662,
2005-08,8.525,
2005-09,7.993,
2005-10,9.261,
2005-11,8.735,
2005-12,10.839,
2006-01,9.477,
2006-02,8.695,
2006-03,8.856,
2006-04,9.651,
2006-05,10.597,
2006-06,7.978,
2006-07,9.534,
2006-08,8.631,
2006-09,10.393,
2006-10,10.876,
2006-11,9.089,
2006-12,10.345,
2007-01,9.707,
2007-02,10.571,
2007-03,10.547,
2007-04,13.287,
2007-05,13.039,
2007-06,10.468,
2007-07,9.311,
2007-08,12.784,
2007-09,10.426,
2007-10,11.536,
2007-11,10.872,
2007-12,14.602,
2008-01,9.933,
2008-02,9.923,
2008-03,11.002,
2008-04,11.310,
2008-05,13.722,
2008-06,12.113,
2008-07,10.881,
2008-08,11.472,
2008-09,16.796,
2008-10,17.974,
2008-11,19.405,
2008-12,26.930,
2009-01,25.892,
2009-02,33.792,
2009-03,38.792,
2009-04,25.844,
2009-05,18.242,
2009-06,28.318,
2009-07,22.190,
2009-08,16.191,
2009-09,16.820,
2009-10,13.311,
2009-11,15.664,
2009-12,17.040,
2010-01,26.466,
2010-02,31.165,
2010-03,32.443,
2010-04,30.851,
2010-05,49.554,
2010-06,44.081,
2010-07,35.853,
2010-08,40.965,
2010-09,41.816,
2010-10,35.852,
2010-11,40.629,
2010-12,37.810,
2011-01,45.482,
2011-02,46.231,
2011-03,45.276,
2011-04,37.230,
2011-05,37.390,
2011-06,37.383,
2011-07,38.878,
2011-08,53.675,
2011-09,64.672,
2011-10,85.587,
2011-11,91.985,
2011-12,64.671,
2012-01,132.442,
2012-02,163.719,
2012-03,185.744,
2012-04,178.118,
2012-05,187.606,
2012-06,188.192,
2012-07,129.884,
2012-08,164.921,
2012-09,155.084,
2012-10,130.386,
2012-11,115.717,
2012-12,115.648,
2013-01,82.185,
2013-02,77.807,
2013-03,68.898,
2013-04,65.760,
2013-05,53.926,
2013-06,68.051,
2013-07,59.994,
2013-08,43.085,
2013-09,40.030,
2013-10,40.691,
2013-11,46.215,
2013-12,39.882,
2014-01,40.323,
2014-02,38.664,
2014-03,33.962,
2014-04,32.129,
2014-05,31.680,
2014-06,10.442,
2014-07,13.500,
2014-08,15.257,
2014-09,10.958,
2014-10,15.973,
2014-11,13.900,
2014-12,12.203,Provisional value
