"",BBQFS.A.DE.LIFE.CRIT_INT_MED._X.0000,BBQFS.A.DE.LIFE.CRIT_INT_MED._X.0000_FLAGS
"",Critical interest rate level for life insurers given an upsurge of policy lapses over which the stability of 50% of the assessed German life insurers is endangered (FSR 2014),
unit,% (hypothetically euro-based),
unit multiplier,one,
last update,2015-01-07 17:09:58,
2005,5.43,
2006,6.05,
2007,5.90,
2008,4.72,
2009,5.10,
2010,4.57,
2011,3.74,
2012,3.96,
2013,4.27,
"",Methodology: The analysis covered the approximately 60 largest German life insurance companies with a premium reserve of more than 1 billion ¤ each.,
