"",BBK01.SUD116,BBK01.SUD116_FLAGS
"",Effective interest rates of German banks / New business / Housing loans to households with a floating rate or an initial rate fixation up to 1 year,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:27:00,
2003-01,5.45,
2003-02,5.27,
2003-03,5.27,
2003-04,5.23,
2003-05,5.17,
2003-06,5.00,
2003-07,4.58,
2003-08,4.73,
2003-09,4.63,
2003-10,4.44,
2003-11,4.68,
2003-12,4.63,
2004-01,4.57,
2004-02,4.56,
2004-03,4.43,
2004-04,4.26,
2004-05,4.49,
2004-06,4.49,
2004-07,4.26,
2004-08,4.37,
2004-09,4.44,
2004-10,4.30,
2004-11,4.45,
2004-12,4.37,
2005-01,4.37,
2005-02,4.35,
2005-03,4.34,
2005-04,4.28,
2005-05,4.33,
2005-06,4.25,
2005-07,4.15,
2005-08,4.30,
2005-09,4.21,
2005-10,4.22,
2005-11,4.36,
2005-12,4.44,
2006-01,4.55,
2006-02,4.58,
2006-03,4.71,
2006-04,4.74,
2006-05,4.82,
2006-06,4.91,
2006-07,4.92,
2006-08,5.12,
2006-09,5.10,
2006-10,5.10,
2006-11,5.27,
2006-12,5.23,
2007-01,5.44,
2007-02,5.45,
2007-03,5.46,
2007-04,5.54,
2007-05,5.56,
2007-06,5.64,
2007-07,5.69,
2007-08,5.93,
2007-09,5.86,
2007-10,5.87,
2007-11,5.91,
2007-12,5.97,
2008-01,5.99,
2008-02,5.80,
2008-03,5.73,
2008-04,5.86,
2008-05,6.00,
2008-06,6.05,
2008-07,6.18,
2008-08,6.28,
2008-09,6.24,
2008-10,6.34,
2008-11,6.07,
2008-12,5.38,
2009-01,4.97,
2009-02,4.38,
2009-03,4.19,
2009-04,3.86,
2009-05,3.80,
2009-06,3.73,
2009-07,3.56,
2009-08,3.47,
2009-09,3.38,
2009-10,3.28,
2009-11,3.24,
2009-12,3.36,
2010-01,3.20,
2010-02,3.16,
2010-03,3.04,
2010-04,3.08,
2010-05,3.16,
2010-06,3.19,
2010-07,3.11,
2010-08,3.27,
2010-09,3.28,
2010-10,3.21,
2010-11,3.42,
2010-12,3.38,
2011-01,3.38,
2011-02,3.56,
2011-03,3.49,
2011-04,3.51,
2011-05,3.82,
2011-06,3.78,
2011-07,3.68,
2011-08,3.89,
2011-09,3.77,
2011-10,3.68,
2011-11,3.74,
2011-12,3.67,
2012-01,3.60,
2012-02,3.55,
2012-03,3.29,
2012-04,3.28,
2012-05,3.24,
2012-06,3.08,
2012-07,3.17,
2012-08,3.07,
2012-09,2.85,
2012-10,2.87,
2012-11,2.86,
2012-12,2.88,
2013-01,2.79,
2013-02,2.80,
2013-03,2.75,
2013-04,2.87,
2013-05,2.91,
2013-06,2.79,
2013-07,2.80,
2013-08,2.81,
2013-09,2.86,
2013-10,2.75,
2013-11,2.82,
2013-12,2.75,
2014-01,2.70,
2014-02,2.85,
2014-03,2.75,
2014-04,2.69,
2014-05,2.70,
2014-06,2.49,
2014-07,2.50,
2014-08,2.59,
2014-09,2.44,
2014-10,2.38,
2014-11,2.42,
2014-12,2.25,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. Secured and unsecured loans for home purchase, including building and home improvements; including loans granted by building and loan associations and interim credits as well as transmitted loans granted by the reporting agents in their own name and for their ownaccount. Excluding overdrafts. p = Provisional",
