"",BBK01.BU1126,BBK01.BU1126_FLAGS
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.0,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,-,Nothing exists
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.0,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,-,Nothing exists
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.0,
1965-01,-,Nothing exists
1965-02,-,Nothing exists
1965-03,-,Nothing exists
1965-04,-,Nothing exists
1965-05,-,Nothing exists
1965-06,-,Nothing exists
1965-07,-,Nothing exists
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,-,Nothing exists
1965-11,-,Nothing exists
1965-12,25.6,
1966-01,25.6,
1966-02,25.6,
1966-03,25.6,
1966-04,25.6,
1966-05,25.6,
1966-06,25.6,
1966-07,25.6,
1966-08,25.6,
1966-09,25.6,
1966-10,25.6,
1966-11,25.6,
1966-12,25.6,
1967-01,25.6,
1967-02,25.6,
1967-03,25.6,
1967-04,25.6,
1967-05,25.6,
1967-06,25.6,
1967-07,25.6,
1967-08,25.6,
1967-09,25.6,
1967-10,25.6,
1967-11,25.6,
1967-12,0.0,
1968-01,0.0,
1968-02,0.0,
1968-03,0.0,
1968-04,0.0,
1968-05,0.0,
1968-06,0.0,
1968-07,0.0,
1968-08,0.0,
1968-09,0.0,
1968-10,0.0,
1968-11,0.0,
1968-12,0.0,
1969-01,0.0,
1969-02,0.0,
1969-03,0.0,
1969-04,0.0,
1969-05,0.0,
1969-06,0.0,
1969-07,0.0,
1969-08,0.0,
1969-09,0.0,
1969-10,0.0,
1969-11,0.0,
1969-12,0.0,
1970-01,0.0,
1970-02,0.0,
1970-03,0.0,
1970-04,0.0,
1970-05,0.0,
1970-06,0.0,
1970-07,0.0,
1970-08,0.0,
1970-09,0.0,
1970-10,0.0,
1970-11,0.0,
1970-12,0.0,
1971-01,0.0,
1971-02,0.0,
1971-03,0.0,
1971-04,0.0,
1971-05,153.4,
1971-06,153.4,
1971-07,230.1,
1971-08,306.8,
1971-09,306.8,
1971-10,306.8,
1971-11,306.8,
1971-12,306.8,
1972-01,306.8,
1972-02,306.8,
1972-03,306.8,
1972-04,306.8,
1972-05,306.8,
1972-06,306.8,
1972-07,306.8,
1972-08,306.8,
1972-09,306.8,
1972-10,306.8,
1972-11,306.8,
1972-12,306.8,
1973-01,306.8,
1973-02,306.8,
1973-03,306.8,
1973-04,306.8,
1973-05,306.8,
1973-06,306.8,
1973-07,306.8,
1973-08,306.8,
1973-09,306.8,
1973-10,336.7,
1973-11,336.7,
1973-12,1066.6,
1974-01,1162.9,
1974-02,1208.9,
1974-03,1368.5,
1974-04,1371.5,
1974-05,1668.1,
1974-06,1863.5,
1974-07,1826.9,
1974-08,1973.4,
1974-09,2138.4,
1974-10,2118.5,
1974-11,2129.7,
1974-12,2059.1,
1975-01,1913.2,
1975-02,1908.0,
1975-03,1922.2,
1975-04,2105.6,
1975-05,2242.5,
1975-06,3270.6,
1975-07,3205.0,
1975-08,3220.3,
1975-09,3127.5,
1975-10,2942.8,
1975-11,2938.8,
1975-12,2958.1,
1976-01,2916.4,
1976-02,2915.1,
1976-03,2951.6,
1976-04,2801.2,
1976-05,2526.3,
1976-06,1311.5,
1976-07,1249.4,
1976-08,1249.4,
1976-09,1234.6,
1976-10,1209.9,
1976-11,1206.3,
1976-12,1226.2,
1977-01,1197.3,
1977-02,1203.2,
1977-03,1229.6,
1977-04,1206.6,
1977-05,1202.9,
1977-06,1189.2,
1977-07,1136.8,
1977-08,1120.9,
1977-09,1156.4,
1977-10,1164.9,
1977-11,1158.2,
1977-12,979.5,
1978-01,953.6,
1978-02,931.6,
1978-03,934.4,
1978-04,1056.5,
1978-05,1056.0,
1978-06,1089.3,
1978-07,1084.1,
1978-08,1090.0,
1978-09,1085.8,
1978-10,1111.7,
1978-11,1107.3,
1978-12,1062.9,
1979-01,1090.9,
1979-02,1069.8,
1979-03,1075.7,
1979-04,1081.2,
1979-05,1063.8,
1979-06,1070.4,
1979-07,1043.3,
1979-08,1086.2,
1979-09,994.1,
1979-10,1048.8,
1979-11,1098.6,
1979-12,1103.4,
1980-01,1151.4,
1980-02,1157.5,
1980-03,1203.3,
1980-04,1250.9,
1980-05,1257.7,
1980-06,1271.8,
1980-07,1292.7,
1980-08,1287.6,
1980-09,1263.4,
1980-10,1289.3,
1980-11,1305.1,
1980-12,1286.9,
1981-01,1301.0,
1981-02,1303.0,
1981-03,1309.4,
1981-04,1374.9,
1981-05,1414.2,
1981-06,1439.8,
1981-07,1420.3,
1981-08,1423.4,
1981-09,1408.4,
1981-10,1453.2,
1981-11,1445.5,
1981-12,1442.4,
1982-01,1453.7,
1982-02,1452.1,
1982-03,1446.7,
1982-04,1447.2,
1982-05,1450.9,
1982-06,1415.2,
1982-07,1491.7,
1982-08,1497.9,
1982-09,1489.4,
1982-10,1441.4,
1982-11,1461.4,
1982-12,1434.0,
1983-01,1408.3,
1983-02,1414.9,
1983-03,1415.2,
1983-04,1425.7,
1983-05,1438.5,
1983-06,1466.3,
1983-07,1452.3,
1983-08,1452.3,
1983-09,1468.6,
1983-10,1461.7,
1983-11,1463.0,
1983-12,1464.2,
1984-01,1457.0,
1984-02,1414.1,
1984-03,1408.5,
1984-04,1380.4,
1984-05,1376.8,
1984-06,1359.4,
1984-07,1345.1,
1984-08,1350.7,
1984-09,1335.3,
1984-10,1332.1,
1984-11,1337.2,
1984-12,1312.6,
1985-01,1307.2,
1985-02,1278.3,
1985-03,1274.2,
1985-04,1220.5,
1985-05,1224.6,
1985-06,1186.6,
1985-07,1156.9,
1985-08,1158.9,
1985-09,1162.5,
1985-10,1139.0,
1985-11,1137.5,
1985-12,1152.3,
1986-01,1131.5,
1986-02,1118.2,
1986-03,1050.0,
1986-04,1009.9,
1986-05,1025.7,
1986-06,994.5,
1986-07,1017.5,
1986-08,1013.4,
1986-09,1012.4,
1986-10,971.3,
1986-11,968.7,
1986-12,1006.0,
1987-01,996.3,
1987-02,957.4,
1987-03,960.5,
1987-04,951.1,
1987-05,949.5,
1987-06,942.3,
1987-07,922.6,
1987-08,897.1,
1987-09,896.0,
1987-10,847.0,
1987-11,872.5,
1987-12,875.1,
1988-01,853.1,
1988-02,853.1,
1988-03,857.2,
1988-04,854.6,
1988-05,859.7,
1988-06,855.1,
1988-07,867.9,
1988-08,861.8,
1988-09,861.7,
1988-10,848.1,
1988-11,823.6,
1988-12,834.8,
1989-01,835.2,
1989-02,835.2,
1989-03,833.2,
1989-04,830.4,
1989-05,828.6,
1989-06,778.3,
1989-07,797.1,
1989-08,771.8,
1989-09,770.3,
1989-10,758.0,
1989-11,759.5,
1989-12,715.5,
1990-01,714.5,
1990-02,666.9,
1990-03,649.3,
1990-04,644.2,
1990-05,644.2,
1990-06,638.6,
1990-07,637.9,
1990-08,623.6,
1990-09,612.8,
1990-10,611.6,
1990-11,621.2,
1990-12,661.6,
1991-01,354.3,
1991-02,508.7,
1991-03,560.4,
1991-04,577.6,
1991-05,677.8,
1991-06,779.1,
1991-07,709.0,
1991-08,577.4,
1991-09,568.1,
1991-10,533.9,
1991-11,544.6,
1991-12,597.0,
1992-01,657.6,
1992-02,633.3,
1992-03,723.3,
1992-04,688.5,
1992-05,762.1,
1992-06,917.5,
1992-07,1203.8,
1992-08,634.8,
1992-09,518.2,
1992-10,622.0,
1992-11,671.6,
1992-12,576.0,
1993-01,446.6,
1993-02,511.5,
1993-03,358.2,
1993-04,358.7,
1993-05,380.7,
1993-06,325.4,
1993-07,239.0,
1993-08,290.2,
1993-09,268.2,
1993-10,238.0,
1993-11,233.9,
1993-12,278.9,
1994-01,286.6,
1994-02,281.5,
1994-03,171.5,
1994-04,151.1,
1994-05,141.9,
1994-06,125.3,
1994-07,85.1,
1994-08,34.3,
1994-09,31.7,
1994-10,48.1,
1994-11,45.5,
1994-12,25.6,
1995-01,25.6,
1995-02,25.6,
1995-03,25.6,
1995-04,25.6,
1995-05,25.6,
1995-06,21.0,
1995-07,20.5,
1995-08,20.5,
1995-09,18.4,
1995-10,17.9,
1995-11,5.1,
1995-12,7.7,
1996-01,7.7,
1996-02,7.7,
1996-03,7.7,
1996-04,7.7,
1996-05,7.7,
1996-06,7.7,
1996-07,2.6,
1996-08,2.6,
1996-09,2.6,
1996-10,1.0,
1996-11,1.0,
1996-12,2.6,
1997-01,2.6,
1997-02,2.6,
1997-03,2.6,
1997-04,2.6,
1997-05,2.6,
1997-06,2.6,
1997-07,2.6,
1997-08,2.6,
1997-09,2.6,
1997-10,2.6,
1997-11,2.6,
1997-12,2.6,
1998-01,2.6,
1998-02,2.6,
1998-03,2.6,
1998-04,2.6,
1998-05,2.6,
1998-06,2.6,
1998-07,2.6,
1998-08,-,Nothing exists
1998-09,-,Nothing exists
1998-10,-,Nothing exists
1998-11,-,Nothing exists
1998-12,-,Nothing exists
1999-01,0.0,
1999-02,0.0,
1999-03,0.0,
1999-04,0.0,
1999-05,0.0,
1999-06,0.0,
1999-07,61.3,comment
1999-08,61.3,
1999-09,61.3,
1999-10,61.3,
1999-11,61.3,
1999-12,59.8,
2000-01,59.8,
2000-02,59.8,
2000-03,59.0,
2000-04,59.0,
2000-05,59.0,
2000-06,58.2,
2000-07,58.2,
2000-08,58.2,
2000-09,57.5,
2000-10,57.5,
2000-11,57.5,
2000-12,28.8,
2001-01,28.8,
2001-02,28.8,
2001-03,28.7,
2001-04,28.7,
2001-05,28.7,
2001-06,28.6,
2001-07,28.6,
2001-08,28.6,
2001-09,25.5,
2001-10,25.5,
2001-11,25.5,
2001-12,25.5,
2002-01,25.5,
2002-02,25.5,
2002-03,11.8,
2002-04,11.8,
2002-05,11.8,
2002-06,11.8,
2002-07,11.8,
2002-08,11.8,
2002-09,0.0,
2002-10,0.0,
2002-11,0.0,
2002-12,0.0,
2003-01,0.0,
2003-02,0.0,
2003-03,-,Nothing exists
2003-04,-,Nothing exists
2003-05,-,Nothing exists
2003-06,-,Nothing exists
2003-07,-,Nothing exists
2003-08,-,Nothing exists
2003-09,186.0,
2003-10,186.0,
2003-11,186.0,
2003-12,223.0,
2004-01,-,Nothing exists
2004-02,-,Nothing exists
2004-03,-,Nothing exists
2004-04,-,Nothing exists
2004-05,-,Nothing exists
2004-06,-,Nothing exists
2004-07,-,Nothing exists
2004-08,-,Nothing exists
2004-09,-,Nothing exists
2004-10,-,Nothing exists
2004-11,-,Nothing exists
2004-12,-,Nothing exists
2005-01,-,Nothing exists
2005-02,-,Nothing exists
2005-03,-,Nothing exists
2005-04,-,Nothing exists
2005-05,-,Nothing exists
2005-06,-,Nothing exists
2005-07,-,Nothing exists
2005-08,-,Nothing exists
2005-09,-,Nothing exists
2005-10,-,Nothing exists
2005-11,-,Nothing exists
2005-12,-,Nothing exists
2006-01,-,Nothing exists
2006-02,-,Nothing exists
2006-03,-,Nothing exists
2006-04,-,Nothing exists
2006-05,-,Nothing exists
2006-06,-,Nothing exists
2006-07,-,Nothing exists
2006-08,-,Nothing exists
2006-09,-,Nothing exists
2006-10,-,Nothing exists
2006-11,-,Nothing exists
2006-12,-,Nothing exists
2007-01,-,Nothing exists
2007-02,-,Nothing exists
2007-03,-,Nothing exists
2007-04,-,Nothing exists
2007-05,-,Nothing exists
2007-06,-,Nothing exists
2007-07,-,Nothing exists
2007-08,-,Nothing exists
2007-09,-,Nothing exists
2007-10,-,Nothing exists
2007-11,-,Nothing exists
2007-12,-,Nothing exists
2008-01,-,Nothing exists
2008-02,-,Nothing exists
2008-03,-,Nothing exists
2008-04,-,Nothing exists
2008-05,-,Nothing exists
2008-06,-,Nothing exists
2008-07,-,Nothing exists
2008-08,-,Nothing exists
2008-09,-,Nothing exists
2008-10,-,Nothing exists
2008-11,-,Nothing exists
2008-12,-,Nothing exists
2009-01,-,Nothing exists
2009-02,-,Nothing exists
2009-03,-,Nothing exists
2009-04,-,Nothing exists
2009-05,-,Nothing exists
2009-06,-,Nothing exists
2009-07,-,Nothing exists
2009-08,-,Nothing exists
2009-09,-,Nothing exists
2009-10,-,Nothing exists
2009-11,-,Nothing exists
2009-12,-,Nothing exists
2010-01,-,Nothing exists
2010-02,-,Nothing exists
2010-03,-,Nothing exists
2010-04,-,Nothing exists
2010-05,-,Nothing exists
2010-06,-,Nothing exists
2010-07,-,Nothing exists
2010-08,-,Nothing exists
2010-09,-,Nothing exists
2010-10,-,Nothing exists
2010-11,-,Nothing exists
2010-12,-,Nothing exists
2011-01,-,Nothing exists
2011-02,-,Nothing exists
2011-03,-,Nothing exists
2011-04,-,Nothing exists
2011-05,-,Nothing exists
2011-06,-,Nothing exists
2011-07,-,Nothing exists
2011-08,-,Nothing exists
2011-09,-,Nothing exists
2011-10,-,Nothing exists
2011-11,-,Nothing exists
2011-12,-,Nothing exists
2012-01,-,Nothing exists
2012-02,-,Nothing exists
2012-03,-,Nothing exists
2012-04,-,Nothing exists
2012-05,-,Nothing exists
2012-06,-,Nothing exists
2012-07,-,Nothing exists
2012-08,-,Nothing exists
2012-09,-,Nothing exists
2012-10,-,Nothing exists
2012-11,-,Nothing exists
2012-12,-,Nothing exists
2013-01,-,Nothing exists
2013-02,-,Nothing exists
2013-03,-,Nothing exists
2013-04,-,Nothing exists
2013-05,-,Nothing exists
2013-06,-,Nothing exists
2013-07,-,Nothing exists
2013-08,-,Nothing exists
2013-09,-,Nothing exists
2013-10,-,Nothing exists
2013-11,-,Nothing exists
2013-12,-,Nothing exists
2014-01,-,Nothing exists
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,-,Nothing exists
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
"","General: From 1973, including loans from supplementary pension funds for public sector employees, which had previously been recorded as ""other loans"" (1973: DM1,228 million). Central government assumed joint responsibility for the debts of the Equalisation of Burdens Fund. As of 1980, these debts are recorded under the item central government as part of central government debt. On 1 July 1999, central government assumed joint responsibility for the debts of the Redemption Fund for Inherited Liabilities, the Federal Railways Fund and the Equalisation Fund for Safeguarding the Use of Coal.",
"","Comment on 1999-07: On 1 July 1999, central government assumed joint responsibility for the debts of the Re-demption Fund for Inherited Liabilities, the Federal Railways Fund and the Equalisation Fund for Safeguarding the Use of Coal.",
