"",BBK01.OUE002,BBK01.OUE002_FLAGS
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,0.085,
1969-01,0.110,
1969-02,0.110,
1969-03,0.108,
1969-04,0.112,
1969-05,0.141,
1969-06,0.141,
1969-07,0.137,
1969-08,0.137,
1969-09,0.143,
1969-10,0.159,
1969-11,0.170,
1969-12,0.177,
1970-01,0.178,
1970-02,0.185,
1970-03,0.184,
1970-04,0.166,
1970-05,0.166,
1970-06,0.155,
1970-07,0.152,
1970-08,0.153,
1970-09,0.168,
1970-10,0.191,
1970-11,0.210,
1970-12,0.146,
1971-01,0.146,
1971-02,0.146,
1971-03,0.146,
1971-04,0.143,
1971-05,0.142,
1971-06,0.142,
1971-07,0.171,
1971-08,0.179,
1971-09,0.179,
1971-10,0.195,
1971-11,0.204,
1971-12,0.201,
1972-01,0.226,
1972-02,0.262,
1972-03,0.268,
1972-04,0.239,
1972-05,0.238,
1972-06,0.242,
1972-07,0.246,
1972-08,0.240,
1972-09,0.240,
1972-10,0.213,
1972-11,0.232,
1972-12,0.246,
1973-01,0.251,
1973-02,0.260,
1973-03,0.260,
1973-04,0.289,
1973-05,0.275,
1973-06,0.302,
1973-07,0.292,
1973-08,0.306,
1973-09,0.299,
1973-10,0.302,
1973-11,0.327,
1973-12,0.335,
1974-01,0.339,
1974-02,0.341,
1974-03,0.366,
1974-04,0.367,
1974-05,0.374,
1974-06,0.441,
1974-07,0.449,
1974-08,0.456,
1974-09,0.456,
1974-10,0.468,
1974-11,0.484,
1974-12,0.479,
1975-01,0.486,
1975-02,0.494,
1975-03,0.708,
1975-04,0.761,
1975-05,0.748,
1975-06,0.762,
1975-07,0.750,
1975-08,0.752,
1975-09,0.751,
1975-10,0.748,
1975-11,0.761,
1975-12,0.774,
1976-01,0.737,
1976-02,0.691,
1976-03,0.664,
1976-04,0.674,
1976-05,0.678,
1976-06,0.653,
1976-07,0.674,
1976-08,0.696,
1976-09,0.701,
1976-10,0.697,
1976-11,0.718,
1976-12,0.562,
1977-01,0.587,
1977-02,0.608,
1977-03,0.706,
1977-04,0.709,
1977-05,0.719,
1977-06,0.656,
1977-07,0.689,
1977-08,0.675,
1977-09,0.660,
1977-10,0.660,
1977-11,0.664,
1977-12,0.656,
1978-01,0.670,
1978-02,0.701,
1978-03,0.699,
1978-04,0.706,
1978-05,0.726,
1978-06,0.742,
1978-07,0.772,
1978-08,0.796,
1978-09,0.766,
1978-10,0.743,
1978-11,0.753,
1978-12,0.774,
1979-01,0.843,
1979-02,0.847,
1979-03,0.870,
1979-04,0.866,
1979-05,0.847,
1979-06,0.879,
1979-07,0.880,
1979-08,0.871,
1979-09,0.861,
1979-10,0.838,
1979-11,0.844,
1979-12,0.803,
1980-01,0.790,
1980-02,0.746,
1980-03,0.712,
1980-04,0.710,
1980-05,0.745,
1980-06,0.723,
1980-07,0.741,
1980-08,0.724,
1980-09,0.754,
1980-10,0.805,
1980-11,0.820,
1980-12,0.768,
1981-01,0.793,
1981-02,0.780,
1981-03,0.766,
1981-04,0.703,
1981-05,0.697,
1981-06,0.717,
1981-07,0.739,
1981-08,0.780,
1981-09,0.810,
1981-10,0.809,
1981-11,0.848,
1981-12,0.831,
1982-01,0.862,
1982-02,0.848,
1982-03,0.922,
1982-04,0.919,
1982-05,0.963,
1982-06,0.941,
1982-07,0.965,
1982-08,0.976,
1982-09,1.032,
1982-10,1.044,
1982-11,1.119,
1982-12,1.098,
1983-01,1.174,
1983-02,1.167,
1983-03,1.137,
1983-04,1.162,
1983-05,1.129,
1983-06,1.213,
1983-07,1.215,
1983-08,1.378,
1983-09,1.467,
1983-10,1.522,
1983-11,1.561,
1983-12,1.574,
1984-01,1.584,
1984-02,1.640,
1984-03,1.682,
1984-04,1.638,
1984-05,1.602,
1984-06,1.505,
1984-07,1.530,
1984-08,1.580,
1984-09,1.560,
1984-10,1.494,
1984-11,1.544,
1984-12,1.652,
1985-01,1.591,
1985-02,1.518,
1985-03,1.582,
1985-04,1.558,
1985-05,1.663,
1985-06,1.704,
1985-07,1.808,
1985-08,1.775,
1985-09,1.739,
1985-10,1.770,
1985-11,1.845,
1985-12,1.874,
1986-01,2.089,
1986-02,2.092,
1986-03,2.162,
1986-04,2.271,
1986-05,1.908,
1986-06,1.999,
1986-07,2.111,
1986-08,2.194,
1986-09,1.956,
1986-10,1.875,
1986-11,1.951,
1986-12,1.901,
1987-01,1.943,
1987-02,1.921,
1987-03,2.018,
1987-04,2.025,
1987-05,1.854,
1987-06,1.836,
1987-07,1.711,
1987-08,1.682,
1987-09,1.699,
1987-10,1.761,
1987-11,1.891,
1987-12,1.935,
1988-01,2.008,
1988-02,2.069,
1988-03,1.915,
1988-04,1.606,
1988-05,1.564,
1988-06,1.556,
1988-07,1.525,
1988-08,1.500,
1988-09,1.543,
1988-10,1.569,
1988-11,1.625,
1988-12,1.591,
1989-01,1.608,
1989-02,1.595,
1989-03,1.526,
1989-04,1.537,
1989-05,1.543,
1989-06,1.536,
1989-07,1.535,
1989-08,1.550,
1989-09,1.539,
1989-10,1.544,
1989-11,1.512,
1989-12,1.544,
1990-01,1.503,
1990-02,1.509,
1990-03,1.438,
1990-04,1.377,
1990-05,1.367,
1990-06,1.353,
1990-07,1.416,
1990-08,1.334,
1990-09,1.344,
1990-10,1.413,
1990-11,1.420,
1990-12,1.396,
1991-01,1.402,
1991-02,1.427,
1991-03,1.413,
1991-04,1.451,
1991-05,1.419,
1991-06,1.400,
1991-07,1.414,
1991-08,1.354,
1991-09,1.295,
1991-10,1.259,
1991-11,1.243,
1991-12,1.197,
1992-01,1.247,
1992-02,1.242,
1992-03,1.259,
1992-04,1.157,
1992-05,1.112,
1992-06,1.094,
1992-07,1.089,
1992-08,1.089,
1992-09,1.125,
1992-10,1.164,
1992-11,1.148,
1992-12,1.216,
1993-01,1.181,
1993-02,1.178,
1993-03,1.244,
1993-04,1.233,
1993-05,1.254,
1993-06,1.424,
1993-07,1.409,
1993-08,1.415,
1993-09,1.470,
1993-10,1.515,
1993-11,1.520,
1993-12,1.657,
1994-01,1.747,
1994-02,1.839,
1994-03,1.868,
1994-04,1.800,
1994-05,2.179,
1994-06,2.273,
1994-07,2.365,
1994-08,2.389,
1994-09,2.342,
1994-10,2.357,
1994-11,2.456,
1994-12,2.676,
1995-01,3.613,
1995-02,3.679,
1995-03,3.725,
1995-04,3.778,
1995-05,3.874,
1995-06,3.786,
1995-07,3.818,
1995-08,3.991,
1995-09,3.930,
1995-10,3.983,
1995-11,4.069,
1995-12,4.174,
1996-01,4.481,
1996-02,4.321,
1996-03,4.255,
1996-04,4.452,
1996-05,4.378,
1996-06,4.018,
1996-07,4.267,
1996-08,4.174,
1996-09,4.334,
1996-10,4.011,
1996-11,4.165,
1996-12,4.317,
1997-01,4.657,
1997-02,5.089,
1997-03,5.062,
1997-04,5.066,
1997-05,5.210,
1997-06,5.180,
1997-07,5.159,
1997-08,5.023,
1997-09,5.186,
1997-10,4.913,
1997-11,5.203,
1997-12,5.123,
1998-01,5.502,
1998-02,5.176,
1998-03,4.997,
1998-04,4.638,
1998-05,4.794,
1998-06,4.815,
1998-07,4.896,
1998-08,5.099,
1998-09,4.934,
1998-10,5.723,
1998-11,6.001,
1998-12,6.760,
1999-01,6.659,
1999-02,7.170,
1999-03,7.742,
1999-04,7.885,
1999-05,7.994,
1999-06,7.694,
1999-07,9.190,
1999-08,8.770,
1999-09,8.384,
1999-10,8.655,
1999-11,8.940,
1999-12,8.435,
2000-01,8.148,
2000-02,6.369,
2000-03,6.209,
2000-04,6.969,
2000-05,7.799,
2000-06,7.906,
2000-07,7.779,
2000-08,7.994,
2000-09,8.735,
2000-10,8.001,
2000-11,7.437,
2000-12,6.737,
2001-01,8.785,
2001-02,8.196,
2001-03,8.355,
2001-04,8.893,
2001-05,8.087,
2001-06,8.487,
2001-07,8.298,
2001-08,8.056,
2001-09,8.431,
2001-10,8.248,
2001-11,7.867,
2001-12,6.587,
2002-01,7.054,
2002-02,6.739,
2002-03,5.444,
2002-04,6.006,
2002-05,6.141,
2002-06,6.071,
2002-07,6.353,
2002-08,6.326,
2002-09,6.949,
2002-10,7.244,
2002-11,7.116,
2002-12,6.085,
2003-01,7.220,
2003-02,6.775,
2003-03,6.357,
2003-04,6.566,
2003-05,7.254,
2003-06,6.052,
2003-07,6.142,
2003-08,6.139,
2003-09,5.885,
2003-10,5.342,
2003-11,5.722,
2003-12,5.361,
2004-01,4.818,
2004-02,3.970,
2004-03,4.584,
2004-04,4.704,
2004-05,3.754,
2004-06,2.956,
2004-07,2.755,
2004-08,4.190,
2004-09,4.195,
2004-10,3.756,
2004-11,2.506,
2004-12,3.342,
2005-01,3.212,
2005-02,3.928,
2005-03,2.861,
2005-04,3.200,
2005-05,3.788,
2005-06,3.573,
2005-07,3.370,
2005-08,4.031,
2005-09,3.757,
2005-10,2.116,
2005-11,3.691,
2005-12,3.354,
2006-01,2.976,
2006-02,3.810,
2006-03,3.860,
2006-04,3.854,
2006-05,4.603,
2006-06,2.772,
2006-07,3.360,
2006-08,3.422,
2006-09,4.063,
2006-10,3.871,
2006-11,3.759,
2006-12,3.326,
2007-01,4.157,
2007-02,4.120,
2007-03,4.539,
2007-04,4.751,
2007-05,4.073,
2007-06,3.102,
2007-07,2.615,
2007-08,2.354,
2007-09,2.335,
2007-10,1.214,
2007-11,1.107,
2007-12,1.462,
2008-01,1.274,
2008-02,1.139,
2008-03,1.129,
2008-04,1.783,
2008-05,1.751,
2008-06,2.915,
2008-07,1.687,
2008-08,1.680,
2008-09,1.611,
2008-10,1.882,
2008-11,1.765,
2008-12,1.164,
2009-01,1.053,
2009-02,1.070,
2009-03,1.205,
2009-04,1.215,
2009-05,1.414,
2009-06,1.583,
2009-07,1.471,
2009-08,1.580,
2009-09,1.669,
2009-10,1.630,
2009-11,1.635,
2009-12,1.641,
2010-01,1.615,
2010-02,1.579,
2010-03,1.769,
2010-04,1.686,
2010-05,2.199,
2010-06,1.611,
2010-07,1.540,
2010-08,1.541,
2010-09,1.430,
2010-10,1.371,
2010-11,1.411,
2010-12,1.358,
2011-01,1.357,
2011-02,1.291,
2011-03,1.124,
2011-04,1.117,
2011-05,1.461,
2011-06,1.181,
2011-07,1.139,
2011-08,1.074,
2011-09,0.984,
2011-10,1.059,
2011-11,1.053,
2011-12,2.163,
2012-01,2.078,
2012-02,2.035,
2012-03,2.057,
2012-04,2.019,
2012-05,2.235,
2012-06,1.764,
2012-07,1.775,
2012-08,1.665,
2012-09,1.600,
2012-10,1.617,
2012-11,1.529,
2012-12,1.352,
2013-01,1.360,
2013-02,1.186,
2013-03,2.262,
2013-04,2.274,
2013-05,2.390,
2013-06,2.207,
2013-07,2.225,
2013-08,2.115,
2013-09,1.843,
2013-10,1.833,
2013-11,1.834,
2013-12,1.789,
2014-01,1.735,
2014-02,1.731,
2014-03,1.698,
2014-04,1.711,
2014-05,1.813,
2014-06,1.699,
2014-07,1.726,
2014-08,1.741,
2014-09,1.735,
2014-10,1.719,
2014-11,1.660,
2014-12,1.959,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
