"",BBK01.TUD446,BBK01.TUD446_FLAGS
1991-12,0,
1992-01,0,
1992-02,0,
1992-03,0,
1992-04,0,
1992-05,0,
1992-06,0,
1992-07,0,
1992-08,0,
1992-09,0,
1992-10,0,
1992-11,0,
1992-12,0,
1993-01,0,
1993-02,0,
1993-03,0,
1993-04,0,
1993-05,0,
1993-06,0,
1993-07,0,
1993-08,0,
1993-09,0,
1993-10,0,
1993-11,0,
1993-12,0,
1994-01,0,
1994-02,0,
1994-03,0,
1994-04,0,
1994-05,0,
1994-06,0,
1994-07,0,
1994-08,0,
1994-09,729,
1994-10,1977,
1994-11,4219,
1994-12,15990,
1995-01,15155,
1995-02,14013,
1995-03,13202,
1995-04,13403,
1995-05,13771,
1995-06,14161,
1995-07,14446,
1995-08,14661,
1995-09,14717,
1995-10,15295,
1995-11,16223,
1995-12,20000,
1996-01,19733,
1996-02,20504,
1996-03,20342,
1996-04,20280,
1996-05,19995,
1996-06,19407,
1996-07,18747,
1996-08,18372,
1996-09,18097,
1996-10,18187,
1996-11,17663,
1996-12,17402,
1997-01,16738,
1997-02,16708,
1997-03,16285,
1997-04,16094,
1997-05,15836,
1997-06,15375,
1997-07,15742,
1997-08,16131,
1997-09,15566,
1997-10,14999,
1997-11,14687,
1997-12,14165,
1998-01,14862,
1998-02,16092,
1998-03,16446,
1998-04,16493,
1998-05,16555,
1998-06,16689,
1998-07,16890,
1998-08,17562,
1998-09,17519,
1998-10,17991,
1998-11,17971,
1998-12,17815,
1999-01,18676,
1999-02,19269,
1999-03,19328,
1999-04,20072,
1999-05,20935,
1999-06,21420,
1999-07,22039,
1999-08,22644,
1999-09,23176,
1999-10,23106,
1999-11,22028,
1999-12,20782,
2000-01,22537,
2000-02,23573,
2000-03,23657,
2000-04,23082,
2000-05,22610,
2000-06,21698,
2000-07,21149,
2000-08,21133,
2000-09,20337,
2000-10,19996,
2000-11,19847,
2000-12,19312,
2001-01,20552,
2001-02,21531,
2001-03,22660,
2001-04,23334,
2001-05,23355,
2001-06,24209,
2001-07,24966,
2001-08,26470,
2001-09,27987,
2001-10,29577,
2001-11,30697,
2001-12,32572,
2002-01,34542,
2002-02,35367,
2002-03,35225,
2002-04,35386,
2002-05,35383,
2002-06,34931,
2002-07,35488,
2002-08,36877,
2002-09,37450,
2002-10,38079,
2002-11,37922,
2002-12,37221,
2003-01,38990,
2003-02,40120,
2003-03,40654,
2003-04,40116,
2003-05,39973,
2003-06,39315,
2003-07,38941,
2003-08,38715,
2003-09,38598,
2003-10,37600,
2003-11,37186,
2003-12,36808,
2004-01,36504,
2004-02,36231,
2004-03,35793,
2004-04,35756,
2004-05,36098,
2004-06,35969,
2004-07,39885,
2004-08,41095,
2004-09,38711,
2004-10,37449,
2004-11,35589,
2004-12,31525,
2005-01,31315,
2005-02,31604,
2005-03,33987,
2005-04,34425,
2005-05,33889,
2005-06,34184,
2005-07,35719,
2005-08,35840,
2005-09,35646,
2005-10,32773,
2005-11,31801,
2005-12,31695,
2006-01,31148,
2006-02,31716,
2006-03,31575,
2006-04,31503,
2006-05,32083,
2006-06,32978,
2006-07,32418,
2006-08,32178,
2006-09,31473,
2006-10,31987,
2006-11,31958,
2006-12,31976,
2007-01,31935,
2007-02,31631,
2007-03,32672,
2007-04,33581,
2007-05,33860,
2007-06,35345,
2007-07,34934,
2007-08,32259,
2007-09,30321,
2007-10,29232,
2007-11,29120,
2007-12,28616,
2008-01,28796,
2008-02,28968,
2008-03,27207,
2008-04,25439,
2008-05,24622,
2008-06,23816,
2008-07,23501,
2008-08,23235,
2008-09,22441,
2008-10,18603,
2008-11,17471,
2008-12,16374,
2009-01,15907,
2009-02,15378,
2009-03,14798,
2009-04,14392,
2009-05,14065,
2009-06,13625,
2009-07,12461,
2009-08,12189,
2009-09,12403,
2009-10,12257,
2009-11,12027,
2009-12,11412,
2010-01,12171,
2010-02,12039,
2010-03,11593,
2010-04,11284,
2010-05,11269,
2010-06,10978,
2010-07,10749,
2010-08,10306,
2010-09,10157,
2010-10,9792,
2010-11,9762,
2010-12,9824,
2011-01,9868,
2011-02,9815,
2011-03,10024,
2011-04,9740,
2011-05,9505,
2011-06,9398,
2011-07,6788,
2011-08,7174,
2011-09,7224,
2011-10,7179,
2011-11,6298,
2011-12,6170,
2012-01,5875,
2012-02,5718,
2012-03,5486,
2012-04,5477,
2012-05,5492,
2012-06,5666,
2012-07,5716,
2012-08,5273,
2012-09,5050,
2012-10,5447,
2012-11,5402,
2012-12,7318,
2013-01,7372,
2013-02,6845,
2013-03,6770,
2013-04,7449,
2013-05,7314,
2013-06,5738,
2013-07,5718,
2013-08,5746,
2013-09,5277,
2013-10,4745,
2013-11,4643,
2013-12,4115,
2014-01,4279,
2014-02,4236,
2014-03,4013,
2014-04,4024,
2014-05,4014,
2014-06,3940,
2014-07,3929,
2014-08,3685,
2014-09,3701,
2014-10,3631,
2014-11,3601,
2014-12,3610,
2015-01,3623,
