"",BBK01.OUC314,BBK01.OUC314_FLAGS
"",Time deposits of social security funds / Total / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:19,
1999-01,3.686,
1999-02,3.400,
1999-03,3.304,
1999-04,3.134,
1999-05,4.050,
1999-06,3.661,
1999-07,3.535,
1999-08,3.265,
1999-09,3.349,
1999-10,3.333,
1999-11,4.134,
1999-12,4.847,
2000-01,4.613,
2000-02,3.486,
2000-03,3.257,
2000-04,3.555,
2000-05,3.429,
2000-06,2.852,
2000-07,3.136,
2000-08,2.932,
2000-09,3.345,
2000-10,3.194,
2000-11,3.800,
2000-12,4.658,
2001-01,3.177,
2001-02,3.659,
2001-03,3.234,
2001-04,3.431,
2001-05,4.267,
2001-06,4.294,
2001-07,4.576,
2001-08,3.954,
2001-09,4.137,
2001-10,3.670,
2001-11,3.507,
2001-12,4.464,
2002-01,3.261,
2002-02,3.155,
2002-03,2.570,
2002-04,2.380,
2002-05,3.066,
2002-06,2.885,
2002-07,2.587,
2002-08,2.714,
2002-09,2.152,
2002-10,2.100,
2002-11,2.406,
2002-12,2.315,
2003-01,2.789,
2003-02,3.146,
2003-03,2.837,
2003-04,2.971,
2003-05,3.871,
2003-06,3.251,
2003-07,4.268,
2003-08,3.265,
2003-09,2.593,
2003-10,2.184,
2003-11,2.647,
2003-12,2.355,
2004-01,2.679,
2004-02,2.040,
2004-03,1.698,
2004-04,1.517,
2004-05,2.814,
2004-06,2.315,
2004-07,2.262,
2004-08,2.257,
2004-09,2.410,
2004-10,2.133,
2004-11,1.755,
2004-12,1.759,
2005-01,2.161,
2005-02,2.253,
2005-03,1.980,
2005-04,1.792,
2005-05,2.185,
2005-06,1.970,
2005-07,1.822,
2005-08,1.720,
2005-09,1.646,
2005-10,1.382,
2005-11,1.664,
2005-12,2.066,
2006-01,1.603,
2006-02,2.483,
2006-03,2.098,
2006-04,2.929,
2006-05,4.138,
2006-06,5.595,
2006-07,4.703,
2006-08,5.309,
2006-09,5.045,
2006-10,5.515,
2006-11,4.205,
2006-12,4.070,
2007-01,5.555,
2007-02,5.344,
2007-03,5.210,
2007-04,6.603,
2007-05,7.346,
2007-06,8.312,
2007-07,8.184,
2007-08,9.187,
2007-09,9.734,
2007-10,10.224,
2007-11,12.206,
2007-12,14.010,
2008-01,12.116,
2008-02,11.210,
2008-03,10.234,
2008-04,10.569,
2008-05,12.313,
2008-06,11.877,
2008-07,12.402,
2008-08,11.967,
2008-09,11.662,
2008-10,13.588,
2008-11,15.193,
2008-12,15.505,
2009-01,14.719,
2009-02,13.387,
2009-03,12.964,
2009-04,11.833,
2009-05,12.833,
2009-06,11.503,
2009-07,10.590,
2009-08,9.482,
2009-09,9.327,
2009-10,8.660,
2009-11,9.444,
2009-12,7.189,
2010-01,10.063,
2010-02,9.299,
2010-03,9.603,
2010-04,8.405,
2010-05,8.690,
2010-06,7.118,
2010-07,9.161,
2010-08,9.144,
2010-09,9.161,
2010-10,9.551,
2010-11,9.489,
2010-12,9.385,
2011-01,9.656,
2011-02,9.316,
2011-03,9.556,
2011-04,9.135,
2011-05,9.520,
2011-06,10.088,
2011-07,11.095,
2011-08,11.486,
2011-09,11.312,
2011-10,10.501,
2011-11,10.165,
2011-12,8.999,
2012-01,9.899,
2012-02,11.767,
2012-03,12.286,
2012-04,13.720,
2012-05,14.789,
2012-06,16.400,
2012-07,13.858,
2012-08,12.737,
2012-09,14.716,
2012-10,13.338,
2012-11,14.589,
2012-12,14.285,
2013-01,16.339,
2013-02,16.385,
2013-03,17.104,
2013-04,18.171,
2013-05,19.329,
2013-06,20.852,
2013-07,20.433,
2013-08,19.243,
2013-09,18.884,
2013-10,19.940,
2013-11,21.334,
2013-12,17.063,
2014-01,20.357,
2014-02,19.714,
2014-03,18.529,
2014-04,20.209,
2014-05,21.083,
2014-06,21.158,
2014-07,23.094,
2014-08,21.885,
2014-09,19.241,
2014-10,20.875,
2014-11,22.745,
2014-12,19.132,Provisional value
