"",BBK01.WT3202,BBK01.WT3202_FLAGS
"",Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Beta1 /daily data,
unit,,
unit multiplier,one,
last update,2015-02-27 12:32:53,
1997-08-01,.,No value available
1997-08-02,.,No value available
1997-08-03,.,No value available
1997-08-04,.,No value available
1997-08-05,.,No value available
1997-08-06,.,No value available
1997-08-07,-4.33200,
1997-08-08,-4.43500,
1997-08-09,.,No value available
1997-08-10,.,No value available
1997-08-11,-4.36372,
1997-08-12,-4.26815,
1997-08-13,-4.27221,
1997-08-14,-3.94443,
1997-08-15,-3.77954,
1997-08-16,.,No value available
1997-08-17,.,No value available
1997-08-18,-4.16609,
1997-08-19,-4.10606,
1997-08-20,-4.02558,
1997-08-21,-3.73590,
1997-08-22,-3.76639,
1997-08-23,.,No value available
1997-08-24,.,No value available
1997-08-25,-4.01345,
1997-08-26,-4.01020,
1997-08-27,-3.82183,
1997-08-28,-3.53544,
1997-08-29,-4.14505,
1997-08-30,.,No value available
1997-08-31,.,No value available
1997-09-01,-4.13282,
1997-09-02,-4.14574,
1997-09-03,-4.03351,
1997-09-04,-4.12284,
1997-09-05,-4.05051,
1997-09-06,.,No value available
1997-09-07,.,No value available
1997-09-08,-4.17771,
1997-09-09,-4.10916,
1997-09-10,-4.11794,
1997-09-11,-4.09708,
1997-09-12,-4.08217,
1997-09-13,.,No value available
1997-09-14,.,No value available
1997-09-15,-4.00547,
1997-09-16,-3.56427,
1997-09-17,-3.91735,
1997-09-18,-3.94664,
1997-09-19,-3.89853,
1997-09-20,.,No value available
1997-09-21,.,No value available
1997-09-22,-3.77378,
1997-09-23,-3.96415,
1997-09-24,-3.72673,
1997-09-25,-3.83207,
1997-09-26,-3.72959,
1997-09-27,.,No value available
1997-09-28,.,No value available
1997-09-29,-1.34583,
1997-09-30,-3.73383,
1997-10-01,-3.78738,
1997-10-02,-3.64979,
1997-10-03,.,No value available
1997-10-04,.,No value available
1997-10-05,.,No value available
1997-10-06,-3.80363,
1997-10-07,-3.62388,
1997-10-08,-3.69231,
1997-10-09,-3.72534,
1997-10-10,-3.40401,
1997-10-11,.,No value available
1997-10-12,.,No value available
1997-10-13,-3.42800,
1997-10-14,-3.45595,
1997-10-15,-3.41789,
1997-10-16,-3.61845,
1997-10-17,-3.51327,
1997-10-18,.,No value available
1997-10-19,.,No value available
1997-10-20,-3.56072,
1997-10-21,-3.48191,
1997-10-22,-3.45781,
1997-10-23,-3.41992,
1997-10-24,-3.46451,
1997-10-25,.,No value available
1997-10-26,.,No value available
1997-10-27,-3.39011,
1997-10-28,-4.02306,
1997-10-29,-3.84953,
1997-10-30,-3.49902,
1997-10-31,-3.60941,
1997-11-01,.,No value available
1997-11-02,.,No value available
1997-11-03,-3.54187,
1997-11-04,-3.53410,
1997-11-05,-4.01264,
1997-11-06,-4.98623,
1997-11-07,-4.87206,
1997-11-08,.,No value available
1997-11-09,.,No value available
1997-11-10,-3.71466,
1997-11-11,-3.48200,
1997-11-12,-4.11648,
1997-11-13,-4.82643,
1997-11-14,-4.76573,
1997-11-15,.,No value available
1997-11-16,.,No value available
1997-11-17,-3.91399,
1997-11-18,-4.53467,
1997-11-19,-4.41189,
1997-11-20,-3.39399,
1997-11-21,-5.55719,
1997-11-22,.,No value available
1997-11-23,.,No value available
1997-11-24,-3.39682,
1997-11-25,-5.55253,
1997-11-26,-4.69159,
1997-11-27,-3.25580,
1997-11-28,-3.23901,
1997-11-29,.,No value available
