"",BBK01.OUC371,BBK01.OUC371_FLAGS
"",Loans to foreign enterprises and households for over five years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:25,
1999-01,8.814,
1999-02,8.204,
1999-03,8.674,
1999-04,8.981,
1999-05,9.126,
1999-06,9.289,
1999-07,9.241,
1999-08,9.614,
1999-09,9.660,
1999-10,9.837,
1999-11,10.349,
1999-12,10.482,
2000-01,10.634,
2000-02,10.811,
2000-03,10.913,
2000-04,11.385,
2000-05,11.443,
2000-06,11.420,
2000-07,11.719,
2000-08,12.056,
2000-09,12.222,
2000-10,12.682,
2000-11,12.826,
2000-12,12.767,
2001-01,12.752,
2001-02,14.216,
2001-03,15.727,
2001-04,15.638,
2001-05,16.067,
2001-06,16.551,
2001-07,16.352,
2001-08,15.945,
2001-09,15.760,
2001-10,15.913,
2001-11,16.078,
2001-12,16.436,
2002-01,16.585,
2002-02,16.844,
2002-03,16.971,
2002-04,16.896,
2002-05,16.262,
2002-06,15.810,
2002-07,14.738,
2002-08,14.792,
2002-09,14.674,
2002-10,14.437,
2002-11,14.410,
2002-12,13.558,
2003-01,13.100,
2003-02,12.990,
2003-03,12.602,
2003-04,12.261,
2003-05,14.405,
2003-06,14.375,
2003-07,14.493,
2003-08,14.809,
2003-09,13.944,
2003-10,13.913,
2003-11,13.646,
2003-12,13.551,
2004-01,13.364,
2004-02,13.266,
2004-03,13.221,
2004-04,13.431,
2004-05,13.302,
2004-06,13.324,
2004-07,12.443,
2004-08,12.561,
2004-09,12.467,
2004-10,12.036,
2004-11,11.908,
2004-12,14.146,
2005-01,14.655,
2005-02,14.695,
2005-03,14.610,
2005-04,14.699,
2005-05,15.160,
2005-06,15.279,
2005-07,15.271,
2005-08,15.192,
2005-09,15.885,
2005-10,15.909,
2005-11,16.037,
2005-12,15.936,
2006-01,15.595,
2006-02,16.816,
2006-03,16.795,
2006-04,16.539,
2006-05,16.373,
2006-06,16.534,
2006-07,16.567,
2006-08,16.790,
2006-09,17.105,
2006-10,17.097,
2006-11,16.996,
2006-12,16.797,
2007-01,14.748,
2007-02,14.807,
2007-03,15.221,
2007-04,14.920,
2007-05,14.988,
2007-06,15.529,
2007-07,15.679,
2007-08,17.047,
2007-09,17.186,
2007-10,17.377,
2007-11,17.375,
2007-12,17.569,
2008-01,17.626,
2008-02,18.971,
2008-03,18.582,
2008-04,19.511,
2008-05,19.669,
2008-06,19.982,
2008-07,20.626,
2008-08,21.396,
2008-09,22.150,
2008-10,23.338,
2008-11,23.457,
2008-12,22.312,
2009-01,22.619,
2009-02,22.874,
2009-03,21.163,
2009-04,21.549,
2009-05,21.023,
2009-06,20.792,
2009-07,20.966,
2009-08,20.810,
2009-09,20.389,
2009-10,20.213,
2009-11,19.685,
2009-12,20.102,
2010-01,20.453,
2010-02,20.892,
2010-03,20.841,
2010-04,20.884,
2010-05,21.677,
2010-06,20.996,
2010-07,20.550,
2010-08,23.168,
2010-09,22.005,
2010-10,21.970,
2010-11,22.726,
2010-12,20.874,
2011-01,20.380,
2011-02,20.249,
2011-03,19.864,
2011-04,19.465,
2011-05,19.841,
2011-06,19.685,
2011-07,19.858,
2011-08,20.015,
2011-09,20.713,
2011-10,20.660,
2011-11,21.258,
2011-12,21.207,
2012-01,21.276,
2012-02,21.254,
2012-03,20.928,
2012-04,20.983,
2012-05,27.747,
2012-06,27.366,
2012-07,27.922,
2012-08,27.037,
2012-09,26.466,
2012-10,26.142,
2012-11,25.966,
2012-12,25.409,
2013-01,24.568,
2013-02,25.019,
2013-03,24.936,
2013-04,24.605,
2013-05,24.660,
2013-06,23.801,
2013-07,23.554,
2013-08,23.637,
2013-09,23.185,
2013-10,22.817,
2013-11,22.463,
2013-12,22.172,
2014-01,22.211,
2014-02,21.614,
2014-03,21.431,
2014-04,21.055,
2014-05,21.131,
2014-06,20.375,
2014-07,20.275,
2014-08,20.246,
2014-09,20.499,
2014-10,20.405,
2014-11,20.317,
2014-12,20.372,Provisional value
