"",BBK01.OUC059,BBK01.OUC059_FLAGS
1970-07,-,Nothing exists
1970-08,-,Nothing exists
1970-09,-,Nothing exists
1970-10,-,Nothing exists
1970-11,-,Nothing exists
1970-12,-,Nothing exists
1971-01,-,Nothing exists
1971-02,-,Nothing exists
1971-03,-,Nothing exists
1971-04,-,Nothing exists
1971-05,-,Nothing exists
1971-06,-,Nothing exists
1971-07,-,Nothing exists
1971-08,-,Nothing exists
1971-09,-,Nothing exists
1971-10,-,Nothing exists
1971-11,-,Nothing exists
1971-12,-,Nothing exists
1972-01,-,Nothing exists
1972-02,-,Nothing exists
1972-03,-,Nothing exists
1972-04,-,Nothing exists
1972-05,-,Nothing exists
1972-06,-,Nothing exists
1972-07,-,Nothing exists
1972-08,-,Nothing exists
1972-09,-,Nothing exists
1972-10,-,Nothing exists
1972-11,-,Nothing exists
1972-12,-,Nothing exists
1973-01,-,Nothing exists
1973-02,-,Nothing exists
1973-03,-,Nothing exists
1973-04,-,Nothing exists
1973-05,-,Nothing exists
1973-06,-,Nothing exists
1973-07,-,Nothing exists
1973-08,-,Nothing exists
1973-09,-,Nothing exists
1973-10,-,Nothing exists
1973-11,-,Nothing exists
1973-12,-,Nothing exists
1974-01,-,Nothing exists
1974-02,-,Nothing exists
1974-03,-,Nothing exists
1974-04,-,Nothing exists
1974-05,-,Nothing exists
1974-06,-,Nothing exists
1974-07,-,Nothing exists
1974-08,-,Nothing exists
1974-09,-,Nothing exists
1974-10,-,Nothing exists
1974-11,-,Nothing exists
1974-12,-,Nothing exists
1975-01,-,Nothing exists
1975-02,-,Nothing exists
1975-03,-,Nothing exists
1975-04,-,Nothing exists
1975-05,-,Nothing exists
1975-06,-,Nothing exists
1975-07,-,Nothing exists
1975-08,-,Nothing exists
1975-09,0.001,
1975-10,0.001,
1975-11,0.001,
1975-12,0.002,
1976-01,0.002,
1976-02,0.002,
1976-03,0.003,
1976-04,0.004,
1976-05,0.006,
1976-06,0.006,
1976-07,0.006,
1976-08,0.008,
1976-09,0.009,
1976-10,0.011,
1976-11,0.012,
1976-12,0.013,
1977-01,0.030,
1977-02,0.034,
1977-03,0.036,
1977-04,0.039,
1977-05,0.041,
1977-06,0.042,
1977-07,0.043,
1977-08,0.045,
1977-09,0.048,
1977-10,0.049,
1977-11,0.051,
1977-12,0.059,
1978-01,0.064,
1978-02,0.066,
1978-03,0.069,
1978-04,0.072,
1978-05,0.075,
1978-06,0.076,
1978-07,0.075,
1978-08,0.076,
1978-09,0.077,
1978-10,0.079,
1978-11,0.081,
1978-12,0.081,
1979-01,0.083,
1979-02,0.083,
1979-03,0.085,
1979-04,0.086,
1979-05,0.087,
1979-06,0.090,
1979-07,0.092,
1979-08,0.098,
1979-09,0.103,
1979-10,0.107,
1979-11,0.110,
1979-12,0.115,
1980-01,0.121,
1980-02,0.123,
1980-03,0.127,
1980-04,0.129,
1980-05,0.135,
1980-06,0.140,
1980-07,0.144,
1980-08,0.146,
1980-09,0.147,
1980-10,0.147,
1980-11,0.147,
1980-12,0.146,
1981-01,0.150,
1981-02,0.150,
1981-03,0.145,
1981-04,0.146,
1981-05,0.147,
1981-06,0.148,
1981-07,0.150,
1981-08,0.151,
1981-09,0.151,
1981-10,0.152,
1981-11,0.153,
1981-12,0.154,
1982-01,0.154,
1982-02,0.154,
1982-03,0.156,
1982-04,0.158,
1982-05,0.159,
1982-06,0.159,
1982-07,0.160,
1982-08,0.160,
1982-09,0.162,
1982-10,0.164,
1982-11,0.165,
1982-12,0.169,
1983-01,0.175,
1983-02,0.177,
1983-03,0.182,
1983-04,0.183,
1983-05,0.183,
1983-06,0.184,
1983-07,0.187,
1983-08,0.197,
1983-09,0.206,
1983-10,0.211,
1983-11,0.215,
1983-12,0.223,
1984-01,0.231,
1984-02,0.240,
1984-03,0.250,
1984-04,0.259,
1984-05,0.263,
1984-06,0.266,
1984-07,0.271,
1984-08,0.281,
1984-09,0.293,
1984-10,0.304,
1984-11,0.316,
1984-12,0.324,
1985-01,0.330,
1985-02,0.335,
1985-03,0.343,
1985-04,0.352,
1985-05,0.363,
1985-06,0.369,
1985-07,0.380,
1985-08,0.391,
1985-09,0.398,
1985-10,0.404,
1985-11,0.405,
1985-12,0.421,
1986-01,0.432,
1986-02,0.438,
1986-03,0.446,
1986-04,0.454,
1986-05,0.460,
1986-06,0.464,
1986-07,0.469,
1986-08,0.476,
1986-09,0.483,
1986-10,0.489,
1986-11,0.495,
1986-12,0.502,
1987-01,0.513,
1987-02,0.523,
1987-03,0.532,
1987-04,0.541,
1987-05,0.550,
1987-06,0.557,
1987-07,0.566,
1987-08,0.563,
1987-09,0.570,
1987-10,0.574,
1987-11,0.586,
1987-12,0.599,
1988-01,0.604,
1988-02,0.603,
1988-03,0.601,
1988-04,0.599,
1988-05,0.593,
1988-06,0.591,
1988-07,0.589,
1988-08,0.586,
1988-09,0.581,
1988-10,0.583,
1988-11,0.579,
1988-12,0.577,
1989-01,0.578,
1989-02,0.580,
1989-03,0.580,
1989-04,0.578,
1989-05,0.574,
1989-06,0.575,
1989-07,0.577,
1989-08,0.580,
1989-09,0.583,
1989-10,0.587,
1989-11,0.591,
1989-12,0.593,
1990-01,0.593,
1990-02,0.591,
1990-03,0.589,
1990-04,0.586,
1990-05,0.585,
1990-06,0.586,
1990-07,0.588,
1990-08,0.591,
1990-09,0.593,
1990-10,0.590,
1990-11,0.595,
1990-12,0.589,
1991-01,0.585,
1991-02,0.584,
1991-03,0.582,
1991-04,0.579,
1991-05,0.578,
1991-06,0.579,
1991-07,0.574,
1991-08,0.568,
1991-09,0.557,
1991-10,0.551,
1991-11,0.550,
1991-12,0.549,
1992-01,0.551,
1992-02,0.549,
1992-03,0.547,
1992-04,0.548,
1992-05,0.548,
1992-06,0.551,
1992-07,0.554,
1992-08,0.558,
1992-09,0.565,
1992-10,0.570,
1992-11,0.578,
1992-12,0.604,
1993-01,0.612,
1993-02,0.614,
1993-03,0.617,
1993-04,0.618,
1993-05,0.614,
1993-06,0.608,
1993-07,0.604,
1993-08,0.598,
1993-09,0.595,
1993-10,0.591,
1993-11,0.581,
1993-12,0.568,
1994-01,0.550,
1994-02,0.540,
1994-03,0.535,
1994-04,0.528,
1994-05,0.526,
1994-06,0.525,
1994-07,0.526,
1994-08,0.529,
1994-09,0.537,
1994-10,0.548,
1994-11,0.559,
1994-12,0.574,
1995-01,0.587,
1995-02,0.600,
1995-03,0.614,
1995-04,0.627,
1995-05,0.636,
1995-06,0.640,
1995-07,0.641,
1995-08,0.643,
1995-09,0.644,
1995-10,0.643,
1995-11,0.642,
1995-12,0.628,
1996-01,0.619,
1996-02,0.615,
1996-03,0.615,
1996-04,0.616,
1996-05,0.616,
1996-06,0.616,
1996-07,0.617,
1996-08,0.620,
1996-09,0.613,
1996-10,0.612,
1996-11,0.611,
1996-12,0.615,
1997-01,0.618,
1997-02,0.618,
1997-03,0.615,
1997-04,0.616,
1997-05,0.616,
1997-06,0.614,
1997-07,0.613,
1997-08,0.611,
1997-09,0.610,
1997-10,0.609,
1997-11,0.609,
1997-12,0.603,
1998-01,0.604,
1998-02,0.607,
1998-03,0.611,
1998-04,0.610,
1998-05,0.612,
1998-06,0.608,
1998-07,0.605,
1998-08,0.597,
1998-09,0.587,
1998-10,0.572,
1998-11,0.558,
1998-12,0.543,
1999-01,0.541,
1999-02,0.525,
1999-03,0.510,
1999-04,0.492,
1999-05,0.483,
1999-06,0.474,
1999-07,0.470,
1999-08,0.461,
1999-09,0.166,
1999-10,0.163,
1999-11,0.159,
1999-12,0.151,
2000-01,0.141,
2000-02,0.134,
2000-03,0.129,
2000-04,0.126,
2000-05,0.122,
2000-06,0.120,
2000-07,0.114,
2000-08,0.113,
2000-09,0.110,
2000-10,0.105,
2000-11,0.100,
2000-12,0.096,
2001-01,0.092,
2001-02,0.090,
2001-03,0.087,
2001-04,0.084,
2001-05,0.080,
2001-06,0.078,
2001-07,0.074,
2001-08,0.071,
2001-09,0.066,
2001-10,0.064,
2001-11,0.061,
2001-12,0.059,
2002-01,0.057,
2002-02,0.057,
2002-03,0.056,
2002-04,0.056,
2002-05,0.055,
2002-06,0.054,
2002-07,0.052,
2002-08,0.050,
2002-09,0.048,
2002-10,0.045,
2002-11,0.044,
2002-12,0.040,
2003-01,0.037,
2003-02,0.036,
2003-03,0.035,
2003-04,0.034,
2003-05,0.033,
2003-06,0.033,
2003-07,0.031,
2003-08,0.029,
2003-09,0.026,
2003-10,0.025,
2003-11,0.024,
2003-12,0.023,
2004-01,0.023,
2004-02,0.022,
2004-03,0.020,
2004-04,0.019,
2004-05,0.018,
2004-06,0.020,
2004-07,0.019,
2004-08,0.019,
2004-09,0.018,
2004-10,0.018,
2004-11,0.017,
2004-12,0.016,
2005-01,0.015,
2005-02,0.015,
2005-03,0.014,
2005-04,0.013,
2005-05,0.013,
2005-06,0.012,
2005-07,0.012,
2005-08,0.011,
2005-09,0.011,
2005-10,0.010,
2005-11,0.010,
2005-12,0.010,
2006-01,0.010,
2006-02,0.009,
2006-03,0.009,
2006-04,0.008,
2006-05,0.008,
2006-06,0.007,
2006-07,0.007,
2006-08,0.007,
2006-09,0.007,
2006-10,2.977,
2006-11,2.959,
2006-12,2.962,
2007-01,2.968,
2007-02,2.960,
2007-03,2.956,
2007-04,2.945,
2007-05,3.546,
2007-06,3.542,
2007-07,4.367,
2007-08,4.375,
2007-09,4.297,
2007-10,4.266,
2007-11,4.789,
2007-12,4.786,
2008-01,4.770,
2008-02,6.014,
2008-03,5.867,
2008-04,5.926,
2008-05,7.747,
2008-06,7.689,
2008-07,7.730,
2008-08,7.982,
2008-09,8.197,
2008-10,8.703,
2008-11,8.702,
2008-12,8.165,
2009-01,8.649,
2009-02,8.696,
2009-03,8.469,
2009-04,8.480,
2009-05,8.163,
2009-06,8.203,
2009-07,8.154,
2009-08,8.090,
2009-09,9.313,
2009-10,9.272,
2009-11,9.194,
2009-12,9.413,
2010-01,9.547,
2010-02,9.634,
2010-03,9.764,
2010-04,9.852,
2010-05,10.246,
2010-06,10.284,
2010-07,9.955,
2010-08,10.084,
2010-09,9.719,
2010-10,9.633,
2010-11,9.960,
2010-12,9.857,
2011-01,9.700,
2011-02,9.663,
2011-03,9.533,
2011-04,9.347,
2011-05,9.487,
2011-06,9.447,
2011-07,9.485,
2011-08,9.477,
2011-09,9.820,
2011-10,9.629,
2011-11,9.803,
2011-12,10.007,
2012-01,9.951,
2012-02,9.843,
2012-03,9.867,
2012-04,9.896,
2012-05,10.255,
2012-06,10.115,
2012-07,10.276,
2012-08,10.152,
2012-09,10.044,
2012-10,10.007,
2012-11,9.985,
2012-12,9.913,
2013-01,9.763,
2013-02,9.952,
2013-03,10.045,
2013-04,9.908,
2013-05,10.132,
2013-06,9.980,
2013-07,9.872,
2013-08,9.909,
2013-09,9.777,
2013-10,9.756,
2013-11,9.749,
2013-12,9.695,
2014-01,9.797,
2014-02,9.680,
2014-03,8.106,
2014-04,8.081,
2014-05,8.149,
2014-06,8.135,
2014-07,8.234,
2014-08,8.305,
2014-09,8.496,
2014-10,8.534,
2014-11,8.558,
2014-12,8.679,Provisional value
