"",BBK01.WZ3462,BBK01.WZ3462_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 13 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:08,
1999-05,6.81,
1999-06,6.80,
1999-07,6.80,
1999-08,6.79,
1999-09,6.79,
1999-10,6.78,
1999-11,6.77,
1999-12,6.77,
2000-01,6.77,
2000-02,6.76,
2000-03,6.76,
2000-04,6.75,
2000-05,6.75,
2000-06,6.74,
2000-07,6.73,
2000-08,6.73,
2000-09,6.71,
2000-10,6.71,
2000-11,6.70,
2000-12,6.68,
2001-01,6.67,
2001-02,6.66,
2001-03,6.65,
2001-04,6.64,
2001-05,6.63,
2001-06,6.62,
2001-07,6.61,
2001-08,6.59,
2001-09,6.58,
2001-10,6.57,
2001-11,6.56,
2001-12,6.55,
2002-01,6.54,
2002-02,6.52,
2002-03,6.51,
2002-04,6.50,
2002-05,6.49,
2002-06,6.48,
2002-07,6.47,
2002-08,6.46,
2002-09,6.44,
2002-10,6.43,
2002-11,6.41,
2002-12,6.39,
2003-01,6.37,
2003-02,6.34,
2003-03,6.32,
2003-04,6.29,
2003-05,6.26,
2003-06,6.23,
2003-07,6.20,
2003-08,6.17,
2003-09,6.14,
2003-10,6.11,
2003-11,6.09,
2003-12,6.06,
2004-01,6.03,
2004-02,6.01,
2004-03,5.98,
2004-04,5.96,
2004-05,5.94,
2004-06,5.91,
2004-07,5.89,
2004-08,5.86,
2004-09,5.84,
2004-10,5.81,
2004-11,5.78,
2004-12,5.76,
2005-01,5.73,
2005-02,5.71,
2005-03,5.68,
2005-04,5.66,
2005-05,5.63,
2005-06,5.60,
2005-07,5.57,
2005-08,5.54,
2005-09,5.51,
2005-10,5.49,
2005-11,5.47,
2005-12,5.44,
2006-01,5.42,
2006-02,5.40,
2006-03,5.38,
2006-04,5.37,
2006-05,5.35,
2006-06,5.33,
2006-07,5.32,
2006-08,5.30,
2006-09,5.29,
2006-10,5.27,
2006-11,5.26,
2006-12,5.24,
2007-01,5.23,
2007-02,5.22,
2007-03,5.20,
2007-04,5.18,
2007-05,5.17,
2007-06,5.15,
2007-07,5.13,
2007-08,5.11,
2007-09,5.09,
2007-10,5.07,
2007-11,5.05,
2007-12,5.03,
2008-01,5.01,
2008-02,4.98,
2008-03,4.96,
2008-04,4.95,
2008-05,4.93,
2008-06,4.91,
2008-07,4.90,
2008-08,4.88,
2008-09,4.86,
2008-10,4.85,
2008-11,4.83,
2008-12,4.81,
2009-01,4.79,
2009-02,4.77,
2009-03,4.75,
2009-04,4.74,
2009-05,4.72,
2009-06,4.70,
2009-07,4.68,
2009-08,4.66,
2009-09,4.64,
2009-10,4.63,
2009-11,4.61,
2009-12,4.60,
2010-01,4.58,
2010-02,4.57,
2010-03,4.55,
2010-04,4.53,
2010-05,4.51,
2010-06,4.49,
2010-07,4.47,
2010-08,4.45,
2010-09,4.43,
2010-10,4.41,
2010-11,4.40,
2010-12,4.38,
2011-01,4.37,
2011-02,4.36,
2011-03,4.35,
2011-04,4.34,
2011-05,4.33,
2011-06,4.32,
2011-07,4.31,
2011-08,4.29,
2011-09,4.28,
2011-10,4.27,
2011-11,4.26,
2011-12,4.25,
2012-01,4.23,
2012-02,4.22,
2012-03,4.21,
2012-04,4.19,
2012-05,4.18,
2012-06,4.16,
2012-07,4.14,
2012-08,4.12,
2012-09,4.09,
2012-10,4.07,
2012-11,4.05,
2012-12,4.02,
2013-01,4.00,
2013-02,3.98,
2013-03,3.95,
2013-04,3.93,
2013-05,3.90,
2013-06,3.88,
2013-07,3.86,
2013-08,3.84,
2013-09,3.82,
2013-10,3.80,
2013-11,3.78,
2013-12,3.77,
2014-01,3.75,
2014-02,3.73,
2014-03,3.71,
2014-04,3.69,
2014-05,3.67,
2014-06,3.64,
2014-07,3.62,
2014-08,3.59,
2014-09,3.57,
2014-10,3.55,
2014-11,3.52,
2014-12,3.50,
2015-01,3.47,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
