"",BBK01.SUD106,BBK01.SUD106_FLAGS
"",Effective interest rates of German banks / New business / Households' deposits redeemable at notice of over 3 months,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:26:47,
2003-01,3.31,
2003-02,3.27,
2003-03,3.23,
2003-04,3.17,
2003-05,3.13,
2003-06,3.05,
2003-07,2.97,
2003-08,2.92,
2003-09,2.88,
2003-10,2.76,
2003-11,2.73,
2003-12,2.72,
2004-01,2.68,
2004-02,2.66,
2004-03,2.62,
2004-04,2.60,
2004-05,2.58,
2004-06,2.57,
2004-07,2.57,
2004-08,2.56,
2004-09,2.55,
2004-10,2.54,
2004-11,2.54,
2004-12,2.55,
2005-01,2.51,
2005-02,2.51,
2005-03,2.49,
2005-04,2.47,
2005-05,2.45,
2005-06,2.40,
2005-07,2.36,
2005-08,2.33,
2005-09,2.31,
2005-10,2.28,
2005-11,2.29,
2005-12,2.31,
2006-01,2.33,
2006-02,2.35,
2006-03,2.39,
2006-04,2.43,
2006-05,2.49,
2006-06,2.54,
2006-07,2.59,
2006-08,2.65,
2006-09,2.69,
2006-10,2.75,
2006-11,2.82,
2006-12,2.87,
2007-01,2.98,
2007-02,3.08,
2007-03,3.15,
2007-04,3.21,
2007-05,3.26,
2007-06,3.32,
2007-07,3.40,
2007-08,3.47,
2007-09,3.51,
2007-10,3.58,
2007-11,3.64,
2007-12,3.68,
2008-01,3.76,
2008-02,3.78,
2008-03,3.79,
2008-04,3.82,
2008-05,3.85,
2008-06,3.89,
2008-07,3.95,
2008-08,4.00,
2008-09,4.03,
2008-10,4.13,
2008-11,4.22,
2008-12,4.19,
2009-01,4.11,
2009-02,4.02,
2009-03,3.91,
2009-04,3.79,
2009-05,3.67,
2009-06,3.55,
2009-07,3.41,
2009-08,3.25,
2009-09,3.14,
2009-10,2.99,
2009-11,2.77,
2009-12,2.44,
2010-01,2.22,
2010-02,2.09,
2010-03,2.03,
2010-04,1.98,
2010-05,1.95,
2010-06,1.95,
2010-07,1.91,
2010-08,1.90,
2010-09,1.83,
2010-10,1.80,
2010-11,1.81,
2010-12,1.82,
2011-01,1.83,
2011-02,1.84,
2011-03,1.85,
2011-04,1.87,
2011-05,1.88,
2011-06,1.89,
2011-07,1.90,
2011-08,1.91,
2011-09,1.92,
2011-10,1.94,
2011-11,1.94,
2011-12,1.94,
2012-01,1.94,
2012-02,1.93,
2012-03,1.93,
2012-04,1.92,
2012-05,1.89,
2012-06,1.85,
2012-07,1.81,
2012-08,1.77,
2012-09,1.72,
2012-10,1.66,
2012-11,1.57,
2012-12,1.50,
2013-01,1.43,
2013-02,1.38,
2013-03,1.33,
2013-04,1.26,
2013-05,1.21,
2013-06,1.18,
2013-07,1.14,
2013-08,1.12,
2013-09,1.09,
2013-10,1.06,
2013-11,1.02,
2013-12,0.99,
2014-01,0.96,
2014-02,0.94,
2014-03,0.92,
2014-04,0.91,
2014-05,0.88,
2014-06,0.84,
2014-07,0.82,
2014-08,0.83,
2014-09,0.81,
2014-10,0.79,
2014-11,0.77,
2014-12,0.75,Provisional value
"","General: New business is collected in the same way as outstanding amounts for the sake of simplicity. This means that all outstanding deposit business at the end of the month has to be incorporated in the calculation of average rates of interest. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. Including non-financial corporations' deposits redeemable at notice of up to 3 months; including fidelity and growth premia. p = Provisional",
