"",BBK01.WZ3464,BBK01.WZ3464_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 15 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:09,
2001-05,6.66,
2001-06,6.65,
2001-07,6.65,
2001-08,6.65,
2001-09,6.64,
2001-10,6.63,
2001-11,6.62,
2001-12,6.62,
2002-01,6.61,
2002-02,6.60,
2002-03,6.60,
2002-04,6.60,
2002-05,6.59,
2002-06,6.59,
2002-07,6.58,
2002-08,6.56,
2002-09,6.55,
2002-10,6.54,
2002-11,6.53,
2002-12,6.52,
2003-01,6.50,
2003-02,6.49,
2003-03,6.48,
2003-04,6.46,
2003-05,6.45,
2003-06,6.43,
2003-07,6.42,
2003-08,6.40,
2003-09,6.39,
2003-10,6.38,
2003-11,6.37,
2003-12,6.36,
2004-01,6.34,
2004-02,6.33,
2004-03,6.31,
2004-04,6.30,
2004-05,6.29,
2004-06,6.28,
2004-07,6.26,
2004-08,6.25,
2004-09,6.24,
2004-10,6.22,
2004-11,6.20,
2004-12,6.18,
2005-01,6.16,
2005-02,6.14,
2005-03,6.11,
2005-04,6.08,
2005-05,6.05,
2005-06,6.03,
2005-07,6.00,
2005-08,5.97,
2005-09,5.94,
2005-10,5.91,
2005-11,5.88,
2005-12,5.85,
2006-01,5.82,
2006-02,5.80,
2006-03,5.77,
2006-04,5.75,
2006-05,5.73,
2006-06,5.70,
2006-07,5.68,
2006-08,5.66,
2006-09,5.63,
2006-10,5.61,
2006-11,5.59,
2006-12,5.56,
2007-01,5.55,
2007-02,5.53,
2007-03,5.51,
2007-04,5.49,
2007-05,5.47,
2007-06,5.45,
2007-07,5.43,
2007-08,5.41,
2007-09,5.40,
2007-10,5.38,
2007-11,5.36,
2007-12,5.35,
2008-01,5.34,
2008-02,5.32,
2008-03,5.31,
2008-04,5.30,
2008-05,5.28,
2008-06,5.27,
2008-07,5.26,
2008-08,5.25,
2008-09,5.24,
2008-10,5.23,
2008-11,5.22,
2008-12,5.20,
2009-01,5.19,
2009-02,5.18,
2009-03,5.16,
2009-04,5.14,
2009-05,5.13,
2009-06,5.11,
2009-07,5.09,
2009-08,5.07,
2009-09,5.05,
2009-10,5.02,
2009-11,5.00,
2009-12,4.98,
2010-01,4.96,
2010-02,4.94,
2010-03,4.92,
2010-04,4.90,
2010-05,4.88,
2010-06,4.85,
2010-07,4.83,
2010-08,4.80,
2010-09,4.78,
2010-10,4.76,
2010-11,4.74,
2010-12,4.72,
2011-01,4.71,
2011-02,4.69,
2011-03,4.67,
2011-04,4.65,
2011-05,4.63,
2011-06,4.62,
2011-07,4.60,
2011-08,4.57,
2011-09,4.55,
2011-10,4.53,
2011-11,4.51,
2011-12,4.49,
2012-01,4.47,
2012-02,4.45,
2012-03,4.43,
2012-04,4.41,
2012-05,4.38,
2012-06,4.36,
2012-07,4.34,
2012-08,4.31,
2012-09,4.29,
2012-10,4.27,
2012-11,4.25,
2012-12,4.23,
2013-01,4.21,
2013-02,4.19,
2013-03,4.17,
2013-04,4.16,
2013-05,4.14,
2013-06,4.12,
2013-07,4.11,
2013-08,4.09,
2013-09,4.08,
2013-10,4.07,
2013-11,4.06,
2013-12,4.05,
2014-01,4.04,
2014-02,4.03,
2014-03,4.01,
2014-04,4.00,
2014-05,3.99,
2014-06,3.97,
2014-07,3.95,
2014-08,3.93,
2014-09,3.91,
2014-10,3.88,
2014-11,3.86,
2014-12,3.83,
2015-01,3.81,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
