"",BBK01.OUP105,BBK01.OUP105_FLAGS
1992-02,-,Nothing exists
1992-03,-,Nothing exists
1992-04,-,Nothing exists
1992-05,-,Nothing exists
1992-06,-,Nothing exists
1992-07,-,Nothing exists
1992-08,-,Nothing exists
1992-09,-,Nothing exists
1992-10,-,Nothing exists
1992-11,-,Nothing exists
1992-12,-,Nothing exists
1993-01,-,Nothing exists
1993-02,-,Nothing exists
1993-03,-,Nothing exists
1993-04,-,Nothing exists
1993-05,-,Nothing exists
1993-06,-,Nothing exists
1993-07,-,Nothing exists
1993-08,-,Nothing exists
1993-09,-,Nothing exists
1993-10,-,Nothing exists
1993-11,-,Nothing exists
1993-12,1.591,
1994-01,0.791,
1994-02,0.828,
1994-03,0.982,
1994-04,0.980,
1994-05,1.130,
1994-06,1.146,
1994-07,1.252,
1994-08,1.261,
1994-09,1.170,
1994-10,1.239,
1994-11,1.295,
1994-12,1.435,
1995-01,1.330,
1995-02,1.334,
1995-03,1.306,
1995-04,1.378,
1995-05,1.459,
1995-06,1.393,
1995-07,1.561,
1995-08,1.783,
1995-09,1.953,
1995-10,1.986,
1995-11,1.967,
1995-12,1.670,
1996-01,1.764,
1996-02,1.731,
1996-03,1.702,
1996-04,1.640,
1996-05,1.644,
1996-06,1.905,
1996-07,1.692,
1996-08,1.619,
1996-09,1.600,
1996-10,1.596,
1996-11,1.603,
1996-12,1.941,
1997-01,2.176,
1997-02,2.430,
1997-03,2.488,
1997-04,2.454,
1997-05,2.554,
1997-06,2.609,
1997-07,2.597,
1997-08,2.549,
1997-09,2.560,
1997-10,2.495,
1997-11,2.712,
1997-12,2.789,
1998-01,2.779,
1998-02,2.716,
1998-03,2.975,
1998-04,2.556,
1998-05,2.473,
1998-06,2.450,
1998-07,2.333,
1998-08,2.282,
1998-09,2.027,
1998-10,2.049,
1998-11,2.062,
1998-12,1.924,
1999-01,1.199,
1999-02,1.236,
1999-03,1.084,
1999-04,1.029,
1999-05,1.028,
1999-06,1.258,
1999-07,1.245,
1999-08,1.234,
1999-09,1.365,
1999-10,1.324,
1999-11,1.208,
1999-12,1.109,
2000-01,1.070,
2000-02,1.089,
2000-03,1.112,
2000-04,1.165,
2000-05,1.156,
2000-06,1.195,
2000-07,1.254,
2000-08,1.417,
2000-09,1.403,
2000-10,1.410,
2000-11,1.462,
2000-12,1.591,
2001-01,1.609,
2001-02,1.652,
2001-03,1.786,
2001-04,1.566,
2001-05,1.690,
2001-06,1.774,
2001-07,1.741,
2001-08,1.741,
2001-09,1.787,
2001-10,1.640,
2001-11,1.471,
2001-12,1.567,
2002-01,1.675,
2002-02,1.676,
2002-03,1.838,
2002-04,1.705,
2002-05,2.392,
2002-06,2.314,
2002-07,2.407,
2002-08,2.361,
2002-09,2.594,
2002-10,2.381,
2002-11,2.465,
2002-12,2.292,
2003-01,2.283,
2003-02,2.299,
2003-03,2.307,
2003-04,2.336,
2003-05,2.120,
2003-06,2.565,
2003-07,2.857,
2003-08,2.959,
2003-09,2.805,
2003-10,3.601,
2003-11,3.802,
2003-12,3.746,
2004-01,3.805,
2004-02,3.817,
2004-03,4.229,
2004-04,4.360,
2004-05,4.346,
2004-06,4.641,
2004-07,5.553,
2004-08,5.659,
2004-09,6.141,
2004-10,6.216,
2004-11,6.213,
2004-12,6.336,
2005-01,8.003,
2005-02,8.034,
2005-03,7.448,
2005-04,7.529,
2005-05,8.389,
2005-06,9.248,
2005-07,9.157,
2005-08,8.984,
2005-09,9.099,
2005-10,9.040,
2005-11,9.107,
2005-12,9.619,
2006-01,9.597,
2006-02,9.792,
2006-03,9.570,
2006-04,9.493,
2006-05,9.345,
2006-06,9.520,
2006-07,9.534,
2006-08,9.540,
2006-09,9.467,
2006-10,9.386,
2006-11,9.046,
2006-12,9.229,
2007-01,9.399,
2007-02,9.487,
2007-03,9.328,
2007-04,9.483,
2007-05,9.579,
2007-06,9.383,
2007-07,9.256,
2007-08,9.442,
2007-09,9.091,
2007-10,9.052,
2007-11,8.944,
2007-12,9.122,
2008-01,9.134,
2008-02,9.213,
2008-03,4.655,
2008-04,5.083,
2008-05,5.071,
2008-06,4.951,
2008-07,5.092,
2008-08,5.163,
2008-09,5.268,
2008-10,5.556,
2008-11,5.440,
2008-12,5.077,
2009-01,5.318,
2009-02,5.188,
2009-03,5.001,
2009-04,5.512,
2009-05,5.369,
2009-06,5.745,
2009-07,5.635,
2009-08,5.555,
2009-09,5.253,
2009-10,5.253,
2009-11,5.288,
2009-12,5.234,
2010-01,5.372,
2010-02,5.546,
2010-03,5.224,
2010-04,5.329,
2010-05,5.579,
2010-06,5.533,
2010-07,5.521,
2010-08,5.682,
2010-09,5.257,
2010-10,5.207,
2010-11,5.374,
2010-12,5.746,
2011-01,5.440,
2011-02,5.592,
2011-03,5.135,
2011-04,4.942,
2011-05,5.159,
2011-06,5.203,
2011-07,5.194,
2011-08,5.204,
2011-09,5.173,
2011-10,4.995,
2011-11,4.922,
2011-12,4.995,
2012-01,4.855,
2012-02,4.757,
2012-03,4.782,
2012-04,4.830,
2012-05,4.876,
2012-06,4.811,
2012-07,5.014,
2012-08,4.864,
2012-09,4.712,
2012-10,4.726,
2012-11,4.419,
2012-12,4.327,
2013-01,3.970,
2013-02,4.163,
2013-03,4.311,
2013-04,2.330,
2013-05,2.088,
2013-06,1.942,
2013-07,1.845,
2013-08,1.894,
2013-09,1.918,
2013-10,1.696,
2013-11,1.901,
2013-12,1.894,
2014-01,1.919,
2014-02,1.808,
2014-03,1.914,
2014-04,1.907,
2014-05,1.929,
2014-06,1.869,
2014-07,2.012,
2014-08,2.102,
2014-09,2.240,
2014-10,2.323,
2014-11,2.461,
2014-12,2.524,Provisional value
