"",BBK01.OUA057,BBK01.OUA057_FLAGS
2000-02,90.550,
2000-03,91.543,
2000-04,91.233,
2000-05,92.573,
2000-06,94.093,
2000-07,95.251,
2000-08,97.008,
2000-09,99.541,
2000-10,100.434,
2000-11,102.120,
2000-12,104.397,
2001-01,107.272,
2001-02,107.422,
2001-03,107.065,
2001-04,105.115,
2001-05,104.003,
2001-06,103.175,
2001-07,101.893,
2001-08,100.698,
2001-09,99.938,
2001-10,98.385,
2001-11,97.281,
2001-12,97.203,
2002-01,95.241,
2002-02,94.339,
2002-03,93.291,
2002-04,91.502,
2002-05,90.452,
2002-06,90.375,
2002-07,90.358,
2002-08,90.291,
2002-09,90.020,
2002-10,89.121,
2002-11,88.494,
2002-12,88.500,
2003-01,87.638,
2003-02,86.488,
2003-03,84.987,
2003-04,82.614,
2003-05,81.072,
2003-06,79.636,
2003-07,77.743,
2003-08,76.278,
2003-09,75.557,
2003-10,75.389,
2003-11,75.586,
2003-12,76.449,
2004-01,76.490,
2004-02,76.140,
2004-03,76.260,
2004-04,75.034,
2004-05,74.205,
2004-06,73.779,
2004-07,73.985,
2004-08,74.029,
2004-09,73.926,
2004-10,74.498,
2004-11,75.223,
2004-12,76.669,
2005-01,77.093,
2005-02,77.665,
2005-03,78.150,
2005-04,77.757,
2005-05,77.331,
2005-06,76.631,
2005-07,76.103,
2005-08,75.144,
2005-09,73.572,
2005-10,73.367,
2005-11,73.626,
2005-12,74.362,
2006-01,75.607,
2006-02,75.882,
2006-03,76.673,
2006-04,76.900,
2006-05,78.052,
2006-06,79.378,
2006-07,80.445,
2006-08,81.992,
2006-09,83.159,
2006-10,85.277,
2006-11,87.880,
2006-12,89.821,
2007-01,92.390,
2007-02,94.446,
2007-03,96.029,
2007-04,96.292,
2007-05,96.105,
2007-06,96.761,
2007-07,97.467,
2007-08,97.858,
2007-09,98.447,
2007-10,99.550,
2007-11,100.543,
2007-12,101.433,
2008-01,101.919,
2008-02,101.070,
2008-03,98.978,
2008-04,97.646,
2008-05,96.163,
2008-06,95.395,
2008-07,94.895,
2008-08,93.803,
2008-09,92.902,
2008-10,95.827,
2008-11,99.545,
2008-12,103.213,
2009-01,103.710,
2009-02,103.686,
2009-03,104.400,
2009-04,105.253,
2009-05,106.361,
2009-06,107.282,
2009-07,108.311,
2009-08,109.130,
2009-09,110.286,
2009-10,112.500,
2009-11,113.303,
2009-12,112.099,
2010-01,110.619,
2010-02,109.960,
2010-03,109.440,
2010-04,107.418,
2010-05,105.301,
2010-06,104.073,
2010-07,101.842,
2010-08,99.982,
2010-09,97.629,
2010-10,96.342,
2010-11,96.847,
2010-12,96.583,
2011-01,96.366,
2011-02,96.366,
2011-03,96.423,
2011-04,95.622,
2011-05,95.544,
2011-06,95.327,
2011-07,95.330,
2011-08,95.153,
2011-09,94.539,
2011-10,94.176,
2011-11,92.309,
2011-12,91.307,
2012-01,90.343,
2012-02,89.735,
2012-03,88.790,
2012-04,88.271,
2012-05,87.109,
2012-06,86.136,
2012-07,85.140,
2012-08,83.563,
2012-09,81.833,
2012-10,80.838,
2012-11,79.483,
2012-12,77.718,
2013-01,76.007,
2013-02,74.363,
2013-03,73.423,
2013-04,71.736,
2013-05,69.662,
2013-06,68.720,
2013-07,67.660,
2013-08,66.644,
2013-09,65.789,
2013-10,65.641,
2013-11,65.652,
2013-12,65.217,
2014-01,64.844,
2014-02,65.007,
2014-03,64.922,
2014-04,64.660,
2014-05,64.421,
2014-06,63.298,
2014-07,63.873,
2014-08,64.736,
2014-09,65.183,
2014-10,64.968,
2014-11,64.487,
2014-12,63.282,Provisional value
