"",BBK01.WU0024,BBK01.WU0024_FLAGS
1967-06,-,Nothing exists
1967-07,-,Nothing exists
1967-08,-,Nothing exists
1967-09,-,Nothing exists
1967-10,-,Nothing exists
1967-11,-,Nothing exists
1967-12,-,Nothing exists
1968-01,-,Nothing exists
1968-02,-,Nothing exists
1968-03,-,Nothing exists
1968-04,-,Nothing exists
1968-05,-,Nothing exists
1968-06,-,Nothing exists
1968-07,-,Nothing exists
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,-,Nothing exists
1969-01,-,Nothing exists
1969-02,-,Nothing exists
1969-03,-,Nothing exists
1969-04,-,Nothing exists
1969-05,-,Nothing exists
1969-06,-,Nothing exists
1969-07,-,Nothing exists
1969-08,-,Nothing exists
1969-09,-,Nothing exists
1969-10,-,Nothing exists
1969-11,-,Nothing exists
1969-12,-,Nothing exists
1970-01,8.4,
1970-02,8.4,
1970-03,8.7,
1970-04,8.6,
1970-05,9.1,
1970-06,9.2,
1970-07,9.0,
1970-08,8.7,
1970-09,8.7,
1970-10,8.9,
1970-11,8.8,
1970-12,8.5,
1971-01,8.0,
1971-02,8.0,
1971-03,8.0,
1971-04,7.8,
1971-05,7.9,
1971-06,8.0,
1971-07,8.1,
1971-08,8.1,
1971-09,8.1,
1971-10,7.9,
1971-11,7.9,
1971-12,8.0,
1972-01,7.6,
1972-02,7.2,
1972-03,7.0,
1972-04,7.1,
1972-05,7.0,
1972-06,6.9,
1972-07,6.7,
1972-08,6.5,
1972-09,6.6,
1972-10,7.0,
1972-11,7.1,
1972-12,7.1,
1973-01,7.1,
1973-02,6.9,
1973-03,6.7,
1973-04,6.7,
1973-05,6.8,
1973-06,7.1,
1973-07,7.7,
1973-08,8.1,
1973-09,8.3,
1973-10,8.3,
1973-11,8.9,
1973-12,10.1,
1974-01,10.1,
1974-02,10.1,
1974-03,10.8,
1974-04,10.9,
1974-05,10.6,
1974-06,10.8,
1974-07,11.4,
1974-08,11.3,
1974-09,11.8,
1974-10,11.7,
1974-11,11.2,
1974-12,10.9,
1975-01,10.5,
1975-02,9.8,
1975-03,9.7,
1975-04,9.7,
1975-05,9.6,
1975-06,9.4,
1975-07,9.5,
1975-08,9.6,
1975-09,9.6,
1975-10,9.5,
1975-11,9.2,
1975-12,9.1,
1976-01,8.9,
1976-02,8.4,
1976-03,8.3,
1976-04,8.3,
1976-05,8.6,
1976-06,8.7,
1976-07,8.7,
1976-08,8.6,
1976-09,8.4,
1976-10,8.3,
1976-11,7.9,
1976-12,7.7,
1977-01,7.6,
1977-02,7.5,
1977-03,7.3,
1977-04,7.1,
1977-05,7.0,
1977-06,7.0,
1977-07,6.7,
1977-08,6.5,
1977-09,6.5,
1977-10,6.4,
1977-11,6.4,
1977-12,6.2,
1978-01,6.0,
1978-02,6.0,
1978-03,5.9,
1978-04,6.0,
1978-05,6.2,
1978-06,6.2,
1978-07,6.3,
1978-08,6.3,
1978-09,6.1,
1978-10,6.1,
1978-11,6.3,
1978-12,6.3,
1979-01,6.4,
1979-02,6.6,
1979-03,6.7,
1979-04,6.8,
1979-05,7.3,
1979-06,7.3,
1979-07,7.1,
1979-08,7.1,
1979-09,7.2,
1979-10,7.6,
1979-11,8.1,
1979-12,7.8,
1980-01,8.0,
1980-02,8.8,
1980-03,10.2,
1980-04,9.9,
1980-05,8.8,
1980-06,8.4,
1980-07,8.3,
1980-08,8.2,
1980-09,8.7,
1980-10,9.1,
1980-11,9.7,
1980-12,9.7,
1981-01,9.6,
1981-02,10.4,
1981-03,10.6,
1981-04,10.5,
1981-05,11.0,
1981-06,11.3,
1981-07,11.2,
1981-08,11.4,
1981-09,11.6,
1981-10,11.1,
1981-11,10.6,
1981-12,10.2,
1982-01,10.3,
1982-02,10.3,
1982-03,10.0,
1982-04,9.5,
1982-05,9.3,
1982-06,9.7,
1982-07,9.6,
1982-08,9.6,
1982-09,9.7,
1982-10,9.4,
1982-11,9.1,
1982-12,8.8,
1983-01,8.5,
1983-02,8.7,
1983-03,8.3,
1983-04,8.0,
1983-05,7.9,
1983-06,8.2,
1983-07,8.3,
1983-08,8.4,
1983-09,8.4,
1983-10,8.3,
1983-11,8.2,
1983-12,8.3,
1984-01,8.1,
1984-02,7.9,
1984-03,7.8,
1984-04,7.9,
1984-05,8.0,
1984-06,8.2,
1984-07,8.3,
1984-08,8.2,
1984-09,7.9,
1984-10,7.7,
1984-11,7.5,
1984-12,7.4,
1985-01,7.4,
1985-02,7.7,
1985-03,7.8,
1985-04,7.6,
1985-05,7.4,
1985-06,7.3,
1985-07,7.2,
1985-08,7.0,
1985-09,6.9,
1985-10,7.0,
1985-11,7.2,
1985-12,7.0,
1986-01,6.9,
1986-02,6.8,
1986-03,6.6,
1986-04,6.5,
1986-05,6.7,
1986-06,6.7,
1986-07,6.6,
1986-08,6.5,
1986-09,6.5,
1986-10,6.7,
1986-11,6.7,
1986-12,6.5,
1987-01,6.4,
1987-02,6.4,
1987-03,6.3,
1987-04,6.2,
1987-05,6.1,
1987-06,6.2,
1987-07,6.4,
1987-08,6.6,
1987-09,6.7,
1987-10,6.8,
1987-11,6.4,
1987-12,6.2,
1988-01,6.1,
1988-02,5.9,
1988-03,5.8,
1988-04,5.8,
1988-05,6.0,
1988-06,6.0,
1988-07,6.2,
1988-08,6.3,
1988-09,6.2,
1988-10,6.1,
1988-11,6.0,
1988-12,6.0,
1989-01,6.2,
1989-02,6.6,
1989-03,6.8,
1989-04,6.8,
1989-05,7.1,
1989-06,7.1,
1989-07,7.0,
1989-08,7.0,
1989-09,7.2,
1989-10,7.5,
1989-11,7.8,
1989-12,7.8,
1990-01,8.1,
1990-02,9.0,
1990-03,9.3,
1990-04,9.1,
1990-05,9.3,
1990-06,9.3,
1990-07,9.1,
1990-08,9.2,
1990-09,9.5,
1990-10,9.6,
1990-11,9.6,
1990-12,9.6,
1991-01,9.6,
1991-02,9.3,
1991-03,9.1,
1991-04,9.1,
1991-05,9.1,
1991-06,8.9,
1991-07,9.2,
1991-08,9.4,
1991-09,9.2,
1991-10,9.0,
1991-11,9.1,
1991-12,9.3,
1992-01,9.0,
1992-02,8.7,
1992-03,8.8,
1992-04,8.9,
1992-05,9.0,
1992-06,9.1,
1992-07,9.2,
1992-08,9.1,
1992-09,8.9,
1992-10,8.4,
1992-11,8.3,
1992-12,8.1,
1993-01,7.9,
1993-02,7.6,
1993-03,7.1,
1993-04,7.1,
1993-05,7.1,
1993-06,7.1,
1993-07,6.9,
1993-08,6.6,
1993-09,6.3,
1993-10,6.1,
1993-11,6.0,
1993-12,5.9,
1994-01,5.9,
1994-02,6.1,
1994-03,6.4,
1994-04,6.5,
1994-05,6.7,
1994-06,7.0,
1994-07,6.9,
1994-08,7.1,
1994-09,7.5,
1994-10,7.6,
1994-11,7.5,
1994-12,7.6,
1995-01,7.6,
1995-02,7.5,
1995-03,7.4,
1995-04,7.1,
1995-05,6.8,
1995-06,6.7,
1995-07,6.7,
1995-08,6.6,
1995-09,6.4,
1995-10,6.3,
1995-11,6.1,
1995-12,5.8,
1996-01,5.6,
1996-02,6.0,
1996-03,6.1,
1996-04,6.0,
1996-05,6.0,
1996-06,6.1,
1996-07,6.1,
1996-08,5.9,
1996-09,5.7,
1996-10,5.5,
1996-11,5.5,
1996-12,5.4,
1997-01,5.4,
1997-02,5.1,
1997-03,5.4,
1997-04,5.5,
1997-05,5.4,
1997-06,5.4,
1997-07,5.3,
1997-08,5.4,
1997-09,5.5,
1997-10,5.6,
1997-11,5.8,
1997-12,5.6,
1998-01,5.4,
1998-02,5.3,
1998-03,5.2,
1998-04,5.2,
1998-05,5.3,
1998-06,5.3,
1998-07,5.2,
1998-08,5.3,
1998-09,5.6,
1998-10,5.6,
1998-11,5.3,
1998-12,5.1,
1999-01,4.9,
1999-02,5.0,
1999-03,5.2,
1999-04,4.8,
1999-05,4.7,
1999-06,5.1,
1999-07,5.4,
1999-08,5.8,
1999-09,6.0,
1999-10,6.2,
1999-11,6.0,
1999-12,6.1,
2000-01,6.2,
2000-02,6.3,
2000-03,6.1,
2000-04,6.1,
2000-05,6.4,
2000-06,6.3,
2000-07,6.4,
2000-08,6.4,
2000-09,6.4,
2000-10,6.4,
2000-11,6.5,
2000-12,6.3,
2001-01,6.0,
2001-02,6.0,
2001-03,5.8,
2001-04,6.0,
2001-05,6.0,
2001-06,5.9,
2001-07,6.2,
2001-08,6.1,
2001-09,6.2,
2001-10,6.3,
2001-11,6.6,
2001-12,6.9,
2002-01,5.9,
2002-02,6.0,
2002-03,6.0,
2002-04,5.9,
2002-05,5.9,
2002-06,6.0,
2002-07,5.8,
2002-08,5.6,
2002-09,5.3,
2002-10,5.3,
2002-11,5.1,
2002-12,4.9,
2003-01,4.6,
2003-02,4.6,
2003-03,4.6,
2003-04,4.7,
2003-05,4.4,
2003-06,4.1,
2003-07,4.3,
2003-08,4.6,
2003-09,4.5,
2003-10,4.5,
2003-11,4.3,
2003-12,4.2,
2004-01,4.1,
2004-02,4.1,
2004-03,3.8,
2004-04,4.1,
2004-05,4.3,
2004-06,4.3,
2004-07,4.2,
2004-08,4.0,
2004-09,4.0,
2004-10,3.8,
2004-11,3.7,
2004-12,3.5,
2005-01,3.5,
2005-02,3.4,
2005-03,3.4,
2005-04,3.3,
2005-05,3.2,
2005-06,3.0,
2005-07,3.0,
2005-08,3.0,
2005-09,2.9,
2005-10,3.1,
2005-11,3.4,
2005-12,3.4,
2006-01,3.4,
2006-02,3.6,
2006-03,3.8,
2006-04,4.0,
2006-05,4.1,
2006-06,4.2,
2006-07,4.4,
2006-08,4.3,
2006-09,4.2,
2006-10,4.2,
2006-11,4.1,
2006-12,4.2,
2007-01,4.4,
2007-02,4.4,
2007-03,4.3,
2007-04,4.5,
2007-05,4.6,
2007-06,4.9,
2007-07,4.9,
2007-08,4.8,
2007-09,4.8,
2007-10,4.8,
2007-11,4.5,
2007-12,4.6,
2008-01,4.4,
2008-02,4.3,
2008-03,4.4,
2008-04,4.6,
2008-05,4.8,
2008-06,5.2,
2008-07,5.3,
2008-08,5.0,
2008-09,5.2,
2008-10,5.4,
2008-11,5.0,
2008-12,4.6,
2009-01,4.3,
2009-02,4.3,
2009-03,4.4,
2009-04,4.5,
2009-05,4.3,
2009-06,4.3,
2009-07,4.0,
2009-08,3.8,
2009-09,3.6,
2009-10,3.7,
2009-11,3.6,
2009-12,3.6,
2010-01,3.7,
2010-02,3.7,
2010-03,3.6,
2010-04,3.5,
2010-05,3.6,
2010-06,3.7,
2010-07,3.7,
2010-08,3.5,
2010-09,3.5,
2010-10,3.6,
2010-11,3.8,
2010-12,4.4,
2011-01,4.5,
2011-02,4.6,
2011-03,4.6,
2011-04,3.8,
2011-05,3.6,
2011-06,3.4,
2011-07,3.3,
2011-08,2.9,
2011-09,2.9,
2011-10,3.0,
2011-11,3.2,
2011-12,3.4,
2012-01,3.0,
2012-02,2.9,
2012-03,3.0,
2012-04,2.9,
2012-05,2.7,
2012-06,2.6,
2012-07,2.4,
2012-08,2.3,
2012-09,2.2,
2012-10,2.1,
2012-11,2.1,
2012-12,1.9,
2013-01,2.0,
2013-02,2.2,
2013-03,2.1,
2013-04,2.0,
2013-05,2.1,
2013-06,2.3,
2013-07,2.4,
2013-08,2.5,
2013-09,2.8,
2013-10,2.6,
2013-11,2.5,
2013-12,2.6,
2014-01,2.5,
2014-02,2.0,
2014-03,2.1,
2014-04,2.1,
2014-05,2.1,
2014-06,2.0,
2014-07,1.8,
2014-08,1.6,
2014-09,1.5,
2014-10,1.4,
2014-11,1.3,
2014-12,1.2,
2015-01,1.1,
