"",BBK01.OUM356,BBK01.OUM356_FLAGS
"",Loans to local government and local government associations / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:27,
1999-01,18.383,
1999-02,18.713,
1999-03,19.082,
1999-04,19.310,
1999-05,19.470,
1999-06,19.574,
1999-07,19.912,
1999-08,20.068,
1999-09,20.358,
1999-10,20.554,
1999-11,20.937,
1999-12,21.430,
2000-01,21.600,
2000-02,21.865,
2000-03,22.076,
2000-04,22.227,
2000-05,22.263,
2000-06,22.593,
2000-07,22.898,
2000-08,23.033,
2000-09,23.259,
2000-10,23.480,
2000-11,23.768,
2000-12,24.119,
2001-01,24.082,
2001-02,24.045,
2001-03,24.125,
2001-04,24.419,
2001-05,24.382,
2001-06,24.467,
2001-07,24.442,
2001-08,24.383,
2001-09,24.430,
2001-10,24.503,
2001-11,24.657,
2001-12,24.785,
2002-01,24.568,
2002-02,24.397,
2002-03,24.295,
2002-04,24.690,
2002-05,24.356,
2002-06,24.230,
2002-07,24.322,
2002-08,24.385,
2002-09,24.163,
2002-10,24.041,
2002-11,24.006,
2002-12,23.972,
2003-01,24.041,
2003-02,23.898,
2003-03,23.824,
2003-04,23.805,
2003-05,23.895,
2003-06,23.612,
2003-07,23.636,
2003-08,23.653,
2003-09,23.714,
2003-10,23.913,
2003-11,23.792,
2003-12,23.786,
2004-01,23.873,
2004-02,23.927,
2004-03,23.858,
2004-04,23.881,
2004-05,23.937,
2004-06,23.911,
2004-07,23.856,
2004-08,23.927,
2004-09,24.471,
2004-10,25.875,
2004-11,26.653,
2004-12,27.116,
2005-01,26.792,
2005-02,27.063,
2005-03,27.575,
2005-04,27.709,
2005-05,28.119,
2005-06,28.560,
2005-07,28.969,
2005-08,28.830,
2005-09,28.710,
2005-10,28.582,
2005-11,28.785,
2005-12,28.544,
2006-01,28.660,
2006-02,28.708,
2006-03,28.617,
2006-04,28.857,
2006-05,28.814,
2006-06,29.326,
2006-07,29.510,
2006-08,29.833,
2006-09,30.340,
2006-10,30.267,
2006-11,30.877,
2006-12,31.027,
2007-01,31.332,
2007-02,31.264,
2007-03,31.343,
2007-04,31.342,
2007-05,31.376,
2007-06,31.384,
2007-07,31.299,
2007-08,31.648,
2007-09,31.332,
2007-10,30.575,
2007-11,30.690,
2007-12,30.784,
2008-01,29.617,
2008-02,29.980,
2008-03,29.749,
2008-04,29.582,
2008-05,29.391,
2008-06,28.923,
2008-07,28.713,
2008-08,28.388,
2008-09,28.086,
2008-10,27.771,
2008-11,27.571,
2008-12,27.189,
2009-01,26.908,
2009-02,26.825,
2009-03,26.574,
2009-04,26.528,
2009-05,26.395,
2009-06,26.174,
2009-07,26.131,
2009-08,26.204,
2009-09,26.030,
2009-10,25.988,
2009-11,26.054,
2009-12,25.900,
2010-01,25.912,
2010-02,25.834,
2010-03,25.751,
2010-04,25.725,
2010-05,25.610,
2010-06,25.268,
2010-07,25.125,
2010-08,25.155,
2010-09,24.888,
2010-10,24.832,
2010-11,24.721,
2010-12,24.521,
2011-01,24.417,
2011-02,24.303,
2011-03,24.146,
2011-04,24.054,
2011-05,23.859,
2011-06,23.607,
2011-07,23.584,
2011-08,23.537,
2011-09,23.391,
2011-10,23.319,
2011-11,23.077,
2011-12,22.651,
2012-01,22.576,
2012-02,22.512,
2012-03,22.283,
2012-04,22.200,
2012-05,22.325,
2012-06,22.034,
2012-07,21.754,
2012-08,21.349,
2012-09,21.099,
2012-10,21.014,
2012-11,20.946,
2012-12,20.659,
2013-01,20.634,
2013-02,20.541,
2013-03,20.250,
2013-04,20.136,
2013-05,19.933,
2013-06,19.735,
2013-07,19.665,
2013-08,19.576,
2013-09,19.340,
2013-10,19.257,
2013-11,19.170,
2013-12,18.918,
2014-01,18.830,
2014-02,18.737,
2014-03,18.519,
2014-04,18.373,
2014-05,18.335,
2014-06,18.132,
2014-07,18.145,
2014-08,18.108,
2014-09,17.917,
2014-10,17.908,
2014-11,17.856,
2014-12,17.368,Provisional value
