"",BBK01.SUD273,BBK01.SUD273_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 0.25 million and up to EUR 1 million with collateral and or guarantees, initial rate fixation of over 10 years",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:36,
2010-06,149,
2010-07,77,
2010-08,93,
2010-09,139,
2010-10,122,
2010-11,100,
2010-12,167,
2011-01,73,
2011-02,65,
2011-03,107,
2011-04,75,
2011-05,112,
2011-06,87,
2011-07,113,
2011-08,68,
2011-09,65,
2011-10,89,
2011-11,115,
2011-12,163,
2012-01,66,
2012-02,70,
2012-03,104,
2012-04,88,
2012-05,68,
2012-06,114,
2012-07,68,
2012-08,97,
2012-09,100,
2012-10,79,
2012-11,95,
2012-12,106,
2013-01,58,
2013-02,56,
2013-03,92,
2013-04,70,
2013-05,87,
2013-06,93,
2013-07,105,
2013-08,82,
2013-09,83,
2013-10,67,
2013-11,68,
2013-12,147,
2014-01,51,
2014-02,87,
2014-03,94,
2014-04,79,
2014-05,108,
2014-06,100,
2014-07,102,
2014-08,76,
2014-09,90,
2014-10,94,
2014-11,109,
2014-12,160,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
