"",BBK01.OUM179,BBK01.OUM179_FLAGS
"",Liabilities vis-à-vis non-banks (non-MFIs) arising from repurchase agreements (repos) / Mortage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:18:54,
1999-01,-,Nothing exists
1999-02,-,Nothing exists
1999-03,-,Nothing exists
1999-04,-,Nothing exists
1999-05,-,Nothing exists
1999-06,-,Nothing exists
1999-07,-,Nothing exists
1999-08,-,Nothing exists
1999-09,-,Nothing exists
1999-10,-,Nothing exists
1999-11,-,Nothing exists
1999-12,-,Nothing exists
2000-01,-,Nothing exists
2000-02,-,Nothing exists
2000-03,-,Nothing exists
2000-04,-,Nothing exists
2000-05,-,Nothing exists
2000-06,-,Nothing exists
2000-07,-,Nothing exists
2000-08,-,Nothing exists
2000-09,-,Nothing exists
2000-10,-,Nothing exists
2000-11,0.216,
2000-12,0.217,
2001-01,-,Nothing exists
2001-02,-,Nothing exists
2001-03,-,Nothing exists
2001-04,-,Nothing exists
2001-05,-,Nothing exists
2001-06,-,Nothing exists
2001-07,-,Nothing exists
2001-08,-,Nothing exists
2001-09,-,Nothing exists
2001-10,-,Nothing exists
2001-11,0.696,
2001-12,0.781,
2002-01,0.976,
2002-02,0.826,
2002-03,0.640,
2002-04,0.257,
2002-05,0.255,
2002-06,0.255,
2002-07,0.201,
2002-08,-,Nothing exists
2002-09,0.027,
2002-10,0.129,
2002-11,0.129,
2002-12,0.463,
2003-01,0.414,
2003-02,0.552,
2003-03,0.293,
2003-04,0.491,
2003-05,0.340,
2003-06,0.632,
2003-07,0.101,
2003-08,0.104,
2003-09,0.105,
2003-10,0.105,
2003-11,0.105,
2003-12,0.003,
2004-01,-,Nothing exists
2004-02,0.003,
2004-03,0.201,
2004-04,0.201,
2004-05,0.198,
2004-06,0.198,
2004-07,0.198,
2004-08,-,Nothing exists
2004-09,-,Nothing exists
2004-10,0.115,
2004-11,0.115,
2004-12,0.115,
2005-01,0.175,
2005-02,0.174,
2005-03,0.176,
2005-04,0.184,
2005-05,0.187,
2005-06,0.188,
2005-07,-,Nothing exists
2005-08,-,Nothing exists
2005-09,0.334,
2005-10,-,Nothing exists
2005-11,-,Nothing exists
2005-12,-,Nothing exists
2006-01,0.520,
2006-02,0.274,
2006-03,0.274,
2006-04,-,Nothing exists
2006-05,-,Nothing exists
2006-06,-,Nothing exists
2006-07,-,Nothing exists
2006-08,0.077,
2006-09,0.077,
2006-10,0.078,
2006-11,-,Nothing exists
2006-12,0.255,
2007-01,0.640,
2007-02,0.640,
2007-03,0.243,
2007-04,0.243,
2007-05,0.243,
2007-06,-,Nothing exists
2007-07,-,Nothing exists
2007-08,-,Nothing exists
2007-09,-,Nothing exists
2007-10,-,Nothing exists
2007-11,-,Nothing exists
2007-12,-,Nothing exists
2008-01,-,Nothing exists
2008-02,-,Nothing exists
2008-03,-,Nothing exists
2008-04,-,Nothing exists
2008-05,-,Nothing exists
2008-06,-,Nothing exists
2008-07,-,Nothing exists
2008-08,-,Nothing exists
2008-09,-,Nothing exists
2008-10,-,Nothing exists
2008-11,-,Nothing exists
2008-12,-,Nothing exists
2009-01,-,Nothing exists
2009-02,-,Nothing exists
2009-03,-,Nothing exists
2009-04,-,Nothing exists
2009-05,-,Nothing exists
2009-06,-,Nothing exists
2009-07,-,Nothing exists
2009-08,-,Nothing exists
2009-09,-,Nothing exists
2009-10,-,Nothing exists
2009-11,0.008,
2009-12,0.008,
2010-01,0.243,
2010-02,4.712,
2010-03,5.119,
2010-04,6.040,
2010-05,7.237,
2010-06,7.553,
2010-07,7.028,
2010-08,4.839,
2010-09,7.072,
2010-10,6.981,
2010-11,7.749,
2010-12,2.228,
2011-01,1.616,
2011-02,4.720,
2011-03,1.791,
2011-04,2.406,
2011-05,3.240,
2011-06,2.914,
2011-07,3.743,
2011-08,3.947,
2011-09,3.309,
2011-10,3.085,
2011-11,3.616,
2011-12,2.471,
2012-01,2.489,
2012-02,2.634,
2012-03,2.331,
2012-04,4.890,
2012-05,5.079,
2012-06,4.704,
2012-07,4.218,
2012-08,4.542,
2012-09,4.327,
2012-10,4.228,
2012-11,4.368,
2012-12,5.099,
2013-01,5.506,
2013-02,6.506,
2013-03,7.317,
2013-04,7.738,
2013-05,7.234,
2013-06,7.295,
2013-07,7.268,
2013-08,0.025,
2013-09,-,Nothing exists
2013-10,0.025,
2013-11,0.025,
2013-12,0.015,
2014-01,0.026,
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,-,Nothing exists
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,0.027,Provisional value
"","General: Included in fixed-term deposits; surveyed separately only from 1999 onwards. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
