"",BBK01.PQ8089,BBK01.PQ8089_FLAGS
"","Lending to health, veterinary and social work (enterprises and the professions) / Short-term / All categories of banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:33:33,
1989-01,.,No value available
1989-04,.,No value available
1989-07,3.201,
1989-10,3.858,
1990-01,3.490,
1990-04,3.679,
1990-07,3.764,
1990-10,4.429,
1991-01,4.090,
1991-04,4.266,
1991-07,4.269,
1991-10,5.046,
1992-01,4.568,
1992-04,4.510,
1992-07,4.340,
1992-10,5.283,
1993-01,4.794,
1993-04,4.863,
1993-07,4.774,
1993-10,5.532,
1994-01,4.823,
1994-04,4.756,
1994-07,4.675,
1994-10,5.462,
1995-01,5.475,
1995-04,5.440,
1995-07,5.444,
1995-10,6.495,
1996-01,6.016,
1996-04,5.969,
1996-07,5.761,
1996-10,7.072,
1997-01,6.303,
1997-04,6.136,
1997-07,5.848,
1997-10,6.940,
1998-01,6.508,
1998-04,6.424,
1998-07,6.527,
1998-10,7.429,
1999-01,6.601,
1999-04,6.139,
1999-07,5.765,
1999-10,6.167,
2000-01,5.743,
2000-04,5.769,
2000-07,5.676,
2000-10,6.488,
2001-01,6.039,
2001-04,6.062,
2001-07,6.012,
2001-10,6.438,
2002-01,6.076,
2002-04,6.156,
2002-07,5.999,
2002-10,6.647,
2003-01,6.221,
2003-04,6.098,
2003-07,5.865,
2003-10,6.684,
2004-01,5.954,
2004-04,5.961,
2004-07,5.784,
2004-10,6.076,
2005-01,5.803,
2005-04,5.614,
2005-07,5.417,
2005-10,5.774,
2006-01,5.425,
2006-04,5.278,
2006-07,5.167,
2006-10,5.601,
2007-01,5.229,
2007-04,5.181,
2007-07,4.928,
2007-10,5.407,
2008-01,5.141,
2008-04,4.977,
2008-07,4.897,
2008-10,5.389,
2009-01,5.091,
2009-04,5.168,
2009-07,4.995,
2009-10,5.278,
2010-01,5.017,
2010-04,5.051,
2010-07,4.977,
2010-10,5.275,
2011-01,4.989,
2011-04,5.181,
2011-07,4.971,
2011-10,5.398,
2012-01,5.339,
2012-04,5.477,
2012-07,5.131,
2012-10,5.577,
2013-01,5.583,
2013-04,5.315,
2013-07,4.996,
2013-10,5.205,
2014-01,4.848,
2014-04,4.740,
2014-07,4.402,
2014-10,4.672,
