"",BBK01.SU0058,BBK01.SU0058_FLAGS
"","Lending rates of banks / Instalment credits with maturities between 36 and 60 months, EUR 5,000 and more but not more than EUR 15,000, effective annual interest rate / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:28:57,
1986-06,9.82,
1986-07,9.84,
1986-08,9.81,
1986-09,9.82,
1986-10,9.83,
1986-11,9.82,
1986-12,9.80,
1987-01,9.80,
1987-02,9.71,
1987-03,9.55,
1987-04,9.33,
1987-05,9.29,
1987-06,9.28,
1987-07,9.28,
1987-08,9.32,
1987-09,9.40,
1987-10,9.59,
1987-11,9.62,
1987-12,9.44,
1988-01,9.35,
1988-02,9.33,
1988-03,9.31,
1988-04,9.29,
1988-05,9.27,
1988-06,9.29,
1988-07,9.63,
1988-08,9.82,
1988-09,9.97,
1988-10,9.99,
1988-11,9.98,
1988-12,10.00,
1989-01,10.04,
1989-02,10.48,
1989-03,10.60,
1989-04,10.62,
1989-05,10.84,
1989-06,11.05,
1989-07,11.27,
1989-08,11.37,
1989-09,11.41,
1989-10,11.97,
1989-11,12.27,
1989-12,12.32,
1990-01,12.34,
1990-02,12.62,
1990-03,12.86,
1990-04,12.94,
1990-05,12.98,
1990-06,13.00,
1990-07,13.01,
1990-08,13.03,
1990-09,13.05,
1990-10,13.14,
1990-11,13.26,
1990-12,13.35,
1991-01,13.34,
1991-02,13.53,
1991-03,13.67,
1991-04,13.69,
1991-05,13.73,
1991-06,13.77,
1991-07,13.80,
1991-08,14.00,
1991-09,14.44,
1991-10,14.48,
1991-11,14.52,
1991-12,14.54,
1992-01,14.85,
1992-02,14.93,
1992-03,14.95,
1992-04,14.97,
1992-05,15.01,
1992-06,15.03,
1992-07,15.14,
1992-08,15.66,
1992-09,15.69,
1992-10,15.49,
1992-11,15.41,
1992-12,15.39,
1993-01,15.34,
1993-02,15.16,
1993-03,15.06,
1993-04,14.90,
1993-05,14.75,
1993-06,14.72,
1993-07,14.68,
1993-08,14.54,
1993-09,14.39,
1993-10,14.25,
1993-11,14.03,
1993-12,13.92,
1994-01,13.88,
1994-02,13.85,
1994-03,13.78,
1994-04,13.71,
1994-05,13.52,
1994-06,13.35,
1994-07,13.33,
1994-08,13.32,
1994-09,13.35,
1994-10,13.35,
1994-11,13.34,
1994-12,13.33,
1995-01,13.34,
1995-02,13.34,
1995-03,13.30,
1995-04,13.11,
1995-05,13.00,
1995-06,12.92,
1995-07,12.86,
1995-08,12.90,
1995-09,12.60,
1995-10,12.54,
1995-11,12.49,
1995-12,12.40,
1996-01,12.18,
1996-02,12.14,
1996-03,12.12,
1996-04,11.98,
1996-05,11.73,
1996-06,11.67,
1996-07,11.63,
1996-08,11.64,
1996-09,11.63,
1996-10,11.59,
1996-11,11.31,
1996-12,11.28,
1997-01,11.28,
1997-02,11.22,
1997-03,11.12,
1997-04,11.03,
1997-05,10.93,
1997-06,10.96,
1997-07,11.00,
1997-08,10.97,
1997-09,11.00,
1997-10,10.94,
1997-11,10.96,
1997-12,10.95,
1998-01,10.96,
1998-02,10.90,
1998-03,10.78,
1998-04,10.65,
1998-05,10.60,
1998-06,10.65,
1998-07,10.76,
1998-08,10.69,
1998-09,10.63,
1998-10,10.49,
1998-11,10.43,
1998-12,10.42,
1999-01,10.36,
1999-02,10.30,
1999-03,10.29,
1999-04,10.17,
1999-05,10.07,
1999-06,10.06,
1999-07,10.05,
1999-08,10.11,
1999-09,10.09,
1999-10,10.15,
1999-11,10.09,
1999-12,10.14,
2000-01,10.18,
2000-02,10.18,
2000-03,10.18,
2000-04,10.17,
2000-05,10.28,
2000-06,10.44,
2000-07,10.50,
2000-08,10.60,
2000-09,10.64,
2000-10,10.69,
2000-11,10.73,
2000-12,10.80,
2001-01,10.82,
2001-02,10.82,
2001-03,10.76,
2001-04,10.71,
2001-05,10.75,
2001-06,10.76,
2001-07,10.78,
2001-08,10.80,
2001-09,10.80,
2001-10,10.76,
2001-11,10.65,
2001-12,10.64,
2002-01,10.65,
2002-02,10.73,
2002-03,10.71,
2002-04,10.68,
2002-05,10.73,
2002-06,10.73,
2002-07,10.74,
2002-08,10.71,
2002-09,10.76,
2002-10,10.74,
2002-11,10.70,
2002-12,10.64,
2003-01,10.69,
2003-02,10.62,
2003-03,10.38,
2003-04,10.41,
2003-05,10.50,
2003-06,10.39,
"","General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. Calculated on the basis of reported monthly rates (of original amount of credit taken up) and reported annual rates on the respective amount of debt and on the basis of the respective processing fee, taking due account of reported maturities. Up to October 1996, credits of DM 5,000 and more but less than DM 15,000 and maturities of more than 24 months but not more than 48 months; from November 1996 up to December 2001, DM 10,000 and more but not more than DM 30,000. From the reporting month September 2000, effective interest rates are calculated according to the ISMA method (International Securities Market Association). The use of the ISMA method (non-linear remuneration of less than one year) in this context tends to result in slightly lower effective annual interest rates.",
