"",BBK01.SUD268,BBK01.SUD268_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 0.25 million and up to EUR 1 million with collateral and/or guarantees, with floating rate or initial rate fixation up to 3 months",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:32,
2010-06,680,
2010-07,975,
2010-08,638,
2010-09,842,
2010-10,900,
2010-11,729,
2010-12,885,
2011-01,1059,
2011-02,816,
2011-03,924,
2011-04,997,
2011-05,855,
2011-06,880,
2011-07,972,
2011-08,794,
2011-09,896,
2011-10,944,
2011-11,781,
2011-12,911,
2012-01,990,
2012-02,638,
2012-03,768,
2012-04,880,
2012-05,727,
2012-06,712,
2012-07,879,
2012-08,762,
2012-09,745,
2012-10,807,
2012-11,626,
2012-12,671,
2013-01,852,
2013-02,613,
2013-03,648,
2013-04,855,
2013-05,615,
2013-06,538,
2013-07,726,
2013-08,508,
2013-09,568,
2013-10,747,
2013-11,469,
2013-12,545,
2014-01,734,
2014-02,465,
2014-03,636,
2014-04,794,
2014-05,540,
2014-06,585,
2014-07,892,
2014-08,463,
2014-09,573,
2014-10,771,
2014-11,471,
2014-12,601,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. Excluding overdrafts. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
