"",BBK01.OUK325,BBK01.OUK325_FLAGS
"",Deposits and borrowing from foreign enterprises and households / Total / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:55,
1999-01,0.933,
1999-02,1.104,
1999-03,0.393,
1999-04,0.882,
1999-05,1.146,
1999-06,0.466,
1999-07,0.757,
1999-08,0.701,
1999-09,1.064,
1999-10,0.922,
1999-11,1.007,
1999-12,0.936,
2000-01,0.930,
2000-02,0.952,
2000-03,1.371,
2000-04,1.061,
2000-05,0.891,
2000-06,0.991,
2000-07,0.907,
2000-08,0.849,
2000-09,1.035,
2000-10,2.154,
2000-11,2.323,
2000-12,2.164,
2001-01,2.120,
2001-02,3.251,
2001-03,3.441,
2001-04,3.486,
2001-05,2.302,
2001-06,2.144,
2001-07,2.172,
2001-08,1.775,
2001-09,1.742,
2001-10,1.898,
2001-11,1.953,
2001-12,2.449,
2002-01,1.587,
2002-02,1.690,
2002-03,1.700,
2002-04,1.689,
2002-05,1.848,
2002-06,1.766,
2002-07,1.654,
2002-08,1.665,
2002-09,1.739,
2002-10,2.066,
2002-11,1.756,
2002-12,1.919,
2003-01,1.498,
2003-02,1.679,
2003-03,1.841,
2003-04,1.792,
2003-05,1.965,
2003-06,2.070,
2003-07,2.049,
2003-08,1.912,
2003-09,1.677,
2003-10,2.390,
2003-11,2.686,
2003-12,2.357,
2004-01,1.976,
2004-02,2.426,
2004-03,1.870,
2004-04,2.886,
2004-05,3.059,
2004-06,2.542,
2004-07,2.883,
2004-08,3.451,
2004-09,3.102,
2004-10,3.444,
2004-11,3.514,
2004-12,4.517,
2005-01,5.137,
2005-02,5.741,
2005-03,6.477,
2005-04,6.898,
2005-05,8.762,
2005-06,9.938,
2005-07,10.396,
2005-08,8.601,
2005-09,8.909,
2005-10,9.117,
2005-11,9.670,
2005-12,7.875,
2006-01,7.485,
2006-02,7.575,
2006-03,7.907,
2006-04,9.878,
2006-05,10.060,
2006-06,9.555,
2006-07,8.588,
2006-08,7.961,
2006-09,10.408,
2006-10,10.414,
2006-11,11.564,
2006-12,4.620,
2007-01,5.673,
2007-02,5.623,
2007-03,4.415,
2007-04,4.370,
2007-05,4.382,
2007-06,5.574,
2007-07,6.212,
2007-08,4.684,
2007-09,6.031,
2007-10,7.070,
2007-11,6.583,
2007-12,6.991,
2008-01,9.126,
2008-02,7.145,
2008-03,10.120,
2008-04,9.825,
2008-05,10.241,
2008-06,11.919,
2008-07,12.608,
2008-08,10.903,
2008-09,12.657,
2008-10,12.143,
2008-11,9.189,
2008-12,10.269,
2009-01,9.074,
2009-02,9.576,
2009-03,8.296,
2009-04,8.413,
2009-05,6.221,
2009-06,8.040,
2009-07,5.696,
2009-08,6.030,
2009-09,4.816,
2009-10,5.615,
2009-11,6.575,
2009-12,3.864,
2010-01,5.832,
2010-02,7.795,
2010-03,5.381,
2010-04,7.653,
2010-05,6.309,
2010-06,4.479,
2010-07,5.136,
2010-08,6.150,
2010-09,5.364,
2010-10,5.120,
2010-11,5.121,
2010-12,3.986,
2011-01,4.817,
2011-02,3.400,
2011-03,3.696,
2011-04,3.755,
2011-05,4.275,
2011-06,4.169,
2011-07,3.765,
2011-08,3.408,
2011-09,4.353,
2011-10,4.691,
2011-11,5.599,
2011-12,5.499,
2012-01,3.923,
2012-02,4.601,
2012-03,4.557,
2012-04,3.932,
2012-05,4.816,
2012-06,5.149,
2012-07,6.584,
2012-08,5.403,
2012-09,6.683,
2012-10,6.214,
2012-11,5.313,
2012-12,4.691,
2013-01,5.286,
2013-02,5.981,
2013-03,6.321,
2013-04,5.348,
2013-05,5.185,
2013-06,5.218,
2013-07,5.395,
2013-08,6.104,
2013-09,6.799,
2013-10,6.119,
2013-11,5.601,
2013-12,5.266,
2014-01,4.999,
2014-02,6.726,
2014-03,5.526,
2014-04,6.266,
2014-05,4.993,
2014-06,6.059,
2014-07,4.923,
2014-08,4.550,
2014-09,5.229,
2014-10,5.061,
2014-11,5.376,
2014-12,4.238,Provisional value
