"",BBK01.TS1353,BBK01.TS1353_FLAGS
"",Monetary aggregate M3 in the euro area / Outstanding amounts at the end of the month (stocks) / Seasonally adjusted,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-27 09:16:06,
1998-01,4242.3,
1998-02,4254.5,
1998-03,4268.3,
1998-04,4299.5,
1998-05,4314.2,
1998-06,4337.5,
1998-07,4359.0,
1998-08,4367.7,
1998-09,4369.6,
1998-10,4407.2,
1998-11,4415.1,
1998-12,4425.5,
1999-01,4449.0,
1999-02,4437.9,
1999-03,4454.2,
1999-04,4485.3,
1999-05,4505.9,
1999-06,4536.0,
1999-07,4566.7,
1999-08,4572.0,
1999-09,4596.3,
1999-10,4615.2,
1999-11,4645.5,
1999-12,4664.6,
2000-01,4716.2,
2000-02,4737.2,
2000-03,4765.0,
2000-04,4801.9,
2000-05,4794.1,
2000-06,4786.2,
2000-07,4804.7,
2000-08,4830.3,
2000-09,4830.2,
2000-10,4846.1,
2000-11,4852.9,
2000-12,4858.2,
2001-01,5027.2,
2001-02,5051.3,
2001-03,5080.7,
2001-04,5111.7,
2001-05,5141.9,
2001-06,5190.9,
2001-07,5214.8,
2001-08,5247.1,
2001-09,5296.0,
2001-10,5332.6,
2001-11,5369.0,
2001-12,5402.1,
2002-01,5429.6,
2002-02,5435.6,
2002-03,5455.4,
2002-04,5482.4,
2002-05,5519.0,
2002-06,5537.8,
2002-07,5568.4,
2002-08,5606.4,
2002-09,5660.2,
2002-10,5686.3,
2002-11,5733.4,
2002-12,5765.9,
2003-01,5808.6,
2003-02,5856.1,
2003-03,5884.4,
2003-04,5957.9,
2003-05,5976.9,
2003-06,5991.2,
2003-07,6032.5,
2003-08,6053.5,
2003-09,6056.6,
2003-10,6106.1,
2003-11,6133.7,
2003-12,6149.1,
2004-01,6164.0,
2004-02,6202.6,
2004-03,6235.4,
2004-04,6257.6,
2004-05,6265.1,
2004-06,6314.2,
2004-07,6350.8,
2004-08,6378.2,
2004-09,6416.2,
2004-10,6459.6,
2004-11,6488.0,
2004-12,6536.8,
2005-01,6577.9,
2005-02,6612.3,
2005-03,6635.4,
2005-04,6679.1,
2005-05,6731.4,
2005-06,6809.6,
2005-07,6875.1,
2005-08,6912.0,
2005-09,6962.7,
2005-10,6993.6,
2005-11,7026.7,
2005-12,7084.5,
2006-01,7122.8,
2006-02,7176.1,
2006-03,7223.3,
2006-04,7306.7,
2006-05,7347.0,
2006-06,7380.7,
2006-07,7404.4,
2006-08,7478.5,
2006-09,7565.6,
2006-10,7598.5,
2006-11,7652.0,
2006-12,7756.9,
2007-01,7840.3,
2007-02,7894.4,
2007-03,8009.8,
2007-04,8041.3,
2007-05,8134.4,
2007-06,8200.5,
2007-07,8291.7,
2007-08,8337.3,
2007-09,8411.3,
2007-10,8541.6,
2007-11,8618.7,
2007-12,8655.1,
2008-01,8803.3,
2008-02,8843.2,
2008-03,8875.4,
2008-04,8946.7,
2008-05,9011.7,
2008-06,9043.9,
2008-07,9111.8,
2008-08,9143.7,
2008-09,9218.1,
2008-10,9365.2,
2008-11,9379.4,
2008-12,9404.5,
2009-01,9405.3,
2009-02,9437.9,
2009-03,9409.3,
2009-04,9457.8,
2009-05,9418.7,
2009-06,9426.3,
2009-07,9422.4,
2009-08,9392.0,
2009-09,9401.9,
2009-10,9381.5,
2009-11,9354.9,
2009-12,9353.4,
2010-01,9334.5,
2010-02,9330.0,
2010-03,9331.7,
2010-04,9370.2,
2010-05,9391.7,
2010-06,9238.3,
2010-07,9225.6,
2010-08,9268.8,
2010-09,9264.7,
2010-10,9274.1,
2010-11,9292.1,
2010-12,9292.0,
2011-01,9319.3,
2011-02,9325.9,
2011-03,9344.8,
2011-04,9345.6,
2011-05,9366.7,
2011-06,9386.8,
2011-07,9390.4,
2011-08,9467.1,
2011-09,9480.5,
2011-10,9452.8,
2011-11,9484.6,
2011-12,9498.3,
2012-01,9511.9,
2012-02,9548.3,
2012-03,9603.9,
2012-04,9567.9,
2012-05,9625.8,
2012-06,9652.2,
2012-07,9705.4,
2012-08,9699.0,
2012-09,9698.2,
2012-10,9789.8,
2012-11,9794.2,
2012-12,9780.9,
2013-01,9770.1,
2013-02,9793.1,
2013-03,9807.5,
2013-04,9823.8,
2013-05,9839.2,
2013-06,9822.7,
2013-07,9847.0,
2013-08,9873.3,
2013-09,9847.5,
2013-10,9884.0,
2013-11,9897.8,
2013-12,9830.0,
2014-01,9877.7,
2014-02,9904.6,
2014-03,9886.2,
2014-04,9888.2,
2014-05,9931.6,
2014-06,9963.6,
2014-07,10014.4,
2014-08,10055.6,
2014-09,10087.8,
2014-10,10131.4,
2014-11,10206.7,
2014-12,10330.2,Provisional value
2015-01,10438.4,
"",Source: European Central Bank,
