"",BBK01.WZ3460,BBK01.WZ3460_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 11 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:07,
1997-05,7.08,
1997-06,7.08,
1997-07,7.08,
1997-08,7.08,
1997-09,7.07,
1997-10,7.07,
1997-11,7.07,
1997-12,7.06,
1998-01,7.05,
1998-02,7.04,
1998-03,7.04,
1998-04,7.03,
1998-05,7.03,
1998-06,7.02,
1998-07,7.00,
1998-08,6.99,
1998-09,6.96,
1998-10,6.95,
1998-11,6.93,
1998-12,6.91,
1999-01,6.89,
1999-02,6.87,
1999-03,6.86,
1999-04,6.84,
1999-05,6.82,
1999-06,6.80,
1999-07,6.78,
1999-08,6.77,
1999-09,6.76,
1999-10,6.75,
1999-11,6.74,
1999-12,6.73,
2000-01,6.72,
2000-02,6.71,
2000-03,6.70,
2000-04,6.69,
2000-05,6.67,
2000-06,6.66,
2000-07,6.65,
2000-08,6.64,
2000-09,6.63,
2000-10,6.61,
2000-11,6.60,
2000-12,6.58,
2001-01,6.55,
2001-02,6.52,
2001-03,6.50,
2001-04,6.47,
2001-05,6.44,
2001-06,6.41,
2001-07,6.39,
2001-08,6.36,
2001-09,6.32,
2001-10,6.29,
2001-11,6.26,
2001-12,6.23,
2002-01,6.20,
2002-02,6.18,
2002-03,6.15,
2002-04,6.13,
2002-05,6.11,
2002-06,6.08,
2002-07,6.05,
2002-08,6.03,
2002-09,6.00,
2002-10,5.97,
2002-11,5.94,
2002-12,5.91,
2003-01,5.89,
2003-02,5.86,
2003-03,5.83,
2003-04,5.81,
2003-05,5.78,
2003-06,5.75,
2003-07,5.72,
2003-08,5.69,
2003-09,5.66,
2003-10,5.64,
2003-11,5.62,
2003-12,5.60,
2004-01,5.58,
2004-02,5.57,
2004-03,5.55,
2004-04,5.53,
2004-05,5.51,
2004-06,5.49,
2004-07,5.48,
2004-08,5.46,
2004-09,5.45,
2004-10,5.43,
2004-11,5.41,
2004-12,5.40,
2005-01,5.38,
2005-02,5.36,
2005-03,5.34,
2005-04,5.32,
2005-05,5.29,
2005-06,5.26,
2005-07,5.23,
2005-08,5.20,
2005-09,5.16,
2005-10,5.13,
2005-11,5.10,
2005-12,5.07,
2006-01,5.04,
2006-02,5.01,
2006-03,4.98,
2006-04,4.96,
2006-05,4.94,
2006-06,4.91,
2006-07,4.89,
2006-08,4.87,
2006-09,4.84,
2006-10,4.82,
2006-11,4.80,
2006-12,4.78,
2007-01,4.77,
2007-02,4.75,
2007-03,4.73,
2007-04,4.71,
2007-05,4.70,
2007-06,4.68,
2007-07,4.67,
2007-08,4.65,
2007-09,4.63,
2007-10,4.62,
2007-11,4.61,
2007-12,4.59,
2008-01,4.58,
2008-02,4.57,
2008-03,4.55,
2008-04,4.54,
2008-05,4.53,
2008-06,4.52,
2008-07,4.51,
2008-08,4.50,
2008-09,4.49,
2008-10,4.48,
2008-11,4.46,
2008-12,4.45,
2009-01,4.43,
2009-02,4.42,
2009-03,4.41,
2009-04,4.40,
2009-05,4.39,
2009-06,4.38,
2009-07,4.37,
2009-08,4.36,
2009-09,4.36,
2009-10,4.35,
2009-11,4.35,
2009-12,4.34,
2010-01,4.34,
2010-02,4.33,
2010-03,4.33,
2010-04,4.32,
2010-05,4.31,
2010-06,4.29,
2010-07,4.28,
2010-08,4.26,
2010-09,4.24,
2010-10,4.22,
2010-11,4.20,
2010-12,4.18,
2011-01,4.17,
2011-02,4.15,
2011-03,4.14,
2011-04,4.12,
2011-05,4.10,
2011-06,4.09,
2011-07,4.07,
2011-08,4.05,
2011-09,4.02,
2011-10,4.00,
2011-11,3.98,
2011-12,3.96,
2012-01,3.94,
2012-02,3.92,
2012-03,3.90,
2012-04,3.87,
2012-05,3.84,
2012-06,3.82,
2012-07,3.79,
2012-08,3.76,
2012-09,3.74,
2012-10,3.72,
2012-11,3.69,
2012-12,3.67,
2013-01,3.64,
2013-02,3.62,
2013-03,3.59,
2013-04,3.56,
2013-05,3.53,
2013-06,3.51,
2013-07,3.48,
2013-08,3.46,
2013-09,3.44,
2013-10,3.42,
2013-11,3.40,
2013-12,3.38,
2014-01,3.37,
2014-02,3.35,
2014-03,3.33,
2014-04,3.31,
2014-05,3.29,
2014-06,3.27,
2014-07,3.25,
2014-08,3.23,
2014-09,3.20,
2014-10,3.17,
2014-11,3.15,
2014-12,3.12,
2015-01,3.09,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
