"",BBK01.SU0043,BBK01.SU0043_FLAGS
"","Lending rates of banks / Mortgage loans secured by residential real estate with interest rates fixed for 5 years, effective interest rate / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:03,
1982-06,10.07,
1982-07,10.54,
1982-08,10.42,
1982-09,9.95,
1982-10,9.63,
1982-11,9.24,
1982-12,8.95,
1983-01,8.74,
1983-02,8.82,
1983-03,8.43,
1983-04,8.27,
1983-05,8.48,
1983-06,9.13,
1983-07,9.20,
1983-08,9.37,
1983-09,9.46,
1983-10,9.30,
1983-11,9.23,
1983-12,9.40,
1984-01,9.37,
1984-02,9.22,
1984-03,8.95,
1984-04,8.94,
1984-05,9.01,
1984-06,9.07,
1984-07,9.09,
1984-08,9.05,
1984-09,8.84,
1984-10,8.56,
1984-11,8.26,
1984-12,8.10,
1985-01,8.08,
1985-02,8.40,
1985-03,8.68,
1985-04,8.49,
1985-05,8.26,
1985-06,8.08,
1985-07,7.87,
1985-08,7.56,
1985-09,7.38,
1985-10,7.46,
1985-11,7.66,
1985-12,7.63,
1986-01,7.55,
1986-02,7.37,
1986-03,7.02,
1986-04,6.83,
1986-05,6.79,
1986-06,6.97,
1986-07,6.94,
1986-08,6.78,
1986-09,6.76,
1986-10,6.91,
1986-11,6.99,
1986-12,6.86,
1987-01,6.80,
1987-02,6.60,
1987-03,6.52,
1987-04,6.35,
1987-05,6.25,
1987-06,6.23,
1987-07,6.40,
1987-08,6.62,
1987-09,6.76,
1987-10,7.07,
1987-11,6.86,
1987-12,6.60,
1988-01,6.55,
1988-02,6.38,
1988-03,6.24,
1988-04,6.19,
1988-05,6.45,
1988-06,6.57,
1988-07,6.82,
1988-08,7.11,
1988-09,7.13,
1988-10,7.00,
1988-11,6.80,
1988-12,6.92,
1989-01,7.07,
1989-02,7.49,
1989-03,7.81,
1989-04,7.81,
1989-05,7.87,
1989-06,7.98,
1989-07,7.92,
1989-08,7.85,
1989-09,7.93,
1989-10,8.27,
1989-11,8.59,
1989-12,8.74,
1990-01,8.82,
1990-02,9.56,
1990-03,9.81,
1990-04,9.75,
1990-05,9.80,
1990-06,9.81,
1990-07,9.76,
1990-08,9.77,
1990-09,9.85,
1990-10,9.93,
1990-11,9.95,
1990-12,9.94,
1991-01,9.96,
1991-02,9.81,
1991-03,9.63,
1991-04,9.60,
1991-05,9.61,
1991-06,9.58,
1991-07,9.76,
1991-08,9.93,
1991-09,9.94,
1991-10,9.89,
1991-11,9.86,
1991-12,9.86,
1992-01,9.63,
1992-02,9.37,
1992-03,9.34,
1992-04,9.46,
1992-05,9.49,
1992-06,9.51,
1992-07,9.58,
1992-08,9.74,
1992-09,9.65,
1992-10,9.01,
1992-11,8.73,
1992-12,8.65,
1993-01,8.38,
1993-02,8.12,
1993-03,7.74,
1993-04,7.64,
1993-05,7.67,
1993-06,7.73,
1993-07,7.67,
1993-08,7.46,
1993-09,7.22,
1993-10,7.08,
1993-11,6.87,
1993-12,6.66,
1994-01,6.57,
1994-02,6.59,
1994-03,6.93,
1994-04,7.12,
1994-05,7.26,
1994-06,7.71,
1994-07,7.76,
1994-08,7.82,
1994-09,8.25,
1994-10,8.43,
1994-11,8.45,
1994-12,8.42,
1995-01,8.50,
1995-02,8.38,
1995-03,8.25,
1995-04,7.82,
1995-05,7.56,
1995-06,7.33,
1995-07,7.39,
1995-08,7.33,
1995-09,7.07,
1995-10,7.01,
1995-11,6.80,
1995-12,6.45,
1996-01,6.30,
1996-02,6.32,
1996-03,6.65,
1996-04,6.65,
1996-05,6.57,
1996-06,6.63,
1996-07,6.75,
1996-08,6.59,
1996-09,6.46,
1996-10,6.22,
1996-11,6.09,
1996-12,6.01,
1997-01,5.98,
1997-02,5.78,
1997-03,5.80,
1997-04,5.92,
1997-05,5.88,
1997-06,5.82,
1997-07,5.72,
1997-08,5.84,
1997-09,5.88,
1997-10,5.96,
1997-11,6.15,
1997-12,6.08,
1998-01,5.85,
1998-02,5.71,
1998-03,5.62,
1998-04,5.60,
1998-05,5.64,
1998-06,5.58,
1998-07,5.53,
1998-08,5.41,
1998-09,5.19,
1998-10,5.02,
1998-11,4.99,
1998-12,4.80,
1999-01,4.60,
1999-02,4.53,
1999-03,4.64,
1999-04,4.54,
1999-05,4.47,
1999-06,4.72,
1999-07,5.17,
1999-08,5.58,
1999-09,5.70,
1999-10,6.00,
1999-11,5.86,
1999-12,5.90,
2000-01,6.19,
2000-02,6.28,
2000-03,6.19,
2000-04,6.15,
2000-05,6.42,
2000-06,6.41,
2000-07,6.48,
2000-08,6.51,
2000-09,6.53,
2000-10,6.49,
2000-11,6.45,
2000-12,6.19,
2001-01,5.93,
2001-02,5.90,
2001-03,5.80,
2001-04,5.78,
2001-05,5.87,
2001-06,5.84,
2001-07,5.85,
2001-08,5.69,
2001-09,5.57,
2001-10,5.36,
2001-11,5.20,
2001-12,5.42,
2002-01,5.52,
2002-02,5.66,
2002-03,5.89,
2002-04,5.96,
2002-05,5.96,
2002-06,5.86,
2002-07,5.71,
2002-08,5.42,
2002-09,5.22,
2002-10,5.14,
2002-11,5.08,
2002-12,4.96,
2003-01,4.73,
2003-02,4.52,
2003-03,4.51,
2003-04,4.63,
2003-05,4.35,
2003-06,4.06,
