"",BBK01.WZ3090,BBK01.WZ3090_FLAGS
"","Yields, derived from the term structure of interest rates, on Pfandbriefe with annual coupon payments / residual maturity of 13.0 years / end of month",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:58,
2000-01,6.13,
2000-02,5.99,
2000-03,5.93,
2000-04,6.09,
2000-05,5.99,
2000-06,6.03,
2000-07,6.03,
2000-08,6.08,
2000-09,6.06,
2000-10,6.01,
2000-11,5.82,
2000-12,5.68,
2001-01,5.62,
2001-02,5.58,
2001-03,5.63,
2001-04,5.77,
2001-05,5.77,
2001-06,5.75,
2001-07,5.61,
2001-08,5.59,
2001-09,5.39,
2001-10,5.19,
2001-11,5.37,
2001-12,5.46,
2002-01,5.48,
2002-02,5.63,
2002-03,5.67,
2002-04,5.66,
2002-05,5.56,
2002-06,5.45,
2002-07,5.25,
2002-08,5.09,
2002-09,5.02,
2002-10,5.15,
2002-11,4.98,
2002-12,4.84,
2003-01,4.66,
2003-02,4.66,
2003-03,4.81,
2003-04,4.53,
2003-05,4.32,
2003-06,4.52,
2003-07,4.72,
2003-08,4.73,
2003-09,4.74,
2003-10,4.86,
2003-11,4.84,
2003-12,4.75,
2004-01,4.79,
2004-02,4.62,
2004-03,4.58,
2004-04,4.76,
2004-05,4.81,
2004-06,4.65,
2004-07,4.78,
2004-08,4.63,
2004-09,4.57,
2004-10,4.48,
2004-11,4.36,
2004-12,4.24,
2005-01,4.09,
2005-02,4.17,
2005-03,4.15,
2005-04,3.95,
2005-05,3.89,
2005-06,3.74,
2005-07,3.77,
2005-08,3.69,
2005-09,3.63,
2005-10,3.86,
2005-11,3.90,
2005-12,3.84,
2006-01,3.90,
2006-02,3.93,
2006-03,4.15,
2006-04,4.34,
2006-05,4.30,
2006-06,4.43,
2006-07,4.33,
2006-08,4.28,
2006-09,4.16,
2006-10,4.16,
2006-11,4.10,
2006-12,4.15,
2007-01,4.43,
2007-02,4.30,
2007-03,4.39,
2007-04,4.54,
2007-05,4.70,
2007-06,4.88,
2007-07,4.81,
2007-08,4.70,
2007-09,4.77,
2007-10,4.67,
2007-11,4.72,
2007-12,4.88,
2008-01,4.66,
2008-02,4.68,
2008-03,4.69,
2008-04,4.84,
2008-05,4.98,
2008-06,5.08,
2008-07,5.05,
2008-08,4.88,
2008-09,4.87,
2008-10,4.68,
2008-11,4.42,
2008-12,4.35,
2009-01,4.48,
2009-02,4.38,
2009-03,4.42,
2009-04,4.47,
2009-05,4.66,
2009-06,4.51,
2009-07,4.42,
2009-08,4.27,
2009-09,4.26,
2009-10,4.29,
2009-11,4.21,
2009-12,4.28,
2010-01,4.22,
2010-02,4.06,
2010-03,4.02,
2010-04,3.94,
2010-05,3.79,
2010-06,3.76,
2010-07,3.80,
2010-08,3.24,
2010-09,3.45,
2010-10,3.67,
2010-11,3.88,
2010-12,4.05,
2011-01,4.13,
2011-02,4.17,
2011-03,4.30,
2011-04,4.29,
2011-05,4.08,
2011-06,4.16,
2011-07,4.01,
2011-08,3.81,
2011-09,3.61,
2011-10,3.80,
2011-11,3.86,
2011-12,3.59,
2012-01,3.52,
2012-02,3.44,
2012-03,3.50,
2012-04,3.43,
2012-05,2.84,
2012-06,3.18,
2012-07,2.95,
2012-08,2.81,
2012-09,2.65,
2012-10,2.94,
2012-11,2.89,
2012-12,2.59,
2013-01,2.73,
2013-02,2.80,
2013-03,2.83,
2013-04,2.49,
2013-05,2.63,
2013-06,2.81,
2013-07,2.64,
2013-08,2.93,
2013-09,2.87,
2013-10,2.80,
2013-11,2.81,
2013-12,2.93,
2014-01,2.71,
2014-02,2.56,
2014-03,2.51,
2014-04,2.44,
2014-05,2.19,
2014-06,2.01,
2014-07,1.91,
2014-08,1.61,
2014-09,1.69,
2014-10,1.54,
2014-11,1.34,
2014-12,1.22,
2015-01,1.07,
