"",BBK01.SU0512,BBK01.SU0512_FLAGS
"",Deposit rates of banks / Higher-yielding sight deposits of individuals / Average interest rate,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:10,
1996-11,2.01,
1996-12,1.96,
1997-01,1.97,
1997-02,1.96,
1997-03,1.97,
1997-04,1.96,
1997-05,1.98,
1997-06,1.95,
1997-07,1.94,
1997-08,1.93,
1997-09,1.94,
1997-10,1.97,
1997-11,1.97,
1997-12,1.99,
1998-01,1.98,
1998-02,2.00,
1998-03,2.01,
1998-04,2.01,
1998-05,1.98,
1998-06,2.00,
1998-07,1.99,
1998-08,2.01,
1998-09,2.00,
1998-10,1.98,
1998-11,1.99,
1998-12,1.98,
1999-01,1.93,
1999-02,1.90,
1999-03,1.88,
1999-04,1.77,
1999-05,1.69,
1999-06,1.71,
1999-07,1.72,
1999-08,1.70,
1999-09,1.69,
1999-10,1.68,
1999-11,1.74,
1999-12,1.79,
2000-01,1.80,
2000-02,1.83,
2000-03,1.89,
2000-04,1.93,
2000-05,2.00,
2000-06,2.11,
2000-07,2.17,
2000-08,2.16,
2000-09,2.29,
2000-10,2.32,
2000-11,2.38,
2000-12,2.41,
2001-01,2.43,
2001-02,2.50,
2001-03,2.48,
2001-04,2.49,
2001-05,2.44,
2001-06,2.42,
2001-07,2.41,
2001-08,2.39,
2001-09,2.26,
2001-10,2.10,
2001-11,1.96,
2001-12,1.92,
2002-01,1.90,
2002-02,1.86,
2002-03,1.88,
2002-04,1.87,
2002-05,1.85,
2002-06,1.85,
2002-07,1.85,
2002-08,1.82,
2002-09,1.80,
2002-10,1.76,
2002-11,1.77,
2002-12,1.66,
2003-01,1.57,
2003-02,1.55,
2003-03,1.48,
2003-04,1.45,
2003-05,1.43,
2003-06,1.26,
"",General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.,
