"",BBK01.TVD446,BBK01.TVD446_FLAGS
1998-09,-20,
1998-10,468,
1998-11,-27,
1998-12,-154,
1999-01,1362,
1999-02,593,
1999-03,59,
1999-04,744,
1999-05,863,
1999-06,485,
1999-07,619,
1999-08,605,
1999-09,532,
1999-10,-70,
1999-11,-1078,
1999-12,-1246,
2000-01,1755,
2000-02,1036,
2000-03,84,
2000-04,-575,
2000-05,-472,
2000-06,-912,
2000-07,-549,
2000-08,-16,
2000-09,-796,
2000-10,-341,
2000-11,-149,
2000-12,-535,
2001-01,1240,
2001-02,979,
2001-03,1129,
2001-04,674,
2001-05,21,
2001-06,854,
2001-07,757,
2001-08,1504,
2001-09,1517,
2001-10,1590,
2001-11,1120,
2001-12,1875,
2002-01,1970,
2002-02,825,
2002-03,-142,
2002-04,161,
2002-05,-3,
2002-06,-452,
2002-07,557,
2002-08,1389,
2002-09,573,
2002-10,629,
2002-11,-157,
2002-12,-701,
2003-01,1769,
2003-02,1130,
2003-03,534,
2003-04,-538,
2003-05,-143,
2003-06,-658,
2003-07,-374,
2003-08,-226,
2003-09,-117,
2003-10,-998,
2003-11,-414,
2003-12,-378,
2004-01,-304,
2004-02,-273,
2004-03,-438,
2004-04,-37,
2004-05,342,
2004-06,-129,
2004-07,3916,
2004-08,1210,
2004-09,-2384,
2004-10,-1262,
2004-11,-1860,
2004-12,-4064,
2005-01,-210,
2005-02,289,
2005-03,2383,
2005-04,438,
2005-05,-536,
2005-06,295,
2005-07,1535,
2005-08,121,
2005-09,-194,
2005-10,-2873,
2005-11,-972,
2005-12,-106,
2006-01,-547,
2006-02,568,
2006-03,-141,
2006-04,-72,
2006-05,580,
2006-06,895,
2006-07,-560,
2006-08,-240,
2006-09,-705,
2006-10,514,
2006-11,-29,
2006-12,18,
2007-01,-41,
2007-02,-304,
2007-03,1041,
2007-04,909,
2007-05,279,
2007-06,1485,
2007-07,-411,
2007-08,-2675,
2007-09,-1938,
2007-10,-1089,
2007-11,-112,
2007-12,-504,
2008-01,180,
2008-02,172,
2008-03,-1761,
2008-04,-1768,
2008-05,-817,
2008-06,-806,
2008-07,-315,
2008-08,-266,
2008-09,-794,
2008-10,-3838,
2008-11,-1132,
2008-12,-1097,
2009-01,-467,
2009-02,-529,
2009-03,-580,
2009-04,-406,
2009-05,-327,
2009-06,-440,
2009-07,-1164,
2009-08,-272,
2009-09,214,
2009-10,-146,
2009-11,-230,
2009-12,-615,
2010-01,759,
2010-02,-132,
2010-03,-446,
2010-04,-309,
2010-05,-15,
2010-06,-291,
2010-07,-229,
2010-08,-443,
2010-09,-149,
2010-10,-365,
2010-11,-30,
2010-12,62,
2011-01,44,
2011-02,-53,
2011-03,209,
2011-04,-284,
2011-05,-235,
2011-06,-107,
2011-07,-2610,
2011-08,386,
2011-09,50,
2011-10,-45,
2011-11,-881,
2011-12,-128,
2012-01,-295,
2012-02,-157,
2012-03,-232,
2012-04,-9,
2012-05,15,
2012-06,174,
2012-07,50,
2012-08,-443,
2012-09,-223,
2012-10,397,
2012-11,-44,
2012-12,1917,
2013-01,54,
2013-02,-527,
2013-03,-75,
2013-04,679,
2013-05,-135,
2013-06,-1576,
2013-07,-20,
2013-08,28,
2013-09,-469,
2013-10,-531,
2013-11,-101,
2013-12,-549,
2014-01,143,
2014-02,-43,
2014-03,-223,
2014-04,11,
2014-05,-10,
2014-06,-74,
2014-07,-11,
2014-08,-244,
2014-09,16,
2014-10,-70,
2014-11,-30,
2014-12,36,
2015-01,83,
