"",BBK01.TVD446,BBK01.TVD446_FLAGS
"",Money market fund shares issues / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:21:23,
1980-01,0,
1980-02,0,
1980-03,0,
1980-04,0,
1980-05,0,
1980-06,0,
1980-07,0,
1980-08,0,
1980-09,0,
1980-10,0,
1980-11,0,
1980-12,0,
1981-01,0,
1981-02,0,
1981-03,0,
1981-04,0,
1981-05,0,
1981-06,0,
1981-07,0,
1981-08,0,
1981-09,0,
1981-10,0,
1981-11,0,
1981-12,0,
1982-01,0,
1982-02,0,
1982-03,0,
1982-04,0,
1982-05,0,
1982-06,0,
1982-07,0,
1982-08,0,
1982-09,0,
1982-10,0,
1982-11,0,
1982-12,0,
1983-01,0,
1983-02,0,
1983-03,0,
1983-04,0,
1983-05,0,
1983-06,0,
1983-07,0,
1983-08,0,
1983-09,0,
1983-10,0,
1983-11,0,
1983-12,0,
1984-01,0,
1984-02,0,
1984-03,0,
1984-04,0,
1984-05,0,
1984-06,0,
1984-07,0,
1984-08,0,
1984-09,0,
1984-10,0,
1984-11,0,
1984-12,0,
1985-01,0,
1985-02,0,
1985-03,0,
1985-04,0,
1985-05,0,
1985-06,0,
1985-07,0,
1985-08,0,
1985-09,0,
1985-10,0,
1985-11,0,
1985-12,0,
1986-01,0,
1986-02,0,
1986-03,0,
1986-04,0,
1986-05,0,
1986-06,0,
1986-07,0,
1986-08,0,
1986-09,0,
1986-10,0,
1986-11,0,
1986-12,0,
1987-01,0,
1987-02,0,
1987-03,0,
1987-04,0,
1987-05,0,
1987-06,0,
1987-07,0,
1987-08,0,
1987-09,0,
1987-10,0,
1987-11,0,
1987-12,0,
1988-01,0,
1988-02,0,
1988-03,0,
1988-04,0,
1988-05,0,
1988-06,0,
1988-07,0,
1988-08,0,
1988-09,0,
1988-10,0,
1988-11,0,
1988-12,0,
1989-01,0,
1989-02,0,
1989-03,0,
1989-04,0,
1989-05,0,
1989-06,0,
1989-07,0,
1989-08,0,
1989-09,0,
1989-10,0,
1989-11,0,
1989-12,0,
1990-01,0,
1990-02,0,
1990-03,0,
1990-04,0,
1990-05,0,
1990-06,0,
1990-07,0,
1990-08,0,
1990-09,0,
1990-10,0,
1990-11,0,
1990-12,0,
1991-01,0,
1991-02,0,
1991-03,0,
1991-04,0,
1991-05,0,
1991-06,0,
1991-07,0,
1991-08,0,
1991-09,0,
1991-10,0,
1991-11,0,
1991-12,0,
1992-01,0,
1992-02,0,
1992-03,0,
1992-04,0,
1992-05,0,
1992-06,0,
1992-07,0,
1992-08,0,
1992-09,0,
1992-10,0,
1992-11,0,
1992-12,0,
1993-01,0,
1993-02,0,
1993-03,0,
1993-04,0,
1993-05,0,
1993-06,0,
1993-07,0,
1993-08,0,
1993-09,0,
1993-10,0,
1993-11,0,
1993-12,0,
1994-01,0,
1994-02,0,
1994-03,0,
1994-04,0,
1994-05,0,
1994-06,0,
1994-07,0,
1994-08,0,
1994-09,729,
1994-10,1248,
1994-11,2243,
1994-12,11771,
1995-01,-835,
1995-02,-1141,
1995-03,-811,
1995-04,201,
1995-05,368,
1995-06,390,
1995-07,285,
1995-08,215,
1995-09,56,
1995-10,578,
1995-11,927,
1995-12,3777,
1996-01,-267,
1996-02,771,
1996-03,-162,
1996-04,-61,
1996-05,-285,
1996-06,-588,
1996-07,-660,
1996-08,-375,
1996-09,-275,
1996-10,90,
1996-11,-525,
1996-12,-261,
1997-01,-664,
1997-02,-30,
1997-03,-423,
1997-04,-191,
1997-05,-258,
1997-06,-461,
1997-07,368,
1997-08,389,
1997-09,-77,
1997-10,-552,
1997-11,-327,
1997-12,-55,
1998-01,223,
1998-02,1200,
1998-03,345,
1998-04,31,
1998-05,80,
1998-06,138,
1998-07,208,
1998-08,655,
