"",BBK01.OUC008,BBK01.OUC008_FLAGS
1956-05,-,Nothing exists
1956-06,0.520,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.535,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.601,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.621,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.750,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.671,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.822,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.696,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.997,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.843,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,1.052,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.832,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.003,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.832,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.196,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.962,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.374,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.981,
1965-01,1.393,
1965-02,1.414,
1965-03,1.432,
1965-04,1.362,
1965-05,1.295,
1965-06,1.512,
1965-07,1.559,
1965-08,1.546,
1965-09,1.601,
1965-10,1.627,
1965-11,1.567,
1965-12,1.059,
1966-01,1.727,
1966-02,1.679,
1966-03,1.622,
1966-04,1.647,
1966-05,1.578,
1966-06,1.375,
1966-07,1.648,
1966-08,1.416,
1966-09,1.692,
1966-10,1.686,
1966-11,1.760,
1966-12,1.118,
1967-01,1.820,
1967-02,1.688,
1967-03,1.742,
1967-04,1.701,
1967-05,1.716,
1967-06,1.612,
1967-07,1.855,
1967-08,1.923,
1967-09,2.228,
1967-10,2.065,
1967-11,2.275,
1967-12,1.396,
1968-01,2.166,
1968-02,2.303,
1968-03,2.211,
1968-04,2.165,
1968-05,1.968,
1968-06,2.066,
1968-07,2.308,
1968-08,2.378,
1968-09,2.589,
1968-10,2.532,
1968-11,2.615,
1968-12,1.509,
1969-01,2.374,
1969-02,2.592,
1969-03,2.479,
1969-04,2.782,
1969-05,2.147,
1969-06,2.708,
1969-07,2.914,
1969-08,2.871,
1969-09,3.145,
1969-10,2.804,
1969-11,3.511,
1969-12,1.813,
1970-01,2.974,
1970-02,2.983,
1970-03,3.065,
1970-04,3.066,
1970-05,3.302,
1970-06,2.777,
1970-07,3.197,
1970-08,3.203,
1970-09,3.235,
1970-10,3.932,
1970-11,4.095,
1970-12,1.897,
1971-01,4.190,
1971-02,3.884,
1971-03,4.263,
1971-04,4.200,
1971-05,4.282,
1971-06,4.652,
1971-07,4.744,
1971-08,3.955,
1971-09,4.613,
1971-10,5.165,
1971-11,4.798,
1971-12,2.051,
1972-01,4.692,
1972-02,4.839,
1972-03,4.989,
1972-04,4.735,
1972-05,5.253,
1972-06,5.294,
1972-07,4.884,
1972-08,5.371,
1972-09,6.173,
1972-10,5.096,
1972-11,6.246,
1972-12,3.135,
1973-01,6.363,
1973-02,5.561,
1973-03,5.329,
1973-04,5.808,
1973-05,6.312,
1973-06,7.020,
1973-07,5.811,
1973-08,5.973,
1973-09,7.482,
1973-10,6.539,
1973-11,8.263,
1973-12,3.204,
1974-01,7.012,
1974-02,8.357,
1974-03,7.214,
1974-04,7.860,
1974-05,8.767,
1974-06,7.846,
1974-07,6.296,
1974-08,6.502,
1974-09,6.659,
1974-10,6.321,
1974-11,7.306,
1974-12,3.627,
1975-01,5.704,
1975-02,6.857,
1975-03,6.712,
1975-04,6.762,
1975-05,6.474,
1975-06,6.269,
1975-07,7.148,
1975-08,7.037,
1975-09,7.206,
1975-10,7.195,
1975-11,8.828,
1975-12,3.706,
1976-01,6.548,
1976-02,7.078,
1976-03,6.251,
1976-04,7.691,
1976-05,4.994,
1976-06,6.766,
1976-07,7.650,
1976-08,6.859,
1976-09,7.311,
1976-10,7.744,
1976-11,7.391,
1976-12,4.680,
1977-01,7.369,
1977-02,7.348,
1977-03,6.800,
1977-04,7.428,
1977-05,7.126,
1977-06,7.626,
1977-07,8.176,
1977-08,7.283,
1977-09,7.981,
1977-10,8.279,
1977-11,8.104,
1977-12,5.266,
1978-01,7.146,
1978-02,7.526,
1978-03,8.337,
1978-04,7.684,
1978-05,7.861,
1978-06,7.768,
1978-07,8.487,
1978-08,8.178,
1978-09,8.984,
1978-10,8.625,
1978-11,9.588,
1978-12,6.777,
1979-01,8.033,
1979-02,9.364,
1979-03,9.044,
1979-04,8.969,
1979-05,8.793,
1979-06,6.773,
1979-07,8.993,
1979-08,9.363,
1979-09,9.899,
1979-10,9.251,
1979-11,8.791,
1979-12,5.761,
1980-01,8.142,
1980-02,6.108,
1980-03,6.132,
1980-04,6.847,
1980-05,6.818,
1980-06,6.410,
1980-07,7.184,
1980-08,6.898,
1980-09,7.054,
1980-10,7.378,
1980-11,7.718,
1980-12,5.266,
1981-01,6.774,
1981-02,6.550,
1981-03,5.746,
1981-04,6.742,
1981-05,6.951,
1981-06,6.772,
1981-07,6.725,
1981-08,7.350,
1981-09,6.751,
1981-10,7.514,
1981-11,7.633,
1981-12,6.128,
1982-01,6.729,
1982-02,7.071,
1982-03,6.457,
1982-04,7.348,
1982-05,7.013,
1982-06,6.514,
1982-07,7.496,
1982-08,7.617,
1982-09,7.541,
1982-10,8.141,
1982-11,8.394,
1982-12,6.751,
1983-01,7.982,
1983-02,7.637,
1983-03,7.799,
1983-04,7.828,
1983-05,7.796,
1983-06,7.663,
1983-07,8.379,
1983-08,8.015,
1983-09,8.472,
1983-10,8.816,
1983-11,8.752,
1983-12,7.563,
1984-01,8.270,
1984-02,8.351,
1984-03,7.887,
1984-04,8.838,
1984-05,8.228,
1984-06,7.887,
1984-07,8.333,
1984-08,8.805,
1984-09,8.667,
1984-10,9.580,
1984-11,9.895,
1984-12,8.100,
1985-01,8.470,
1985-02,9.379,
1985-03,9.889,
1985-04,9.581,
1985-05,9.306,
1985-06,9.966,
1985-07,10.385,
1985-08,10.086,
1985-09,10.363,
1985-10,10.802,
1985-11,11.313,
1985-12,10.181,
1986-01,10.619,
1986-02,12.294,
1986-03,12.215,
1986-04,12.490,
1986-05,11.530,
1986-06,11.773,
1986-07,11.924,
1986-08,12.564,
1986-09,12.612,
1986-10,13.441,
1986-11,13.782,
1986-12,11.059,
1987-01,12.327,
1987-02,12.044,
1987-03,11.857,
1987-04,12.616,
1987-05,13.613,
1987-06,12.410,
1987-07,12.617,
1987-08,13.162,
1987-09,12.980,
1987-10,14.811,
1987-11,14.237,
1987-12,12.240,
1988-01,12.960,
1988-02,12.877,
1988-03,12.212,
1988-04,13.098,
1988-05,12.774,
1988-06,12.539,
1988-07,13.458,
1988-08,12.899,
1988-09,12.942,
1988-10,14.797,
1988-11,14.342,
1988-12,12.556,
1989-01,13.548,
1989-02,14.133,
1989-03,13.057,
1989-04,13.743,
1989-05,13.760,
1989-06,13.747,
1989-07,14.181,
1989-08,14.495,
1989-09,14.464,
1989-10,15.210,
1989-11,15.245,
1989-12,13.166,
1990-01,14.205,
1990-02,13.804,
1990-03,13.703,
1990-04,14.760,
1990-05,15.417,
1990-06,12.841,
1990-07,14.939,
1990-08,15.417,
1990-09,14.567,
1990-10,15.839,
1990-11,15.854,
1990-12,15.361,
1991-01,15.185,
1991-02,15.185,
1991-03,14.205,
1991-04,15.994,
1991-05,16.273,
1991-06,14.144,
1991-07,16.896,
1991-08,16.019,
1991-09,15.926,
1991-10,17.525,
1991-11,17.349,
1991-12,15.939,
1992-01,17.108,
1992-02,15.541,
1992-03,16.370,
1992-04,17.334,
1992-05,16.872,
1992-06,15.652,
1992-07,17.145,
1992-08,17.244,
1992-09,15.635,
1992-10,18.318,
1992-11,16.887,
1992-12,15.638,
1993-01,17.840,
1993-02,18.480,
1993-03,17.213,
1993-04,18.253,
1993-05,16.561,
1993-06,16.450,
1993-07,17.203,
1993-08,19.445,
1993-09,18.875,
1993-10,19.046,
1993-11,19.130,
1993-12,19.339,
1994-01,19.628,
1994-02,20.314,
1994-03,19.354,
1994-04,20.102,
1994-05,18.544,
1994-06,18.617,
1994-07,19.759,
1994-08,18.641,
1994-09,20.421,
1994-10,20.199,
1994-11,18.771,
1994-12,19.158,
1995-01,19.897,
1995-02,22.112,
1995-03,22.054,
1995-04,23.338,
1995-05,23.295,
1995-06,22.369,
1995-07,24.896,
1995-08,26.528,
1995-09,26.099,
1995-10,25.328,
1995-11,27.085,
1995-12,21.555,
1996-01,26.245,
1996-02,24.814,
1996-03,26.336,
1996-04,26.947,
1996-05,26.957,
1996-06,29.033,
1996-07,28.919,
1996-08,31.083,
1996-09,31.083,
1996-10,32.345,
1996-11,34.701,
1996-12,25.257,
1997-01,30.530,
1997-02,32.818,
1997-03,35.102,
1997-04,34.848,
1997-05,34.003,
1997-06,36.208,
1997-07,42.679,
1997-08,42.147,
1997-09,42.929,
1997-10,44.595,
1997-11,45.639,
1997-12,38.802,
1998-01,48.960,
1998-02,45.686,
1998-03,52.024,
1998-04,55.963,
1998-05,59.849,
1998-06,63.270,
1998-07,60.410,
1998-08,67.112,
1998-09,65.419,
1998-10,66.087,
1998-11,63.484,
1998-12,58.539,
1999-01,73.272,
1999-02,55.179,
1999-03,67.714,
1999-04,62.561,
1999-05,49.131,
1999-06,51.388,
1999-07,57.278,
1999-08,57.166,
1999-09,59.443,
1999-10,62.001,
1999-11,61.504,
1999-12,59.889,
2000-01,59.624,
2000-02,59.295,
2000-03,61.677,
2000-04,61.429,
2000-05,65.933,
2000-06,72.861,
2000-07,70.330,
2000-08,74.921,
2000-09,81.405,
2000-10,77.629,
2000-11,79.069,
2000-12,81.990,
2001-01,84.682,
2001-02,85.108,
2001-03,85.303,
2001-04,86.259,
2001-05,89.935,
2001-06,84.731,
2001-07,80.007,
2001-08,79.117,
2001-09,80.519,
2001-10,74.893,
2001-11,76.243,
2001-12,68.049,
2002-01,73.019,
2002-02,72.149,
2002-03,71.126,
2002-04,73.340,
2002-05,73.671,
2002-06,78.610,
2002-07,77.534,
2002-08,77.283,
2002-09,80.628,
2002-10,77.287,
2002-11,77.688,
2002-12,78.545,
2003-01,76.203,
2003-02,78.426,
2003-03,74.833,
2003-04,75.024,
2003-05,74.887,
2003-06,72.604,
2003-07,73.332,
2003-08,72.899,
2003-09,71.431,
2003-10,70.653,
2003-11,69.073,
2003-12,69.725,
2004-01,71.272,
2004-02,76.357,
2004-03,75.377,
2004-04,77.809,
2004-05,76.190,
2004-06,72.158,
2004-07,72.802,
2004-08,71.755,
2004-09,73.710,
2004-10,72.737,
2004-11,74.495,
2004-12,82.255,
2005-01,91.032,
2005-02,91.221,
2005-03,93.285,
2005-04,93.665,
2005-05,95.489,
2005-06,91.005,
2005-07,92.498,
2005-08,93.284,
2005-09,94.635,
2005-10,96.955,
2005-11,98.456,
2005-12,97.100,
2006-01,103.294,
2006-02,103.502,
2006-03,104.241,
2006-04,103.744,
2006-05,105.070,
2006-06,93.881,
2006-07,94.491,
2006-08,95.368,
2006-09,99.468,
2006-10,102.196,
2006-11,105.191,
2006-12,101.506,
2007-01,116.659,
2007-02,120.413,
2007-03,122.571,
2007-04,125.520,
2007-05,121.574,
2007-06,121.714,
2007-07,126.734,
2007-08,127.417,
2007-09,129.079,
2007-10,113.543,
2007-11,116.574,
2007-12,111.695,
2008-01,111.035,
2008-02,115.315,
2008-03,106.412,
2008-04,113.247,
2008-05,110.651,
2008-06,104.067,
2008-07,104.079,
2008-08,105.539,
2008-09,109.854,
2008-10,120.402,
2008-11,120.963,
2008-12,103.625,
2009-01,114.907,
2009-02,124.746,
2009-03,161.327,
2009-04,139.516,
2009-05,107.172,
2009-06,88.221,
2009-07,84.885,
2009-08,99.677,
2009-09,100.291,
2009-10,102.192,
2009-11,101.737,
2009-12,91.370,
2010-01,99.423,
2010-02,86.705,
2010-03,92.678,
2010-04,86.437,
2010-05,90.692,
2010-06,97.575,
2010-07,87.898,
2010-08,89.496,
2010-09,90.459,
2010-10,89.537,
2010-11,93.345,
2010-12,851.523,
2011-01,762.010,
2011-02,729.607,
2011-03,673.033,
2011-04,672.786,
2011-05,720.354,
2011-06,648.390,
2011-07,761.496,
2011-08,902.414,
2011-09,1005.358,
2011-10,883.721,
2011-11,878.249,
2011-12,947.637,
2012-01,941.015,
2012-02,901.812,
2012-03,854.881,
2012-04,883.472,
2012-05,1096.945,
2012-06,950.685,
2012-07,1027.434,
2012-08,990.187,
2012-09,948.455,
2012-10,903.717,
2012-11,903.100,
2012-12,886.509,
2013-01,797.134,
2013-02,805.910,
2013-03,813.795,
2013-04,828.212,
2013-05,740.896,
2013-06,677.660,
2013-07,668.305,
2013-08,606.236,
2013-09,640.942,
2013-10,642.140,
2013-11,638.351,
2013-12,592.832,
2014-01,620.732,
2014-02,581.765,
2014-03,575.100,
2014-04,574.949,
2014-05,602.886,
2014-06,604.867,
2014-07,626.120,
2014-08,697.716,
2014-09,676.433,
2014-10,682.509,
2014-11,722.564,
2014-12,737.830,Provisional value
"","General: Balance sheet item ""Other liabilities"" as well as other securitised liabilities, other fiduciary liabilities, value adjustments, provisions and special reserves. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising AccountingLaw (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
