"",BBK01.OUD390,BBK01.OUD390_FLAGS
"",Savings bonds purchased by resident households  (including non-profit institutions) / for more than two years / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:52,
1999-01,7.625,
1999-02,7.457,
1999-03,7.651,
1999-04,7.764,
1999-05,7.714,
1999-06,7.607,
1999-07,7.491,
1999-08,7.624,
1999-09,9.315,
1999-10,9.238,
1999-11,9.327,
1999-12,9.260,
2000-01,9.163,
2000-02,9.005,
2000-03,8.912,
2000-04,8.859,
2000-05,8.779,
2000-06,8.657,
2000-07,8.612,
2000-08,8.531,
2000-09,8.360,
2000-10,8.092,
2000-11,7.941,
2000-12,7.761,
2001-01,7.658,
2001-02,7.568,
2001-03,7.484,
2001-04,7.432,
2001-05,7.437,
2001-06,7.335,
2001-07,7.240,
2001-08,7.153,
2001-09,7.094,
2001-10,6.997,
2001-11,6.932,
2001-12,6.839,
2002-01,6.673,
2002-02,6.625,
2002-03,6.560,
2002-04,6.525,
2002-05,6.476,
2002-06,6.453,
2002-07,6.478,
2002-08,6.457,
2002-09,6.356,
2002-10,6.089,
2002-11,5.987,
2002-12,5.978,
2003-01,5.842,
2003-02,6.459,
2003-03,6.395,
2003-04,6.412,
2003-05,6.372,
2003-06,6.441,
2003-07,6.056,
2003-08,6.078,
2003-09,6.093,
2003-10,6.175,
2003-11,6.211,
2003-12,6.209,
2004-01,6.421,
2004-02,6.585,
2004-03,6.613,
2004-04,6.612,
2004-05,6.591,
2004-06,6.559,
2004-07,6.564,
2004-08,6.712,
2004-09,6.771,
2004-10,6.849,
2004-11,6.907,
2004-12,5.799,
2005-01,6.038,
2005-02,6.060,
2005-03,5.951,
2005-04,6.097,
2005-05,6.114,
2005-06,6.134,
2005-07,6.151,
2005-08,6.146,
2005-09,6.106,
2005-10,6.062,
2005-11,6.016,
2005-12,6.023,
2006-01,6.006,
2006-02,5.980,
2006-03,5.958,
2006-04,5.918,
2006-05,5.866,
2006-06,5.804,
2006-07,5.766,
2006-08,5.730,
2006-09,4.186,
2006-10,4.196,
2006-11,4.095,
2006-12,4.144,
2007-01,4.127,
2007-02,4.097,
2007-03,4.039,
2007-04,3.957,
2007-05,3.878,
2007-06,3.831,
2007-07,3.814,
2007-08,3.793,
2007-09,3.776,
2007-10,3.752,
2007-11,3.859,
2007-12,3.859,
2008-01,3.664,
2008-02,3.639,
2008-03,3.605,
2008-04,3.572,
2008-05,3.562,
2008-06,3.529,
2008-07,3.472,
2008-08,3.670,
2008-09,3.686,
2008-10,3.748,
2008-11,3.924,
2008-12,4.194,
2009-01,4.608,
2009-02,4.787,
2009-03,4.387,
2009-04,4.621,
2009-05,4.696,
2009-06,4.700,
2009-07,4.717,
2009-08,4.758,
2009-09,4.862,
2009-10,4.978,
2009-11,5.531,
2009-12,6.066,
2010-01,7.026,
2010-02,7.735,
2010-03,8.012,
2010-04,8.277,
2010-05,9.313,
2010-06,10.381,
2010-07,10.564,
2010-08,10.707,
2010-09,10.828,
2010-10,10.946,
2010-11,11.180,
2010-12,11.359,
2011-01,11.376,
2011-02,11.392,
2011-03,11.456,
2011-04,11.879,
2011-05,12.555,
2011-06,12.950,
2011-07,13.317,
2011-08,13.727,
2011-09,13.923,
2011-10,13.918,
2011-11,14.032,
2011-12,14.245,
2012-01,14.325,
2012-02,14.555,
2012-03,14.840,
2012-04,15.032,
2012-05,15.169,
2012-06,15.265,
2012-07,15.409,
2012-08,15.548,
2012-09,15.673,
2012-10,15.579,
2012-11,15.270,
2012-12,15.000,
2013-01,14.135,
2013-02,13.555,
2013-03,13.330,
2013-04,13.121,
2013-05,12.146,
2013-06,11.235,
2013-07,10.970,
2013-08,10.928,
2013-09,10.817,
2013-10,10.728,
2013-11,10.690,
2013-12,10.642,
2014-01,10.494,
2014-02,10.440,
2014-03,10.381,
2014-04,9.814,
2014-05,9.218,
2014-06,8.965,
2014-07,8.699,
2014-08,8.395,
2014-09,8.357,
2014-10,8.252,
2014-11,8.164,
2014-12,8.103,Provisional value
