"",BBK01.WZ3080,BBK01.WZ3080_FLAGS
"","Yields, derived from the term structure of interest rates, on Pfandbriefe with annual coupon payments / residual maturity of 3.0 years / end of month",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:54,
2000-01,5.06,
2000-02,5.02,
2000-03,5.02,
2000-04,5.40,
2000-05,5.45,
2000-06,5.54,
2000-07,5.63,
2000-08,5.59,
2000-09,5.50,
2000-10,5.43,
2000-11,5.06,
2000-12,4.82,
2001-01,4.82,
2001-02,4.68,
2001-03,4.73,
2001-04,4.85,
2001-05,4.72,
2001-06,4.68,
2001-07,4.49,
2001-08,4.25,
2001-09,3.95,
2001-10,3.86,
2001-11,4.19,
2001-12,4.35,
2002-01,4.48,
2002-02,4.71,
2002-03,4.75,
2002-04,4.73,
2002-05,4.62,
2002-06,4.41,
2002-07,4.12,
2002-08,3.82,
2002-09,3.69,
2002-10,3.72,
2002-11,3.52,
2002-12,3.27,
2003-01,3.02,
2003-02,3.03,
2003-03,3.19,
2003-04,2.87,
2003-05,2.61,
2003-06,2.84,
2003-07,3.21,
2003-08,3.18,
2003-09,3.21,
2003-10,3.41,
2003-11,3.37,
2003-12,3.16,
2004-01,3.19,
2004-02,2.91,
2004-03,2.80,
2004-04,3.15,
2004-05,3.20,
2004-06,3.36,
2004-07,3.30,
2004-08,3.08,
2004-09,3.11,
2004-10,2.94,
2004-11,2.87,
2004-12,2.95,
2005-01,2.83,
2005-02,2.94,
2005-03,2.94,
2005-04,2.67,
2005-05,2.59,
2005-06,2.42,
2005-07,2.57,
2005-08,2.56,
2005-09,2.69,
2005-10,2.97,
2005-11,3.11,
2005-12,3.12,
2006-01,3.30,
2006-02,3.38,
2006-03,3.65,
2006-04,3.79,
2006-05,3.71,
2006-06,3.93,
2006-07,3.86,
2006-08,3.86,
2006-09,3.84,
2006-10,3.95,
2006-11,3.92,
2006-12,3.99,
2007-01,4.23,
2007-02,4.11,
2007-03,4.23,
2007-04,4.38,
2007-05,4.61,
2007-06,4.72,
2007-07,4.65,
2007-08,4.52,
2007-09,4.54,
2007-10,4.45,
2007-11,4.39,
2007-12,4.58,
2008-01,4.03,
2008-02,3.92,
2008-03,4.21,
2008-04,4.50,
2008-05,4.86,
2008-06,5.20,
2008-07,5.04,
2008-08,4.82,
2008-09,4.80,
2008-10,4.04,
2008-11,3.53,
2008-12,3.24,
2009-01,3.10,
2009-02,3.02,
2009-03,2.91,
2009-04,2.92,
2009-05,2.86,
2009-06,2.82,
2009-07,2.69,
2009-08,2.51,
2009-09,2.42,
2009-10,2.51,
2009-11,2.38,
2009-12,2.43,
2010-01,2.35,
2010-02,2.05,
2010-03,2.04,
2010-04,1.93,
2010-05,1.77,
2010-06,1.75,
2010-07,1.90,
2010-08,1.60,
2010-09,1.77,
2010-10,1.99,
2010-11,2.05,
2010-12,2.13,
2011-01,2.53,
2011-02,2.60,
2011-03,2.85,
2011-04,2.86,
2011-05,2.60,
2011-06,2.58,
2011-07,2.35,
2011-08,1.94,
2011-09,1.90,
2011-10,1.95,
2011-11,1.98,
2011-12,1.71,
2012-01,1.56,
2012-02,1.49,
2012-03,1.47,
2012-04,1.34,
2012-05,1.18,
2012-06,1.22,
2012-07,0.93,
2012-08,0.79,
2012-09,0.77,
2012-10,0.78,
2012-11,0.71,
2012-12,0.64,
2013-01,0.98,
2013-02,0.72,
2013-03,0.72,
2013-04,0.61,
2013-05,0.71,
2013-06,0.91,
2013-07,0.85,
2013-08,0.98,
2013-09,0.89,
2013-10,0.83,
2013-11,0.71,
2013-12,0.84,
2014-01,0.72,
2014-02,0.67,
2014-03,0.69,
2014-04,0.68,
2014-05,0.55,
2014-06,0.48,
2014-07,0.49,
2014-08,0.40,
2014-09,0.34,
2014-10,0.34,
2014-11,0.31,
2014-12,0.26,
2015-01,0.23,
