"",BBK01.SUD128,BBK01.SUD128_FLAGS
"",Effective interest rates of German banks / New business / Loans to non-financial corporations over EUR 1 million with an initial rate fixation of over 1 year and up to 5 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:27:47,
2003-01,4.27,
2003-02,4.62,
2003-03,4.86,
2003-04,4.12,
2003-05,3.80,
2003-06,3.89,
2003-07,3.91,
2003-08,3.84,
2003-09,3.84,
2003-10,4.06,
2003-11,3.90,
2003-12,3.87,
2004-01,4.33,
2004-02,3.60,
2004-03,3.85,
2004-04,3.79,
2004-05,3.93,
2004-06,3.93,
2004-07,3.91,
2004-08,3.60,
2004-09,3.65,
2004-10,3.85,
2004-11,3.68,
2004-12,3.95,
2005-01,3.75,
2005-02,3.66,
2005-03,3.59,
2005-04,3.76,
2005-05,3.68,
2005-06,3.67,
2005-07,3.82,
2005-08,3.72,
2005-09,3.51,
2005-10,3.89,
2005-11,3.96,
2005-12,3.94,
2006-01,4.04,
2006-02,4.81,
2006-03,4.03,
2006-04,4.07,
2006-05,4.37,
2006-06,4.35,
2006-07,4.59,
2006-08,4.56,
2006-09,4.62,
2006-10,4.45,
2006-11,4.81,
2006-12,4.89,
2007-01,4.84,
2007-02,4.69,
2007-03,4.82,
2007-04,5.05,
2007-05,5.13,
2007-06,5.50,
2007-07,5.17,
2007-08,5.55,
2007-09,5.71,
2007-10,5.51,
2007-11,5.39,
2007-12,5.67,
2008-01,5.39,
2008-02,5.84,
2008-03,5.58,
2008-04,5.59,
2008-05,5.74,
2008-06,6.09,
2008-07,5.97,
2008-08,5.91,
2008-09,5.63,
2008-10,6.10,
2008-11,5.38,
2008-12,4.82,
2009-01,5.00,
2009-02,4.79,
2009-03,4.23,
2009-04,4.22,
2009-05,3.98,
2009-06,4.33,
2009-07,3.85,
2009-08,4.18,
2009-09,4.23,
2009-10,3.88,
2009-11,3.87,
2009-12,3.88,
2010-01,3.90,
2010-02,4.54,
2010-03,3.69,
2010-04,3.92,
2010-05,3.59,
2010-06,3.29,
2010-07,2.97,
2010-08,3.39,
2010-09,3.40,
2010-10,3.33,
2010-11,3.47,
2010-12,3.26,
2011-01,3.34,
2011-02,4.05,
2011-03,3.84,
2011-04,3.82,
2011-05,3.67,
2011-06,3.62,
2011-07,3.79,
2011-08,3.92,
2011-09,3.61,
2011-10,3.91,
2011-11,3.67,
2011-12,3.71,
2012-01,3.37,
2012-02,3.47,
2012-03,2.85,
2012-04,3.04,
2012-05,2.98,
2012-06,2.89,
2012-07,2.96,
2012-08,2.82,
2012-09,2.81,
2012-10,2.84,
2012-11,3.25,
2012-12,2.54,
2013-01,2.94,
2013-02,3.16,
2013-03,2.63,
2013-04,2.85,
2013-05,2.77,
2013-06,2.58,
2013-07,2.84,
2013-08,2.51,
2013-09,2.84,
2013-10,2.86,
2013-11,2.43,
2013-12,2.62,
2014-01,2.41,
2014-02,2.14,
2014-03,2.53,
2014-04,2.34,
2014-05,2.19,
2014-06,2.31,
2014-07,2.56,
2014-08,2.22,
2014-09,2.37,
2014-10,2.59,
2014-11,2.42,
2014-12,1.99,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. The amount refers to the single loan transaction considered as new business. p = Provisional",
