"",BBK01.WU0186,BBK01.WU0186_FLAGS
1970-09,0,
1970-10,0,
1970-11,73,
1970-12,21,
1971-01,43,
1971-02,28,
1971-03,4,
1971-04,1,
1971-05,2,
1971-06,-,Nothing exists
1971-07,2,
1971-08,18,
1971-09,16,
1971-10,-,Nothing exists
1971-11,-,Nothing exists
1971-12,6,
1972-01,5,
1972-02,-,Nothing exists
1972-03,-,Nothing exists
1972-04,5,
1972-05,18,
1972-06,214,
1972-07,107,
1972-08,49,
1972-09,17,
1972-10,5,
1972-11,16,
1972-12,130,
1973-01,1,
1973-02,-,Nothing exists
1973-03,5,
1973-04,0,
1973-05,-,Nothing exists
1973-06,-,Nothing exists
1973-07,-,Nothing exists
1973-08,29,
1973-09,0,
1973-10,-,Nothing exists
1973-11,-,Nothing exists
1973-12,1,
1974-01,2,
1974-02,-,Nothing exists
1974-03,-,Nothing exists
1974-04,-,Nothing exists
1974-05,16,
1974-06,2,
1974-07,3,
1974-08,22,
1974-09,22,
1974-10,9,
1974-11,5,
1974-12,-,Nothing exists
1975-01,-,Nothing exists
1975-02,-,Nothing exists
1975-03,-,Nothing exists
1975-04,0,
1975-05,-,Nothing exists
1975-06,-,Nothing exists
1975-07,-,Nothing exists
1975-08,-,Nothing exists
1975-09,-,Nothing exists
1975-10,-,Nothing exists
1975-11,-,Nothing exists
1975-12,-,Nothing exists
1976-01,8,
1976-02,1,
1976-03,-,Nothing exists
1976-04,-,Nothing exists
1976-05,9,
1976-06,-,Nothing exists
1976-07,-,Nothing exists
1976-08,-,Nothing exists
1976-09,5,
1976-10,-,Nothing exists
1976-11,-,Nothing exists
1976-12,8,
1977-01,-,Nothing exists
1977-02,-,Nothing exists
1977-03,-,Nothing exists
1977-04,-,Nothing exists
1977-05,-,Nothing exists
1977-06,-,Nothing exists
1977-07,2,
1977-08,1,
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,15,
1977-12,-,Nothing exists
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,11,
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,0,
1978-07,-,Nothing exists
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,1,
1978-11,-,Nothing exists
1978-12,15,
1979-01,-,Nothing exists
1979-02,5,
1979-03,-,Nothing exists
1979-04,-,Nothing exists
1979-05,-,Nothing exists
1979-06,0,
1979-07,32,
1979-08,5,
1979-09,7,
1979-10,-,Nothing exists
1979-11,3,
1979-12,0,
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,1,
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,8,
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,-,Nothing exists
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,2,
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,-,Nothing exists
1981-10,-,Nothing exists
1981-11,-,Nothing exists
1981-12,-,Nothing exists
1982-01,-,Nothing exists
1982-02,29,
1982-03,3,
1982-04,-,Nothing exists
1982-05,-,Nothing exists
1982-06,0,
1982-07,1,
1982-08,41,
1982-09,9,
1982-10,8,
1982-11,-,Nothing exists
1982-12,-,Nothing exists
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,-,Nothing exists
1983-05,-,Nothing exists
1983-06,22,
1983-07,-,Nothing exists
1983-08,31,
1983-09,-,Nothing exists
1983-10,-,Nothing exists
1983-11,-,Nothing exists
1983-12,-,Nothing exists
1984-01,-,Nothing exists
1984-02,-,Nothing exists
1984-03,-,Nothing exists
1984-04,-,Nothing exists
1984-05,-,Nothing exists
1984-06,1,
1984-07,-,Nothing exists
1984-08,15,
1984-09,39,
1984-10,-,Nothing exists
1984-11,15,
1984-12,1,
1985-01,-,Nothing exists
1985-02,-,Nothing exists
1985-03,-,Nothing exists
1985-04,-,Nothing exists
1985-05,5,
1985-06,-,Nothing exists
1985-07,11,
1985-08,3,
1985-09,75,
1985-10,-,Nothing exists
1985-11,-,Nothing exists
1985-12,7,
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,-,Nothing exists
1986-04,0,
1986-05,31,
1986-06,47,
1986-07,1,
1986-08,4,
1986-09,-,Nothing exists
1986-10,-,Nothing exists
1986-11,-,Nothing exists
1986-12,-,Nothing exists
1987-01,9,
1987-02,-,Nothing exists
1987-03,7,
1987-04,18,
1987-05,-,Nothing exists
1987-06,4,
1987-07,16,
1987-08,-,Nothing exists
1987-09,215,
1987-10,1,
1987-11,-,Nothing exists
1987-12,1,
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,30,
1988-04,-,Nothing exists
1988-05,3,
1988-06,0,
1988-07,0,
1988-08,-,Nothing exists
1988-09,-,Nothing exists
1988-10,1,
1988-11,-,Nothing exists
1988-12,11,
1989-01,-,Nothing exists
1989-02,-,Nothing exists
1989-03,-,Nothing exists
1989-04,-,Nothing exists
1989-05,2,
1989-06,-,Nothing exists
1989-07,-,Nothing exists
1989-08,11,
1989-09,0,
1989-10,-,Nothing exists
1989-11,1,
1989-12,-,Nothing exists
1990-01,34,
1990-02,14,
1990-03,-,Nothing exists
1990-04,-,Nothing exists
1990-05,-,Nothing exists
1990-06,1,
1990-07,-,Nothing exists
1990-08,-,Nothing exists
1990-09,18,
1990-10,1,
1990-11,6,
1990-12,2,
1991-01,-,Nothing exists
1991-02,20,
1991-03,-,Nothing exists
1991-04,-,Nothing exists
1991-05,10,
1991-06,-,Nothing exists
1991-07,-,Nothing exists
1991-08,37,
1991-09,1,
1991-10,19,
1991-11,36,
1991-12,0,
1992-01,-,Nothing exists
1992-02,-,Nothing exists
1992-03,8,
1992-04,-,Nothing exists
1992-05,2,
1992-06,-,Nothing exists
1992-07,11,
1992-08,1,
1992-09,-,Nothing exists
1992-10,8,
1992-11,30,
1992-12,101,
1993-01,1,
1993-02,-,Nothing exists
1993-03,-,Nothing exists
1993-04,1,
1993-05,14,
1993-06,-,Nothing exists
1993-07,21,
1993-08,-,Nothing exists
1993-09,45,
1993-10,-,Nothing exists
1993-11,2,
1993-12,1,
1994-01,-,Nothing exists
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,-,Nothing exists
1994-05,26,
1994-06,-,Nothing exists
1994-07,1,
1994-08,1,
1994-09,52,
1994-10,2,
1994-11,-,Nothing exists
1994-12,-,Nothing exists
1995-01,21,
1995-02,-,Nothing exists
1995-03,-,Nothing exists
1995-04,-,Nothing exists
1995-05,-,Nothing exists
1995-06,2,
1995-07,41,
1995-08,11,
1995-09,25,
1995-10,-,Nothing exists
1995-11,7,
1995-12,163,
1996-01,0,
1996-02,-,Nothing exists
1996-03,10,
1996-04,0,
1996-05,1,
1996-06,36,
1996-07,-,Nothing exists
1996-08,26,
1996-09,109,
1996-10,54,
1996-11,103,
1996-12,4,
1997-01,0,
1997-02,20,
1997-03,6,
1997-04,-,Nothing exists
1997-05,-,Nothing exists
1997-06,13,
1997-07,52,
1997-08,-,Nothing exists
1997-09,2,
1997-10,644,
1997-11,11,
1997-12,0,
1998-01,62,
1998-02,5,
1998-03,142,
1998-04,110,
1998-05,1,
1998-06,-,Nothing exists
1998-07,-,Nothing exists
1998-08,264,
1998-09,666,
1998-10,2,
1998-11,52,
1998-12,173,Corrected value
1999-01,200,
1999-02,87,
1999-03,1317,
1999-04,5,
1999-05,-,Nothing exists
1999-06,2989,
1999-07,242,
1999-08,7,
1999-09,112,
1999-10,258,
1999-11,117,
1999-12,161,
2000-01,210,
2000-02,68,
2000-03,5,
2000-04,42,
2000-05,10,
2000-06,655,
2000-07,803,
2000-08,8,
2000-09,52,
2000-10,109,
2000-11,224,
2000-12,258,
2001-01,524,
2001-02,306,
2001-03,499,
2001-04,12,
2001-05,356,
2001-06,170,
2001-07,371,
2001-08,329,
2001-09,1325,
2001-10,82,
2001-11,101,
2001-12,173,
2002-01,131,
2002-02,12,
2002-03,14,
2002-04,20,
2002-05,72,
2002-06,12,
2002-07,464,
2002-08,1324,
2002-09,107,
2002-10,333,
2002-11,149,
2002-12,28,
2003-01,4,
2003-02,4,
2003-03,97,
2003-04,9,
2003-05,33,
2003-06,1014,
2003-07,47,
2003-08,38,
2003-09,1067,
2003-10,253,
2003-11,86,
2003-12,1,
2004-01,103,
2004-02,0,
2004-03,13,
2004-04,75,
2004-05,2,
2004-06,10,
2004-07,540,
2004-08,10,
2004-09,418,
2004-10,2,
2004-11,108,
2004-12,283,
2005-01,0,
2005-02,1,
2005-03,25,
2005-04,12,
2005-05,125,
2005-06,44,
2005-07,5,
2005-08,106,
2005-09,164,
2005-10,116,
2005-11,95,
2005-12,0,
2006-01,0,
2006-02,-,Nothing exists
2006-03,15,
2006-04,4,
2006-05,-,Nothing exists
2006-06,176,
2006-07,0,
2006-08,94,
2006-09,185,
2006-10,112,
2006-11,10,
2006-12,10,
2007-01,1,
2007-02,97,
2007-03,167,
2007-04,-,Nothing exists
2007-05,0,
2007-06,2,
2007-07,49,
2007-08,112,
2007-09,52,
2007-10,1,
2007-11,12,
2007-12,0,
2008-01,13,
2008-02,0,
2008-03,-,Nothing exists
2008-04,2,
2008-05,828,
2008-06,21,
2008-07,15,
2008-08,0,
2008-09,0,
2008-10,3,
2008-11,51,
2008-12,327,
2009-01,-,Nothing exists
2009-02,0,
2009-03,47,
2009-04,-,Nothing exists
2009-05,30,
2009-06,0,
2009-07,1,
2009-08,0,
2009-09,22,
2009-10,-,Nothing exists
2009-11,1,
2009-12,-,Nothing exists
2010-01,-,Nothing exists
2010-02,-,Nothing exists
2010-03,2,
2010-04,-,Nothing exists
2010-05,0,
2010-06,1,
2010-07,-,Nothing exists
2010-08,0,
2010-09,0,
2010-10,0,
2010-11,5,
2010-12,1,
2011-01,0,
2011-02,0,
2011-03,-,Nothing exists
2011-04,0,
2011-05,-,Nothing exists
2011-06,4,
2011-07,9,
2011-08,-,Nothing exists
2011-09,0,
2011-10,0,
2011-11,-,Nothing exists
2011-12,-,Nothing exists
2012-01,-,Nothing exists
2012-02,-,Nothing exists
2012-03,0,
2012-04,-,Nothing exists
2012-05,-,Nothing exists
2012-06,-,Nothing exists
2012-07,-,Nothing exists
2012-08,0,
2012-09,1,
2012-10,0,
2012-11,0,
2012-12,0,
2013-01,-,Nothing exists
2013-02,-,Nothing exists
2013-03,-,Nothing exists
2013-04,-,Nothing exists
2013-05,3,
2013-06,-,Nothing exists
2013-07,-,Nothing exists
2013-08,0,
2013-09,0,
2013-10,-,Nothing exists
2013-11,4,
2013-12,-,Nothing exists
2014-01,52,
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,5,
2014-06,5,
2014-07,0,
2014-08,0,
2014-09,0,
2014-10,0,
2014-11,40,
2014-12,-,Nothing exists
