"",BBK01.PQ0089,BBK01.PQ0089_FLAGS
"",Lending to domestic enterprises and self-employed persons / Manufacturing sector / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:16,
1968-10,8.061,
1969-01,8.531,
1969-04,9.086,
1969-07,9.378,
1969-10,11.436,
1970-01,11.342,
1970-04,11.984,
1970-07,12.171,
1970-10,12.652,
1971-01,12.561,
1971-04,13.123,
1971-07,12.969,
1971-10,14.007,
1972-01,13.619,
1972-04,14.396,
1972-07,14.148,
1972-10,15.512,
1973-01,15.497,
1973-04,15.673,
1973-07,16.304,
1973-10,16.256,
1974-01,16.078,
1974-04,16.451,
1974-07,16.872,
1974-10,17.558,
1975-01,15.736,
1975-04,15.436,
1975-07,15.060,
1975-10,15.534,
1976-01,14.219,
1976-04,14.765,
1976-07,14.261,
1976-10,16.208,
1977-01,14.364,
1977-04,15.508,
1977-07,15.312,
1977-10,16.355,
1978-01,15.296,
1978-04,15.597,
1978-07,15.139,
1978-10,16.383,
1979-01,15.340,
1979-04,15.850,
1979-07,15.349,
1979-10,17.074,
1980-01,15.430,
1980-04,16.242,
1980-07,15.834,
1980-10,17.295,
1981-01,16.353,
1981-04,16.918,
1981-07,16.495,
1981-10,17.283,
1982-01,16.099,
1982-04,16.303,
1982-07,16.441,
1982-10,16.855,
1983-01,15.361,
1983-04,15.959,
1983-07,15.900,
1983-10,16.419,
1984-01,15.147,
1984-04,15.919,
1984-07,15.923,
1984-10,16.298,
1985-01,16.745,
1985-04,16.693,
1985-07,16.364,
1985-10,17.582,
1986-01,17.587,
1986-04,18.921,
1986-07,19.126,
1986-10,19.829,
1987-01,19.303,
1987-04,19.984,
1987-07,20.973,
1987-10,20.844,
1988-01,20.840,
1988-04,21.984,
1988-07,21.898,
1988-10,23.290,
1989-01,23.822,
1989-04,24.630,
1989-07,25.642,
1989-10,27.185,
1990-01,27.883,
1990-04,28.512,
1990-07,30.618,
1990-10,31.400,
1991-01,34.228,
1991-04,36.186,
1991-07,39.110,
1991-10,41.289,
1992-01,41.246,
1992-04,42.082,
1992-07,39.947,
1992-10,39.629,
1993-01,38.609,
1993-04,37.976,
1993-07,37.500,
1993-10,34.737,
1994-01,34.193,
1994-04,33.921,
1994-07,33.313,
1994-10,32.328,
1995-01,33.364,
1995-04,34.559,
1995-07,34.993,
1995-10,34.013,
1996-01,35.534,
1996-04,36.143,
1996-07,35.272,
1996-10,34.611,
1997-01,35.133,
1997-04,35.729,
1997-07,34.249,
1997-10,34.255,
1998-01,34.592,
1998-04,34.772,
1998-07,33.888,
1998-10,35.297,
1999-01,41.750,
1999-04,42.852,
1999-07,41.071,
1999-10,39.339,
2000-01,39.860,
2000-04,41.799,
2000-07,41.682,
2000-10,41.590,
2001-01,42.631,
2001-04,42.963,
2001-07,41.223,
2001-10,40.096,
2002-01,39.651,
2002-04,38.207,
2002-07,36.226,
2002-10,33.673,
2003-01,32.532,
2003-04,32.581,
2003-07,31.257,
2003-10,30.920,
2004-01,30.023,
2004-04,28.959,
2004-07,28.435,
2004-10,27.676,
2005-01,27.370,
2005-04,27.506,
2005-07,26.675,
2005-10,23.961,
2006-01,25.264,
2006-04,26.665,
2006-07,27.013,
2006-10,26.162,
2007-01,26.537,
2007-04,28.082,
2007-07,27.367,
2007-10,28.381,
2008-01,29.662,
2008-04,31.466,
2008-07,31.048,
2008-10,29.375,
2009-01,33.343,
2009-04,32.689,
2009-07,31.733,
2009-10,28.943,
2010-01,28.695,
2010-04,28.736,
2010-07,27.459,
2010-10,26.351,
2011-01,27.918,
2011-04,28.348,
2011-07,27.612,
2011-10,26.400,
2012-01,26.875,
2012-04,27.381,
2012-07,25.937,
2012-10,25.395,
2013-01,27.070,
2013-04,26.609,
2013-07,26.310,
2013-10,25.521,
2014-01,25.980,
2014-04,26.874,
2014-07,26.059,
2014-10,25.434,
