"",BBK01.OUH006,BBK01.OUH006_FLAGS
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,2.215,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,2.228,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,2.468,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,2.459,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,2.624,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,2.951,
1965-01,3.125,
1965-02,3.182,
1965-03,3.207,
1965-04,3.179,
1965-05,3.222,
1965-06,3.338,
1965-07,3.344,
1965-08,3.272,
1965-09,3.479,
1965-10,3.461,
1965-11,3.355,
1965-12,3.204,
1966-01,3.479,
1966-02,3.450,
1966-03,3.606,
1966-04,3.617,
1966-05,3.602,
1966-06,3.707,
1966-07,3.777,
1966-08,3.730,
1966-09,3.785,
1966-10,3.760,
1966-11,3.752,
1966-12,3.590,
1967-01,3.673,
1967-02,3.680,
1967-03,3.428,
1967-04,3.617,
1967-05,3.328,
1967-06,3.470,
1967-07,3.160,
1967-08,2.955,
1967-09,2.829,
1967-10,2.825,
1967-11,2.934,
1967-12,2.814,
1968-01,3.031,
1968-02,2.977,
1968-03,3.141,
1968-04,3.065,
1968-05,3.172,
1968-06,3.302,
1968-07,3.108,
1968-08,3.263,
1968-09,3.199,
1968-10,3.278,
1968-11,3.339,
1968-12,3.073,
1969-01,3.360,
1969-02,3.255,
1969-03,3.341,
1969-04,3.277,
1969-05,3.506,
1969-06,3.902,
1969-07,4.009,
1969-08,4.391,
1969-09,4.088,
1969-10,4.420,
1969-11,4.134,
1969-12,3.159,
1970-01,4.240,
1970-02,4.043,
1970-03,4.023,
1970-04,4.244,
1970-05,4.232,
1970-06,4.162,
1970-07,4.929,
1970-08,4.814,
1970-09,5.380,
1970-10,5.296,
1970-11,5.636,
1970-12,5.039,
1971-01,5.982,
1971-02,5.961,
1971-03,5.727,
1971-04,5.588,
1971-05,5.658,
1971-06,6.672,
1971-07,6.797,
1971-08,6.884,
1971-09,6.893,
1971-10,7.192,
1971-11,6.174,
1971-12,5.899,
1972-01,5.699,
1972-02,5.848,
1972-03,6.071,
1972-04,6.161,
1972-05,6.185,
1972-06,6.387,
1972-07,7.388,
1972-08,8.731,
1972-09,8.382,
1972-10,8.251,
1972-11,8.432,
1972-12,8.067,
1973-01,8.354,
1973-02,7.921,
1973-03,9.942,
1973-04,9.190,
1973-05,9.569,
1973-06,9.549,
1973-07,9.722,
1973-08,9.750,
1973-09,9.429,
1973-10,9.613,
1973-11,10.274,
1973-12,9.532,
1974-01,9.882,
1974-02,9.599,
1974-03,10.405,
1974-04,9.455,
1974-05,10.716,
1974-06,10.196,
1974-07,10.235,
1974-08,10.348,
1974-09,8.911,
1974-10,8.892,
1974-11,9.159,
1974-12,8.609,
1975-01,9.393,
1975-02,8.866,
1975-03,9.500,
1975-04,9.541,
1975-05,9.584,
1975-06,8.886,
1975-07,8.332,
1975-08,8.067,
1975-09,8.496,
1975-10,8.567,
1975-11,8.596,
1975-12,8.004,
1976-01,8.805,
1976-02,8.665,
1976-03,9.001,
1976-04,8.492,
1976-05,9.300,
1976-06,10.211,
1976-07,10.070,
1976-08,9.907,
1976-09,10.222,
1976-10,9.804,
1976-11,10.477,
1976-12,9.883,
1977-01,10.238,
1977-02,10.154,
1977-03,10.434,
1977-04,10.197,
1977-05,9.981,
1977-06,10.517,
1977-07,10.345,
1977-08,10.475,
1977-09,9.367,
1977-10,9.129,
1977-11,9.751,
1977-12,9.312,
1978-01,10.323,
1978-02,9.753,
1978-03,9.807,
1978-04,9.881,
1978-05,9.610,
1978-06,9.060,
1978-07,9.592,
1978-08,9.343,
1978-09,9.470,
1978-10,9.550,
1978-11,10.756,
1978-12,10.524,
1979-01,10.924,
1979-02,11.862,
1979-03,11.648,
1979-04,11.351,
1979-05,11.604,
1979-06,11.646,
1979-07,11.366,
1979-08,11.771,
1979-09,10.751,
1979-10,12.107,
1979-11,11.924,
1979-12,11.019,
1980-01,12.294,
1980-02,11.997,
1980-03,11.835,
1980-04,11.386,
1980-05,11.127,
1980-06,11.203,
1980-07,11.663,
1980-08,10.954,
1980-09,11.072,
1980-10,10.339,
1980-11,10.175,
1980-12,9.917,
1981-01,11.084,
1981-02,9.346,
1981-03,9.790,
1981-04,9.211,
1981-05,9.811,
1981-06,9.814,
1981-07,10.217,
1981-08,10.374,
1981-09,10.645,
1981-10,10.391,
1981-11,10.750,
1981-12,10.097,
1982-01,10.548,
1982-02,10.994,
1982-03,11.386,
1982-04,10.825,
1982-05,11.244,
1982-06,11.249,
1982-07,11.101,
1982-08,11.955,
1982-09,11.578,
1982-10,10.344,
1982-11,10.864,
1982-12,10.280,
1983-01,10.920,
1983-02,10.457,
1983-03,11.290,
1983-04,10.501,
1983-05,10.805,
1983-06,10.658,
1983-07,10.601,
1983-08,10.853,
1983-09,10.745,
1983-10,10.712,
1983-11,11.136,
1983-12,10.610,
1984-01,11.292,
1984-02,11.053,
1984-03,10.953,
1984-04,11.026,
1984-05,11.566,
1984-06,11.134,
1984-07,11.864,
1984-08,11.096,
1984-09,11.395,
1984-10,11.577,
1984-11,11.512,
1984-12,11.065,
1985-01,11.878,
1985-02,11.466,
1985-03,11.605,
1985-04,11.736,
1985-05,11.997,
1985-06,11.986,
1985-07,12.540,
1985-08,12.482,
1985-09,11.984,
1985-10,11.370,
1985-11,12.257,
1985-12,11.108,
1986-01,12.898,
1986-02,12.044,
1986-03,13.646,
1986-04,13.240,
1986-05,9.764,
1986-06,11.867,
1986-07,12.271,
1986-08,10.990,
1986-09,12.024,
1986-10,11.660,
1986-11,11.338,
1986-12,11.543,
1987-01,11.716,
1987-02,13.056,
1987-03,13.530,
1987-04,12.646,
1987-05,13.558,
1987-06,13.005,
1987-07,13.813,
1987-08,13.844,
1987-09,13.284,
1987-10,12.726,
1987-11,13.325,
1987-12,13.167,
1988-01,13.125,
1988-02,13.853,
1988-03,13.778,
1988-04,13.259,
1988-05,13.588,
1988-06,14.748,
1988-07,13.737,
1988-08,13.825,
1988-09,13.769,
1988-10,14.171,
1988-11,15.198,
1988-12,14.030,
1989-01,14.634,
1989-02,15.275,
1989-03,12.707,
1989-04,13.857,
1989-05,15.140,
1989-06,14.124,
1989-07,15.247,
1989-08,14.071,
1989-09,14.288,
1989-10,15.721,
1989-11,14.872,
1989-12,15.298,
1990-01,14.756,
1990-02,14.689,
1990-03,14.463,
1990-04,14.628,
1990-05,15.808,
1990-06,14.795,
1990-07,18.755,
1990-08,18.185,
1990-09,18.139,
1990-10,18.342,
1990-11,18.878,
1990-12,17.796,
1991-01,20.037,
1991-02,18.458,
1991-03,19.546,
1991-04,20.540,
1991-05,17.498,
1991-06,20.475,
1991-07,21.157,
1991-08,19.232,
1991-09,20.858,
1991-10,19.788,
1991-11,20.208,
1991-12,17.516,
1992-01,23.208,
1992-02,20.495,
1992-03,22.059,
1992-04,20.918,
1992-05,20.471,
1992-06,22.744,
1992-07,22.348,
1992-08,21.978,
1992-09,22.023,
1992-10,20.839,
1992-11,22.380,
1992-12,20.224,
1993-01,23.192,
1993-02,22.861,
1993-03,16.798,
1993-04,15.670,
1993-05,17.216,
1993-06,18.498,
1993-07,16.205,
1993-08,18.449,
1993-09,18.645,
1993-10,16.515,
1993-11,20.296,
1993-12,17.209,
1994-01,19.007,
1994-02,20.278,
1994-03,15.677,
1994-04,14.775,
1994-05,16.289,
1994-06,15.744,
1994-07,15.060,
1994-08,14.906,
1994-09,14.333,
1994-10,15.166,
1994-11,16.760,
1994-12,14.690,
1995-01,16.168,
1995-02,14.635,
1995-03,13.474,
1995-04,14.629,
1995-05,15.730,
1995-06,13.185,
1995-07,14.149,
1995-08,12.796,
1995-09,12.681,
1995-10,14.079,
1995-11,14.032,
1995-12,14.946,
1996-01,13.882,
1996-02,13.006,
1996-03,13.610,
1996-04,13.902,
1996-05,13.931,
1996-06,13.726,
1996-07,13.317,
1996-08,13.547,
1996-09,14.154,
1996-10,13.790,
1996-11,13.280,
1996-12,14.256,
1997-01,14.058,
1997-02,13.665,
1997-03,14.634,
1997-04,13.746,
1997-05,13.601,
1997-06,14.937,
1997-07,14.224,
1997-08,14.202,
1997-09,14.514,
1997-10,14.767,
1997-11,13.828,
1997-12,14.266,
1998-01,14.249,
1998-02,14.243,
1998-03,14.669,
1998-04,14.078,
1998-05,14.610,
1998-06,14.540,
1998-07,13.641,
1998-08,15.952,
1998-09,14.629,
1998-10,14.216,
1998-11,14.265,
1998-12,14.272,
1999-01,18.619,
1999-02,17.720,
1999-03,17.750,
1999-04,19.055,
1999-05,19.037,
1999-06,17.769,
1999-07,18.812,
1999-08,18.561,
1999-09,17.854,
1999-10,18.793,
1999-11,17.629,
1999-12,18.760,
2000-01,18.577,
2000-02,17.733,
2000-03,16.749,
2000-04,17.960,
2000-05,17.703,
2000-06,16.304,
2000-07,16.749,
2000-08,18.574,
2000-09,16.355,
2000-10,17.719,
2000-11,17.368,
2000-12,18.719,
2001-01,17.210,
2001-02,16.832,
2001-03,17.592,
2001-04,17.732,
2001-05,18.081,
2001-06,16.269,
2001-07,17.637,
2001-08,17.929,
2001-09,18.026,
2001-10,18.737,
2001-11,17.706,
2001-12,21.923,
2002-01,22.730,
2002-02,19.610,
2002-03,18.550,
2002-04,18.169,
2002-05,18.782,
2002-06,17.488,
2002-07,18.747,
2002-08,18.273,
2002-09,17.078,
2002-10,18.319,
2002-11,17.053,
2002-12,20.332,
2003-01,18.463,
2003-02,17.589,
2003-03,16.873,
2003-04,18.010,
2003-05,16.912,
2003-06,16.739,
2003-07,19.010,
2003-08,16.881,
2003-09,18.817,
2003-10,19.041,
2003-11,18.833,
2003-12,20.906,
2004-01,18.974,
2004-02,16.790,
2004-03,16.333,
2004-04,17.333,
2004-05,18.165,
2004-06,16.738,
2004-07,17.422,
2004-08,17.781,
2004-09,17.264,
2004-10,17.608,
2004-11,18.390,
2004-12,19.326,
2005-01,18.052,
2005-02,17.911,
2005-03,18.082,
2005-04,17.934,
2005-05,18.177,
2005-06,16.421,
2005-07,18.349,
2005-08,18.029,
2005-09,17.444,
2005-10,18.937,
2005-11,18.767,
2005-12,20.249,
2006-01,19.677,
2006-02,18.021,
2006-03,16.808,
2006-04,18.173,
2006-05,18.448,
2006-06,18.334,
2006-07,19.673,
2006-08,17.748,
2006-09,17.902,
2006-10,19.560,
2006-11,17.326,
2006-12,21.532,
2007-01,18.923,
2007-02,18.851,
2007-03,17.595,
2007-04,18.914,
2007-05,19.353,
2007-06,18.104,
2007-07,19.988,
2007-08,16.294,
2007-09,17.924,
2007-10,18.208,
2007-11,19.434,
2007-12,21.532,
2008-01,18.714,
2008-02,18.238,
2008-03,18.929,
2008-04,18.193,
2008-05,17.932,
2008-06,16.480,
2008-07,18.014,
2008-08,18.094,
2008-09,19.933,
2008-10,20.010,
2008-11,19.959,
2008-12,22.703,
2009-01,21.665,
2009-02,21.493,
2009-03,17.437,
2009-04,20.207,
2009-05,22.325,
2009-06,22.241,
2009-07,20.470,
2009-08,21.014,
2009-09,18.787,
2009-10,21.068,
2009-11,19.777,
2009-12,23.280,
2010-01,20.816,
2010-02,21.267,
2010-03,19.578,
2010-04,21.023,
2010-05,21.302,
2010-06,23.207,
2010-07,22.800,
2010-08,21.498,
2010-09,18.924,
2010-10,22.591,
2010-11,21.732,
2010-12,21.753,
2011-01,20.970,
2011-02,19.842,
2011-03,19.167,
2011-04,22.700,
2011-05,21.624,
2011-06,17.721,
2011-07,21.472,
2011-08,20.563,
2011-09,20.091,
2011-10,20.995,
2011-11,20.799,
2011-12,21.963,
2012-01,14.468,
2012-02,14.128,
2012-03,13.670,
2012-04,14.315,
2012-05,14.765,
2012-06,14.154,
2012-07,14.779,
2012-08,14.366,
2012-09,15.501,
2012-10,16.558,
2012-11,15.625,
2012-12,18.534,
2013-01,15.210,
2013-02,14.458,
2013-03,14.749,
2013-04,15.612,
2013-05,14.834,
2013-06,14.352,
2013-07,14.883,
2013-08,14.957,
2013-09,14.975,
2013-10,15.366,
2013-11,14.669,
2013-12,18.059,
2014-01,15.623,
2014-02,14.795,
2014-03,13.468,
2014-04,17.165,
2014-05,15.326,
2014-06,14.257,
2014-07,13.441,
2014-08,14.424,
2014-09,14.274,
2014-10,14.533,
2014-11,14.865,
2014-12,19.380,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
