"",BBK01.OUE025,BBK01.OUE025_FLAGS
1970-02,-,Nothing exists
1970-03,-,Nothing exists
1970-04,-,Nothing exists
1970-05,-,Nothing exists
1970-06,-,Nothing exists
1970-07,-,Nothing exists
1970-08,-,Nothing exists
1970-09,-,Nothing exists
1970-10,-,Nothing exists
1970-11,-,Nothing exists
1970-12,-,Nothing exists
1971-01,-,Nothing exists
1971-02,-,Nothing exists
1971-03,-,Nothing exists
1971-04,-,Nothing exists
1971-05,-,Nothing exists
1971-06,-,Nothing exists
1971-07,-,Nothing exists
1971-08,-,Nothing exists
1971-09,-,Nothing exists
1971-10,-,Nothing exists
1971-11,-,Nothing exists
1971-12,-,Nothing exists
1972-01,-,Nothing exists
1972-02,-,Nothing exists
1972-03,-,Nothing exists
1972-04,-,Nothing exists
1972-05,-,Nothing exists
1972-06,-,Nothing exists
1972-07,-,Nothing exists
1972-08,-,Nothing exists
1972-09,-,Nothing exists
1972-10,-,Nothing exists
1972-11,-,Nothing exists
1972-12,-,Nothing exists
1973-01,-,Nothing exists
1973-02,-,Nothing exists
1973-03,-,Nothing exists
1973-04,-,Nothing exists
1973-05,-,Nothing exists
1973-06,-,Nothing exists
1973-07,-,Nothing exists
1973-08,-,Nothing exists
1973-09,-,Nothing exists
1973-10,-,Nothing exists
1973-11,-,Nothing exists
1973-12,-,Nothing exists
1974-01,-,Nothing exists
1974-02,-,Nothing exists
1974-03,-,Nothing exists
1974-04,-,Nothing exists
1974-05,-,Nothing exists
1974-06,-,Nothing exists
1974-07,-,Nothing exists
1974-08,-,Nothing exists
1974-09,-,Nothing exists
1974-10,-,Nothing exists
1974-11,-,Nothing exists
1974-12,-,Nothing exists
1975-01,-,Nothing exists
1975-02,-,Nothing exists
1975-03,-,Nothing exists
1975-04,-,Nothing exists
1975-05,-,Nothing exists
1975-06,-,Nothing exists
1975-07,-,Nothing exists
1975-08,-,Nothing exists
1975-09,-,Nothing exists
1975-10,-,Nothing exists
1975-11,-,Nothing exists
1975-12,-,Nothing exists
1976-01,-,Nothing exists
1976-02,-,Nothing exists
1976-03,-,Nothing exists
1976-04,-,Nothing exists
1976-05,-,Nothing exists
1976-06,-,Nothing exists
1976-07,-,Nothing exists
1976-08,-,Nothing exists
1976-09,-,Nothing exists
1976-10,-,Nothing exists
1976-11,-,Nothing exists
1976-12,-,Nothing exists
1977-01,-,Nothing exists
1977-02,-,Nothing exists
1977-03,-,Nothing exists
1977-04,-,Nothing exists
1977-05,-,Nothing exists
1977-06,-,Nothing exists
1977-07,-,Nothing exists
1977-08,-,Nothing exists
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,-,Nothing exists
1977-12,-,Nothing exists
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,-,Nothing exists
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,-,Nothing exists
1978-11,-,Nothing exists
1978-12,-,Nothing exists
1979-01,-,Nothing exists
1979-02,-,Nothing exists
1979-03,-,Nothing exists
1979-04,-,Nothing exists
1979-05,-,Nothing exists
1979-06,-,Nothing exists
1979-07,-,Nothing exists
1979-08,-,Nothing exists
1979-09,-,Nothing exists
1979-10,-,Nothing exists
1979-11,-,Nothing exists
1979-12,-,Nothing exists
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,-,Nothing exists
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,-,Nothing exists
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,-,Nothing exists
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,-,Nothing exists
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,-,Nothing exists
1981-10,-,Nothing exists
1981-11,-,Nothing exists
1981-12,-,Nothing exists
1982-01,-,Nothing exists
1982-02,-,Nothing exists
1982-03,-,Nothing exists
1982-04,-,Nothing exists
1982-05,-,Nothing exists
1982-06,-,Nothing exists
1982-07,-,Nothing exists
1982-08,-,Nothing exists
1982-09,-,Nothing exists
1982-10,-,Nothing exists
1982-11,-,Nothing exists
1982-12,-,Nothing exists
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,0.004,
1983-05,0.004,
1983-06,0.008,
1983-07,0.004,
1983-08,0.004,
1983-09,0.004,
1983-10,-,Nothing exists
1983-11,-,Nothing exists
1983-12,-,Nothing exists
1984-01,-,Nothing exists
1984-02,-,Nothing exists
1984-03,-,Nothing exists
1984-04,-,Nothing exists
1984-05,-,Nothing exists
1984-06,-,Nothing exists
1984-07,-,Nothing exists
1984-08,-,Nothing exists
1984-09,0.007,
1984-10,-,Nothing exists
1984-11,0.007,
1984-12,-,Nothing exists
1985-01,0.007,
1985-02,0.005,
1985-03,-,Nothing exists
1985-04,-,Nothing exists
1985-05,0.004,
1985-06,0.004,
1985-07,0.004,
1985-08,0.004,
1985-09,0.004,
1985-10,0.004,
1985-11,0.004,
1985-12,-,Nothing exists
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,-,Nothing exists
1986-04,-,Nothing exists
1986-05,-,Nothing exists
1986-06,-,Nothing exists
1986-07,-,Nothing exists
1986-08,-,Nothing exists
1986-09,-,Nothing exists
1986-10,-,Nothing exists
1986-11,-,Nothing exists
1986-12,-,Nothing exists
1987-01,-,Nothing exists
1987-02,-,Nothing exists
1987-03,-,Nothing exists
1987-04,-,Nothing exists
1987-05,-,Nothing exists
1987-06,-,Nothing exists
1987-07,-,Nothing exists
1987-08,-,Nothing exists
1987-09,-,Nothing exists
1987-10,-,Nothing exists
1987-11,-,Nothing exists
1987-12,-,Nothing exists
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,-,Nothing exists
1988-04,-,Nothing exists
1988-05,-,Nothing exists
1988-06,-,Nothing exists
1988-07,-,Nothing exists
1988-08,-,Nothing exists
1988-09,-,Nothing exists
1988-10,-,Nothing exists
1988-11,-,Nothing exists
1988-12,-,Nothing exists
1989-01,-,Nothing exists
1989-02,-,Nothing exists
1989-03,-,Nothing exists
1989-04,-,Nothing exists
1989-05,0.021,
1989-06,-,Nothing exists
1989-07,-,Nothing exists
1989-08,-,Nothing exists
1989-09,-,Nothing exists
1989-10,-,Nothing exists
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,-,Nothing exists
1990-02,-,Nothing exists
1990-03,0.005,
1990-04,-,Nothing exists
1990-05,-,Nothing exists
1990-06,-,Nothing exists
1990-07,-,Nothing exists
1990-08,0.002,
1990-09,0.003,
1990-10,0.007,
1990-11,0.010,
1990-12,0.004,
1991-01,0.003,
1991-02,0.003,
1991-03,0.003,
1991-04,0.003,
1991-05,0.003,
1991-06,0.003,
1991-07,0.003,
1991-08,0.003,
1991-09,0.010,
1991-10,0.010,
1991-11,0.007,
1991-12,0.007,
1992-01,-,Nothing exists
1992-02,-,Nothing exists
1992-03,-,Nothing exists
1992-04,-,Nothing exists
1992-05,0.007,
1992-06,-,Nothing exists
1992-07,-,Nothing exists
1992-08,-,Nothing exists
1992-09,-,Nothing exists
1992-10,-,Nothing exists
1992-11,-,Nothing exists
1992-12,-,Nothing exists
1993-01,-,Nothing exists
1993-02,-,Nothing exists
1993-03,-,Nothing exists
1993-04,-,Nothing exists
1993-05,-,Nothing exists
1993-06,-,Nothing exists
1993-07,-,Nothing exists
1993-08,-,Nothing exists
1993-09,-,Nothing exists
1993-10,-,Nothing exists
1993-11,-,Nothing exists
1993-12,-,Nothing exists
1994-01,-,Nothing exists
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,-,Nothing exists
1994-05,-,Nothing exists
1994-06,0.051,
1994-07,0.051,
1994-08,0.050,
1994-09,0.050,
1994-10,0.050,
1994-11,0.049,
1994-12,0.048,
1995-01,0.048,
1995-02,0.044,
1995-03,0.044,
1995-04,0.045,
1995-05,0.047,
1995-06,0.042,
1995-07,0.049,
1995-08,0.051,
1995-09,0.050,
1995-10,0.052,
1995-11,0.052,
1995-12,0.053,
1996-01,0.050,
1996-02,0.050,
1996-03,0.061,
1996-04,0.061,
1996-05,0.062,
1996-06,0.050,
1996-07,0.049,
1996-08,0.049,
1996-09,0.054,
1996-10,0.058,
1996-11,0.058,
1996-12,0.039,
1997-01,0.106,
1997-02,0.289,
1997-03,0.179,
1997-04,0.180,
1997-05,0.187,
1997-06,0.188,
1997-07,0.135,
1997-08,0.134,
1997-09,0.134,
1997-10,0.137,
1997-11,0.009,
1997-12,0.010,
1998-01,0.010,
1998-02,0.010,
1998-03,0.012,
1998-04,0.007,
1998-05,0.024,
1998-06,0.025,
1998-07,0.021,
1998-08,0.018,
1998-09,-,Nothing exists
1998-10,-,Nothing exists
1998-11,-,Nothing exists
1998-12,-,Nothing exists
1999-01,-,Nothing exists
1999-02,-,Nothing exists
1999-03,-,Nothing exists
1999-04,-,Nothing exists
1999-05,-,Nothing exists
1999-06,-,Nothing exists
1999-07,-,Nothing exists
1999-08,-,Nothing exists
1999-09,-,Nothing exists
1999-10,-,Nothing exists
1999-11,-,Nothing exists
1999-12,0.049,
2000-01,-,Nothing exists
2000-02,-,Nothing exists
2000-03,-,Nothing exists
2000-04,-,Nothing exists
2000-05,-,Nothing exists
2000-06,-,Nothing exists
2000-07,-,Nothing exists
2000-08,0.059,
2000-09,0.203,
2000-10,0.299,
2000-11,0.326,
2000-12,0.212,
2001-01,0.275,
2001-02,0.206,
2001-03,0.142,
2001-04,0.297,
2001-05,0.497,
2001-06,0.232,
2001-07,0.375,
2001-08,0.547,
2001-09,0.604,
2001-10,0.125,
2001-11,0.066,
2001-12,0.020,
2002-01,0.319,
2002-02,0.114,
2002-03,0.110,
2002-04,0.064,
2002-05,0.097,
2002-06,0.130,
2002-07,0.027,
2002-08,-,Nothing exists
2002-09,0.004,
2002-10,0.025,
2002-11,-,Nothing exists
2002-12,-,Nothing exists
2003-01,0.081,
2003-02,0.102,
2003-03,0.102,
2003-04,0.078,
2003-05,0.025,
2003-06,-,Nothing exists
2003-07,-,Nothing exists
2003-08,0.057,
2003-09,0.106,
2003-10,0.107,
2003-11,-,Nothing exists
2003-12,0.046,
2004-01,0.047,
2004-02,0.092,
2004-03,0.064,
2004-04,0.092,
2004-05,0.027,
2004-06,0.106,
2004-07,0.114,
2004-08,0.092,
2004-09,0.068,
2004-10,0.164,
2004-11,0.026,
2004-12,-,Nothing exists
2005-01,0.126,
2005-02,0.252,
2005-03,-,Nothing exists
2005-04,-,Nothing exists
2005-05,-,Nothing exists
2005-06,-,Nothing exists
2005-07,-,Nothing exists
2005-08,-,Nothing exists
2005-09,-,Nothing exists
2005-10,-,Nothing exists
2005-11,-,Nothing exists
2005-12,-,Nothing exists
2006-01,-,Nothing exists
2006-02,-,Nothing exists
2006-03,-,Nothing exists
2006-04,-,Nothing exists
2006-05,-,Nothing exists
2006-06,-,Nothing exists
2006-07,-,Nothing exists
2006-08,-,Nothing exists
2006-09,-,Nothing exists
2006-10,-,Nothing exists
2006-11,-,Nothing exists
2006-12,-,Nothing exists
2007-01,-,Nothing exists
2007-02,-,Nothing exists
2007-03,-,Nothing exists
2007-04,-,Nothing exists
2007-05,-,Nothing exists
2007-06,-,Nothing exists
2007-07,-,Nothing exists
2007-08,-,Nothing exists
2007-09,0.489,
2007-10,0.176,
2007-11,0.178,
2007-12,0.240,
2008-01,0.177,
2008-02,0.177,
2008-03,0.175,
2008-04,0.175,
2008-05,0.174,
2008-06,0.175,
2008-07,0.176,
2008-08,0.176,
2008-09,0.177,
2008-10,0.178,
2008-11,0.184,
2008-12,0.188,
2009-01,0.187,
2009-02,0.186,
2009-03,0.183,
2009-04,0.182,
2009-05,0.184,
2009-06,0.188,
2009-07,0.190,
2009-08,0.195,
2009-09,0.284,
2009-10,0.283,
2009-11,0.281,
2009-12,0.281,
2010-01,0.282,
2010-02,0.279,
2010-03,0.438,
2010-04,0.432,
2010-05,0.427,
2010-06,0.426,
2010-07,0.318,
2010-08,0.317,
2010-09,0.240,
2010-10,0.156,
2010-11,0.156,
2010-12,0.158,
2011-01,0.161,
2011-02,0.113,
2011-03,0.112,
2011-04,0.113,
2011-05,0.114,
2011-06,0.118,
2011-07,0.119,
2011-08,0.119,
2011-09,0.149,
2011-10,0.155,
2011-11,0.174,
2011-12,0.070,
2012-01,0.073,
2012-02,0.072,
2012-03,0.056,
2012-04,0.073,
2012-05,0.091,
2012-06,0.107,
2012-07,0.114,
2012-08,0.128,
2012-09,0.133,
2012-10,0.142,
2012-11,0.147,
2012-12,0.152,
2013-01,0.174,
2013-02,0.184,
2013-03,0.195,
2013-04,0.209,
2013-05,0.224,
2013-06,0.236,
2013-07,0.241,
2013-08,0.256,
2013-09,0.269,
2013-10,0.286,
2013-11,0.293,
2013-12,0.252,
2014-01,0.337,
2014-02,0.538,
2014-03,0.587,
2014-04,0.744,
2014-05,0.747,
2014-06,0.782,
2014-07,1.900,
2014-08,1.811,
2014-09,1.692,
2014-10,1.358,
2014-11,1.269,
2014-12,0.338,Provisional value
