"",BBK01.WZ3084,BBK01.WZ3084_FLAGS
"","Yields, derived from the term structure of interest rates, on Pfandbriefe with annual coupon payments / residual maturity of 7.0 years / end of month",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:55,
2000-01,5.72,
2000-02,5.59,
2000-03,5.54,
2000-04,5.79,
2000-05,5.72,
2000-06,5.77,
2000-07,5.82,
2000-08,5.83,
2000-09,5.76,
2000-10,5.69,
2000-11,5.41,
2000-12,5.23,
2001-01,5.18,
2001-02,5.09,
2001-03,5.16,
2001-04,5.29,
2001-05,5.25,
2001-06,5.24,
2001-07,5.07,
2001-08,4.97,
2001-09,4.74,
2001-10,4.62,
2001-11,4.89,
2001-12,5.02,
2002-01,5.09,
2002-02,5.29,
2002-03,5.32,
2002-04,5.30,
2002-05,5.17,
2002-06,5.02,
2002-07,4.79,
2002-08,4.52,
2002-09,4.43,
2002-10,4.56,
2002-11,4.37,
2002-12,4.17,
2003-01,3.93,
2003-02,3.97,
2003-03,4.13,
2003-04,3.83,
2003-05,3.60,
2003-06,3.85,
2003-07,4.09,
2003-08,4.09,
2003-09,4.13,
2003-10,4.30,
2003-11,4.25,
2003-12,4.10,
2004-01,4.15,
2004-02,3.98,
2004-03,3.84,
2004-04,4.10,
2004-05,4.15,
2004-06,4.25,
2004-07,4.16,
2004-08,3.96,
2004-09,3.90,
2004-10,3.78,
2004-11,3.67,
2004-12,3.61,
2005-01,3.46,
2005-02,3.61,
2005-03,3.56,
2005-04,3.31,
2005-05,3.22,
2005-06,3.04,
2005-07,3.12,
2005-08,3.04,
2005-09,3.09,
2005-10,3.36,
2005-11,3.43,
2005-12,3.41,
2006-01,3.57,
2006-02,3.63,
2006-03,3.92,
2006-04,4.11,
2006-05,4.03,
2006-06,4.22,
2006-07,4.10,
2006-08,4.07,
2006-09,3.97,
2006-10,4.02,
2006-11,3.98,
2006-12,4.04,
2007-01,4.31,
2007-02,4.17,
2007-03,4.28,
2007-04,4.44,
2007-05,4.63,
2007-06,4.82,
2007-07,4.73,
2007-08,4.59,
2007-09,4.67,
2007-10,4.54,
2007-11,4.51,
2007-12,4.70,
2008-01,4.30,
2008-02,4.23,
2008-03,4.32,
2008-04,4.53,
2008-05,4.76,
2008-06,5.07,
2008-07,4.99,
2008-08,4.75,
2008-09,4.82,
2008-10,4.48,
2008-11,4.05,
2008-12,3.84,
2009-01,3.99,
2009-02,3.90,
2009-03,3.88,
2009-04,3.92,
2009-05,4.09,
2009-06,4.00,
2009-07,3.85,
2009-08,3.63,
2009-09,3.54,
2009-10,3.57,
2009-11,3.44,
2009-12,3.50,
2010-01,3.44,
2010-02,3.26,
2010-03,3.21,
2010-04,3.09,
2010-05,2.85,
2010-06,2.79,
2010-07,2.88,
2010-08,2.37,
2010-09,2.57,
2010-10,2.81,
2010-11,3.02,
2010-12,3.22,
2011-01,3.43,
2011-02,3.43,
2011-03,3.64,
2011-04,3.63,
2011-05,3.42,
2011-06,3.43,
2011-07,3.18,
2011-08,2.85,
2011-09,2.71,
2011-10,2.76,
2011-11,2.87,
2011-12,2.52,
2012-01,2.42,
2012-02,2.36,
2012-03,2.38,
2012-04,2.27,
2012-05,1.90,
2012-06,2.04,
2012-07,1.79,
2012-08,1.67,
2012-09,1.64,
2012-10,1.66,
2012-11,1.54,
2012-12,1.39,
2013-01,1.75,
2013-02,1.63,
2013-03,1.49,
2013-04,1.31,
2013-05,1.51,
2013-06,1.80,
2013-07,1.82,
2013-08,1.95,
2013-09,1.84,
2013-10,1.75,
2013-11,1.69,
2013-12,1.88,
2014-01,1.63,
2014-02,1.55,
2014-03,1.53,
2014-04,1.49,
2014-05,1.30,
2014-06,1.19,
2014-07,1.12,
2014-08,0.90,
2014-09,0.89,
2014-10,0.84,
2014-11,0.72,
2014-12,0.65,
2015-01,0.58,
